placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes,error,isBlackOwned
https://www.google.com/maps/place/Anytime+Plumbing+Repair+LLC/data=!4m7!3m6!1s0x8623619bf24ac68d:0xb0d01a065b6c3d59!8m2!3d30.2091376!4d-92.0395585!16s%2Fg%2F11jfq7zvl5!19sChIJjcZK8pthI4YRWT1sWwYa0LA,Anytime Plumbing Repair LLC,4.6,44,Plumber,,,https://anytimeplumbingrepair.com/,+1 337-806-7523,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMX6ftAnU3gHW7iU6WTeXO0GRquMdNlT5H5ZW2o=w408-h616-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2025-11-11T05:19:58.821Z,,,,
https://www.google.com/maps/place/Ronnie+Frisby%27s+Plumbing/data=!4m7!3m6!1s0x86249eaa62cea733:0xe89ae1f6c60487c!8m2!3d30.19629!4d-91.994442!16s%2Fg%2F1pv5tlkfk!19sChIJM6fOYqqeJIYRfEhgbB-uiQ4,Ronnie Frisby's Plumbing,5.0,608,Plumber,,,https://ronniefrisbysplumbing.com/,+1 337-989-2080,Closed ⋅ Opens 7 am Tue,https://lh3.googleusercontent.com/p/AF1QipOKST0ff5Bi10m4lhk9bN-M85ONIR2X5rlFNe-g=w408-h544-k-no,true,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2025-11-11T05:20:05.134Z,,,,
https://www.google.com/maps/place/Superior+Plumbing+Solutions/data=!4m7!3m6!1s0x2d7254190ba2f71:0x13c43cf8f46d45f1!8m2!3d30.3158706!4d-92.135653!16s%2Fg%2F11vf127q2s!19sChIJcS-6kEEl1wIR8UVt9Pg8xBM,Superior Plumbing Solutions,5.0,69,Plumber,,,https://superiorplumbingsolutionsla.com/,+1 337-273-0718,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPawpdUHbIa1fkfuOuBLRGyJPOZW_wOOvPhxbu4=w408-h543-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2025-11-11T05:20:09.921Z,,,,
https://www.google.com/maps/place/1-Tom-Plumber/data=!4m7!3m6!1s0x86249fe8c6289be3:0x957fde5302c3868!8m2!3d30.2100936!4d-92.0885284!16s%2Fg%2F11pz79xtpy!19sChIJ45soxuifJIYRaDgsMOX9Vwk,1-Tom-Plumber,4.9,654,Plumber,"1917 Dulles Dr, Lafayette, LA 70506, United States","6W66+2H Lafayette, Louisiana, USA",https://www.1tomplumber.com/lafayette-la/,+1 337-385-9226,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOSY2Mxu0yCb8qpBTysK_5tdTO2VKiub-ajvj8D=w408-h725-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2025-11-11T05:20:14.971Z,,,,
https://www.google.com/maps/place/Roto-Rooter+Plumbing+and+Drain+Service/data=!4m7!3m6!1s0x86249d05b5678457:0x87d61f227df71524!8m2!3d30.2177749!4d-92.0494692!16s%2Fg%2F11rzbbtb9v!19sChIJV4RntQWdJIYRJBX3fSIf1oc,Roto-Rooter Plumbing and Drain Service,4.8,306,Plumber,"1014 Bertrand Dr, Lafayette, LA 70506, United States","6X92+46 Lafayette, Louisiana, USA",https://www.rotorooter.com/lafayettela/,+1 337-252-3400,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMyz9CLBojub16U_ouq_eOSjqQ81ELEk9JAkc64=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2025-11-11T05:20:20.084Z,,,,
"https://www.google.com/maps/place/Colville+Plumbing+%26+Irrigation,+Inc./data=!4m7!3m6!1s0x86249bfe801de091:0x1aba3659c698dfd5!8m2!3d30.2408784!4d-92.0640292!16s%2Fg%2F1tfctl4g!19sChIJkeAdgP6bJIYR1d-Yxlk2uho","Colville Plumbing & Irrigation, Inc.",3.8,30,Plumber,"304 Zachary Dr, Scott, LA 70583, United States","6WRP+99 Scott, Louisiana, USA",https://www.colville-plumbing.com/,+1 337-237-5766,Closed ⋅ Opens 7 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwuFGm6k4moZWJCNkBWlBhQv0Qb_QaLQTq1NubQmvdhHHowRKP-LdtJcEqrb-lI8XAk9Eao40UxIaejsk1lkWJMmsEGAEKTulsGBi_MHsz68UyvxFvaznTVV4iDgUc-HHDpgdci=w408-h544-k-no,false,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2025-11-11T05:20:25.127Z,,,,
https://www.google.com/maps/place/Apex+Plumbing+Repair+Lafayette+LA+Plumbers/data=!4m7!3m6!1s0x86249d2df59941a7:0x60e9d98482f0144b!8m2!3d30.2113563!4d-92.007462!16s%2Fg%2F11v_89jtn0!19sChIJp0GZ9S2dJIYRSxTwgoTZ6WA,Apex Plumbing Repair Lafayette LA Plumbers,4.9,124,Plumber,"1202 General Mouton Ave, Lafayette, LA 70501, United States","6X6V+G2 Lafayette, Louisiana, USA",https://apexplumbingla.com/,+1 337-523-2706,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNRr_qwpUm7Lnsvq6eMPJGXtSXm03ovm4M19vkB=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2025-11-11T05:20:29.961Z,,,,
https://www.google.com/maps/place/Brant%E2%80%99s+Plumbing/data=!4m7!3m6!1s0x86249b0942c43e37:0xedd1a3965c9169ac!8m2!3d30.186491!4d-91.9881885!16s%2Fg%2F11f6cqrdvq!19sChIJNz7EQgmbJIYRrGmRXJaj0e0,Brant’s Plumbing,5.0,12,Plumber,,,https://www.facebook.com/BrantsPlumbing,+1 337-654-3530,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM2Fxics0JvocZvqox-oZZmJebq5J-00xbrABa3=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2025-11-11T05:20:34.730Z,,,,
https://www.google.com/maps/place/May%27s+Construction+%26+Plumbing+Services/data=!4m7!3m6!1s0x863b53d479851f91:0x72b3045ba1fed9!8m2!3d30.2359874!4d-92.0924775!16s%2Fg%2F11cn6crk0g!19sChIJkR-FedRTO4YR2f6hWwSzcgA,May's Construction & Plumbing Services,4.6,7,Concrete contractor,,,http://maysconstructionandplumbing.com/,+1 337-322-1424,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNRsmTf9bmk-_lU2Kmpav44ltiE8BXERfxL52J_=w408-h883-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2025-11-11T05:20:39.550Z,,,,
https://www.google.com/maps/place/Pipes+%26+Plugs+LLC/data=!4m7!3m6!1s0x86249db23b1af30b:0x7ac1b21f823ec89a!8m2!3d30.1984359!4d-92.0157644!16s%2Fg%2F11vqslfw4h!19sChIJC_MaO7KdJIYRmsg-gh-ywXo,Pipes & Plugs LLC,4.9,76,Plumber,"1405 W Pinhook Rd Suite 1C, Lafayette, LA 70503, United States","5XXM+9M Lafayette, Louisiana, USA",https://pipesandplugs.com/lafayette-plumbing-and-electrical-services/?utm_source=g&utm_medium=g&utm_campaign=Lafayette,+1 337-595-6789,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipPJLd1WIYKieIW4mjQ_foMzfjsGhf5-sqkYKxkW=w408-h272-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2025-11-11T05:20:44.497Z,,,,
