placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,isBlackOwned,error,attributes
"https://www.google.com/maps/place/Memorial+Infusion+Clinic+Gulfport/@30.3713601,-89.1266372,14z/data=!4m6!3m5!1s0x889c3d1447c4f4f3:0x3a850a5981d09b07!8m2!3d30.367334!4d-89.1169184!16s%2Fg%2F11gbkxvk70",Memorial Infusion Clinic Gulfport,5.0,4,Oncologist,"1340 Broad Ave Suite 180, Gulfport, MS 39501, United States","9V8M+W6 Gulfport, Mississippi, USA",https://wearememorial.com/locations/memorial-infusion-clinic-gulfport/,+1 228-575-1234,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pRj4X0rTo6gbGFXNHsEymw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=167.14287&pitch=0&thumbfov=100,true,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Gulfport+MS/@30.3713601,-89.1266372,14z",2025-09-29T00:04:29.536Z,,,,
"https://www.google.com/maps/place/Memorial+Infusion+Clinic+Cedar+Lake/@30.4050288,-88.9154472,14z/data=!4m6!3m5!1s0x889c0da39834e599:0x13003935797f5509!8m2!3d30.4435834!4d-88.9394037!16s%2Fg%2F11r9w08tgj",Memorial Infusion Clinic Cedar Lake,,,Oncologist,"920 Tommy Munro Dr Suite 100, Biloxi, MS 39532, United States","C3V6+C6 Biloxi, Mississippi, USA",https://wearememorial.com/locations/memorial-infusion-clinic-cedar-lake/,+1 228-575-1234,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNvIReFel3uEGu5UkaAw-67vcgzOg3YVQ3e0l82=w414-h240-k-no,true,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Biloxi+MS/@30.4050288,-88.9154472,14z",2025-09-29T00:04:39.107Z,,,,
https://www.google.com/maps/place/Forrest+General+Cancer+Center/data=!4m7!3m6!1s0x889cde9a620d1b2d:0x6765ff723dd1ca93!8m2!3d31.320613!4d-89.3324231!16s%2Fg%2F1tgj9lwk!19sChIJLRsNYprenIgRk8rRPXL_ZWc,Forrest General Cancer Center,4.3,28,Cancer treatment center,"301 S 28th Ave, Hattiesburg, MS 39401, United States","8MC9+62 Hattiesburg, Mississippi, USA",https://www.forresthealth.org/our-locations/locations-profile/?id=27&utm_source=FH-CANCER&utm_campaign=local_listings&utm_medium=google_my_business,+1 601-288-1700,,https://lh3.googleusercontent.com/p/AF1QipPHETDd2E8oBHJeXffzR0dBbSlVru1ccK-9wYfW=w408-h271-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Hattiesburg+MS/@31.3271189,-89.2903392,14z",2025-09-29T00:04:52.643Z,,,,
https://www.google.com/maps/place/Vital+Care+Infusion+Services/data=!4m7!3m6!1s0x889cdf3dfb705021:0x2fb08362febc65b7!8m2!3d31.3284968!4d-89.3788063!16s%2Fg%2F11fjz70s25!19sChIJIVBw-z3fnIgRt2W8_mKDsC8,Vital Care Infusion Services,5.0,2,Pharmacy,"163 Turtle Creek Dr Suite 130, Hattiesburg, MS 39402, United States","8JHC+9F Hattiesburg, Mississippi, USA",https://www.vitalcareinfusionhattiesburg.com/,+1 888-578-6782,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipP5NsrS-BNnzvPcQFqK62-lFcHCIFeu2FqjWj_d=w720-h240-k-no,true,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Hattiesburg+MS/@31.3271189,-89.2903392,14z",2025-09-29T00:04:58.105Z,,,,
https://www.google.com/maps/place/Spectrum:+The+Other+Clinic/data=!4m7!3m6!1s0x889cdd886cb0800d:0xcbdfba630954380d!8m2!3d31.3249684!4d-89.300109!16s%2Fg%2F11p3j6fw3s!19sChIJDYCwbIjdnIgRDThUCWO638s,Spectrum: The Other Clinic,4.8,52,Specialized clinic,"709 Hardy St, Hattiesburg, MS 39401, United States","8MFX+XX Hattiesburg, Mississippi, USA",http://www.otherclinic.org/,+1 601-643-9708,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipNsPhV7HglGTyO6HVvdWVYX3TBDKKflsuJiNyhE=w408-h249-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Hattiesburg+MS/@31.3271189,-89.2903392,14z",2025-09-29T00:05:03.191Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Pine+Grove+Behavioral+Health+%26+Addiction+Services/data=!4m7!3m6!1s0x889cdfcb1ffe840f:0x148101abcc12c138!8m2!3d31.294462!4d-89.325118!16s%2Fg%2F11qrdqv3jw!19sChIJD4T-H8vfnIgROMESzKsBgRQ,Pine Grove Behavioral Health & Addiction Services,3.8,193,Addiction treatment center,"2255 Broadway Dr, Hattiesburg, MS 39402, United States","7MVF+QX Hattiesburg, Mississippi, USA",https://www.pinegrovetreatment.com/,+1 888-574-4673,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipN1L1UOrSODuwF9KiPjt9Tpv1tuMbeT79bs8Pu1=w408-h244-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Hattiesburg+MS/@31.3271189,-89.2903392,14z",2025-09-29T00:05:08.252Z,,,,
https://www.google.com/maps/place/Hattiesburg+Clinic+Hematology%2FOncology/data=!4m7!3m6!1s0x889cde9a627b779b:0x4b363af08fa5f638!8m2!3d31.3206659!4d-89.3323323!16s%2Fg%2F1tfn3j9d!19sChIJm3d7YprenIgROPalj_A6Nks,Hattiesburg Clinic Hematology/Oncology,4.3,6,Cancer treatment center,"301 S 28th Ave, Hattiesburg, MS 39401, United States","8MC9+73 Hattiesburg, Mississippi, USA",https://www.hattiesburgclinic.com/locations/oncology/hattiesburg/,+1 601-261-1700,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrgesLU5zG9biFsUUNdf9dJQHCRyAMlR6g2lw0LTMMQGLyj9puuTuBMzDgSWL_C6JtAqky_6S4rJnXikiQox-lBlFtez451-5qwYhq86sPgicqDCUAHKZEX70w73EPQ5vbJuKg=w408-h306-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Hattiesburg+MS/@31.3271189,-89.2903392,14z",2025-09-29T00:05:13.416Z,,,,
https://www.google.com/maps/place/Flourish+Wellness+IV+Hydration/data=!4m7!3m6!1s0x889cddde4f231983:0x5342de45c7bed81e!8m2!3d31.3269699!4d-89.2887944!16s%2Fg%2F11txw1131b!19sChIJgxkjT97dnIgRHti-x0XeQlM,Flourish Wellness IV Hydration,5.0,16,Wellness center,"207 E Front St #104, Hattiesburg, MS 39401, United States","8PG6+QF Hattiesburg, Mississippi, USA",http://www.flourishandhydrate.com/,+1 601-385-3170,Temporarily closed,https://lh3.googleusercontent.com/p/AF1QipPB3vn0JfOEpM5nZqzs3s-6RLyyQHcSsuagMoNq=w408-h725-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Hattiesburg+MS/@31.3271189,-89.2903392,14z",2025-09-29T00:05:18.515Z,,,,
https://www.google.com/maps/place/Infusion+Therapy+LLC/data=!4m7!3m6!1s0x889d21c4d3e4e1ef:0x61022d985423f7d3!8m2!3d31.3151785!4d-89.4357633!16s%2Fg%2F11ty14km0h!19sChIJ7-Hk08QhnYgR0_cjVJgtAmE,Infusion Therapy LLC,5.0,10,Spa and health club,"6760 US-98 Suite 5, Hattiesburg, MS 39402, United States","8H87+3M Hattiesburg, Mississippi, USA",http://infusion-therapy-llc.square.site/,+1 601-913-8063,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CvRKObAuNd1VCZX8BvqVsw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=176.87132&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Hattiesburg+MS/@31.3271189,-89.2903392,14z",2025-09-29T00:05:23.496Z,,,,
"https://www.google.com/maps/place/Rush+Outpatient+Infusion+Center/@32.3575393,-88.7135942,14z/data=!4m6!3m5!1s0x88847d5fc0107b5d:0x7296606a58094fc5!8m2!3d32.3698462!4d-88.6963693!16s%2Fg%2F11rb5jstc3",Rush Outpatient Infusion Center,,,Medical clinic,"1314 18th Ave, Meridian, MS 39301, United States","9893+WF Meridian, Mississippi, USA",,+1 601-703-1918,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNiFhMGN-Sia3xurIzpm4FWGvGfQCsMH95p_I-N=w408-h273-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Meridian+MS/@32.3575393,-88.7135942,14z",2025-09-29T00:05:31.971Z,,,,
