placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,isBlackOwned,error
https://www.google.com/maps/place/Swedish+Palliative+Care+and+Symptom+Management+Clinic+-+First+Hill/data=!4m7!3m6!1s0x54906ac9bcbd5075:0x79147b1f820541a6!8m2!3d47.6099124!4d-122.3229026!16s%2Fg%2F11c52h4gxx!19sChIJdVC9vMlqkFQRpkEFgh97FHk,Swedish Palliative Care and Symptom Management Clinic - First Hill,1.0,2,Medical clinic,"1221 Madison St #6thFloor, Seattle, WA 98104, United States","JM5G+XR Seattle, Washington, USA",https://www.swedish.org/locations/palliative-care-and-symptom-management-clinic?Is=location&y_source=1_OTU3Njc5Ny03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 206-215-3050,"Closes soon ⋅ 5 pm ⋅ Opens 8 am Thu

Confirmed by this business 11 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_FmYNdKGyPfGQKPRZsW3OA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=224.69229&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2025-09-17T23:55:20.542Z,,,
https://www.google.com/maps/place/UW+Medicine+Palliative+Care+Outpatient+Clinic+at+Harborview/data=!4m7!3m6!1s0x54906ab8372fb3f5:0x7f13949c2e97437a!8m2!3d47.6047183!4d-122.3235328!16s%2Fg%2F11c1p3hrny!19sChIJ9bMvN7hqkFQRekOXLpyUE38,UW Medicine Palliative Care Outpatient Clinic at Harborview,5.0,1,Pain management physician,"Norm Maleng Building, 410 9th Ave, Seattle, WA 98104, United States","JM3G+VH Seattle, Washington, USA",http://www.uwmedicine.org/locations/palliative-care-outpatient-hmc?utm_source=extnet&utm_medium=organic&utm_campaign=website_clicks&y_source=1_MTAwNDcxNDg1Mi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 206-744-7086,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ywpLBpyAxYOiYv9R-R-e8A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=66.20579&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2025-09-17T23:55:25.368Z,,,
https://www.google.com/maps/place/Cambia+Palliative+Care+Center+of+Excellence/data=!4m7!3m6!1s0x54906ab9b6d03969:0x6c1eb80195e34eaf!8m2!3d47.6039359!4d-122.3239146!16s%2Fg%2F11f2wm18zg!19sChIJaTnQtrlqkFQRr07jlQG4Hmw,Cambia Palliative Care Center of Excellence,,,Medical clinic,"Main Hospital, 325 9th Ave, Seattle, WA 98104, United States","JM3G+HC Seattle, Washington, USA",http://www.uwpalliativecarecenter.com/contact-us.html,+1 206-744-3356,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pjg-sL-v1xfmuVp7d9vZgg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=165.90721&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2025-09-17T23:55:27.685Z,,,
https://www.google.com/maps/place/Inpatient+Palliative+Care+Services+at+UW+Medical+Center+-+Montlake/data=!4m7!3m6!1s0x549014ec48704f11:0x7df9cc22d6b69378!8m2!3d47.6506935!4d-122.3091341!16s%2Fg%2F11c20qf5tk!19sChIJEU9wSOwUkFQReJO21iLM-X0,Inpatient Palliative Care Services at UW Medical Center - Montlake,,,Medical Center,"Main Hospital, 1959 NE Pacific St, Seattle, WA 98195, United States","MM2R+78 Seattle, Washington, USA",https://www.uwmedicine.org/locations/palliative-care-services-uwmc,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FCGEhH838w-FQF-vzrNLjg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=216.04065&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2025-09-17T23:55:32.394Z,,,
"https://www.google.com/maps/place/Christina+L.+Mcconnell,+DNP,+ARNP/data=!4m7!3m6!1s0x54906ba4a118c2af:0xc752dffea301799b!8m2!3d47.6098914!4d-122.3229069!16s%2Fg%2F11jv_5mm44!19sChIJr8IYoaRrkFQRm3kBo_7fUsc","Christina L. Mcconnell, DNP, ARNP",,,Hospice,"1221 Madison St Floor 2, Seattle, WA 98104, United States","JM5G+XR Seattle, Washington, USA",https://www.swedish.org/doctors/hospice-and-palliative-care/wa/seattle/christina-mcconnell-1548547607?ls=provider&y_source=1_MTY0OTkwNjEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 206-386-2126,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_FmYNdKGyPfGQKPRZsW3OA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=219.95337&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2025-09-17T23:55:34.843Z,,,
https://www.google.com/maps/place/Ran+Huo+MD+%7C+Kaiser+Permanente/data=!4m7!3m6!1s0x54906ad348255555:0x4ac82121de562603!8m2!3d47.6196277!4d-122.3117636!16s%2Fg%2F11sh2c9zzc!19sChIJVVUlSNNqkFQRAyZW3iEhyEo,Ran Huo MD | Kaiser Permanente,,,Hospice,"201 16th Ave E, Seattle, WA 98112, United States","JM9Q+V7 Seattle, Washington, USA",https://healthy.kaiserpermanente.org/oregon-washington/clinicians/Ran-Huo-3500946?utm_source=GMB_listing,+1 206-326-3530,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ixZQKKJLXLKt-pCbIC8GdA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=291.31793&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2025-09-17T23:55:37.063Z,,,
"https://www.google.com/maps/place/Sara+Kenny,+LICSW/data=!4m7!3m6!1s0x54906bf321b20cc3:0x506259041f83dc15!8m2!3d47.60727!4d-122.3288962!16s%2Fg%2F11t_wb1jny!19sChIJwwyyIfNrkFQRFdyDHwRZYlA","Sara Kenny, LICSW",,,Hospice,"904 7th Ave, Seattle, WA 98104, United States","JM4C+WC Seattle, Washington, USA",https://www.polyclinic.com/locations-nav/providers/wa/sara-kenny-licsw/1295236008.html,+1 206-329-1760,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aGqTNpeARJtdIGlocx6T2A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=63.815758&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2025-09-17T23:55:39.369Z,,,
https://www.google.com/maps/place/Gentiva+Hospice/data=!4m7!3m6!1s0x8881356ccf3358cf:0x7f0cdb117c554944!8m2!3d47.700575!4d-122.325021!16s%2Fg%2F1tg16h91!19sChIJz1gzz2w1gYgRRElVfBHbDH8,Gentiva Hospice,3.4,5,Hospice,"9750 3rd Ave NE #375, Seattle, WA 98115, United States","PM2F+6X Seattle, Washington, USA",https://www.gentivahs.com/,+1 206-525-1090,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPntHyDENUWVeQcjZkKNbdSwFjZN-bR8eIrLtSd=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2025-09-17T23:55:44.042Z,,,
"https://www.google.com/maps/place/Ellyn+M.+Lee,+MD/data=!4m7!3m6!1s0x54906b11df05820b:0x7dafa9de6de046da!8m2!3d47.6096667!4d-122.3226272!16s%2Fg%2F11jmsxfpfk!19sChIJC4IF3xFrkFQR2kbgbd6pr30","Ellyn M. Lee, MD",1.0,1,Geriatrician,"1221 Madison St Floor 2, Seattle, WA 98104, United States","JM5G+VW Seattle, Washington, USA",https://www.swedish.org/doctors/hospice-and-palliative-care/wa/seattle/ellyn-lee-1982653101?ls=provider&y_source=1_MTQ2NjQ2OTAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 206-386-2126,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3odU7gPv7CfXoHTwF907bg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=64.9351&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2025-09-17T23:55:46.845Z,,,
"https://www.google.com/maps/place/Rachel+Burns,+LMHC/data=!4m7!3m6!1s0x54906b523e96a881:0xed17ebe38bddaa34!8m2!3d47.6074762!4d-122.3290359!16s%2Fg%2F11pzh8y7dl!19sChIJgaiWPlJrkFQRNKrdi-PrF-0","Rachel Burns, LMHC",,,Hospice,"904 7th Ave, Seattle, WA 98104, United States","JM4C+X9 Seattle, Washington, USA",http://everettclinic.com/?utm_source=google&utm_medium=Yext,+1 206-329-1760,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BkoMiBTLsIakYbB-bWsQ3A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=40.994236&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2025-09-17T23:55:50.021Z,,,
