placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/Market+South+Management/data=!4m7!3m6!1s0x88fb9e3dc8ed6ec9:0xb88f94dfe6fbff36!8m2!3d32.058747!4d-81.099964!16s%2Fg%2F1thsb69h!19sChIJyW7tyD2e-4gRNv_75t-Uj7g,Market South Management,4.1,462,Property management company,"1901 Bull St, Savannah, GA 31401, United States","3W52+F2 Savannah, Georgia, USA",http://www.msmsavannah.com/,+1 912-238-0875,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOkT53ffN8TRg8gfWTQU6VTnm87t1uMhJtOV61U=w426-h240-k-no,true,10:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2025-09-25T19:18:10.617Z,,,,
https://www.google.com/maps/place/Marsh+Management+Services/data=!4m7!3m6!1s0x88fb9e169246a009:0xd367be0b6fbe0432!8m2!3d32.0723221!4d-81.086726!16s%2Fg%2F11c2ppb8hn!19sChIJCaBGkhae-4gRMgS-bwu-Z9M,Marsh Management Services,4.4,35,Property management company,"317 E Broad St, Savannah, GA 31401, United States","3WC7+W8 Savannah, Georgia, USA",http://www.mmsrental.com/,+1 912-663-9880,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jgkFG_FHKXoGbmcgZR5Knw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=289.93915&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2025-09-25T19:18:16.967Z,,,,
https://www.google.com/maps/place/Mopper+Property+Management/data=!4m7!3m6!1s0x88fb9e668fbe85ef:0x8ad741b58f0e7683!8m2!3d32.0454269!4d-81.0736688!16s%2Fg%2F1tfc7gkf!19sChIJ74W-j2ae-4gRg3YOj7VB14o,Mopper Property Management,4.4,66,Property management company,"1650 E Victory Dr, Savannah, GA 31404, United States","2WWG+5G Savannah, Georgia, USA",https://www.mopperpm.com/,+1 912-298-0225 ext. 1001,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOEDeC6P2DnPkhwg_qJQH7rAw7VGjUT6dQO_i5i=w542-h240-k-no,true,9 am–5 pm,9 am–4 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2025-09-25T19:18:22.995Z,,,,
https://www.google.com/maps/place/Daniel+Ravenel+Property+Management+Savannah/data=!4m7!3m6!1s0x88fb9f94e3b3340d:0xea1f3112d16e308c!8m2!3d32.0741594!4d-81.0934808!16s%2Fg%2F11pzzdjtyw!19sChIJDTSz45Sf-4gRjDBu0RIxH-o,Daniel Ravenel Property Management Savannah,4.6,21,Property management company,"300 Bull St Suite 101, Savannah, GA 31401, United States","3WF4+MJ Savannah, Georgia, USA",https://danielravenelrentals.com/,+1 912-236-1108,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOh-9IdCMJqYUfSg0xesf3S1DQmWX6Tnea4VTEZ=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2025-09-25T19:18:29.030Z,,,,
https://www.google.com/maps/place/Coastline+Property+Management/data=!4m7!3m6!1s0x88fb9e699474fbbd:0xb312d4e119bb5d!8m2!3d32.0785176!4d-81.0926684!16s%2Fg%2F11gf60c82w!19sChIJvft0lGme-4gRXbsZ4dQSswA,Coastline Property Management,3.9,20,Property management company,"10 W State St, Savannah, GA 31401, United States","3WH4+CW Savannah, Georgia, USA",https://www.coastlinegeorgia.com/,+1 912-417-4629,Closes soon ⋅ 4 pm ⋅ Opens 10 am Fri,https://lh3.googleusercontent.com/p/AF1QipN-HxAy8_31cFqtmZZDGhYDvUl_6EBD6J8S2tEc=w426-h240-k-no,true,10 am–4 pm,10 am–4 pm,Closed,Closed,10 am–4 pm,10 am–4 pm,10 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2025-09-25T19:18:34.309Z,,,,
https://www.google.com/maps/place/Keystone+Association+Managers/data=!4m7!3m6!1s0x88fb75a788705acb:0xf0c8ec0f120842bc!8m2!3d32.0059531!4d-81.1091347!16s%2Fg%2F11ptm9gwjn!19sChIJy1pwiKd1-4gRvEIIEg_syPA,Keystone Association Managers,4.9,82,Property management company,"7160 Hodgson Memorial Dr STE 101, Savannah, GA 31406, United States","2V4R+98 Savannah, Georgia, USA",http://www.thekeymanagers.com/,+1 912-417-6390,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq6_3KuKBPwy7kvHWaR-XpqLZo3IKAjZB00rQJItI5Uxi72hKQcw3zJS0eryUMVyMHZe9-c-97-N4vAuNQtFFB_JiZ2Ll6frFidg0xMhTYGrVQoK9WjXcE3ghiOGN12_1YhWPcA=w408-h873-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2025-09-25T19:18:39.404Z,,,,
https://www.google.com/maps/place/Green+Door+Management/data=!4m7!3m6!1s0x88fb9f32a39f8295:0x338af9ddd518625a!8m2!3d32.0803534!4d-81.0912076!16s%2Fg%2F11sqcsb52l!19sChIJlYKfozKf-4gRWmIY1d35ijM,Green Door Management,4.1,11,Property management company,"2 E Bryan St Suite 422, Savannah, GA 31401, United States","3WJ5+4G Savannah, Georgia, USA",http://gdmsavannah.com/,+1 912-274-5006,Closes soon ⋅ 4 pm ⋅ Opens 10 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2q7GV_uRrEwfEZlj_6mgVw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=16.636293&pitch=0&thumbfov=100,false,10 am–4 pm,10 am–4 pm,Closed,Closed,10 am–4 pm,10 am–4 pm,10 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2025-09-25T19:18:44.793Z,,,,
https://www.google.com/maps/place/Park+Avenue+Property+Management/data=!4m7!3m6!1s0xaf36b3bb69914cd9:0x760b57dcd8349e17!8m2!3d32.0591695!4d-81.0812862!16s%2Fg%2F11lylbrkwm!19sChIJ2UyRabuzNq8RF5402NxXC3Y,Park Avenue Property Management,5.0,2,Property management company,"1216 Waters Ave, Savannah, GA 31404, United States","3W59+MF Savannah, Georgia, USA",,+1 912-373-6202,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9pZwZfhVpO5so7qaivbROQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=121.888405&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2025-09-25T19:18:47.709Z,,,,
https://www.google.com/maps/place/Judge+Realty+%26+Property+Management/data=!4m7!3m6!1s0x88fb9e6f5d020ed9:0xb328ab9175288507!8m2!3d32.0497104!4d-81.089616!16s%2Fg%2F1tfd37x6!19sChIJ2Q4CXW-e-4gRB4UodZGrKLM,Judge Realty & Property Management,4.4,137,Real estate agency,"736 E Victory Dr, Savannah, GA 31405, United States","2WX6+V5 Savannah, Georgia, USA",http://www.judgerealty.com/,+1 912-236-1000,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMGTbq8ZPz1e_JiwBgB_uXCWj77Ht0uli3PmFdb=w408-h320-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2025-09-25T19:18:53.041Z,Identifies as women-owned,,,
https://www.google.com/maps/place/Vision+Real+Estate+%26+Property+Management/data=!4m7!3m6!1s0x88fb9d3a932a7fed:0x37da6585c16f2794!8m2!3d32.0786104!4d-81.0916754!16s%2Fg%2F11j8wf4z7d!19sChIJ7X8qkzqd-4gRlCdvwYVl2jc,Vision Real Estate & Property Management,4.8,23,Real estate agency,"100 Bull St Suite 200, Savannah, GA 31401, United States","3WH5+C8 Savannah, Georgia, USA",http://www.realestate-elevated.com/,+1 843-494-1964,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMQER3PAh_QMGJUxLN96xCoze1oWGhaFYsIQoy_=w408-h271-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2025-09-25T19:18:58.314Z,Identifies as women-owned,,,
https://www.google.com/maps/place/Floral+Management+LLC/data=!4m7!3m6!1s0x88fb9db58c767639:0x4df4f6aa2d4db2e7!8m2!3d32.051219!4d-81.0666172!16s%2Fg%2F11q1gbq9bz!19sChIJOXZ2jLWd-4gR57JNLar29E0,Floral Management LLC,5.0,1,Property management company,"1901 Kingstown Dr #130, Savannah, GA 31404, United States","3W2M+F9 Savannah, Georgia, USA",http://www.floralmanagementllc.com/,+1 912-233-8888,Open ⋅ Closes 5:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AjgKYs1iJz8avNRns_Hw9g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=234.07352&pitch=0&thumbfov=100,false,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2025-09-25T19:19:03.238Z,,,,
https://www.google.com/maps/place/Majestic+Ventures+Managemen/data=!4m7!3m6!1s0x88fb9e643ce55db9:0xa91c6b5b04b58148!8m2!3d32.0803534!4d-81.0912076!16s%2Fg%2F11y3j31tfs!19sChIJuV3lPGSe-4gRSIG1BFtrHKk,Majestic Ventures Managemen,4.0,1,Property management company,"2 E Bryan St, Savannah, GA 31401, United States","3WJ5+4G Savannah, Georgia, USA",http://majesticventuresmanagementllc.com/,+1 888-506-9557,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2q7GV_uRrEwfEZlj_6mgVw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=16.636293&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Closed,Closed,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2025-09-25T19:19:08.086Z,,,,
https://www.google.com/maps/place/Pam+T+Property+Management/data=!4m7!3m6!1s0x88fb743457008103:0x34e9819af7f2a714!8m2!3d32.0003899!4d-81.1036392!16s%2Fg%2F1tfvj1jv!19sChIJA4EAVzR0-4gRFKfy95qB6TQ,Pam T Property Management,4.6,295,Property management company,"7805 Waters Ave STE 5B, Savannah, GA 31406, United States","2V2W+5G Savannah, Georgia, USA",http://www.pamtproperty.com/,+1 912-692-0038,Closes soon ⋅ 4 pm ⋅ Opens 9 am Fri,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noTYE6d2OW22oN2qXTJcS2wD2gltTpxxQuvtJAo_YZmXuFAZHoRa7c9MJnn19pb6hG3z9bkDXg7u3lMAV1K-pG41WYLcn3ZXeo0Fvv9py1klwmQccjmmDg0oPXqr-bKPJiEaxDgWw=w426-h240-k-no,true,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2025-09-25T19:19:13.493Z,,,,
https://www.google.com/maps/place/B+NET+MANAGEMENT+INC/data=!4m7!3m6!1s0x88fb755d19596349:0xcc8c4719e845fc6e!8m2!3d32.0368043!4d-81.1442325!16s%2Fg%2F11c1c426gl!19sChIJSWNZGV11-4gRbvxF6BlHjMw,B NET MANAGEMENT INC,4.2,230,Property management company,"1 Green Gate Ct Suite 56, Savannah, GA 31405, United States","2VP4+P8 Savannah, Georgia, USA",http://www.bnetmanagement.com/,+1 912-228-4630,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOwOaqBjzygc3lR_Xy7dpUzrgZcfFZAemwM1NiU=w408-h306-k-no,true,10 am–5 pm,10 am–5 pm,Closed,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2025-09-25T19:19:18.739Z,,,,
https://www.google.com/maps/place/Premier+Service+%26+Management/data=!4m7!3m6!1s0x88fb9ff588fcd0c3:0x862371a581a8f850!8m2!3d32.064823!4d-81.1572141!16s%2Fg%2F1vvyyyj4!19sChIJw9D8iPWf-4gRUPiogaVxI4Y,Premier Service & Management,2.7,25,Property management company,"9 Chatham Center S Dr Suite B2, Savannah, GA 31405, United States","3R7V+W4 Savannah, Georgia, USA",http://www.psmofsavannah.com/,+1 912-236-7575,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vzviHqi0tqbv8FUZ0Tn-Kw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=49.691887&pitch=0&thumbfov=100,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2025-09-25T19:19:24.144Z,,,,
https://www.google.com/maps/place/South+Key+Management+Co./data=!4m7!3m6!1s0x88fb9f3f68152499:0x937e90480ae2bd79!8m2!3d32.0774014!4d-81.0908968!16s%2Fg%2F11hzpng096!19sChIJmSQVaD-f-4gReb3iCkiQfpM,South Key Management Co.,5.0,1155,Vacation home rental agency,"108 E York St #233, Savannah, GA 31401, United States","3WG5+XJ Savannah, Georgia, USA",https://www.southkeymgmt.com/?utm_source=google&utm_medium=organic&utm_content=gbp,+1 912-499-0777,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4notofrvddtb9tfct0ZFfdDcWcDZI9-oLv5fFkpJiabmn2EfURiA1ckEaKd3637i8p1v17ZLtJGVarhMNHsO1IsPcplxm6Djhmq61d1-_ndwmW_vGJB4nDjYdleyS8x1eDQPAEzQCdS-Cq7J=w408-h544-k-no,true,9 am–7 pm,9 am–7 pm,10 am–6 pm,10 am–6 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2025-09-25T19:19:29.511Z,,,,
https://www.google.com/maps/place/Savannah+Residences/data=!4m7!3m6!1s0x88fb9f85ad13da01:0x5b5de4faf50931bb!8m2!3d32.0720245!4d-81.0995712!16s%2Fg%2F11lp5g4nx3!19sChIJAdoTrYWf-4gRuzEJ9frkXVs,Savannah Residences,5.0,24,Property management company,"455 Montgomery St, Savannah, GA 31401, United States","3WC2+R5 Savannah, Georgia, USA",https://www.savresidences.com/,+1 912-470-7484,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNdOrxlUHxoUyVelDoMk6bD73X8Bq9cgsnzrOnm=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2025-09-25T19:19:34.618Z,,,,
https://www.google.com/maps/place/Rendezvous+Property+Management+LLC/data=!4m7!3m6!1s0x88fb9fb2418ee92d:0xc292c4210a81d036!8m2!3d32.0561107!4d-81.0990317!16s%2Fg%2F11fn1m46wv!19sChIJLemOQbKf-4gRNtCBCiHEksI,Rendezvous Property Management LLC,3.9,27,Property management company,"2108 Drayton St, Savannah, GA 31401, United States","3W42+C9 Savannah, Georgia, USA",http://rpropmgt.com/,+1 912-525-0501,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNjOlHgbLVT1d7f04ds0WeMl0DK06fislfI9GiP=w408-h271-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,12–4 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2025-09-25T19:19:40.135Z,,,,
https://www.google.com/maps/place/Sago+Property+Management/data=!4m7!3m6!1s0x88fb9e66e53576bf:0x8ac12ba68f7e0bae!8m2!3d32.0040608!4d-81.1082456!16s%2Fg%2F11c0xnz0b0!19sChIJv3Y15Wae-4gRrgt-j6YrwYo,Sago Property Management,4.2,77,Property management company,"315 Commercial Dr Ste B6, Savannah, GA 31406, United States","2V3R+JP Savannah, Georgia, USA",http://www.sagopropertymanagement.com/,+1 912-330-2472,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMlTARFXaKxS1bHc0USVhaxbRTmfsit2U-lhcYe=w408-h408-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2025-09-25T19:19:45.411Z,,,,
https://www.google.com/maps/place/Sid+Was+Here+-+Property+Management/data=!4m7!3m6!1s0x841fa0ac94a0e937:0x64f08d6d46252c07!8m2!3d32.0171063!4d-81.1105154!16s%2Fg%2F11q79nqdn6!19sChIJN-mglKygH4QRBywlRm2N8GQ,Sid Was Here - Property Management,4.7,87,Property management company,"6602 Abercorn St STE 102, Savannah, GA 31405, United States","2V8Q+RQ Savannah, Georgia, USA",http://www.sidwashere.com/,+1 912-574-4473,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMAo4bjbCu4cd9pWf7a-qJSco-JBgEFQI7B4Yhi=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2025-09-25T19:19:50.867Z,,,,
"https://www.google.com/maps/place/Sentry+Management,+Inc./data=!4m7!3m6!1s0x88fba6ad5b1e2933:0x5aafcba963fbaa54!8m2!3d32.1453633!4d-81.2462946!16s%2Fg%2F1tcx_pn4!19sChIJMykeW62m-4gRVKr7Y6nLr1o","Sentry Management, Inc.",3.2,138,Property management company,"101 W Mulberry Blvd Suite 225, Savannah, GA 31407, United States","4QW3+4F Savannah, Georgia, USA",https://www.sentrymgt.com/offices/savannah-hilton-head/,+1 912-330-8937,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipNhtQomgH0RMXauJN4vLYjgKczGR_k222orYg_0=w408-h306-k-no,true,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2025-09-25T19:19:56.091Z,,,,
