placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned,attributes
https://www.google.com/maps/place/Salus+Integrative+Medicine+-+Dr+Lisa+Mainier/data=!4m7!3m6!1s0x88327fabfd1d0ad9:0x2952e47c4b06c1f4!8m2!3d42.0905469!4d-80.1299725!16s%2Fg%2F11bwpzyxcw!19sChIJ2Qod_at_MogR9MEGS3zkUik,Salus Integrative Medicine - Dr Lisa Mainier,5.0,3,Family practice physician,"2545 W 26th St, Erie, PA 16506, United States","3VRC+62 Erie, Pennsylvania, USA",http://drlisamainier.com/,+1 814-923-4025,Open · Closes 5 pm,Identifies as women-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq3AipwSr_pZiz6TwWk5q_-0FkBI7pwmU0C_6oAzjai2tiA2lBjElC1rEFyp_s_Rz3k1ViWMhGUfs1HW28LQ4ZTEODzPzo7n_63GApUGmqF4lQb0BI--31SS5mGTBLpGSaarEja4NGChzzD=w408-h611-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Erie+PA/@42.1290386,-80.0849716,14z",2026-02-23T17:28:49.874Z,,
https://www.google.com/maps/place/On%5EPoint+Integrative+Medicine/data=!4m7!3m6!1s0x88327fe26dbeea75:0xa9fcadac116af56c!8m2!3d42.1202383!4d-80.112935!16s%2Fg%2F11p3jrd4y6!19sChIJdeq-beJ_MogRbPVqEayt_Kk,On^Point Integrative Medicine,5.0,1,Doctor,"510 Cranberry St Suite 220, Erie, PA 16507, United States","4VCP+3R Erie, Pennsylvania, USA",https://www.onpointimed.com/,+1 814-616-0123,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Cqay5haGZlKTrlRnRZ1kOA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=264.9536&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Erie+PA/@42.1290386,-80.0849716,14z",2026-02-23T17:28:53.723Z,,
https://www.google.com/maps/place/Vibrant+Health+Group/data=!4m7!3m6!1s0x88327f63af560d95:0x7bd2e2c45def9a3d!8m2!3d42.0934581!4d-80.1635209!16s%2Fg%2F11jcmp7092!19sChIJlQ1Wr2N_MogRPZrvXcTi0ns,Vibrant Health Group,4.9,53,Chiropractor,"3624 W 12th St, Erie, PA 16505, United States","3RVP+9H Erie, Pennsylvania, USA",,+1 814-866-3366,Open · Closes 6 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uNbEz4Zg4KahiIdTUUy_kg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=27.080036&pitch=0&thumbfov=100,false,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Erie+PA/@42.1290386,-80.0849716,14z",2026-02-23T17:28:58.484Z,,
https://www.google.com/maps/place/Flagship+Healthcare/data=!4m7!3m6!1s0x88327e25c2079b4d:0x6b7cf6d4679afb86!8m2!3d42.069178!4d-80.1167301!16s%2Fg%2F1tghdsrt!19sChIJTZsHwiV-MogRhvuaZ9T2fGs,Flagship Healthcare,4.6,194,Holistic medicine practitioner,"2501 Palermo Dr, Erie, PA 16506, United States","3V9M+M8 Erie, Pennsylvania, USA",https://www.flagshiphealtherie.com/,+1 814-835-5054,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepn2iS55L65LVMsFfG01jAPiKg12FlbIZu73K409koVNMxdQWlTUqT07bo4DkplchE1V3tF4tyZ2aqG6L3igkqnKH9lcVsT-rV3Zgi_qmGJHWsTcLzTc5JUxPVMpOWv5160g0CJ0g=w533-h240-k-no,true,9 am–6 pm,"9 am–12:30 pm, 2–6 pm","9 am–12:30 pm, 2–6 pm","9 am–12:30 pm, 2–6 pm",Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Erie+PA/@42.1290386,-80.0849716,14z",2026-02-23T17:29:03.770Z,,
"https://www.google.com/maps/place/Gregory+W+Coppola,+DO/data=!4m7!3m6!1s0x883280848332e443:0x8d7c763f560a9c35!8m2!3d42.1202383!4d-80.112935!16s%2Fg%2F1tggv4yl!19sChIJQ-Qyg4SAMogRNZwKVj92fI0","Gregory W Coppola, DO",4.0,2,Doctor,"510 Cranberry St Suite 220, Erie, PA 16507, United States","4VCP+3R Erie, Pennsylvania, USA",https://www.onpointimed.com/our-physicians,+1 814-616-0123,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=E0s6zVoUIrjuRbpW_ry08A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=246.74724&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Erie+PA/@42.1290386,-80.0849716,14z",2026-02-23T17:29:06.527Z,,
https://www.google.com/maps/place/Gay+S+Hilton+%26+Associates/data=!4m7!3m6!1s0x88327fde5738c805:0xbab92d7b54b2d9c!8m2!3d42.0815251!4d-80.0921285!16s%2Fg%2F1vwlpshy!19sChIJBcg4V95_MogRnC1LtdeSqws,Gay S Hilton & Associates,4.8,5,Holistic medicine practitioner,"4906 Richmond St Suite 5, Erie, PA 16509, United States","3WJ5+J4 Erie, Pennsylvania, USA",http://acu-nu.com/,+1 814-459-2030,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=t7igCt3jIXD693PSe3K1xw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=290.35278&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Erie+PA/@42.1290386,-80.0849716,14z",2026-02-23T17:29:09.171Z,,
https://www.google.com/maps/place/Integrative+Wellness+Options%2FGAY+S.+HILTON.ND/data=!4m7!3m6!1s0x8832808730f43ead:0x88c20ce1c4306c85!8m2!3d42.0815471!4d-80.0921214!16s%2Fg%2F11bbwp1kk1!19sChIJrT70MIeAMogRhWwwxOEMwog,Integrative Wellness Options/GAY S. HILTON.ND,,,Holistic medicine practitioner,"4906 Richmond St Suite 5, Erie, PA 16509, United States","3WJ5+J5 Erie, Pennsylvania, USA",http://www.acu-nu.com/,+1 814-573-3169,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerN1xDnydR0ZRzZ1KdkydSTXEre83fUiVwgFC1u-0LZy-ZgTB4nWP7JA9XqX-199r4GJCpwTv-_s77z6oV8wmz6joEzhSMpdoqKU50pTmR9ZM1DBNNogzkldY7Ya59PG8hxvEsC=w408-h725-k-no,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Erie+PA/@42.1290386,-80.0849716,14z",2026-02-23T17:29:11.733Z,,
https://www.google.com/maps/place/Nutrition+%26+Healing+Center/data=!4m7!3m6!1s0x883280788bc1bc5f:0xac3263df47a9c14e!8m2!3d42.0847452!4d-80.1483348!16s%2Fg%2F1hc2pcg65!19sChIJX7zBi3iAMogRTsGpR99jMqw,Nutrition & Healing Center,5.0,7,Holistic medicine practitioner,"Located in the Village West, 3330 W 26th St, Erie, PA 16506, United States","3VM2+VM Erie, Pennsylvania, USA",http://www.nutritionandhealingcenter.com/,+1 814-315-4644,Open · Closes 6 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Dy8TGmIlZkxubwZHN3t_WA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=16.739065&pitch=0&thumbfov=100,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Erie+PA/@42.1290386,-80.0849716,14z",2026-02-23T17:29:16.561Z,,
"https://www.google.com/maps/place/Curtis+C.+Bannister,+DC/data=!4m7!3m6!1s0x8832806b3a525dd1:0x7318084f75f48807!8m2!3d42.1008902!4d-80.0793347!16s%2Fg%2F1tf6sft2!19sChIJ0V1SOmuAMogRB4j0dU8IGHM","Curtis C. Bannister, DC",5.0,11,Chiropractor,"3441 Peach St, Erie, PA 16508, United States","4W2C+97 Erie, Pennsylvania, USA",http://www.eriechiroclinic.com/,+1 814-864-2225,Open · Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepZhvUTeIuALdX4mQR1iQgOGB_kzYqvgLpaP5xA71Mmx3EG1wiCuG6JzeAARKjowdUCxmd_wLs01Ffstra3gg3y0E1E6HCxj6sNB4wSlcwSVp0kEqoU03OVa3H8OmiFNHuKc4Wx=w408-h274-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8:30 am–1 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Erie+PA/@42.1290386,-80.0849716,14z",2026-02-23T17:29:21.443Z,,
https://www.google.com/maps/place/Chiropractic+Solutions+Dr.+Troy+Zacherl/data=!4m7!3m6!1s0x883281c2c48e779f:0xfb3f5a13393fb535!8m2!3d42.1054644!4d-80.0328503!16s%2Fg%2F1v940q8c!19sChIJn3eOxMKBMogRNbU_ORNaP_s,Chiropractic Solutions Dr. Troy Zacherl,5.0,72,Chiropractor,"4720 Wattsburg Rd, Erie, PA 16504, United States","4X48+5V Erie, Pennsylvania, USA",https://www.bestchiropractorerie.com/?utm_source=GBL&utm_medium-organic,+1 814-825-1102,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1hTyNH-B3kMUVUJOHXJkSw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=214.69667&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9–11:30 am,Closed,"https://www.google.com/maps/search/functional+medicine+in+Erie+PA/@42.1290386,-80.0849716,14z",2026-02-23T17:29:26.259Z,,
