placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes
https://www.google.com/maps/place/H.J.+Pertzborn+Plumbing+and+Fire+Protection+Corporation./data=!4m7!3m6!1s0x880652ef670d3175:0x90548789811c061f!8m2!3d43.0464327!4d-89.3719813!16s%2Fg%2F1tf4fm1c!19sChIJdTENZ-9SBogRHwYcgYmHVJA,H.J. Pertzborn Plumbing and Fire Protection Corporation.,4.8,555,Plumber,"802 John Nolen Dr, Madison, WI 53713, United States","2JWH+H6 Madison, Wisconsin, USA",https://hjpertzborn.com/,+1 608-256-3900,Closed ⋅ Opens 7 am Tue,https://lh3.googleusercontent.com/p/AF1QipNubgIiZqmUIertcMKl0E5SE-DvA27D8Vy0L5IQ=w408-h245-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-11-11T04:16:30.972Z,,
"https://www.google.com/maps/place/Action+Plumbing,+Heating,+Air+Conditioning+and+Electric,+Inc./data=!4m7!3m6!1s0x8807adcc5f4a37c9:0xaf2686ed2d4687c7!8m2!3d43.0379595!4d-89.4523611!16s%2Fg%2F11y4tm54cb!19sChIJyTdKX8ytB4gRx4dGLe2GJq8","Action Plumbing, Heating, Air Conditioning and Electric, Inc.",4.9,891,Air conditioning repair service,"1338 S Midvale Blvd, Madison, WI 53711, United States","2GQX+53 Madison, Wisconsin, USA",https://www.iwantactionnow.com/?utm_source=google&utm_medium=organic&utm_campaign=GMBListing-Madison-WI,+1 608-291-7148,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNhMNL_v9fmW4HQYTTDEhV0WRiLuWfNcMG5WwJP=w462-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-11-11T04:16:36.705Z,,
https://www.google.com/maps/place/Triggs+Plumbing/data=!4m7!3m6!1s0x880652d1c16a0dbd:0xcb7f851c6124cd1f!8m2!3d43.04798!4d-89.3925156!16s%2Fg%2F1tfjr8ft!19sChIJvQ1qwdFSBogRH80kYRyFf8s,Triggs Plumbing,4.6,66,Plumber,"1723 Beld St, Madison, WI 53713, United States","2JX4+5X Madison, Wisconsin, USA",https://triggsplumbingwi.com/,+1 608-256-2966,Closed ⋅ Opens 7 am Tue,https://lh3.googleusercontent.com/p/AF1QipPqnPHpL1wQequ6h0X6USY86oMikKYtUp98s26o=w408-h305-k-no,true,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-11-11T04:16:42.331Z,,
"https://www.google.com/maps/place/Oasen+Plumbing+Inc/@43.0842313,-89.322527,17z/data=!3m1!4b1!4m6!3m5!1s0x8806f7ce798ac45f:0xe37c7b65e225a9a5!8m2!3d43.0842313!4d-89.322527!16s%2Fg%2F1tm0ccw0",Oasen Plumbing Inc,4.9,19,Plumber,"3862 Johns St, Madison, WI 53714, United States","3MMG+MX Madison, Wisconsin, USA",https://www.oasenplumbingmadison.com/,+1 608-222-3656,Closed ⋅ Opens 8 am Tue,,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-11-11T04:16:49.053Z,,
"https://www.google.com/maps/place/Dave+Jones+-+Plumbing,+HVAC,+Fire+Protection,+Electrical/data=!4m7!3m6!1s0x88065243214f658d:0xa4bbe25006dc28f9!8m2!3d43.0396653!4d-89.349677!16s%2Fg%2F1thz271b!19sChIJjWVPIUNSBogR-SjcBlDiu6Q","Dave Jones - Plumbing, HVAC, Fire Protection, Electrical",4.9,1572,Plumber,"2225 Kilgust Rd, Monona, WI 53713, United States","2MQ2+V4 Monona, Wisconsin, USA",https://www.davejonesllc.com/,+1 608-222-8490,Closed ⋅ Opens 7 am Tue,https://lh3.googleusercontent.com/p/AF1QipPr5ekRFPr6Byx4Zt2avvR5KeTqgFr9bY4E6haD=w426-h240-k-no,true,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-11-11T04:16:53.974Z,,
https://www.google.com/maps/place/Avid+Plumbing+LLC/data=!4m7!3m6!1s0x88065104e4e7fd91:0xf3b37242a639a5ad!8m2!3d43.026974!4d-89.396578!16s%2Fg%2F12ml2mrcd!19sChIJkf3n5ARRBogRraU5pkJys_M,Avid Plumbing LLC,4.9,864,Plumber,"818 Post Rd, Madison, WI 53713, United States","2JG3+Q9 Madison, Wisconsin, USA",https://avidplumbing.com/?utm_source=google&utm_medium=organic&utm_campaign=GMBListing-madison-wi,+1 608-975-5578,Closed ⋅ Opens 7 am Tue,https://lh3.googleusercontent.com/p/AF1QipMIXvOpbicV14KXnUO5VSFQmK6c_8NaHA4wktsC=w408-h306-k-no,true,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-11-11T04:16:58.924Z,,
https://www.google.com/maps/place/Howe+Brothers+Plumbing+LLC/data=!4m7!3m6!1s0x8806537702d67dc3:0x627ef77a9c2c982a!8m2!3d43.0834677!4d-89.3636733!16s%2Fg%2F1tplqx4t!19sChIJw33WAndTBogRKpgsnHr3fmI,Howe Brothers Plumbing LLC,4.9,63,Plumber,"1215 Williamson St, Madison, WI 53703, United States","3JMP+9G Madison, Wisconsin, USA",http://www.howebrothers.com/,+1 608-257-2884,Closed ⋅ Opens 8:30 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=47P_1YYBmCU1vCQRPkyePQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=184.52896&pitch=0&thumbfov=100,true,8:30 am–12 pm,8:30 am–12 pm,8:30 am–12 pm,8:30 am–12 pm,8:30 am–12 pm,9 am–12 pm,Closed,"https://www.google.com/maps/search/plumbing++services+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-11-11T04:17:03.969Z,,
https://www.google.com/maps/place/W+F+Butler+Plumbing+Inc/data=!4m7!3m6!1s0x8807acfd6bef2697:0x5b4d77d1a1f2771f!8m2!3d43.0577844!4d-89.4282289!16s%2Fg%2F1tdqp6v6!19sChIJlybva_2sB4gRH3fyodF3TVs,W F Butler Plumbing Inc,3.7,17,Plumber,"2602 Monroe St, Madison, WI 53711, United States","3H5C+4P Madison, Wisconsin, USA",,+1 608-233-1608,Closed ⋅ Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uu1bVVUevsZFlDJZjHi64w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=243.37979&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-11-11T04:17:09.006Z,,
https://www.google.com/maps/place/Robert%27s+Plumbing+%26+Heating+INC/data=!4m7!3m6!1s0x880651395dabe91f:0x2287eb7e41a71d78!8m2!3d43.0924361!4d-89.3079429!16s%2Fg%2F11hftc7v0m!19sChIJH-mrXTlRBogReB2nQX7rhyI,Robert's Plumbing & Heating INC,4.5,30,Plumber,"4430 Robertson Rd, Madison, WI 53714, United States","3MRR+XR Madison, Wisconsin, USA",https://www.robertsplumbing.us/,+1 608-416-5646,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNwPVWr2XzH_QydHaSTadgDLVyyhTWBroBdV49P=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-11-11T04:17:13.808Z,,
https://www.google.com/maps/place/Monona+Plumbing+%26+Fire+Protection/data=!4m7!3m6!1s0x8807ad4d752987c9:0xd64e52d0e17d014c!8m2!3d43.0288149!4d-89.4004496!16s%2Fg%2F1tdgvzmr!19sChIJyYcpdU2tB4gRTAF94dBSTtY,Monona Plumbing & Fire Protection,4.6,323,Plumber,"3126 Watford Way, Madison, WI 53713, United States","2HHX+GR Madison, Wisconsin, USA",http://mononapfp.com/,+1 608-330-4411,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNpvuQeLTcLpMNJAxriAndXG4mjZUpa-iwBVbqv=w538-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-11-11T04:17:18.805Z,,
