placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/Metro+Infusion+Center/data=!4m7!3m6!1s0x880cd15141cd4191:0xbab5526cc929da14!8m2!3d40.088602!4d-88.254755!16s%2Fg%2F11fd6f_d2y!19sChIJkUHNQVHRDIgRFNopyWxStbo,Metro Infusion Center,,,Medical Center,"701 Devonshire Dr b14, Champaign, IL 61820, United States","3PQW+C3 Champaign, Illinois, USA",https://metroinfusioncenter.com/,+1 877-448-3627,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipP5kfplP5phfYiqefRk9YrGc29Sxzq2EwuAPlYi=w426-h240-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Champaign+Champaign+IL/@40.1162884,-88.2435155,14z",2025-09-28T23:01:53.465Z,,,
https://www.google.com/maps/place/StrIVeMD+Wellness+and+Ketamine/data=!4m7!3m6!1s0x88732f79aa384f31:0x42610da866d91e0f!8m2!3d40.088563!4d-88.2547631!16s%2Fg%2F11vs89jtly!19sChIJMU84qnkvc4gRDx7ZZqgNYUI,StrIVeMD Wellness and Ketamine,5.0,14,Medical clinic,"701 Devonshire Dr Suite B13, Champaign, IL 61820, United States","3PQW+C3 Champaign, Illinois, USA",https://www.strivemdketamine.com/,+1 217-689-7801,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipNVC1RIn4hup8WpuEsYZi3_54AX3V8Ls3gP6xcy=w408-h306-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/Infusion+centers+in+Champaign+Champaign+IL/@40.1162884,-88.2435155,14z",2025-09-28T23:01:58.596Z,,,
https://www.google.com/maps/place/MedMark+Treatment+Centers+Champaign/data=!4m7!3m6!1s0x880cd1a5fb5a49bb:0x86fd25f1017ce5c0!8m2!3d40.1154419!4d-88.2805779!16s%2Fg%2F11fcszwplh!19sChIJu0la-6XRDIgRwOV8AfEl_YY,MedMark Treatment Centers Champaign,4.4,18,Addiction treatment center,"106 S Country Fair Dr suite c, Champaign, IL 61821, United States","4P89+5Q Champaign, Illinois, USA",https://medmark.com/locations/illinois/champaign/,+1 217-618-6684,Closed ⋅ Opens 6 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=d4vRr7yrzMYJ8M6DnDbivg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=346.88428&pitch=0&thumbfov=100,true,Closed,"6–11 am, 11:30 am–1 pm","6–11 am, 11:30 am–1 pm","6–11 am, 11:30 am–1 pm","6–11 am, 11:30 am–1 pm","6–11 am, 11:30 am–1 pm",7–9:45 am,"https://www.google.com/maps/search/Infusion+centers+in+Champaign+Champaign+IL/@40.1162884,-88.2435155,14z",2025-09-28T23:02:03.041Z,,,
https://www.google.com/maps/place/Athletico+Physical+Therapy+-+Champaign/data=!4m7!3m6!1s0x880cd72c99753f87:0x7c73bdb300b19d55!8m2!3d40.096721!4d-88.244568!16s%2Fg%2F1ttyx9q5!19sChIJhz91mSzXDIgRVZ2xALO9c3w,Athletico Physical Therapy - Champaign,5.0,161,Physical therapy clinic,"1612 S Neil St #1612A, Champaign, IL 61820, United States","3QW4+M5 Champaign, Illinois, USA",https://www.athletico.com/locations/champaign/?utm_source=google-urbana-north&utm_medium=web&utm_campaign=google-listings,+1 217-355-1961,"Closed ⋅ Opens 8 am Mon

Confirmed by this business 11 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPkJF3qa_1thns5dI8LTHbS66fjyCKCNtFGboqf=w408-h306-k-no,true,Closed,8 am–7:30 pm,7:30 am–7:30 pm,7 am–7:30 pm,7:30 am–7:30 pm,7 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Urbana+Champaign+IL/@40.1105875,-88.2072697,14z",2025-09-28T23:02:16.678Z,,,
https://www.google.com/maps/place/Hydrations+Wellness/data=!4m7!3m6!1s0x880cd7a696e93b79:0x5389f8fb05e81d60!8m2!3d40.1111367!4d-88.2443171!16s%2Fg%2F11gycs24zn!19sChIJeTvplqbXDIgRYB3oBfv4iVM,Hydrations Wellness,4.5,40,Wellness center,"505 S Neil St # 8, Champaign, IL 61820, United States","4Q64+F7 Champaign, Illinois, USA",https://www.hydrations.com/,+1 833-455-4648,Closed ⋅ Opens 10 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nogRxywRVqi7MbC53mV4wLM-LqDDqq-DaC6vJ7za2ALNNrZml9wK9JMYTs6-AffxUv5oh6ycMBBDzazOFopdvHLPjP9IIezhnyjfWOWyI3PfUuwpBdhmKbrLYqDuJRbrtgDG0Tt=w408-h270-k-no,true,Closed,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,12–4 pm,"https://www.google.com/maps/search/Infusion+centers+in+Urbana+Champaign+IL/@40.1105875,-88.2072697,14z",2025-09-28T23:02:21.079Z,Identifies as veteran-owned,,
https://www.google.com/maps/place/Carle+Cancer+Institute+Urbana/data=!4m7!3m6!1s0x880cd771635d7a23:0x12824c6fac40b9de!8m2!3d40.1160826!4d-88.2142364!16s%2Fg%2F1vhlys4v!19sChIJI3pdY3HXDIgR3rlArG9MghI,Carle Cancer Institute Urbana,3.9,15,Medical clinic,"509 W University Ave, Urbana, IL 61801, United States","4Q8P+C8 Urbana, Illinois, USA",https://carle.org/Services/Institutes/Cancer-Center,+1 217-383-3010,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrVdfGnSpOeGwpxz_7KjmiqL983SwWU4EdFmAJ51SaKl6EzLwthiZIeyG85SJ3Bc5-lkoyZsH02YlOoMqfpdUs9aq8u4OnA4arCEzTbqu7VU-U_2OX_yiWAHXiI4wJMGlX8iOs=w408-h306-k-no,true,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Urbana+Champaign+IL/@40.1105875,-88.2072697,14z",2025-09-28T23:02:25.751Z,,,
https://www.google.com/maps/place/Mills+Breast+Cancer+Institute/data=!4m7!3m6!1s0x880cd771783d0f59:0xc9bf584b3b65033!8m2!3d40.1162506!4d-88.214633!16s%2Fg%2F1tctg5qb!19sChIJWQ89eHHXDIgRM1C2s4T1mww,Mills Breast Cancer Institute,4.0,13,Cancer treatment center,"509 W University Ave, Urbana, IL 61801, United States","4Q8P+G4 Urbana, Illinois, USA",https://carle.org/services/institutes/cancer-center/mills-breast-cancer-institute,+1 217-383-6636,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqdkq51vo45d3Uwy5NdyC-d5YEvlPlhpEQPDA2eOg9fol_YzYV798LNRDwB0fH2jAeh5KqoaRxARML3oAmlFWdt7iydcOQRDvnYuft7dSyXpPK9bdSUMlokamvDu0ZQNQU1q18YVA=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Urbana+Champaign+IL/@40.1105875,-88.2072697,14z",2025-09-28T23:02:28.307Z,,,
https://www.google.com/maps/place/U+of+I+Urbana-Champaign+Cancer+Center+at+Illinois/data=!4m7!3m6!1s0x880cd700116b407d:0xa199dd528688e9f8!8m2!3d40.1156845!4d-88.2277357!16s%2Fg%2F11vylqvqc0!19sChIJfUBrEQDXDIgR-OmIhlLdmaE,U of I Urbana-Champaign Cancer Center at Illinois,,,Research institute,"405 N Mathews Ave, Urbana, IL 61801, United States","4Q8C+7W Urbana, Illinois, USA",https://cancer.illinois.edu/,+1 217-300-6100,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=a1aDCtOcohD8nDVjs_n7vg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=72.13114&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Urbana+Champaign+IL/@40.1105875,-88.2072697,14z",2025-09-28T23:02:30.526Z,,,
https://www.google.com/maps/place/VitalSkin+Dermatology:+Champaign+-+Urbana/data=!4m7!3m6!1s0x880cd9344974c967:0x1d1b5f0452e8dfb4!8m2!3d40.1328736!4d-88.2231896!16s%2Fg%2F11pkfsvq4c!19sChIJZ8l0STTZDIgRtN_oUgRfGx0,VitalSkin Dermatology: Champaign - Urbana,4.8,118,Dermatologist,"1111 W Kenyon Rd Suite B, Urbana, IL 61801, United States","4QMG+4P Urbana, Illinois, USA",https://www.vitalskinderm.com/locations/champaign-urbana-il/?utm_source=gmb&utm_medium=organic,+1 217-819-3376,,https://lh3.googleusercontent.com/p/AF1QipP5cRQMqTlWKMMr9akdrY60vkGDlaM0oEWnkQGs=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Urbana+Champaign+IL/@40.1105875,-88.2072697,14z",2025-09-28T23:02:32.946Z,,,
https://www.google.com/maps/place/Carle+Foundation+Hospital/data=!4m7!3m6!1s0x880cd7719b423a01:0x1cbc0832642e6bd9!8m2!3d40.1171273!4d-88.2158773!16s%2Fm%2F0ddc3p2!19sChIJATpCm3HXDIgR2WsuZDIIvBw,Carle Foundation Hospital,2.6,564,Medical clinic,"611 W Park St, Urbana, IL 61801, United States","4Q8M+VJ Urbana, Illinois, USA",https://carle.org/locations/carle-foundation-hospital,+1 217-383-3311,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noKBhL763VVVA2Y2jqlfdI-ivpF8Xq0jvZY61ocXZCNFGgG-mwJ7LsYX-h-3ysVkLKbPRcrw0RGnkavtiJ0zu5W126Dj5K7RHWcUJuplxyUz5XmqIJllXMDKsi4K9JGy_YurWUQ=w408-h288-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Urbana+Champaign+IL/@40.1105875,-88.2072697,14z",2025-09-28T23:02:37.905Z,,,
