placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/ArborMax+Tree+Service/data=!4m7!3m6!1s0x89ac5f438f5a3813:0x38562003ffd5c5de!8m2!3d35.7470946!4d-78.6458849!16s%2Fg%2F1tfgq7y3!19sChIJEzhaj0NfrIkR3sXV_wMgVjg,ArborMax Tree Service,4.7,233,Tree service,"2713 Renfrow Rd, Raleigh, NC 27603, United States","P9W3+RJ Raleigh, North Carolina, USA",http://www.arbormaxtree.com/,+1 919-412-6790,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEy7wkFYs0rIYXW2boj0-RqSujuKZVFk4ekNFIEqoUzuDdpNwNTPXt5qdj_gVEiUk9UXi3v_vFghopQItWPhk3TQB4mumUvbrwg0W7I9gvgld5fLDcE-araZiP5VR_iSrjfaWlG6Q=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2026-04-29T06:45:45.902Z,,,,
https://www.google.com/maps/place/Tree+Men+Services+LLC/data=!4m7!3m6!1s0x89ac432564649941:0xa253fbbbd790afa8!8m2!3d35.7723469!4d-78.6186365!16s%2Fg%2F11fzpf0r7l!19sChIJQZlkZCVDrIkRqK-Q17v7U6I,Tree Men Services LLC,4.9,166,Tree service,"1313 E Lenoir St, Raleigh, NC 27610, United States","Q9CJ+WG Raleigh, North Carolina, USA",http://treemenservices.com/,+1 919-780-0860,Closed · Opens 6 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFbhFasW9AT8kfDgLxXtYz0ZJU9ekdciZ5Z6cPwLZZmUOkQ1Vd0MCyS5X2Q1DJg9hN1_gYucRMGlINt9HHZ_XfYmLMr5L15wjKgVcH2NJbUYVRGk-LGm1-0rch21Nvgy6d06812WA=w408-h408-k-no,true,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2026-04-29T06:45:52.064Z,,,,
https://www.google.com/maps/place/Raleigh+Tree+Service/data=!4m7!3m6!1s0x89ac59a583e6d9b3:0x8944d05f6b7a58a7!8m2!3d35.8571311!4d-78.5997979!16s%2Fg%2F1hc3mwdx5!19sChIJs9nmg6VZrIkRp1h6a1_QRIk,Raleigh Tree Service,5.0,343,Tree service,"5300 Atlantic Ave Suite 106-4, Raleigh, NC 27609, United States","VC42+V3 Raleigh, North Carolina, USA",https://raleigh-tree-service.com/?utm_source=google&utm_medium=organic&utm_campaign=gbpwebsite,+1 919-737-2085,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF9ITOCJmN2TkJKTUjMWlyPAvo0X0-RHjy3VwsfAwDQmvgv9HMzCVSaeC1p5kVCbsazPVU-vN9r-A8jaWDcd3xj7wdpdw9lew3BGC7AuxA8jn6gcAdJVMJQXynprS3ry_Pm6SXgeg=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2026-04-29T06:45:56.870Z,,,,
https://www.google.com/maps/place/A%2B+Tree+%26+Crane+Services/data=!4m7!3m6!1s0x89acf4630a16638d:0xc835309c90a687c7!8m2!3d35.762991!4d-78.7321644!16s%2Fg%2F1tx1v1dp!19sChIJjWMWCmP0rIkRx4emkJwwNcg,A+ Tree & Crane Services,4.8,340,Tree service,"5540 Centerview Dr STE 200, Raleigh, NC 27606, United States","Q779+54 Raleigh, North Carolina, USA",http://www.aplustrees.com/,+1 919-854-0020,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE_pU3lDL29o6DRUuMBZ3kAovrLud5g_Kj9pk4s38JYdruQATPIwXIdeYFRIiR5gMV4CV6FtI0uDI8P8b8yTDkisMVDGSoKeDOOpco1N6uBOIZ7E3W46bVaaQi89ScjLxtg9qTPG-LH0f91=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2026-04-29T06:46:01.759Z,,,,
https://www.google.com/maps/place/Fredin+Tree+Service+LLC/data=!4m7!3m6!1s0x89ac5b7138970dcd:0x4d4ec96356e8bdce!8m2!3d35.8440258!4d-78.5439663!16s%2Fg%2F11hf266y28!19sChIJzQ2XOHFbrIkRzr3oVmPJTk0,Fredin Tree Service LLC,5.0,206,Tree service,"6103 Hushpuppy Ct, Raleigh, NC 27616, United States","RFV4+JC Raleigh, North Carolina, USA",https://www.fredintreesservice.com/,+1 919-946-7353,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHIzeqWWSC_RdlyC2K-NVXXg2vudumFOFKhOJOy63Z28IAXq7hL6XESZHEtQO6nPkZVmlbivLjnyhOeEZOdvVK0bntu8zJ-2C914jJqCdfkLJcx_KianX7uF9_sGPmvVrMqb3ZJEQ=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,9 am–5 pm,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2026-04-29T06:46:06.733Z,,,,
https://www.google.com/maps/place/Triangle+Tree+Pros/data=!4m7!3m6!1s0x89ac59674b4676ef:0x892aba229a5a90b0!8m2!3d35.8355062!4d-78.5796785!16s%2Fg%2F11r9w98mck!19sChIJ73ZGS2dZrIkRsJBamiK6Kok,Triangle Tree Pros,4.8,35,Tree service,"4020-106 Capital Blvd, Raleigh, NC 27604, United States","RCPC+64 Raleigh, North Carolina, USA",http://triangletreepros.com/,+1 984-223-6062,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGf_P6SJ_2CxJVcH43ou4hQByfQHX-SVFLkjT1vsTNxN5PTSNkmKnxk52iuQ-YDGDnrfuBwtsWUh1GDFt31zkWE5qFESsc4JOokIxlv4dN5kFOceG8pLA8ryJcGeYWavrgwAhMvXQ=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2026-04-29T06:46:11.710Z,,,,
https://www.google.com/maps/place/Joshua+Tree+Experts/data=!4m7!3m6!1s0x6ffc2a2cd50ffa5f:0xa9799a8a83e97e43!8m2!3d35.8270203!4d-78.7034639!16s%2Fg%2F11y6m4jtz_!19sChIJX_oP1Swq_G8RQ37pg4qaeak,Joshua Tree Experts,5.0,201,Tree service,"3434 Edwards Mill Rd Suite 112-252, Raleigh, NC 27612, United States","R7GW+RJ Raleigh, North Carolina, USA",https://www.joshuatreeexperts.com/raleigh-cary-nc,+1 919-341-7000,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHD0FkGRJHkW8jnDiFr-wSWQiGKcBDYYDTZRsCZSTAxwiYf1aapNA10_II_AJBKRv4o7BmSlmvtfUpSWpqNCGG3hGBtFQ7nR-m2KydBLHGMnb6O_b_q3lkX6DrtxBT5pRzwYiuZo7aYjnjM=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2026-04-29T06:46:16.567Z,,,,
https://www.google.com/maps/place/Leaf+%26+Limb/data=!4m7!3m6!1s0x89acf42a60d44f85:0xdfaf9eb55ef9ddc1!8m2!3d35.787971!4d-78.734484!16s%2Fg%2F1tnpg9gd!19sChIJhU_UYCr0rIkRwd35XrWer98,Leaf & Limb,4.7,172,Tree service,"511 Nowell Rd, Raleigh, NC 27607, United States","Q7Q8+56 Raleigh, North Carolina, USA",https://www.leaflimb.com/,+1 919-787-9551,"Closed · Opens 8 am

Updated by this business 4 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEanuWX84EwcIN4CwzC91MDcqXSV_xO1UMV63q-hCocY5J6_DvNP-00dspW2_wBX9VBKWACe_HdWSf4kut_Zwc4rWxs1Hgk_Q1e2_HDhjnM8FUEbDB2vWU_gkFKAH_3dis46DK5WmKHd4uL=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2026-04-29T06:46:21.735Z,,,,
https://www.google.com/maps/place/Vasquez+Tree+Service+NC/data=!4m7!3m6!1s0x6435d3779221d393:0xde68c8ee80db6ad2!8m2!3d35.8394665!4d-78.5988572!16s%2Fg%2F11pzk3wxnp!19sChIJk9MhknfTNWQR0mrbgO7IaN4,Vasquez Tree Service NC,5.0,38,Tree service,"2606 New Hope Church Rd, Raleigh, NC 27604, United States","RCQ2+QF Raleigh, North Carolina, USA",https://vasqueztreeserviceraleigh.com/,+1 919-523-7659,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHCzQdqdpz3HIoFgwTEep0lg6xoioMKx4H6cDA3L45czn4rCRbOD6G-jEDZqqcs_oBkBIIg786K2h1M1lS3h15InJP3nZobc4jWSobPWR6cp1lYiQLa091BUtUKoWm9EoOcWg8=w408-h725-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2026-04-29T06:46:26.505Z,,,,
https://www.google.com/maps/place/Champion+Tree+Service/data=!4m7!3m6!1s0x89ac5d7417ce4f97:0x112cba17f5afb234!8m2!3d35.7621598!4d-78.5533253!16s%2Fg%2F11m48d5tbk!19sChIJl0_OF3RdrIkRNLKv9Re6LBE,Champion Tree Service,4.9,110,Tree service,"1316 Broken Branch Ct, Raleigh, NC 27610, United States","QC6W+VM Raleigh, North Carolina, USA",,+1 919-508-4116,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH__1-HlayFvhO__k0vCn2EpPjVTaktlm5BwmJSOpBw9riC1nUIGHPbRaAc9NZ5Bduwuo3MYsf4yiQFIBPe6PM0xfM6NqLQoyG1YqjhgeL8qozKgeZBUEsW8u6nAzAPAfnS8oTO=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2026-04-29T06:46:31.327Z,,,,
