placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,isBlackOwned,error
https://www.google.com/maps/place/Evergreen+Outdoor+Services/data=!4m7!3m6!1s0x88db6a98d0aaa979:0xbf66cd5d2d82e635!8m2!3d26.6660795!4d-81.9230103!16s%2Fg%2F1td4396j!19sChIJeamq0Jhq24gRNeaCLV3NZr8,Evergreen Outdoor Services,4.8,75,Landscaper,"720 NE 25th Ave #34, Cape Coral, FL 33909, United States","M38G+CQ Cape Coral, Florida, USA",https://www.irrigationlandscaping.com/,+1 239-574-2070,Closes soon · 5 pm · Opens 8 am Thu,Identifies as women-owned,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEb9fOIOoSsBfUwx4y-4bcQwlRYDqZUjagekiKubEkCToQqx40nK5x4-mZRmbmPaSmmuEYQkMUdeoXgh5H6rr6spIPPardJKN8nvBLFPjZCSSfQWk1FPnmogaWpGeWAvDWYg4SVsN4xFHs=w408-h249-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-04-29T20:35:26.206Z,,,
https://www.google.com/maps/place/Green+Yard/data=!4m7!3m6!1s0x88db417bb51f5c51:0xd1248287666f395a!8m2!3d26.6277916!4d-81.8819517!16s%2Fg%2F11q_tq9522!19sChIJUVwftXtB24gRWjlvZoeCJNE,Green Yard,4.7,19,Landscaper,"1516 Del Rio Dr, Fort Myers, FL 33901, United States","J4H9+46 Fort Myers, Florida, USA",http://lovemygreenyard.com/,+1 239-320-1202,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGEHdb2pK8zvQ7eQaHu6eskPSPSQN6geyV-4a4OJ7RNEuG5f2IrKyGMfoARl92LFYighN-lMZFtKMTcJ3J60hkmh_scvn1jJDXkc1x9qrYJSpdVpFsmcSeZKso15Z5Dwp-6MkVK=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-04-29T20:35:32.283Z,,,
https://www.google.com/maps/place/HERNANDEZ+LAWNCARE+%26+LANDSCAPING+LLC/data=!4m7!3m6!1s0x88db69b236d17eb5:0xa1976b50ce9b947e!8m2!3d26.6640822!4d-81.8380903!16s%2Fg%2F11ldhjckmy!19sChIJtX7RNrJp24gRfpSbzlBrl6E,HERNANDEZ LAWNCARE & LANDSCAPING LLC,4.9,42,Lawn care service,"736 Karlov St, Fort Myers, FL 33916, United States","M576+JQ Fort Myers, Florida, USA",http://thehernandezlawnscare.com/,+1 480-469-0461,Open · Closes 6 pm,Identifies as Latino-owned,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEJlPJFdfYaMplGqRHwvvfYXnlQ_Z9s_R6Zchn7UwU0J3SsONwbqOM0m2hMbR4v9PsQhOY3H4HLI-FdR92xMe6uUhsWVMbQCzKBUwKnU5xeR6XsTa5xLYlA9stSqxbUf_EbPIL3WwNYcJDq=w408-h306-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–5 pm,Closed,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-04-29T20:35:37.025Z,,,
https://www.google.com/maps/place/Peer+Landscaping/data=!4m7!3m6!1s0x88db41c424b9f811:0x67fc8480a2654178!8m2!3d26.5967714!4d-81.8390769!16s%2Fg%2F11g9q33t1j!19sChIJEfi5JMRB24gReEFlooCE_Gc,Peer Landscaping,4.8,195,Landscaper,"3620 Colonial Blvd Suite 220, Fort Myers, FL 33966, United States","H5W6+P9 Fort Myers, Florida, USA",http://www.peerlandscaping.com/,+1 239-323-9015,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEJRyMdMXLxE1WJkCnu8wrdfSbuW1XZLQhMNq8Mi2_ieCJC6jm8tzCBXSa3v8QaA6y6BCcniy_eTeYDCHAiZBdwZNIipnOvgqexwJHvlSeiHL4pyr2q0rfmlm_j2i4EAHCHmik05g=w425-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-04-29T20:35:41.879Z,,,
https://www.google.com/maps/place/Horseman%27s+Landscape/data=!4m7!3m6!1s0x88db387000000001:0xef4aa362b49c3317!8m2!3d26.6601979!4d-81.9555912!16s%2Fg%2F1tdvk_2g!19sChIJAQAAAHA424gRFzOctGKjSu8,Horseman's Landscape,4.9,378,Landscaper,"954 NE Pine Island Rd Unit J, Cape Coral, FL 33909, United States","M26V+3Q Cape Coral, Florida, USA",http://www.horsemanslandscape.com/,+1 239-699-8358,Closed · Opens 9 am Thu,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF-8_HatFkCCAOp7lmV2meqq9N0n6-BjDjURlbzBMQ8Gq7WzakthrA2QlLluIuQoz_dqqw0-EYOtZvxvm2wJUOB4SkbIk1TwpHYpgLwtWa9VSyy4vn8oX0cpJ8ZuomaC78LdxA=w427-h240-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-04-29T20:35:46.716Z,,,
"https://www.google.com/maps/place/Weeks+Landscaping+of+Ft.+Myers,+Inc./data=!4m7!3m6!1s0x88db41e9fad4d153:0x81f33c8892873ff0!8m2!3d26.5431514!4d-81.8276945!16s%2Fg%2F11gjmty1cf!19sChIJU9HU-ulB24gR8D-Hkog884E","Weeks Landscaping of Ft. Myers, Inc.",4.4,11,Landscape designer,,,http://www.weekslandscaping.com/,+1 239-936-2456,Closes soon · 5 pm · Opens 7:30 am Thu,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFOftcV6dW2JguvJn-N_BwLkPVe3vRqr1vG2PVxTNHH2WAzAzXCneabBabYo8ABqyHrCG_nJlVcDh-xZsPL3WZnEMTI4K0n4BvKMVmDtBpbhRudJ6aUi9ts5YoCoeT670wYojWKzw=w408-h272-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-04-29T20:35:51.594Z,,,
https://www.google.com/maps/place/MACHESH+LANDSCAPING+LLC/data=!4m7!3m6!1s0xce66b9b7d25d913:0xe6699789ede27f63!8m2!3d26.6668835!4d-81.8347773!16s%2Fg%2F11rcpthg38!19sChIJE9klfZtr5gwRY3_i7YmXaeY,MACHESH LANDSCAPING LLC,5.0,14,Landscaper,"32 Seminole Ct, Fort Myers, FL 33916, United States","M588+Q3 Fort Myers, Florida, USA",,+1 239-362-8567,Closes soon · 5 pm · Opens 7 am Thu,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHGUr5nBUTvI_AlaykGSf7h0Kz_jtrBMGgRSR-USebjTvQh9loqQ4vOgDI3-cEKPmjjWYC4NWo_UT1teVejFi8Ms-2I9UCOEhIrFiVDh-vdNT-gVc2rRNH-zvs6zMLZiCb_Ec0aIavfZUbB=w408-h544-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-04-29T20:35:56.411Z,,,
"https://www.google.com/maps/place/USA+GT+Landscaping,LLC/data=!4m7!3m6!1s0x4e73cf390b302e7d:0x9071ef94bccf3177!8m2!3d26.6622821!4d-81.833294!16s%2Fg%2F11vq_vljn5!19sChIJfS4wCznPc04RdzHPvJTvcZA","USA GT Landscaping,LLC",5.0,11,Landscaper,"3949 Desoto Ave, Fort Myers, FL 33916, United States","M568+WM Fort Myers, Florida, USA",https://www.usagtlandscapingllc.com/,+1 239-848-7338,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGsKFfsyAxa8dFTpcBKQ3bEoig3F-PVh1yaNEPYpWa5-5Sg61Pi01Md8PfP-VVOJl7Py495ZkgOAh-At8HlvUqwkAb-27aPjxce3vS5cw_pdYQd1B3s5IIUPyuEXNUrk71bzc7ieIyS6Uvi=w426-h240-k-no,true,7:30 am–7:30 pm,7:30 am–7:30 pm,7:30 am–7:30 pm,7:30 am–7:30 pm,7:30 am–7:30 pm,7:30 am–7:30 pm,7:30 am–7:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-04-29T20:36:01.281Z,,,
"https://www.google.com/maps/place/Hernandez+Lawncare+And+More,LLC/data=!4m7!3m6!1s0x4b28f61a4666786d:0xa04f040acd6a70b1!8m2!3d26.5179635!4d-81.934511!16s%2Fg%2F11rjkqhtjh!19sChIJbXhmRhr2KEsRsXBqzQoET6A","Hernandez Lawncare And More,LLC",4.9,75,Landscape designer,,,https://www.facebook.com/profile.php?id=100072032842064,+1 239-822-5177,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH1Pa-OVvOniV6Wpi2ogeE5FHlK9tzsZGu_4PFEZMV-w3dUPekZBj_NhXsOpBOrcHgTC4YhEQiorN7B4T3UHMTLyF1tjNbn6CiazIXJCNqDQ1n6MEhIAR0A4dj1i0pY8DkKFxrkTW7YzQZy=w408-h306-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-04-29T20:36:05.938Z,,,
https://www.google.com/maps/place/Advanced+Landscaping+Solutions+LLC/data=!4m7!3m6!1s0x88db6918d54e761b:0xdabbbe261cdab788!8m2!3d26.7228382!4d-81.8529292!16s%2Fg%2F11kbp7yqg6!19sChIJG3ZO1Rhp24gRiLfaHCa-u9o,Advanced Landscaping Solutions LLC,4.9,141,Landscaper,"17761 Slater Rd, North Fort Myers, FL 33917, United States","P4FW+4R North Fort Myers, Florida, USA",https://www.advancedlandscapingsolutionsllc.com/,+1 239-645-8093,Open · Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFEhD2mDKrKN-6m8EiKgfNZhEPvx_EJi66sIXLeKUC2ZALCIFDGvdsVEU-00-ZNbwTfAvVWNptmWK7ELC8mnJMmoes8Jlh1ZbhKWlLiGUvPG8WX5uLZducrCmC-D7UP4vGEB2A=w426-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-04-29T20:36:10.885Z,,,
