placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,attributes,isBlackOwned
https://www.google.com/maps/place/THE+TAX+OFFICE/data=!4m7!3m6!1s0x87528d9d1f7f2305:0x845f8fec847d91fe!8m2!3d40.6968539!4d-112.0159855!16s%2Fg%2F11sr5tqzxj!19sChIJBSN_H52NUocR_pF9hOyPX4Q,THE TAX OFFICE,4.9,10,Accountant,"5224 W 3500 S, West Valley City, UT 84120, United States","MXWM+PJ West Valley City, Utah, USA",,+1 801-613-5173,"Closed ⋅ Opens 10 am Mon

Updated by this business 12 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=r36Z6XFO8x5D2_wdXr3cTg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=353.5261&pitch=0&thumbfov=100,true,Closed,10 am–4:30 pm,10 am–4:30 pm,10 am–4:30 pm,10 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2025-10-19T16:08:36.566Z,,,
https://www.google.com/maps/place/SG+Tax+Service/data=!4m7!3m6!1s0x87528cde9bb4f421:0x8d3e4e1b85d6e825!8m2!3d40.6824934!4d-111.9857796!16s%2Fg%2F1tgwbcz4!19sChIJIfS0m96MUocRJejWhRtOPo0,SG Tax Service,4.8,32,Tax preparation,"3974 W 4100 S suite c, West Valley City, UT 84120, United States","M2J7+XM West Valley City, Utah, USA",http://www.sg-tax.com/,+1 801-966-2274,Closed ⋅ Opens 10 am Mon,https://lh3.googleusercontent.com/p/AF1QipMn2JSpRNbLKfAKLIwI5BzDmwfiUZpc-Sp_bz1A=w408-h306-k-no,true,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–3 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2025-10-19T16:08:41.648Z,,,
https://www.google.com/maps/place/GE+SOLUTIONS+LLC/data=!4m7!3m6!1s0x87528d78740cf39b:0xde0e161476662e84!8m2!3d40.6953987!4d-111.9672587!16s%2Fg%2F11jmnxmsh5!19sChIJm_MMdHiNUocRhC5mdhQWDt4,GE SOLUTIONS LLC,5.0,186,Tax preparation service,"3555 3200 W Ste. 204, West Valley City, UT 84119, United States","M2WM+53 West Valley City, Utah, USA",https://www.facebook.com/GESOLUTIONSTAXSERVICES,+1 801-878-4356,"Closed ⋅ Opens 9 am Mon

Updated by phone call 1 week ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3vEko-sqp5kDXuHENWK3EA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=82.74853&pitch=0&thumbfov=100,true,Closed,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/certified+public+accountant+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2025-10-19T16:08:46.815Z,,,
https://www.google.com/maps/place/Tax+Plus/data=!4m7!3m6!1s0x87528cf0e14188bb:0xb675d791d2526cd2!8m2!3d40.682352!4d-111.985374!16s%2Fg%2F1w112nxf!19sChIJu4hB4fCMUocR0mxS0pHXdbY,Tax Plus,4.5,58,Tax preparation,"3940 W 4100 S, Salt Lake City, UT 84120, United States","M2J7+WV Salt Lake City, Utah, USA",http://www.taxplusutah.com/,+1 801-840-8000,Closed ⋅ Opens 10 am Mon,https://lh3.googleusercontent.com/p/AF1QipOONdACuCC8Uiyl7Oe6WEMbvXs7eX-OgEQJZ23n=w408-h278-k-no,true,Closed,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,9:30 am–5 pm,"https://www.google.com/maps/search/certified+public+accountant+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2025-10-19T16:08:51.589Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Johnson+Accounting+%26+Tax+Service/data=!4m7!3m6!1s0x87528cc2b0cb60df:0xab6f7d2ceb9d0f89!8m2!3d40.6962983!4d-111.9874297!16s%2Fg%2F1tgw5hvv!19sChIJ32DLsMKMUocRiQ-d6yx9b6s,Johnson Accounting & Tax Service,5.0,6,Accountant,"3540 S 4000 W #220, West Valley City, UT 84120, United States","M2W7+G2 West Valley City, Utah, USA",,+1 801-964-6666,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DgjRjLsFYaY5SsD7NZyIBg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=91.79893&pitch=0&thumbfov=100,false,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2025-10-19T16:08:56.072Z,,,
https://www.google.com/maps/place/Leticia%27s+Tax+Services/data=!4m7!3m6!1s0x87528d240aec65f3:0xf93d479314d8078d!8m2!3d40.6961644!4d-112.0072751!16s%2Fg%2F11gfgphxhk!19sChIJ82XsCiSNUocRjQfYFJNHPfk,Leticia's Tax Services,5.0,23,Tax preparation service,"4865 W 3500 S suite b, West Valley City, UT 84120, United States","MXWV+F3 West Valley City, Utah, USA",,+1 801-758-0770,Closed ⋅ Opens 9:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=f3--7j9iR-rQkERL5rnaYQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=181.6604&pitch=0&thumbfov=100,true,Closed,9:30 am–5:30 pm,9:30 am–5:30 pm,9:30 am–5:30 pm,9:30 am–5:30 pm,9:30 am–5:30 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2025-10-19T16:09:00.527Z,,,
https://www.google.com/maps/place/M%26M+Tax+Multiservices/data=!4m7!3m6!1s0x87528dcb79607d17:0x62cf3070266371da!8m2!3d40.6839149!4d-111.9987791!16s%2Fg%2F11kpt277hk!19sChIJF31gecuNUocR2nFjJnAwz2I,M&M Tax Multiservices,5.0,67,Tax preparation service,"4005 S 4520 W, West Valley City, UT 84120, United States","M2M2+HF West Valley City, Utah, USA",,+1 801-793-6884,Closed ⋅ Opens 1 pm Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QtwXpPw5FWG3Sxf4R05laQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=98.295944&pitch=0&thumbfov=100,true,Closed,1–5 pm,12–5 pm,1–5 pm,12:30–5 pm,1–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2025-10-19T16:09:05.303Z,,,
https://www.google.com/maps/place/Velazquez+%26+Associates+-+Taxes+%26+Accounting/data=!4m7!3m6!1s0x87528ba9bf70e139:0xba4190ba79b55e9!8m2!3d40.6690106!4d-111.9569327!16s%2Fg%2F11nnwkbjs4!19sChIJOeFwv6mLUocR6VWbpwsZpAs,Velazquez & Associates - Taxes & Accounting,5.0,127,Tax preparation service,"2646 W 4700 S, Taylorsville, UT 84129, United States","M29V+J6 Taylorsville, Utah, USA",https://velazquezassociatesllc.com/,+1 801-590-8802,"Closed ⋅ Opens 10 am Mon

Updated by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipN-NdVOjy9bPvO_DOv3FvLoTAITJbPRkHG1S6YX=w408-h725-k-no,true,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–2 pm,"https://www.google.com/maps/search/certified+public+accountant+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2025-10-19T16:09:10.198Z,Identifies as women-owned,,
https://www.google.com/maps/place/Ibero+Tax+Agency+LLC/data=!4m7!3m6!1s0x87528d78aa34a2ef:0xc2027da2a26d1608!8m2!3d40.6949879!4d-111.955415!16s%2Fg%2F11wtp_fbnl!19sChIJ76I0qniNUocRCBZtoqJ9AsI,Ibero Tax Agency LLC,5.0,5,Tax preparation service,"3601 Constitution Blvd C140, West Valley City, UT 84119, United States","M2VV+XR West Valley City, Utah, USA",https://ibero.tax/,+1 877-829-2230,"Closed ⋅ Opens 12 pm Mon

Confirmed by this business 4 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMQmoXvr-JzvpTjnZK-70oh7YHhAHi4HN6vWLr8=w408-h408-k-no,true,Closed,12–5 pm,12–7 pm,12–7 pm,12–7 pm,12–7 pm,12–7 pm,"https://www.google.com/maps/search/certified+public+accountant+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2025-10-19T16:09:15.091Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/H%26R+Block/data=!4m7!3m6!1s0x87528d48160caba3:0x8db4fd28737ea0c1!8m2!3d40.6984905!4d-112.0252342!16s%2Fg%2F1tlmntct!19sChIJo6sMFkiNUocRwaB-cyj9tI0,H&R Block,4.6,210,Tax preparation service,"3390 S 5600 W, West Valley City, UT 84120, United States","MXXF+9W West Valley City, Utah, USA",https://www.hrblock.com/tax-office-near-me/utah/west-valley-city/43793/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 801-964-5864,Closed ⋅ Opens 2 pm Tue,https://lh3.googleusercontent.com/p/AF1QipMDUAngvpzLiGd1GnADx86VOl2Xd4smRw-eJDKN=w426-h240-k-no,true,Closed,Closed,2–7 pm,Closed,12–4 pm,Closed,10 am–2 pm,"https://www.google.com/maps/search/certified+public+accountant+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2025-10-19T16:09:19.571Z,,,
