placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,error,isBlackOwned
"https://www.google.com/maps/place/The+Heart+%26+Vascular+Clinic/@25.9186282,-97.5113636,17z/data=!3m1!4b1!4m6!3m5!1s0x866f9412dc0af939:0x4168b09e21abf101!8m2!3d25.9186282!4d-97.5113636!16s%2Fg%2F1tj91zy6",The Heart & Vascular Clinic,5.0,2,Medical clinic,"844 Central Blvd Suite 380, Brownsville, TX 78521, United States","WF9Q+FF Brownsville, Texas, USA",https://www.vbphysiciannetwork.com/specialties/cardiology,+1 956-804-5891,Closes soon · 5 pm · Opens 8 am Wed,,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2025-12-16T22:17:46.697Z,,,
"https://www.google.com/maps/place/Dr.+William+P.+Kalchoff,+MD/@25.9338303,-97.5138535,17z/data=!3m1!4b1!4m6!3m5!1s0x866f91558abcecb5:0xeac118cb273738b6!8m2!3d25.9338303!4d-97.5138535!16s%2Fg%2F1vfn72cg","Dr. William P. Kalchoff, MD",,,Vascular surgeon,"425 E Los Ebanos Blvd, Brownsville, TX 78520, United States","WFMP+GF Brownsville, Texas, USA",,+1 956-544-0123,,,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2025-12-16T22:17:51.876Z,,,
"https://www.google.com/maps/place/RGV+Vein+Laser+%26+Aesthetic/@26.014378,-97.4597724,17z/data=!3m1!4b1!4m6!3m5!1s0x866f97c000000001:0x98aaa5043b09a085!8m2!3d26.014378!4d-97.4597724!16s%2Fg%2F11c52bwp4p",RGV Vein Laser & Aesthetic,5.0,1,Medical clinic,"2370 N Expressway #1242, Brownsville, TX 78526, United States","2G7R+Q3 Brownsville, Texas, USA",,+1 956-350-6561,Temporarily closed,,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2025-12-16T22:17:58.975Z,,,
https://www.google.com/maps/place/RGV+Cosmetic+Surgery+%26+Vein+Care/data=!4m7!3m6!1s0x8665a3b8cde5f805:0x9ebfdfefc590f216!8m2!3d25.9875254!4d-97.5188031!16s%2Fg%2F1263m2nwc!19sChIJBfjlzbijZYYRFvKQxe_fv54,RGV Cosmetic Surgery & Vein Care,5.0,3,Obstetrician-gynecologist,"5700 US-77 #102, Brownsville, TX 78526, United States","XFQJ+2F Brownsville, Texas, USA",,+1 956-350-3561,Temporarily closed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxJNAA3ZZBJjv78Ul5VAD3UqHpB1gJkynZqrV1ghbGtKOGnnnICvTvDvUNZk9oFRG48nQz5uuVyriZxFLRBMvDPfpD1DgstAbKydYxnM9zRhzJnFTthSC7icKJBbP9M-wxA8A=w408-h351-k-no,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2025-12-16T22:18:03.799Z,,,
https://www.google.com/maps/place/VasCare+Vein+Clinic/data=!4m7!3m6!1s0x86393369e416e341:0xbf1e463ea71b5985!8m2!3d30.0855104!4d-94.0972298!16s%2Fg%2F1q5gn5fyj!19sChIJQeMW5GkzOYYRhVkbpz5GHr8,VasCare Vein Clinic,5.0,13,Medical Center,"350 Pine St #1415, Beaumont, TX 77701, United States","3WP3+64 Beaumont, Texas, USA",https://www.vascareclinics.com/locations/beaumont-vein-clinic/?utm_campaign=gmb,+1 409-404-0406,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IER4x2KPpMdxftmfzTRCpg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=189.50589&pitch=0&thumbfov=100,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,"https://www.google.com/maps/search/vein+clinics+in+Beaumont+TX/@30.080174,-94.1265562,14z",2025-12-16T22:18:17.473Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Southeast+Texas+Vein+Clinic/data=!4m7!3m6!1s0x863ecb3669300001:0x1c73c87bea17e7c8!8m2!3d30.0873899!4d-94.1291879!16s%2Fg%2F11f63xjh4h!19sChIJAQAwaTbLPoYRyOcX6nvIcxw,Southeast Texas Vein Clinic,,,Doctor,"2693 North St, Beaumont, TX 77702, United States","3VPC+X8 Beaumont, Texas, USA",http://setxveinclinic.com/about-us/,+1 409-835-2112,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=akZEa5PyqRq8hw0-jHkPtA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=192.5346&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Beaumont+TX/@30.080174,-94.1265562,14z",2025-12-16T22:18:20.186Z,,,
https://www.google.com/maps/place/Vital+Heart+%26+Vein/data=!4m7!3m6!1s0x863ecba7a13ad05b:0x1054558e5cb5d806!8m2!3d30.0695314!4d-94.1211144!16s%2Fg%2F11v53nsbs0!19sChIJW9A6oafLPoYRBti1XI5VVBA,Vital Heart & Vein,5.0,2,Cardiologist,"810 Hospital Dr Ste 340 Suite 340, Beaumont, TX 77701, United States","3V9H+RH Beaumont, Texas, USA",https://vitalheartandvein.com/locations/beaumont,+1 281-446-6656,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5BiTHvCyyENScy-g2n9ELA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=150.8285&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Beaumont+TX/@30.080174,-94.1265562,14z",2025-12-16T22:18:22.935Z,,,
https://www.google.com/maps/place/Beaumont+Heart+%26+Vascular+Center/data=!4m7!3m6!1s0x863ecb49f86b22dd:0x84e67de4f285ab78!8m2!3d30.0881037!4d-94.1306143!16s%2Fg%2F11f63y5g23!19sChIJ3SJr-EnLPoYReKuF8uR95oQ,Beaumont Heart & Vascular Center,3.0,2,Cardiologist,"755 N 11th St Suite P3970A, Beaumont, TX 77702, United States","3VQ9+6Q Beaumont, Texas, USA",https://www.beaumontheart.com/index.html?utm_source=Google&utm_campaign=Yext&y_source=1_MTczNzE4MTEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 409-924-3996,Closed · Opens 7 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TSdfv6zpAU7qd47_kOEQ9Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=206.5103&pitch=0&thumbfov=100,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,Closed,Closed,7 am–4 pm,"https://www.google.com/maps/search/vein+clinics+in+Beaumont+TX/@30.080174,-94.1265562,14z",2025-12-16T22:18:27.798Z,,,
https://www.google.com/maps/place/Endoscopy+Center+of+Southeast+Texas/data=!4m7!3m6!1s0x863ecb4a4a68e1e1:0x27b764a97c83ef84!8m2!3d30.0903818!4d-94.1323244!16s%2Fg%2F1tf167px!19sChIJ4eFoSkrLPoYRhO-DfKlktyc,Endoscopy Center of Southeast Texas,4.9,2427,Surgical center,"950 N 14th St #200, Beaumont, TX 77702, United States","3VR9+53 Beaumont, Texas, USA",http://southeasttexasendo.com/,+1 409-833-5555,"Closed · Opens 6:15 am Wed

Confirmed by this business 10 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSziZ9gw5dAj7k3m6OREVBCuI1lgf76RrFciqB3NfuZK1Yaluz49EIVjUVwPwh7EfVIIlYU2NtE5waSpJlNy0OLg_K_8GDfJ9nKSnrFxKXKiRabHCp-Vk-pV2mKvCNF2-dYNp_vvfn2qVpo6=w408-h258-k-no,true,6:15 am–4 pm,6:15 am–4 pm,6:15 am–4 pm,6:15 am–4 pm,Closed,Closed,6:15 am–4 pm,"https://www.google.com/maps/search/vein+clinics+in+Beaumont+TX/@30.080174,-94.1265562,14z",2025-12-16T22:18:32.732Z,,,
https://www.google.com/maps/place/Southeast+Texas+Cardiology/data=!4m7!3m6!1s0x863ecb3668e27e5f:0xaaaba8c3478d2bfe!8m2!3d30.0873627!4d-94.1291481!16s%2Fg%2F1thw72z4!19sChIJX37iaDbLPoYR_iuNR8Ooq6o,Southeast Texas Cardiology,3.8,32,Medical clinic,"2693 North St, Beaumont, TX 77702, United States","3VPC+W8 Beaumont, Texas, USA",https://setxcardiology.com/,+1 409-832-8862,"Closes soon · 5 pm · Opens 8 am Wed

Updated by others 8 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPLtJUfyfrZ3XETC2x_I7lZqmQUZ_e_cK4_9lah=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Beaumont+TX/@30.080174,-94.1265562,14z",2025-12-16T22:18:37.883Z,,,
