placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/Apex+infusion+and+Wellness+LLC/data=!4m7!3m6!1s0x888c2986c3df9013:0x4b0b05e145986c00!8m2!3d32.440918!4d-86.2157796!16s%2Fg%2F11y6nv34k1!19sChIJE5Dfw4YpjIgRAGyYReEFC0s,Apex infusion and Wellness LLC,5.0,25,Wellness center,"3456 Wetumpka Hwy, Montgomery, AL 36110, United States","CQRM+9M Montgomery, Alabama, USA",http://www.apexinfusionllc.com/,+1 334-290-5338,Closed ⋅ Opens 10 am Mon,https://lh3.googleusercontent.com/p/AF1QipNGhSpmzBjpVtPS8BiBvF6v5qovQRH7evtPYU1m=w408-h725-k-no,true,Closed,10 am–4 pm,10 am–4 pm,10 am–4 pm,8 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2025-09-28T23:20:25.046Z,,,,
https://www.google.com/maps/place/FlexCare+Infusion+Centers/data=!4m7!3m6!1s0x888c2de51f097a5d:0x4c66c42248067b9e!8m2!3d32.3783438!4d-86.1715278!16s%2Fg%2F11t3809qzr!19sChIJXXoJH-UtjIgRnnsGSCLEZkw,FlexCare Infusion Centers,5.0,19,Medical clinic,"440 St Lukes Dr STE B, Montgomery, AL 36117, United States","9RHH+89 Montgomery, Alabama, USA",https://flexcareinfusion.com/clinics/montgomery/,+1 334-721-7220,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqmcVEfUwjA7ORWaiSyT7Ak1uJa1fy7pmFKNnpC_FivjlSBdBfCjV3Q1FepS7Zhisa3sCpU01kd6IvwflN8PTW4Z8GgyN8qMg-C0A63w05bU0ejUBqf-ZIueLW8QlwMw2MawrF2mw=w408-h271-k-no,true,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2025-09-28T23:20:30.768Z,,,,
https://www.google.com/maps/place/Paragon+Montgomery+Infusion+Center/data=!4m7!3m6!1s0x888c2bb4aaba35f7:0xd557ca8d3e06107b!8m2!3d32.3355836!4d-86.1801299!16s%2Fg%2F11tfnjdqd0!19sChIJ9zW6qrQrjIgRexAGPo3KV9U,Paragon Montgomery Infusion Center,4.5,12,Specialized clinic,"3255 Malcolm Dr, Montgomery, AL 36116, United States","8RP9+6W Montgomery, Alabama, USA",https://paragonhealthcare.com/,+1 334-310-9942,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPRGlZ-09ueqLPbDVYps9DmgY3m3Xr5eY2CQafT=w408-h306-k-no,true,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2025-09-28T23:20:36.331Z,,,,
https://www.google.com/maps/place/First+Choice+Wellness+%26+Infusion+Centers/data=!4m7!3m6!1s0x888c2c08b9c0fb6f:0x5fe82d9f53940032!8m2!3d32.3763608!4d-86.170919!16s%2Fg%2F11t287rytm!19sChIJb_vAuQgsjIgRMgCUU58t6F8,First Choice Wellness & Infusion Centers,5.0,1,Medical clinic,"7205 Copperfield Dr, Montgomery, AL 36117, United States","9RGH+GJ Montgomery, Alabama, USA",https://www.firstchoiceiv.com/,+1 866-655-3244,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOayKuzUlu9QzCH_s8EI0IObQlzz57YkmDB93F0=w408-h306-k-no,true,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2025-09-28T23:20:41.303Z,,,,
https://www.google.com/maps/place/Infusion+Cryotherapy+%26+Laser+Center/data=!4m7!3m6!1s0x888c2c07e24cc123:0xda8c444d4ac7c992!8m2!3d32.3790496!4d-86.1721121!16s%2Fg%2F11cjpfgsmm!19sChIJI8FM4gcsjIgRksnHSk1EjNo,Infusion Cryotherapy & Laser Center,4.8,156,Medical spa,"249 Winton M Blount Loop, Montgomery, AL 36117, United States","9RHH+J5 Montgomery, Alabama, USA",https://infusioncryoandlaser.com/,+1 334-296-1662,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrCm33aTEJZ95scMnt7zlJrlor1u-Cv_YoL3SJTH93slMYBnjBcTinmCOES7dqo7xAGtQSZZpEpsLx5hYjkxBGcllgO1KY1F2cmiu3sxK4_Ak7tetEUVFW2S1PSWP-exIPLxODS8Q=w408-h544-k-no,true,Closed,8 am–5 pm,8 am–6 pm,8 am–5 pm,8 am–6 pm,8 am–5 pm,9 am–12 pm,"https://www.google.com/maps/search/Infusion+centers+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2025-09-28T23:20:46.307Z,,,,
https://www.google.com/maps/place/Alabama+Cancer+Care+Montgomery/data=!4m7!3m6!1s0x888e803e83d830e9:0x3127b8d902aaeede!8m2!3d32.3764747!4d-86.1699352!16s%2Fg%2F1tjdgzpy!19sChIJ6TDYgz6AjogR3u6qAtm4JzE,Alabama Cancer Care Montgomery,4.0,6,Cancer treatment center,"300 St Lukes Dr, Montgomery, AL 36117, United States","9RGJ+H2 Montgomery, Alabama, USA",https://alcancercare.com/montgomery/?utm_source=GMBlisting&utm_medium=organic,+1 334-273-8877,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HGp37lhW46EFX36wVtvxng&cb_client=search.gws-prod.gps&w=408&h=240&yaw=66.713486&pitch=0&thumbfov=100,true,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–2 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2025-09-28T23:20:51.350Z,,,,
https://www.google.com/maps/place/Montgomery+Cancer+Center/data=!4m7!3m6!1s0x888c2a6824e67ecf:0xcffc0061e9e51b57!8m2!3d32.3588321!4d-86.2374512!16s%2Fg%2F1tdjrxw3!19sChIJz37mJGgqjIgRVxvl6WEA_M8,Montgomery Cancer Center,4.6,323,Cancer treatment center,"4145 Carmichael Rd, Montgomery, AL 36106, United States","9Q57+G2 Montgomery, Alabama, USA",https://montgomerycancercenter.com/,+1 334-273-7000,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPIne9XFnFSIls6gIsOFLLfadwHMZ3xtR2YMYQ=w426-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2025-09-28T23:20:56.783Z,,,,
https://www.google.com/maps/place/Palmetto+Infusion+-+Montgomery/data=!4m7!3m6!1s0x888c2be23264f415:0xcb3e09ddf3148b10!8m2!3d32.3575717!4d-86.2276!16s%2Fg%2F11ty4xzcrk!19sChIJFfRkMuIrjIgREIsU890JPss,Palmetto Infusion - Montgomery,3.0,2,Medical clinic,"4705 Woodmere Blvd, Montgomery, AL 36106, United States","9Q5C+2X Montgomery, Alabama, USA",https://www.palmettoinfusion.com/,+1 800-809-1265,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipOzOByq5Rs_CZY0zfIQFcja35cYD3R2-hWTDBM-=w408-h262-k-no,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2025-09-28T23:21:01.740Z,,,,
https://www.google.com/maps/place/Premise+Health+Wellness+Center+At+Rheem/data=!4m7!3m6!1s0x888c2997c8d08ab3:0xaaeef192efcf502f!8m2!3d32.4120198!4d-86.2280775!16s%2Fg%2F11fll66l86!19sChIJs4rQyJcpjIgRL1DP75Lx7qo,Premise Health Wellness Center At Rheem,5.0,2,Medical clinic,"2650 Gunter Park Dr E, Montgomery, AL 36109, United States","CQ6C+RQ Montgomery, Alabama, USA",,+1 334-523-6395,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4DX7SsauZ3uU9_J3xh0M_A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=260.9059&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2025-09-28T23:21:04.599Z,,,,
https://www.google.com/maps/place/Harmony+Wellness+%26+Rehab/data=!4m7!3m6!1s0x888c2c07e40cf31d:0xf9d970214788eb43!8m2!3d32.3775089!4d-86.1744989!16s%2Fg%2F1tdkbvp0!19sChIJHfMM5AcsjIgRQ-uIRyFw2fk,Harmony Wellness & Rehab,5.0,18,Physical therapist,"6942 Winton Blount Blvd, Montgomery, AL 36116, United States","9RHG+26 Montgomery, Alabama, USA",https://www.eliterehabpt.com/locations/montgomery-east/,+1 334-277-1234,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr19KbfOHQmkxCUYn1y987q9McXZcII0GUu4VVyyJ7r7kDQGBFJQKLBnVwR-PlZi-XZVpcDxBRd0CbsAUP6qunz7AD2dtKAWxmoGH8hcqL4SeRkZutVpKTrx7M4C4Fej0WY0_zz=w426-h240-k-no,false,Closed,"8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm",8 am–12 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2025-09-28T23:21:09.574Z,,,,
