placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,attributes,info,error
https://www.google.com/maps/place/First+Impression+Valet+Parking/data=!4m7!3m6!1s0x88e77a637e906217:0xd1a60ea251efc703!8m2!3d28.5717905!4d-81.3891964!16s%2Fg%2F11dfl9vd26!19sChIJF2KQfmN654gRA8fvUaIOptE,First Impression Valet Parking,4.9,37,Valet parking service,"2217 Edgewater Dr, Orlando, FL 32804, United States","HJC6+P8 Orlando, Florida, USA",http://www.firstimpressionvalet.com/,+1 813-605-1065,Open ⋅ Closes 12 am,https://lh3.googleusercontent.com/p/AF1QipOhy_txd7s2IqctZzmOsthSpH-k9WhUiZMq6B7_=w408-h306-k-no,true,8 am–12 am,8 am–12 am,8 am–12 am,8 am–12 am,8 am–12 am,8 am–12 am,8 am–12 am,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Winter+Park+Orlando+FL/@28.5949767,-81.3508787,14z",2025-10-28T19:04:57.913Z,,,
https://www.google.com/maps/place/FL+Attendant+Solutions/data=!4m7!3m6!1s0x88e7714dad8b4e93:0x7524817cf242cbf2!8m2!3d28.5874403!4d-81.3730446!16s%2Fg%2F11xcfdgnp0!19sChIJk06LrU1x54gR8stC8nyBJHU,FL Attendant Solutions,5.0,9,Valet parking service,"1120 Clay St, Winter Park, FL 32789, United States","HJPG+XQ Winter Park, Florida, USA",https://flattendantsolutions.com/,+1 727-686-3756,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipO14V6mi8EtN1LDlD8v5lKnp-Skhpu9wHc9GB2H=w408-h612-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Winter+Park+Orlando+FL/@28.5949767,-81.3508787,14z",2025-10-28T19:05:03.978Z,,,
https://www.google.com/maps/place/public+parking/data=!4m7!3m6!1s0x88e7701a818a0297:0x4f96238007677091!8m2!3d28.5976271!4d-81.3508344!16s%2Fg%2F11fxd_8gpg!19sChIJlwKKgRpw54gRkXBnB4Ajlk8,public parking,5.0,3,Parking lot,"108 S Park Ave, Winter Park, FL 32789, United States","HJXX+3M Winter Park, Florida, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pWCTjO8fV-c8o_4Uqswl8Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=115.6299&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Winter+Park+Orlando+FL/@28.5949767,-81.3508787,14z",2025-10-28T19:05:06.740Z,,,
https://www.google.com/maps/place/Medical+Plaza+Parking+Garage/data=!4m7!3m6!1s0x88e77a9077cffc4d:0x883638e508bda37!8m2!3d28.5738626!4d-81.3716635!16s%2Fg%2F11c6dflzm_!19sChIJTfzPd5B654gRN9qLUI5jgwg,Medical Plaza Parking Garage,3.5,40,Parking garage,"2415 N Orange Ave, Orlando, FL 32803, United States","HJFH+G8 Orlando, Florida, USA",https://www.adventhealth.com/sites/default/files/assets/ah-orlando-campus-map%20%281%29.pdf,+1 407-303-5600,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzE1W3tj6KCteb1weEPTdoqswAfVYnbzngHuIG5KTJGUHKBWwOu4bTstjJXp27IX7chx0tSxLhockYUZTK8CXi3rYovZ7X6lFLTs_Df1sS9UWf279aENzY1IX9nkmp5UNKvUT3Bdw=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Winter+Park+Orlando+FL/@28.5949767,-81.3508787,14z",2025-10-28T19:05:11.611Z,,,
https://www.google.com/maps/place/812+E+Rollins+St+Parking/data=!4m7!3m6!1s0x88e77a99dfcfffe9:0x3fa23c8256d2fa79!8m2!3d28.5730372!4d-81.3660211!16s%2Fg%2F11gffcdmw_!19sChIJ6f_P35l654gRefrSVoI8oj8,812 E Rollins St Parking,4.3,4,Parking lot,"812 E Rollins St, Orlando, FL 32804, United States","HJFM+6H Orlando, Florida, USA",https://www.orlandoshakes.org/visit-us/parking-and-location-information/,+1 407-422-2222,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mwa1gZ796rNT8-XbWJgDiQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=183.05067&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Winter+Park+Orlando+FL/@28.5949767,-81.3508787,14z",2025-10-28T19:05:14.451Z,,,
https://www.google.com/maps/place/Vip+Parking+Services/data=!4m7!3m6!1s0x88e77baa93718053:0xb10bfd65a4345b0!8m2!3d28.5374959!4d-81.3851679!16s%2Fg%2F11gd686lb8!19sChIJU4Bxk6p754gRsEVDWta_EAs,Vip Parking Services,3.5,10,Parking lot,"416S S Division Ave, Orlando, FL 32805, United States","GJP7+XW Orlando, Florida, USA",https://myorlandoparking.com/,+1 407-616-8774,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZNrlGouPb9cG2d5zpG2c9w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=294.89642&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Winter+Park+Orlando+FL/@28.5949767,-81.3508787,14z",2025-10-28T19:05:17.270Z,,,
https://www.google.com/maps/place/Center+of+Winter+Park/data=!4m7!3m6!1s0x88e7706a2af54575:0xadea8965bc5742de!8m2!3d28.6025294!4d-81.3668119!16s%2Fg%2F11btvg932m!19sChIJdUX1Kmpw54gR3kJXvGWJ6q0,Center of Winter Park,4.5,2216,Shopping mall,"501 N Orlando Ave, Winter Park, FL 32789, United States","JJ3M+27 Winter Park, Florida, USA",http://centerofwinterpark.com/,,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyGIotxadZpmvlqc3Tj_vkFckly2BkiVZm4ArH6zaVQSy1Ix-wryKJUW4_HoAVkMt7Niy5VDBU0mn1SdnwRTY-7kO9qoRDfeJLLAde38RwsrtPzlLfiJ2t-cuu--ZcCfB2ZcgJ0SA=w408-h306-k-no,false,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,11 am–9 pm,10 am–8 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Winter+Park+Orlando+FL/@28.5949767,-81.3508787,14z",2025-10-28T19:05:22.279Z,,,
https://www.google.com/maps/place/EA+Parking+Garage/data=!4m7!3m6!1s0x88e771701f6340bb:0x1debd3eeaea1c85b!8m2!3d28.5508305!4d-81.3861947!16s%2Fg%2F11h_v0qywm!19sChIJu0BjH3Bx54gRW8ihru7T6x0,EA Parking Garage,4.3,6,Parking garage,"520 Concord St, Orlando, FL 32801, United States","HJ27+8G Orlando, Florida, USA",,,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxGLPZnuy-YFmODaKd2vY40fhoJBsRtW_ju0G1kzXRMq4rxcx4GmfxieV1YiCBpt8LRYvI1VOoMC1-hYR6_qqoToQ0E60TmpA-EKN9k90mGwD-WQnekrQwPhGLjitQV-IvqPjnX=w408-h273-k-no,false,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Winter+Park+Orlando+FL/@28.5949767,-81.3508787,14z",2025-10-28T19:05:27.448Z,,,
https://www.google.com/maps/place/AdventHealth+Orlando+Alden+parking+garage/data=!4m7!3m6!1s0x88e77a9067cac33d:0xe19a04fcaa692b2d!8m2!3d28.5731822!4d-81.3709001!16s%2Fg%2F1hc3n5h6w!19sChIJPcPKZ5B654gRLStpqvwEmuE,AdventHealth Orlando Alden parking garage,4.3,173,Parking garage,"McRae Ave Parking Garage, McRae Ave, Orlando, FL 32803, United States","HJFH+7J Orlando, Florida, USA",https://www.floridahospital.com/orlando/parking,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxko_1tLRIOhS48FlxjApKaopvI-uZqNuB_sOLre9J-jI5rESouZaTbCKfp-EWPD1PJWluIXvSCUMXfRGNt-RxQLnAsasP0mPUEr0Tlrl-wiP4yIiX6LFkZuZIAzAaFtHOuxk6PhA=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Winter+Park+Orlando+FL/@28.5949767,-81.3508787,14z",2025-10-28T19:05:30.320Z,,,
https://www.google.com/maps/place/Winter+Park+Police+Department/data=!4m7!3m6!1s0x88e770113744bc8b:0xc1fe4baf8bd3d41a!8m2!3d28.6006289!4d-81.3545874!16s%2Fg%2F1tgh8cx4!19sChIJi7xENxFw54gRGtTTi69L_sE,Winter Park Police Department,3.1,68,Public safety office,"500 N Virginia Ave, Winter Park, FL 32789, United States","JJ2W+75 Winter Park, Florida, USA",https://wppd.org/,+1 407-644-1313,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx_VESB9CrtePNEnu9sqepoVzjhZbCzW16BQWWjEqZHVRNPu1OnqujLQP1X6RySfsG2n6hXTjf8I8Rk47A_B_gCNdy3yfVn2OYb3ocdhMGCW0fst9kBI5EahaEkOikilz4v-ZRI8A=w519-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Winter+Park+Orlando+FL/@28.5949767,-81.3508787,14z",2025-10-28T19:05:35.093Z,,,
https://www.google.com/maps/place/City+of+Winter+Park/data=!4m7!3m6!1s0x88e7700fe53b1529:0x61ba02a51305f11a!8m2!3d28.5947722!4d-81.3510765!16s%2Fg%2F1tdb9npl!19sChIJKRU75Q9w54gRGvEFE6UCumE,City of Winter Park,3.0,81,City or town hall,"401 S Park Ave, Winter Park, FL 32789, United States","HJVX+WH Winter Park, Florida, USA",https://cityofwinterpark.org/,+1 407-599-3399,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz_SwMnEiZgwN_xyqAH1xnpI1i-f-6oGqcwsOFq7s9REGL7sYTF4cHXGc6hMFDqI99IGH8j42JSN0z7F1NRwTzER5f1mblSsB4N8kLbUrsXMuNPSgI_tElgJ2V1V5CBKil4h-fN6Q=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Winter+Park+Orlando+FL/@28.5949767,-81.3508787,14z",2025-10-28T19:05:40.615Z,,,
