placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/GLIC+Electrical/data=!4m7!3m6!1s0x883b814f35158503:0xb6869ac0ab413cb1!8m2!3d41.5748159!4d-83.6838714!16s%2Fg%2F11ft4nfkrq!19sChIJA4UVNU-BO4gRsTxBq8CahrY,GLIC Electrical,4.6,157,Electrician,"580 Longbow Dr, Maumee, OH 43537, United States","H8F8+WF Maumee, Ohio, USA",https://www.glicelectrical.com/,+1 419-945-4542,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipMUbnumBKts75_8IsZTXNVlTOHs5YpYIY5SEkmH=w408-h272-k-no,true,Closed,Closed,7:30 am–4:30 am,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2026-01-10T22:10:06.989Z,,,,
https://www.google.com/maps/place/Great+Lakes+Electrical+Contracting+Inc/data=!4m7!3m6!1s0x883c78fa917ab429:0x7035b185c5a9800a!8m2!3d41.6327799!4d-83.624759!16s%2Fg%2F1thqhfcd!19sChIJKbR6kfp4PIgRCoCpxYWxNXA,Great Lakes Electrical Contracting Inc,4.7,300,Electrician,"440 Arco Dr, Toledo, OH 43607, United States","J9MG+43 Toledo, Ohio, USA",https://www.glecinc.com/,+1 419-480-1235,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMzFI6ijRy4XSIM3LvfA-tZnJqqCHk6GDReJCaK=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2026-01-10T22:10:12.320Z,,,,
https://www.google.com/maps/place/Mr.+Electric+of+Toledo/data=!4m7!3m6!1s0x883c7711609ee687:0x22b3abfe5f750f7a!8m2!3d41.523831!4d-83.657264!16s%2Fg%2F11lkt08bmh!19sChIJh-aeYBF3PIgReg91X_6rsyI,Mr. Electric of Toledo,4.7,502,Electrician,"25561 Fort Meigs Rd, Perrysburg, OH 43551, United States","G8FV+G3 Perrysburg, Ohio, USA",https://mrelectric.com/toledo?cid=LSTL_MRE000196&utm_source=gmb&utm_campaign=local&utm_medium=organic,+1 419-827-3001,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOjk4NEHV1-3UCAlfwltvA99IKTxzJvQM1Pxhgf=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2026-01-10T22:10:17.930Z,,,,
https://www.google.com/maps/place/Schneider+Sons%27+Electric+Corp./data=!4m7!3m6!1s0x883b868ba3a0a997:0xd45e6f3a5baa7d76!8m2!3d41.6218499!4d-83.5252262!16s%2Fg%2F1wbryg1h!19sChIJl6mgo4uGO4gRdn2qWzpvXtQ,Schneider Sons' Electric Corp.,4.5,45,Electrician,"1556 Oak St, Toledo, OH 43605, United States","JFCF+PW Toledo, Ohio, USA",http://www.ssonselectric.com/,+1 419-691-8284,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwopbSzqLewnzBQmau65J25SqZICwjaMpoR0xbpjPbRCOnB5zOAvoz1PBLAfXcIs1YLpr-XH-Jlp5CJf1BTC6o9RHNgS1VUs5-1bokbeVhCSRUQKR6acsP4aNM759f36XsIZH_1=w408-h544-k-no,true,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2026-01-10T22:10:23.215Z,,,,
"https://www.google.com/maps/place/Transtar+Electric,+Security+%26+Technologies/data=!4m7!3m6!1s0x883c790a7a86bed1:0x789a0a728cb18560!8m2!3d41.6259141!4d-83.6529917!16s%2Fg%2F1tczfkwx!19sChIJ0b6Gegp5PIgRYIWxjHIKmng","Transtar Electric, Security & Technologies",4.8,111,Electrician,"767 Warehouse Rd, Toledo, OH 43615, United States","J8GW+9R Toledo, Ohio, USA",https://www.transtarcorp.com/,+1 419-385-7573,,https://lh3.googleusercontent.com/p/AF1QipP0BI3lrHVJ5LXji9wnWzAmxJFyvJbmkfBtqRsa=w432-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2026-01-10T22:10:28.205Z,Identifies as veteran-owned,,,
https://www.google.com/maps/place/Led+Electric+LLC/data=!4m7!3m6!1s0x883b81f24657ad4d:0x3fc418bdbc3d824f!8m2!3d41.7116808!4d-83.5525015!16s%2Fg%2F11h04mx9qb!19sChIJTa1XRvKBO4gRT4I9vL0YxD8,Led Electric LLC,4.8,88,Electrician,"5222 Tractor Rd D, Toledo, OH 43612, United States","PC6W+MX Toledo, Ohio, USA",,+1 419-944-8509,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyA1RgsZOAxEgmcocOM4UoYT25WeJYs1m8RHAWm6UfUandS3zGHfPVe682QT8jB_rQJYelrhvObPslYMu6AaDjsahop0nF-cFVut6x42oSJR65IONNiZCZ9NvKxAvn4MMfVpqL3Bw=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2026-01-10T22:10:33.051Z,,,,
https://www.google.com/maps/place/Perrysburg+Generator+Services/data=!4m7!3m6!1s0x403225068f983fe5:0x5b5d7361054b0155!8m2!3d41.5602864!4d-83.6207901!16s%2Fg%2F11l5r101b6!19sChIJ5T-YjwYlMkARVQFLBWFzXVs,Perrysburg Generator Services,5.0,27,Electric generator shop,"E Front St, Perrysburg, OH 43551, United States","H96H+4M Perrysburg, Ohio, USA",https://www.perrysburggeneratorservices.com/,+1 419-552-8089,"Open · Closes 8 pm

Updated by this business 5 weeks ago",https://lh3.googleusercontent.com/p/AF1QipO9RaYRAy20UbbgiYYH43pL4ObrSvkjATCZFRyl=w408-h307-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2026-01-10T22:10:38.047Z,,,,
https://www.google.com/maps/place/Cummins+Sales+and+Service/data=!4m7!3m6!1s0x883c774b3d252ce9:0xc1c3acade44a28aa!8m2!3d41.5702794!4d-83.6761362!16s%2Fg%2F1tgyxcth!19sChIJ6SwlPUt3PIgRqihK5K2sw8E,Cummins Sales and Service,4.6,39,Manufacturer,"801 Illinois Ave, Maumee, OH 43537, United States","H8CF+4G Maumee, Ohio, USA",https://www.cummins.com/sales-and-service?utm_source=GMB&utm_medium=yext,+1 419-893-8711,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipNjSbdTEXGXlsYO4d9AoVNhsVz7sZicqEfZyfxb=w408-h272-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2026-01-10T22:10:43.196Z,,,,
https://www.google.com/maps/place/D+%26+R+Outdoor+Power+Equipment+LLC/data=!4m7!3m6!1s0x883c7739c6c8f005:0x69be18b0a23a257c!8m2!3d41.562974!4d-83.6658677!16s%2Fg%2F1tfbz3ws!19sChIJBfDIxjl3PIgRfCU6orAYvmk,D & R Outdoor Power Equipment LLC,4.4,103,Lawn mower repair service,"720 Ford St, Maumee, OH 43537, United States","H87M+5M Maumee, Ohio, USA",https://www.droutdoorpower.com/gallery,+1 419-891-1208,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=R4_ZbHoLQ9lwyuPyGUB-nw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=12.37418&pitch=0&thumbfov=100,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2026-01-10T22:10:48.509Z,,,,
https://www.google.com/maps/place/All+Seasons+Electrical/data=!4m7!3m6!1s0x883b80b263f8aeb5:0xf7913aabdb95098b!8m2!3d41.5456307!4d-83.5806005!16s%2Fg%2F11clwkvmfw!19sChIJta74Y7KAO4gRiwmV26s6kfc,All Seasons Electrical,4.8,500,Electrician,"9665 S Compass Dr, Rossford, OH 43460, United States","GCW9+7Q Rossford, Ohio, USA",https://allseasonstoledo.com/electrician-toledo-oh/?utm_source=google&utm_medium=gmb&utm_campaign=GMB,+1 419-473-3192,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipOJbhL0X-jf0eDH-qYqV08V2hWHyRw66u6qxnJx=w408-h255-k-no,true,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2026-01-10T22:10:53.695Z,,,,
