placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,isBlackOwned,attributes,error
"https://www.google.com/maps/place/Rex+Property+%26+Land,+LLC/data=!4m7!3m6!1s0x88f9cc696e047de9:0xc30a069d17c782f2!8m2!3d33.4759027!4d-81.9686104!16s%2Fg%2F1tfc7ghp!19sChIJ6X0EbmnM-YgR8oLHF50GCsM","Rex Property & Land, LLC",3.5,64,Property management company,"JB Whites Building, 936 Broad St Suite 107, Augusta, GA 30901, United States","F2GJ+9H Augusta, Georgia, USA",http://rexgroup.com/,+1 706-722-4962,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipOGSgU2lMTysRGpLvGYKjER8nwWP8XznOIQmHB1=w408-h270-k-no,true,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Augusta+GA/@33.4646174,-81.9541975,14z",2025-09-25T19:10:40.349Z,,,,
https://www.google.com/maps/place/Right+Choice+Property+Management/data=!4m7!3m6!1s0x88f9cdeca82663f5:0x1826f1b8bdaa14ca!8m2!3d33.4767418!4d-81.9716025!16s%2Fg%2F11t04_lrjl!19sChIJ9WMmqOzN-YgRyhSqvbjxJhg,Right Choice Property Management,4.2,10,Property management company,"Team Office, 1106 Broad Street, Suite B, #1, Augusta, GA 30901, United States","F2GH+M9 Augusta, Georgia, USA",https://rightcpm.com/,+1 706-945-0732,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5u4j9dDRLIfzsNO1jlwBbQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=298.83658&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Augusta+GA/@33.4646174,-81.9541975,14z",2025-09-25T19:10:45.201Z,,,,
https://www.google.com/maps/place/Auben+Realty+Augusta/data=!4m7!3m6!1s0x88f9cdc88c3b890d:0x706ad3fb1d3febd3!8m2!3d33.4720867!4d-81.9698669!16s%2Fg%2F1tf4fw_t!19sChIJDYk7jMjN-YgR0-s_HfvTanA,Auben Realty Augusta,3.4,414,Property management company,"531 James Brown Blvd, Augusta, GA 30901, United States","F2CJ+R3 Augusta, Georgia, USA",https://aubenrealty.com/,+1 706-305-1551,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNbdFF7ZeH5DdOLZlMzfWwiHYz5SvXQ2dmgBHJc=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Augusta+GA/@33.4646174,-81.9541975,14z",2025-09-25T19:10:50.844Z,,,,
https://www.google.com/maps/place/AMP+HOA+MANAGEMENT/data=!4m7!3m6!1s0x88f9d3294d068aff:0x541859c75e80893f!8m2!3d33.5191839!4d-82.0619295!16s%2Fg%2F11g0xkgz6z!19sChIJ_4oGTSnT-YgRP4mAXsdZGFQ,AMP HOA MANAGEMENT,3.4,22,Property management company,"248 Furys Ferry Rd, Augusta, GA 30907, United States","GW9Q+M6 Augusta, Georgia, USA",http://www.amp-hoa.com/,+1 706-250-0477,Closes soon ⋅ 4 pm ⋅ Opens 10 am Fri,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqXH-B37M6Kc3Rh1nZPsIdkWw9smt8PeqSb4qgYC10mOI5edKDHeH6ycHnla6NPWHbdI4zhYfVv1Dafy6WLkrmCbMzPdGez_7V0e72kXzMvHvsxoeICGcbC1iIOgmvS2xf49VbM=w408-h306-k-no,true,10 am–4 pm,10 am–2 pm,Closed,Closed,10 am–4 pm,10 am–4 pm,10 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Augusta+GA/@33.4646174,-81.9541975,14z",2025-09-25T19:10:55.442Z,,,,
https://www.google.com/maps/place/Augusta+Partners+Property+Management/data=!4m7!3m6!1s0x88f9d3b3e4c8a987:0x409965f801c2c6d!8m2!3d33.4830264!4d-82.0892495!16s%2Fg%2F1yfjpsm4n!19sChIJh6nI5LPT-YgRbSwcgF-WCQQ,Augusta Partners Property Management,3.6,217,Property management company,"3633 Wheeler Rd #140, Augusta, GA 30909, United States","FWM6+68 Augusta, Georgia, USA",http://www.augustapropertymanagement.com/,+1 706-922-9045,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZXzI3vTV7sfd5wor1pk36g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=149.46904&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Augusta+GA/@33.4646174,-81.9541975,14z",2025-09-25T19:11:00.028Z,,,,
https://www.google.com/maps/place/Augusta+Rental+Homes/data=!4m7!3m6!1s0x88f9d234a869bf5b:0x39ba791260343a7f!8m2!3d33.4790115!4d-82.0891749!16s%2Fg%2F1tm2bjgf!19sChIJW79pqDTS-YgRfzo0YBJ5ujk,Augusta Rental Homes,4.8,864,Property management company,"1227 Augusta W Pkwy, Augusta, GA 30909, United States","FWH6+J8 Augusta, Georgia, USA",http://www.augustarentalhomes.net/,+1 762-585-4663,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipN1_YryUbxx3JyK173nDKooMT5nz4sIUyA0I1K7=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Augusta+GA/@33.4646174,-81.9541975,14z",2025-09-25T19:11:04.580Z,,,,
https://www.google.com/maps/place/ATC+Development/data=!4m7!3m6!1s0x88f9d29d16270383:0x3b58d897e3b12a6f!8m2!3d33.4743879!4d-81.9687102!16s%2Fg%2F11clt7g6t7!19sChIJgwMnFp3S-YgRbyqx45fYWDs,ATC Development,4.4,92,Apartment rental agency,"901 Greene St, Augusta, GA 30901, United States","F2FJ+QG Augusta, Georgia, USA",https://www.atcdevelopment.com/,+1 706-736-4748,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOrROQFM0PIXwLzt7wHAKiyMjjkg9sUBZd3HNBF=w408-h272-k-no,true,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Augusta+GA/@33.4646174,-81.9541975,14z",2025-09-25T19:11:08.966Z,,,,
https://www.google.com/maps/place/Sibley-Hull+House/data=!4m7!3m6!1s0x88f9cc737e03244b:0xf4c6b744aa2d91e1!8m2!3d33.4711007!4d-81.9589007!16s%2Fg%2F1tk_kkt7!19sChIJSyQDfnPM-YgR4ZEtqkS3xvQ,Sibley-Hull House,4.0,2,Property management company,"451 Greene St, Augusta, GA 30901, United States","F2CR+CC Augusta, Georgia, USA",http://www.rexgroup.com/apartments/augusta/georgia/frame-le_index-apts.html,+1 706-722-4962,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hrov0F0JhyvVw754SqHrfA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=24.11426&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Augusta+GA/@33.4646174,-81.9541975,14z",2025-09-25T19:11:11.465Z,,,,
https://www.google.com/maps/place/Reims+Augusta/data=!4m7!3m6!1s0x88f9cd431a677b85:0x4178793e4e909b86!8m2!3d33.4669905!4d-81.9550121!16s%2Fg%2F11sjyd7l0h!19sChIJhXtnGkPN-YgRhpuQTj55eEE,Reims Augusta,,,Property management company,"247 Walker St Unit A, Augusta, GA 30901, United States","F28V+QX Augusta, Georgia, USA",https://reimsaugusta.com/,+1 706-250-0513,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QLOc5kx1AguAVJi2cKt-mA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=22.062563&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Augusta+GA/@33.4646174,-81.9541975,14z",2025-09-25T19:11:15.971Z,,,,
https://www.google.com/maps/place/Three16+Property+Management/data=!4m7!3m6!1s0x88f9d38a4cc50251:0x9a40323e1412e371!8m2!3d33.4831844!4d-82.1242472!16s%2Fg%2F12hkhny_q!19sChIJUQLFTIrT-YgRceMSFD4yQJo,Three16 Property Management,3.3,72,Property management company,"4270 Belair Frontage Rd suite b, Augusta, GA 30909, United States","FVMG+78 Augusta, Georgia, USA",http://www.three16propertymanagement.com/,+1 706-863-8182,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOO3CBk4lnkEnLgbImHbBVb_YE5DbO1VxZW4dFi=w458-h240-k-no,true,8:30 am–5 pm,8:30 am–4 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Augusta+GA/@33.4646174,-81.9541975,14z",2025-09-25T19:11:20.494Z,,,,
