placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/Ascension+Medical+Group+Providence+Pain+Management+Clinic/data=!4m7!3m6!1s0x864f86a1c6728e7b:0x9868d940582ddea5!8m2!3d31.5134341!4d-97.1995088!16s%2Fg%2F11c1psv6q5!19sChIJe45yxqGGT4YRpd4tWEDZaJg,Ascension Medical Group Providence Pain Management Clinic,4.8,235,Pain management physician,"405 Londonderry Dr # 311, Waco, TX 76712, United States","GR72+95 Waco, Texas, USA",https://healthcare.ascension.org/locations/texas/txwac/waco-ascension-providence-hospital/departments/medical-plaza/pain-management?utm_campaign=gmb&utm_medium=organic-search&utm_content=location-listing&utm_source=local,+1 254-537-6550,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPS1JXF60hJ-29KezHf80sDVUd49-D5N-Rm1eBe=w408-h374-k-no,true,8 am–5 pm,8 am–5 pm,8 am–4 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Waco+Waco+TX/@31.5575916,-97.1289922,14z",2026-01-28T21:13:30.018Z,,,,
https://www.google.com/maps/place/Advanced+Pain+Care/data=!4m7!3m6!1s0x864f8698761dcde3:0x5d42f499ab06910!8m2!3d31.5550918!4d-97.1803512!16s%2Fg%2F1pp2x7j11!19sChIJ480ddpiGT4YREGmwmkkv1AU,Advanced Pain Care,4.2,227,Pain control clinic,"3500 Hillcrest Dr Suite 1, Waco, TX 76708, United States","HR49+2V Waco, Texas, USA",https://austinpaindoctor.com/,+1 254-741-6641,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOZX8tlCmXINxzNx5ptjwuH9F112erbjk-aSHT5=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Waco+Waco+TX/@31.5575916,-97.1289922,14z",2026-01-28T21:13:36.221Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Texas+Pain+Consultants/data=!4m7!3m6!1s0x864f869e3450ffa7:0x7f41bf998a584e1a!8m2!3d31.5182199!4d-97.2093227!16s%2Fg%2F11csbfh796!19sChIJp_9QNJ6GT4YRGk5Yipm_QX8,Texas Pain Consultants,4.4,22,Pain management physician,"1000 W Hwy 6 #220, Waco, TX 76712, United States","GQ9R+77 Waco, Texas, USA",http://www.txpainconsultants.com/,+1 254-307-2707,Open · Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fKEGRq-tCc1rs9nJhEzh1g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=292.55823&pitch=0&thumbfov=100,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/pain+management+physician+in+Waco+Waco+TX/@31.5575916,-97.1289922,14z",2026-01-28T21:13:40.896Z,,,,
https://www.google.com/maps/place/Pain+Specialists+of+America/data=!4m7!3m6!1s0x864f869207a18e23:0x974838e44a8bd585!8m2!3d31.5077409!4d-97.1998227!16s%2Fg%2F11c48dwnl6!19sChIJI46hB5KGT4YRhdWLSuQ4SJc,Pain Specialists of America,4.7,297,Pain management physician,"7003 Woodway Dr SUITE 313, Waco, TX 76712, United States","GR52+33 Waco, Texas, USA",https://psadocs.com/locations/waco/,+1 254-732-6632,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipM2-9htfYqhOjRtEBEiuvSfU7zil92og6aJKN-U=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Waco+Waco+TX/@31.5575916,-97.1289922,14z",2026-01-28T21:13:45.763Z,,,,
https://www.google.com/maps/place/Integrated+Pain+Associates+-+Waco/data=!4m7!3m6!1s0x864f869f0f3c786f:0x6c88ac98edfafecf!8m2!3d31.4987796!4d-97.2113425!16s%2Fg%2F11f01c89g_!19sChIJb3g8D5-GT4YRz_767ZisiGw,Integrated Pain Associates - Waco,4.5,133,Pain control clinic,"205 Woodhew Dr Suite 220, Waco, TX 76712, United States","FQXQ+GF Waco, Texas, USA",https://ipaclinic.com/locations/waco/?utm_source=GMB&utm_medium=organic&utm_campaign=gbp-waco,+1 254-566-5176,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPFSkNLNCY_nr_EqzHgAq5DDHQR6v7wchxI3_jV=w427-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Waco+Waco+TX/@31.5575916,-97.1289922,14z",2026-01-28T21:13:50.890Z,,,,
https://www.google.com/maps/place/Ascent+Pain+Solutions+-+Waco/data=!4m7!3m6!1s0x864f85dd06b58d41:0x6de1ff2be8cc17b7!8m2!3d31.5609047!4d-97.1967252!16s%2Fg%2F11x03ytjpc!19sChIJQY21Bt2FT4YRtxfM6Cv_4W0,Ascent Pain Solutions - Waco,4.0,1,Pain management physician,"4515 Lake Shore Dr, Waco, TX 76710, United States","HR63+98 Waco, Texas, USA",https://ascentpainsolutions.com/,+1 512-855-7337,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Jv4Ken0cdqeplYQgSiWjKQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=319.54315&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Waco+Waco+TX/@31.5575916,-97.1289922,14z",2026-01-28T21:13:55.869Z,,,,
"https://www.google.com/maps/place/Dr.+Asif+Ali,+D.O./data=!4m7!3m6!1s0x864f859abf0326c5:0xb846d2cfd5ab3ef!8m2!3d31.5553756!4d-97.1804055!16s%2Fg%2F11k9dv8yns!19sChIJxSYDv5qFT4YR77Na_SxthAs","Dr. Asif Ali, D.O.",5.0,1,Pain management physician,"3500 Hillcrest Dr #1, Waco, TX 76708, United States","HR49+5R Waco, Texas, USA",https://austinpaindoctor.com/team-member/asif-ali-do,+1 254-741-6641,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ROmgYuWTF54ic56H2mvJ-g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=239.17941&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Waco+Waco+TX/@31.5575916,-97.1289922,14z",2026-01-28T21:14:00.584Z,LGBTQ+ friendly,,,
"https://www.google.com/maps/place/David+Martincheck,+MD/data=!4m7!3m6!1s0x86fe0d58535f631b:0xb1fc8df22ba6009!8m2!3d31.5182153!4d-97.2093201!16s%2Fg%2F1tf7h3g9!19sChIJG2NfU1gN_oYRCWC6It_IHws","David Martincheck, MD",4.1,24,Pain management physician,"1000 W Hwy 6 #220, Waco, TX 76712, United States","GQ9R+77 Waco, Texas, USA",http://www.txpainconsultants.com/,+1 254-307-2707,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipMM8xauBlOCOJKkOCYeA4XBVC2Q8wQgG4-MR-SH=w408-h408-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/pain+management+physician+in+Waco+Waco+TX/@31.5575916,-97.1289922,14z",2026-01-28T21:14:05.345Z,,,,
https://www.google.com/maps/place/Baylor+Scott+%26+White+Pain+Clinic+-+Waco/data=!4m7!3m6!1s0x864f813de67ea87d:0x3f0b6a6be6217f79!8m2!3d31.4900556!4d-97.1573552!16s%2Fg%2F1hc4vmm9d!19sChIJfah-5j2BT4YReX8h5mtqCz8,Baylor Scott & White Pain Clinic - Waco,2.7,11,Pain control clinic,"50 Hillcrest Medical Blvd Bldg I, Ste 201, Waco, TX 76712, United States","FRRV+23 Waco, Texas, USA",https://www.bswhealth.com/locations/clinic/waco-pain?utm_source=pg-google&utm_medium=organic&utm_campaign=29985-9717270,+1 254-202-0550,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNjRUROa614hOHlsm41lEHRZ-at3nrzVSDxS1PF=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Waco+Waco+TX/@31.5575916,-97.1289922,14z",2026-01-28T21:14:10.212Z,,,,
"https://www.google.com/maps/place/Eliot+M.+Wickliff,+MD/data=!4m7!3m6!1s0x880e3438556c400b:0x4cd538bba24d78e7!8m2!3d31.5134341!4d-97.1995088!16s%2Fg%2F1thl603t!19sChIJC0BsVTg0DogR53hNors41Uw","Eliot M. Wickliff, MD",4.8,305,Anesthesiologist,"405 Londonderry Dr # 311, Waco, TX 76712, United States","GR72+95 Waco, Texas, USA",https://healthcare.ascension.org/find-care/provider/1225261324/eliot-wickliff?utm_campaign=gmb-website&utm_medium=organic&utm_source=google,+1 254-537-6550,,https://lh3.googleusercontent.com/p/AF1QipM-msgIwlrmFKUZxFdsS_aleBTiBFnFFK95lz8J=w408-h510-k-no,true,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Waco+Waco+TX/@31.5575916,-97.1289922,14z",2026-01-28T21:14:12.903Z,,,,
