placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/Cornerstone+Management+Services+of+FL/data=!4m7!3m6!1s0x88e8a3dea36de155:0xcbf6a711e386e01!8m2!3d29.6531217!4d-82.3712219!16s%2Fg%2F11rmnklggd!19sChIJVeFto96j6IgRAW44HnFqvww,Cornerstone Management Services of FL,5.0,127,Property management company,"106 NW 33rd Ct, Gainesville, FL 32607, United States","MJ3H+6G Gainesville, Florida, USA",http://www.cmsflorida.com/,+1 352-554-4200,Closes soon ⋅ 4 pm ⋅ Opens 9 am Fri,https://lh3.googleusercontent.com/p/AF1QipNszCTGcViEzI6E9oKW3L_8_ecLXxNExbXGtm9i=w408-h356-k-no,true,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2025-09-25T19:39:58.986Z,,,,
https://www.google.com/maps/place/Matchmaker+Realty+Property+Management/data=!4m7!3m6!1s0x88e8a35247afffff:0x62899f86f98be30f!8m2!3d29.6532506!4d-82.3845842!16s%2Fg%2F11fx7vzqs1!19sChIJ__-vR1Kj6IgRD-OL-YafiWI,Matchmaker Realty Property Management,3.3,10,Property management company,"3947 Newberry Rd, Gainesville, FL 32607, United States","MJ38+85 Gainesville, Florida, USA",http://www.matchmakerpropertymanagement.com/company/contact,+1 352-872-5050,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1GKQuSDLmFCK_jxo-We-Jg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=207.05238&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2025-09-25T19:40:04.430Z,,,,
https://www.google.com/maps/place/Vesta+Property+Services/data=!4m7!3m6!1s0x88e8bde03bd54daf:0xdd9b2e6aad3d4615!8m2!3d29.6537998!4d-82.4059545!16s%2Fg%2F11j90dcphw!19sChIJr03VO-C96IgRFUY9rWoum90,Vesta Property Services,2.0,63,Property management company,"5950 NW 1st Pl Suite 160, Gainesville, FL 32607, United States","MH3V+GJ Gainesville, Florida, USA",https://vestapropertyservices.com/gainesville/,+1 352-331-9988,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMv9hqT-pElS_1046fcRdb4Pf7e1KIYAz-Xs6lF=w426-h240-k-no,true,"9 am–12 pm, 1–5 pm","9 am–12 pm, 1–4 pm",Closed,Closed,"9 am–12 pm, 1–5 pm","9 am–12 pm, 1–5 pm","9 am–12 pm, 1–5 pm","https://www.google.com/maps/search/HOA+management+businesses+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2025-09-25T19:40:08.965Z,,,,
https://www.google.com/maps/place/Union+Properties+of+Gainesville/data=!4m7!3m6!1s0x88e8bb351413b47d:0x745e47c9714b1cd0!8m2!3d29.6873149!4d-82.3902724!16s%2Fg%2F1wbg076s!19sChIJfbQTFDW76IgR0BxLcclHXnQ,Union Properties of Gainesville,4.4,254,Property management company,"4421 NW 39th Ave Bldg 2, Ste 1, Gainesville, FL 32606, United States","MJP5+WV Gainesville, Florida, USA",http://www.rentgainesville.com/,+1 352-373-7578,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipN_4pdy9fSIftKfDJ3so_HMfICXhUpsbcaOnj_w=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2025-09-25T19:40:13.734Z,Identifies as women-owned,,,
https://www.google.com/maps/place/Matchmaker+Realty+of+Alachua+County/data=!4m7!3m6!1s0x88e8a352477754c9:0xe6b32f12646a8031!8m2!3d29.6533578!4d-82.3844944!16s%2Fg%2F1tj9v4rk!19sChIJyVR3R1Kj6IgRMYBqZBIvs-Y,Matchmaker Realty of Alachua County,4.2,132,Real estate agency,"3947 Newberry Rd, Gainesville, FL 32607, United States","MJ38+86 Gainesville, Florida, USA",http://www.matchmakerrealty.com/,+1 352-372-3930,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNFpe4-kAJTr48Wud6qzb-f6ULjIVOy4JerOcsu=w408-h510-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2025-09-25T19:40:18.435Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/The+Oaks+Mall+Management+Office/data=!4m7!3m6!1s0x88e8bd00282a30cd:0xac9219166ce660c8!8m2!3d29.6567156!4d-82.4119531!16s%2Fg%2F11xmk7v5xz!19sChIJzTAqKAC96IgRyGDmbBYZkqw,The Oaks Mall Management Office,,,Property management company,"6419 W Newberry Rd, Gainesville, FL 32605, United States","MH4Q+M6 Gainesville, Florida, USA",,+1 352-331-0040,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=85iEFmPjRowemknpCI6TPQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=273.31613&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2025-09-25T19:40:23.013Z,,,,
https://www.google.com/maps/place/Golden+Rule+Real+Estate+and+Property+Management/data=!4m7!3m6!1s0x88e8bb527ae55c95:0x642653ac75e006c!8m2!3d29.6878581!4d-82.3860881!16s%2Fg%2F11c3_9b221!19sChIJlVzlelK76IgRbABexzplQgY,Golden Rule Real Estate and Property Management,4.2,139,Property management company,"3801 NW 40th Terrace STE A, Gainesville, FL 32606, United States","MJQ7+4H Gainesville, Florida, USA",http://www.goldenrulerealestate.com/,+1 352-505-3499,Closes soon ⋅ 4:30 pm ⋅ Opens 9 am Fri,https://lh3.googleusercontent.com/p/AF1QipNoMj9djnHOKEdgxyWwltIhCdZAEHJq7aIJddqN=w630-h240-k-no,true,9 am–4:30 pm,9 am–4:30 pm,Closed,Closed,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2025-09-25T19:40:27.952Z,LGBTQ+ friendly,,,
"https://www.google.com/maps/place/Secure+Investments+Realty+%26+Property+Management+-+Gainesville,+FL/data=!4m7!3m6!1s0x88e8bb4abd692ef7:0x10e07381ef06958!8m2!3d29.6853547!4d-82.3898163!16s%2Fg%2F1hdzrcmyv!19sChIJ9y5pvUq76IgRWGnwHjgHDgE","Secure Investments Realty & Property Management - Gainesville, FL",4.1,103,Property management company,"3520 NW 43rd St, Gainesville, FL 32606, United States","MJP6+43 Gainesville, Florida, USA",http://www.secureinvestmentsrealty.com/,+1 352-478-8029,"Open ⋅ Closes 5 pm

Confirmed by this business 4 weeks ago",https://lh3.googleusercontent.com/p/AF1QipO1c0Cu7n8iENDeLxMVHDDMdY24R_CHN7vTX5Xt=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,11 am–3 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2025-09-25T19:40:32.601Z,Identifies as women-owned,,,
https://www.google.com/maps/place/Associates+Realty+Services/data=!4m7!3m6!1s0x88e8bb4d21b84afb:0xc9c9aa1cfae29917!8m2!3d29.6772384!4d-82.3894271!16s%2Fg%2F1tdmwfyt!19sChIJ-0q4IU276IgRF5ni-hyqyck,Associates Realty Services,4.0,125,Property management company,"2622 NW 43rd St STE A3, Gainesville, FL 32606, United States","MJG6+V6 Gainesville, Florida, USA",http://www.associatesrealty.com/,+1 352-372-7755,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vPRzMmxhKLK1MnwKB3rttw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=357.72156&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2025-09-25T19:40:37.139Z,,,,
https://www.google.com/maps/place/Miller+Real+Estate+-+Gainesville/data=!4m7!3m6!1s0x88e8a345459cfb41:0x8a8b651fd076060c!8m2!3d29.6574214!4d-82.4059726!16s%2Fg%2F1hc1jfv02!19sChIJQfucRUWj6IgRDAZ20B9li4o,Miller Real Estate - Gainesville,4.2,25,Real estate agency,"519 NW 60th St, Gainesville, FL 32607, United States","MH4V+XJ Gainesville, Florida, USA",http://www.millerrealestate.us/,+1 352-872-5704,Closes soon ⋅ 4 pm ⋅ Opens 9 am Fri,https://lh3.googleusercontent.com/p/AF1QipMXQEP_zMXa9eAOfNn_eVpYfU7-aPwdCIPS7HBq=w408-h551-k-no,true,9 am–4 pm,9 am–2 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2025-09-25T19:40:41.842Z,Identifies as women-owned,,,
