placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,info,isBlackOwned
https://www.google.com/maps/place/Bestway+Pool+Service+%26+Repair+Co./data=!4m7!3m6!1s0x872b725992835271:0x516ce7b422705b36!8m2!3d33.5875665!4d-112.0135082!16s%2Fg%2F1v6l7z6l!19sChIJcVKDkllyK4cRNltwIrTnbFE,Bestway Pool Service & Repair Co.,4.8,82,Swimming pool repair service,"11028 N 32nd St, Phoenix, AZ 85028, United States","HXQP+2H Phoenix, Arizona, USA",https://bestwaypoolservice.com/,+1 602-207-8536,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxL7i15qSsMlQ15Lvm5iYN2bTeWCjeZGDiKvtOUa5DcSKXib_lYUkQehjZjdNe-VF9-e1ZsIQELAumZ9Nsrc-TcsVtkK73HI-yWeHhJ40ObKMtQkVDdVOncgp-wAwv-O7OVNdMe=w440-h240-k-no,true,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2025-10-27T17:51:25.296Z,,,
https://www.google.com/maps/place/Aqua+Shine+Pool+Services/data=!4m7!3m6!1s0x872b0d648b8fcaef:0x857afebd752a9ef0!8m2!3d33.5812644!4d-112.05215!16s%2Fg%2F11bw3_tlzb!19sChIJ78qPi2QNK4cR8J4qdb3-eoU,Aqua Shine Pool Services,4.8,160,Swimming pool repair service,"10439 N Cave Creek Rd #107, Phoenix, AZ 85020, United States","HWJX+G4 Phoenix, Arizona, USA",https://aquashinepools.com/,+1 480-788-9772,Open ⋅ Closes 3 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxjsUR7h5deunaCKzBEqCArl5D1rz91w1IC4I3TiPHbBEzYXC4v27J9Oaxj1JRWSBrnIz5dLmWcBY9rlJGBFWdpkHrT95kqlTPOrKvlBnjBod09QpSLLeDZjOH-qHUJBa3NRwk=w408-h544-k-no,true,7 am–3 pm,7 am–3 pm,7 am–3 pm,7 am–3 pm,7 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2025-10-27T17:51:31.167Z,,,
https://www.google.com/maps/place/Honest+Pool+Care/data=!4m7!3m6!1s0x872b740fba36dabb:0x88f0b68a3935a9c7!8m2!3d33.6262506!4d-111.9422351!16s%2Fg%2F11cs4hp9zh!19sChIJu9o2ug90K4cRx6k1OYq28Ig,Honest Pool Care,4.7,111,Pool cleaning service,"6424 E Greenway Pkwy, Scottsdale, AZ 85254, United States","J3G5+G4 Scottsdale, Arizona, USA",https://honestpoolcare.com/,+1 480-237-9929,"Open ⋅ Closes 5 pm

Updated by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipP5uCUDRrg7yR61DawPhtcHjXM3qefj1AEKAsyi=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2025-10-27T17:51:36.418Z,,,
https://www.google.com/maps/place/Aqua+Blue+Pools+and+Spas/data=!4m7!3m6!1s0x872b75ccc4c290b5:0xefd9994717d1cd68!8m2!3d33.6341738!4d-111.9243877!16s%2Fg%2F11pqdpk83v!19sChIJtZDCxMx1K4cRaM3RF0eZ2e8,Aqua Blue Pools and Spas,4.7,211,Pool cleaning service,"16211 N Scottsdale Rd, 273 Ste A6a, Scottsdale, AZ 85254, United States","J3MG+M6 Scottsdale, Arizona, USA",http://aquablueaz.com/,+1 480-797-0292,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipOFf0gH8bo1osOEDau5anQjTB9nq9fcLviAnvt8=w408-h408-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2025-10-27T17:51:41.574Z,,,
https://www.google.com/maps/place/PoolSide+of+AZ/data=!4m7!3m6!1s0x872b65f9fdf7eb6b:0x3b1c5d824eff557c!8m2!3d33.485838!4d-112.125902!16s%2Fg%2F11clw9jkvq!19sChIJa-v3_fllK4cRfFX_ToJdHDs,PoolSide of AZ,4.9,48,Swimming pool repair service,,,https://poolsideofaz.com/,+1 480-818-3959,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxSnnRwLbPCJus9EZNg30NXstDZnbMUTbYuis8nMWb3VBkEoDqmhnyJCQyW6pC50F1hJFdeqTxUINuOQmkkkL9xIw_JMLssmTGomXZS-sPdiYGLtoiQdKxr6-Wp3Jh2v_kY1AY=w408-h255-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2025-10-27T17:51:46.653Z,,,
https://www.google.com/maps/place/AZ+Mobile+Pool+Service/data=!4m7!3m6!1s0x872b7176aba94735:0xb6f0840e57793ffb!8m2!3d33.6448961!4d-111.9942382!16s%2Fg%2F11bw5t9s1s!19sChIJNUepq3ZxK4cR-z95Vw6E8LY,AZ Mobile Pool Service,4.9,76,Swimming pool repair service,"4041 E Hartford Ave, Phoenix, AZ 85032, United States","J2V4+X8 Phoenix, Arizona, USA",http://www.azmobilepoolservice.com/,+1 602-595-4586,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNO3Wa3ug9y5bDDKcRSPvuvJ9PN-vOxIFWSXuxD=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2025-10-27T17:51:51.833Z,,,
https://www.google.com/maps/place/Phoenix+Pool+Service+-+Hollywood+Pools/data=!4m7!3m6!1s0xaa618d088afbf4a9:0x7d666f953efd2dbc!8m2!3d33.6350227!4d-112.0574727!16s%2Fg%2F11wqzkvmvr!19sChIJqfT7igiNYaoRvC39PpVvZn0,Phoenix Pool Service - Hollywood Pools,5.0,34,Pool cleaning service,"16402 N 11th Pl, Phoenix, AZ 85022, United States","JWPV+22 Phoenix, Arizona, USA",http://hollywoodpoolco.com/,+1 602-733-7304,"Open ⋅ Closes 6 pm

Confirmed by phone call 1 week ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwIW-Y04z43FKSTJs_jByNxc7jb9wmTMQUcUuhb5VidlazXHEapU760DjmjaxjTaSqFBfsJZJ2adwCyReZIDZ1HwjkQ_zCKZs2W7htKGTOiUss8Ap5CyaXrJjDc-wOrcGFEyEwF=w408-h306-k-no,true,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2025-10-27T17:51:56.889Z,,,
https://www.google.com/maps/place/Paradise+Valley+Pool+Care/data=!4m7!3m6!1s0x8f33d54a5214eae7:0xe1e031c5ec7ea3df!8m2!3d33.5465282!4d-111.905608!16s%2Fg%2F11w7tmg01d!19sChIJ5-oUUkrVM48R36N-7MUx4OE,Paradise Valley Pool Care,5.0,10,Pool cleaning service,,,https://pvpoolcare.com/,+1 602-877-7665,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMBd8SOEcyWZNKv3xeDXZv7DSV9eQbLWw1ZZbTa=w480-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2025-10-27T17:52:01.672Z,,,
https://www.google.com/maps/place/Desert+Pool+Tech/data=!4m7!3m6!1s0x872b753a9fcd42b5:0xa6ca0bf08e4a3187!8m2!3d33.5817868!4d-112.0514927!16s%2Fg%2F11cjhqd4pb!19sChIJtULNnzp1K4cRhzFKjvALyqY,Desert Pool Tech,4.9,103,Swimming pool contractor,"10443 N Cave Creek Rd #102, Phoenix, AZ 85020, United States","HWJX+PC Phoenix, Arizona, USA",https://www.desertpooltech.com/,+1 480-658-3277,Open ⋅ Closes 2:30 pm,https://lh3.googleusercontent.com/p/AF1QipMdoE5MDeQIsZzLFAIq1QEFM_ARfpcX_2UGSbhz=w426-h240-k-no,true,7:30 am–2:30 pm,7:30 am–2:30 pm,7:30 am–2:30 pm,7:30 am–2:30 pm,7:30 am–2:30 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2025-10-27T17:52:06.622Z,,,
https://www.google.com/maps/place/Love+Pool+Care/data=!4m7!3m6!1s0x872b65804ceeb76d:0x5dcc63f709210328!8m2!3d33.6890817!4d-112.0987045!16s%2Fg%2F1tf3zv42!19sChIJbbfuTIBlK4cRKAMhCfdjzF0,Love Pool Care,4.8,314,Pool cleaning service,"22410 N 18th Dr, Phoenix, AZ 85027, United States","MWQ2+JG Phoenix, Arizona, USA",http://www.lovepoolcare.com/,+1 602-218-5302,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipN8nB3G00Q9TvErKsmo_XgvyY4TKsjwNPYDSyOj=w426-h240-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2025-10-27T17:52:11.911Z,"This showroom featuring samples of pool renovation products, including tile, also sells equipment.",LGBTQ+ friendly,
