placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes,error,isBlackOwned
https://www.google.com/maps/place/Clean+Slate+Restoration/data=!4m7!3m6!1s0x8848d2a8dcb889a1:0x8fadef857ebb536b!8m2!3d38.3660737!4d-81.6867329!16s%2Fg%2F11ggs7rqxp!19sChIJoYm43KjSSIgRa1O7foXvrY8,Clean Slate Restoration,4.8,78,Water damage restoration service,"105B A St, South Charleston, WV 25303, United States","9887+C8 South Charleston, West Virginia, USA",https://cleanslatewv.com/,+1 304-747-6005,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqCe6Cj0abQTwuNYEbKpRtwaiTuwQ0k62UwA8iqePpJiOcfY8hfXky1-fTz8ftscuHU09g5LlBTMDOJr8E-VvcSJJuNHNlIJMwKmTmOXUgjE9lmlPA3y_-lILAG8xv13Bo_V80=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Charleston+WV/@38.3498195,-81.6326234,14z",2026-03-23T05:20:34.000Z,,,,
https://www.google.com/maps/place/Elite+Restoration+WV/data=!4m7!3m6!1s0x6b5f0ec3423592c7:0x79c93c32833cc406!8m2!3d37.9502985!4d-81.4705155!16s%2Fg%2F11yl66fdnk!19sChIJx5I1QsMOX2sRBsQ8gzI8yXk,Elite Restoration WV,4.7,14,Water damage restoration service,,,https://www.eliterestorationwv.com/,+1 304-395-3925,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqsoFn_v-JbCAzGNLF-xgh8gzNYby_2OFpx9g4Yz-LdcqtS4zyVwsEO-0gFdl9fRledsAAhRVwEnwmedsEvRRoYsCyzd92zEeyvLx0joSJPbTexEgaekRfN8vgRUxZ88Wh6nDT427IrIf9_=w437-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Charleston+WV/@38.3498195,-81.6326234,14z",2026-03-23T05:20:39.485Z,,,,
https://www.google.com/maps/place/Panhandle+Cleaning+%26+Restoration+of+Charleston/data=!4m7!3m6!1s0x8848d394ea304709:0xac69d4aff120d90b!8m2!3d38.3939127!4d-81.6573042!16s%2Fg%2F11vbkmknkx!19sChIJCUcw6pTTSIgRC9kg8a_Uaaw,Panhandle Cleaning & Restoration of Charleston,5.0,29,Water damage restoration service,"2503 Sissonville Dr, Charleston, WV 25312, United States","98VV+H3 Charleston, West Virginia, USA",https://www.panhandlecr.com/,+1 304-973-9350,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqXHXUlasDwlPAGnN3yo_VmG2jXMrtNJdqVFn1PZZR7rTwLyhovulxSnMrZZmdEsitlUHuFhbZbax8L0t-pTWqdWaHpTTLioD7bI34l7fDu0u-y8N480y8rHicD8ZPIC3d6OEnPqA=w414-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Charleston+WV/@38.3498195,-81.6326234,14z",2026-03-23T05:20:44.683Z,,,,
https://www.google.com/maps/place/Mold+Busters+Inspection+Remediation/data=!4m7!3m6!1s0x884f32f8964d32c1:0x5ca16a17412b325a!8m2!3d38.3201099!4d-81.7273351!16s%2Fg%2F11f57kpjz_!19sChIJwTJNlvgyT4gRWjIrQRdqoVw,Mold Busters Inspection Remediation,4.3,46,Water damage restoration service,"105 Lude Rd, Charleston, WV 25309, United States","87CF+23 Charleston, West Virginia, USA",https://moldbustersinspectionandremediation.com/,+1 304-533-1025,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepasbbbtWBjUYmblnUhIS8th0iHgTNjAAOYpTbcZThL8y2AASbaQhMjGfiLTIfulK0M1ubMxVr2wc7_6G9N7Xxi_In0JVIkqvUZTd7sr_JnnTFLp5Daj3-xfzGlCvFWLU48mIOA=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Charleston+WV/@38.3498195,-81.6326234,14z",2026-03-23T05:20:49.456Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Elite+Carpet+Cleaning+%26+Restoration/data=!4m7!3m6!1s0x884f2b0e10f04219:0x51f79a3a3fdd669e!8m2!3d38.3173939!4d-81.5742978!16s%2Fg%2F11rwrnn4t6!19sChIJGULwEA4rT4gRnmbdPzqa91E,Elite Carpet Cleaning & Restoration,4.9,401,Carpet cleaning service,"5212 MacCorkle Ave SE, Charleston, WV 25304, United States","8C8G+X7 Charleston, West Virginia, USA",https://www.elitecarpetandfloorcleaning.com/?utm_campaign=gmb,+1 304-993-5487,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqZ5Z_ooXMKBCv7V7mq21t4aPyLMfLekakpckhQgL2mldpr-RNrtSZ2lrQO_zoItHN_pxZS5oIpK6KBxwgECT3mXSYuZqzcgq0T8-8yKdEGiw8TXQ6sW7lRIQ5e6LIe1YvOZq2KaA=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Charleston+WV/@38.3498195,-81.6326234,14z",2026-03-23T05:20:54.274Z,,,,
https://www.google.com/maps/place/Nu+Way+Cleaners/data=!4m7!3m6!1s0x884f2cc83b0218d5:0xac9875c07952294b!8m2!3d38.3453098!4d-81.6254386!16s%2Fg%2F1tfk53nz!19sChIJ1RgCO8gsT4gRSylSecB1mKw,Nu Way Cleaners,3.9,26,Dry cleaner,"1332 Lee St E, Charleston, WV 25301, United States","89WF+4R Charleston, West Virginia, USA",https://www.nuwayandmoundcleaners.com/,+1 304-342-3113,Closed · Opens 7:30 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweon3KslzCRJXWpX-Z0gr5nABD_YP6SehIORSoUCULCRHtFQbeAPNp_EjvURBQpScGuvO8r8WkFWgWnm0DlMkVs3AKATsyZY4bgjg8QGl8it5YdkIpSF50Gz3PKW7HPmM1XsFN0d=w408-h544-k-no,false,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,8 am–3:30 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Charleston+WV/@38.3498195,-81.6326234,14z",2026-03-23T05:20:59.080Z,,,,
https://www.google.com/maps/place/Charleston+Property+Restoration/data=!4m7!3m6!1s0xaf8aee0c1b6a6633:0x2fbfa0899626b705!8m2!3d38.3434491!4d-81.6435436!16s%2Fg%2F11s5sbldnm!19sChIJM2ZqGwzuiq8RBbcmlomgvy8,Charleston Property Restoration,4.0,4,Home builder,,,http://www.charlestonpropertyrestoration.com/?utm_source=GMBlisting&utm_medium=organic,+1 304-964-2275,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerq0DwxnRGG9cMw7YoryBWxsFMXb515gHtGAiyqMtfLTe9Vv9ZC8E0ruiky-6hH0mkkgbGx99JHDOhIXcrXWms66teFxY5I3Wi6U-oDKWUTwuEFs9j_dVESlQaY8COLnAJ-iOSY=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Charleston+WV/@38.3498195,-81.6326234,14z",2026-03-23T05:21:03.861Z,,,,
https://www.google.com/maps/place/First+Response+Restoration/data=!4m7!3m6!1s0x8848ada228320f17:0xc026d0e6e28cede3!8m2!3d38.4188428!4d-82.0422035!16s%2Fg%2F11j30wghky!19sChIJFw8yKKKtSIgR4-2M4ubQJsA,First Response Restoration,5.0,42,Fire damage restoration service,"2354b US-60, Culloden, WV 25510, United States","CX95+G4 Culloden, West Virginia, USA",https://gofirstresponse.com/?utm_source=gmb&utm_medium=organic&utm_campaign=listing,+1 304-562-7001,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqJUZckJLJFUuHQMD2S8N3to46GhL7S2rr4hOao1tPGp4eaKTwMB3B0AUsdNybW4nucEqVLu-kwuoCgdiN4ttz3YjOnnhPjLdTgYiBt2gbx6NXBM4l2YzTNpls1ZKNkhsCDI4Jv=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Charleston+WV/@38.3498195,-81.6326234,14z",2026-03-23T05:21:08.770Z,,,,
https://www.google.com/maps/place/Foster+Foundation+Repair/data=!4m7!3m6!1s0x8848d5ccae318f89:0xa2d5c67a330fc74f!8m2!3d38.3833708!4d-81.71148!16s%2Fg%2F11syswnv1x!19sChIJiY8xrszVSIgRT8cPM3rG1aI,Foster Foundation Repair,5.0,18,Construction company,"4226 Woodrum Ln Unit 305, Charleston, WV 25313, United States","97MQ+8C Charleston, West Virginia, USA",http://www.fosterfoundationrepair.com/,+1 304-776-6263,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepoHn059i5FdZtbivxde7oYdSsQj6cL9Bgg6VXbkXkcWwwVDLpHWksukQ9q2iTBSDu5NGMJYOEVKGo8UKNArQXTINgGJUtIq1_gIj4AbBhLE-yMjNf7-VvnrJisk5Fp3EHVTus=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Charleston+WV/@38.3498195,-81.6326234,14z",2026-03-23T05:21:13.610Z,,,,
https://www.google.com/maps/place/Rainbow+Restoration+of+Kanawha+%26+Putnam+Counties/data=!4m7!3m6!1s0x8848cadd16500bd9:0x93a0bc5216f8d866!8m2!3d38.3873848!4d-81.832074!16s%2Fg%2F1tdy0k_w!19sChIJ2QtQFt3KSIgRZtj4FlK8oJM,Rainbow Restoration of Kanawha & Putnam Counties,4.1,22,Water damage restoration service,"401 5th St, St Albans, WV 25177, United States","95P9+X5 St Albans, West Virginia, USA",https://rainbowrestores.com/kanawha?cid=LSTL_RBW000202&utm_source=gmb&utm_campaign=local&utm_medium=organic,+1 304-201-0101,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerqSeOskC-DmUjcAFnBd3yuuv98zYDpCXpsmRIN-ryBnK4mSx1fn1JwMqbP-a2BKjIrJeJC9fRb-PAJ9717CEqEx_JycHlR2eOTYZgZ4jLPXXJ33SUXc0OJ4bvEQi1k1NP3PyxA=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Charleston+WV/@38.3498195,-81.6326234,14z",2026-03-23T05:21:18.525Z,,,,
