placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,attributes,error
"https://www.google.com/maps/place/Parking+Services/@34.7308409,-86.6413053,17z/data=!3m1!4b1!4m6!3m5!1s0x88626b00794a6b35:0x1f5a276d1ae4edd7!8m2!3d34.7308409!4d-86.6413053!16s%2Fg%2F11vszjf7kr",Parking Services,1.0,5,Transportation service,"1410 Ben Graves Dr NW, Huntsville, AL 35816, United States","P9J5+8F Huntsville, Alabama, USA",,+1 256-824-6595,Open ⋅ Closes 4 pm,,false,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,Closed,Closed,8:30 am–4 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-10-28T19:04:02.496Z,,,
https://www.google.com/maps/place/parkingmgt.com/data=!4m7!3m6!1s0x88626d457b17baa3:0xbaa8be2bf5a62393!8m2!3d34.7254879!4d-86.5855298!16s%2Fg%2F11vx6cc_yf!19sChIJo7oXe0VtYogRkyOm9Su-qLo,parkingmgt.com,5.0,1,Parking lot,"303 Williams Ave SW, Huntsville, AL 35801, United States","PCG7+5Q Huntsville, Alabama, USA",https://parkingmgt.com/303-williams-ave-sw-main-lot/,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zk8e6A-7Xl9GlIJHRXnG7Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=205.94106&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-10-28T19:04:07.203Z,,,
"https://www.google.com/maps/place/Rogers+Group,+Inc./data=!4m7!3m6!1s0x88626c9037b3b7f3:0xa129bd0b08bcd8a8!8m2!3d34.7138729!4d-86.6094194!16s%2Fg%2F1w0j0bbb!19sChIJ87ezN5BsYogRqNi8CAu9KaE","Rogers Group, Inc.",3.3,56,General contractor,"2512 SW Triana Blvd, Huntsville, AL 35805, United States","P97R+G6 Huntsville, Alabama, USA",http://www.rogersgroupinc.com/,+1 256-533-0505,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipOLElWcqMSaCs8YO3tNqX3tRppijfOrinkTnqbi=w408-h345-k-no,true,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,7:30 am–4:30 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-10-28T19:04:12.352Z,,,
https://www.google.com/maps/place/Huntsville+City+Parking+Division/data=!4m7!3m6!1s0x88626b5ad5cecb07:0xb3048ce19262c4f4!8m2!3d34.7361867!4d-86.5915294!16s%2Fg%2F1tmgd4ln!19sChIJB8vO1VprYogR9MRikuGMBLM,Huntsville City Parking Division,1.0,4,City government office,"500 Church St NW, Huntsville, AL 35801, United States","PCP5+F9 Huntsville, Alabama, USA",https://www.huntsvilleal.gov/government/departments/public-transportation-department/,+1 256-427-6800,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2tXdzlniU7S8gWAVXrUkzQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=65.79168&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-10-28T19:04:16.948Z,,,
https://www.google.com/maps/place/Governors+Medical+Tower/data=!4m7!3m6!1s0x88626cacbf83a337:0xd33313d2011311a3!8m2!3d34.7193613!4d-86.5812924!16s%2Fg%2F1hf9_p3b5!19sChIJN6ODv6xsYogRoxETAdITM9M,Governors Medical Tower,3.8,27,Medical Center,"201 Governors Dr SE, Huntsville, AL 35801, United States","PC99+PF Huntsville, Alabama, USA",https://www.huntsvillehospital.org/locations,+1 256-265-1000,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPYu1VmRoq59yzvgG6hGN4Ytt3J1jaZyFPDs_48=w408-h270-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-10-28T19:04:21.424Z,,,
https://www.google.com/maps/place/Park+Plaza+Offices/data=!4m7!3m6!1s0x88626ca9e6ae9f81:0xaa97df1bfd075f42!8m2!3d34.7254066!4d-86.5858917!16s%2Fg%2F1td8zvwv!19sChIJgZ-u5qlsYogRQl8H_Rvfl6o,Park Plaza Offices,4.5,60,Real estate agency,"303 Williams Ave SW, Huntsville, AL 35801, United States","PCG7+5J Huntsville, Alabama, USA",,+1 256-881-2411,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzDDTVvwcbHl0xlQhs5UAkbZ-cqRjBeDeNlRoUeXFFdndtvdoPiPJ5_etU6M-bBzyHkE-MvbE7CwzA_jXOW5LAXPoytgL4ERHwq1YxVA5x2qnnRfgv6bCJQoHENmAyaalXft4YX=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-10-28T19:04:23.953Z,,,
https://www.google.com/maps/place/AC+Hotel+Huntsville+Downtown/data=!4m7!3m6!1s0x88626ca83a5b1659:0xa3146adb93d0fdb9!8m2!3d34.7256811!4d-86.5883002!16s%2Fg%2F11h3ghlpq7!19sChIJWRZbOqhsYogRuf3Qk9tqFKM,AC Hotel Huntsville Downtown,4.3,556,,"435 Williams Ave SW, Huntsville, AL 35801, United States","PCG6+7M Huntsville, Alabama, USA",https://www.marriott.com/en-us/hotels/hsvar-ac-hotel-huntsville-downtown/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,+1 256-836-7776,,https://lh3.googleusercontent.com/p/AF1QipOf7qYV_GIUISGrOoUKaCsv5vrE6nacMlmL93IQ=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-10-28T19:04:26.915Z,,,
https://www.google.com/maps/place/Mobile+Mayhem+Tours/data=!4m7!3m6!1s0x88626db612cec429:0x8755b883354c8bad!8m2!3d34.7074949!4d-86.5910937!16s%2Fg%2F11x7_xc1_1!19sChIJKcTOErZtYogRrYtMNYO4VYc,Mobile Mayhem Tours,3.0,2,Tour operator,"2650 Leeman Ferry Rd SW suite a, Huntsville, AL 35801, United States","PC45+XH Huntsville, Alabama, USA",https://mobilemayhemtours.com/,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ooGZF6hbdzxzrGm1qKKROA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=63.600315&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-10-28T19:04:29.218Z,,,
https://www.google.com/maps/place/JNS+Towing/data=!4m7!3m6!1s0x88626d82e2e3939b:0xf2daecbb5973d515!8m2!3d34.7231461!4d-86.6025257!16s%2Fg%2F11s93pthm_!19sChIJm5Pj4oJtYogRFdVzWbvs2vI,JNS Towing,4.8,173,Towing service,"2314 Clinton Ave W, Huntsville, AL 35805, United States","P9FW+7X Huntsville, Alabama, USA",,+1 256-270-9599,"Open ⋅ Closes 4:30 pm

Updated by phone call 3 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOiJlipBzvp1f8Wrz8YNamDCquE5Mf5yB97WVIO=w408-h306-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-10-28T19:04:33.893Z,,,
https://www.google.com/maps/place/Huntsville+Hospital+Emergency+Room/data=!4m7!3m6!1s0x88626cab538c28e3:0x50ed82f5828bd065!8m2!3d34.7221173!4d-86.580545!16s%2Fg%2F11dxrymt65!19sChIJ4yiMU6tsYogRZdCLgvWC7VA,Huntsville Hospital Emergency Room,3.7,3552,Emergency room,"806 Gallatin St SW, Huntsville, AL 35801, United States","PCC9+RQ Huntsville, Alabama, USA",https://www.huntsvillehospital.org/emergency-services,+1 256-265-1000,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNG1Wf3CEshiEwJvu4ILdg3XStBcHbuWSkcNBT4=w532-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-10-28T19:04:38.359Z,,,
