placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,isBlackOwned,attributes
https://www.google.com/maps/place/The+Florida+Center+For+Functional+Medicine+%E2%80%93+West+Palm+Beach/data=!4m7!3m6!1s0x88d8d70f72aa8d8d:0xdd46d23f1a593146!8m2!3d26.7094876!4d-80.0638201!16s%2Fg%2F11pxwldbjq!19sChIJjY2qcg_X2IgRRjFZGj_SRt0,The Florida Center For Functional Medicine – West Palm Beach,5.0,5,Alternative medicine practitioner,"500 S Australian Ave #600, West Palm Beach, FL 33401, United States","PW5P+QF West Palm Beach, Florida, USA",https://www.floridafunctionalmedicine.com/,+1 561-232-3397,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SInQCjFbn9vXRnXZacSQjA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=299.8632&pitch=0&thumbfov=100,true,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2026-02-23T18:55:31.985Z,,,
https://www.google.com/maps/place/Tringali+Vibrant+Health/data=!4m7!3m6!1s0x88d8d68a21cb6c39:0x8f6e530c2ddd4050!8m2!3d26.7115078!4d-80.0520288!16s%2Fg%2F11c0x8y8lx!19sChIJOWzLIYrW2IgRUEDdLQxTbo8,Tringali Vibrant Health,4.8,65,Holistic medicine practitioner,"225 S Olive Ave, West Palm Beach, FL 33401, United States","PW6X+J5 West Palm Beach, Florida, USA",http://www.tringali-health.com/,+1 561-283-1166,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNwGN_UgOTIDhxHktMriGYX39QodtKJSk8EKvg=w408-h408-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2026-02-23T18:55:37.892Z,,,
https://www.google.com/maps/place/Natural+Medicine+of+Palm+Beach/data=!4m7!3m6!1s0x88d9295604aa0a21:0x6f4e522206179635!8m2!3d26.7080878!4d-80.1036405!16s%2Fg%2F11hzsvk0v7!19sChIJIQqqBFYp2YgRNZYXBiJSTm8,Natural Medicine of Palm Beach,5.0,12,Holistic medicine practitioner,"4047 Okeechobee Blvd, West Palm Beach, FL 33409, United States","PV5W+6G West Palm Beach, Florida, USA",https://naturalmedicineofpalmbeach.com/,+1 561-469-0099,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jGFiyXm4STNzwyU4c8VyOQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=283.66574&pitch=0&thumbfov=100,true,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2026-02-23T18:55:42.823Z,,,
https://www.google.com/maps/place/Palm+Beach+Functional+Medicine/data=!4m7!3m6!1s0x88d8d7e87ae8783b:0x784826212acedd9e!8m2!3d26.6997798!4d-80.055806!16s%2Fg%2F11y489bv71!19sChIJO3joeujX2IgRnt3OKiEmSHg,Palm Beach Functional Medicine,,,Health consultant,"501 Palm St Suite C4, West Palm Beach, FL 33401, United States","MWXV+WM West Palm Beach, Florida, USA",https://www.palmbeachfunctionalmedicine.com/,+1 561-222-1849,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MtPymb_9c8GHhypTf-4Ijw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=2.8501098&pitch=0&thumbfov=100,false,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2026-02-23T18:55:47.473Z,,,
https://www.google.com/maps/place/Manhattan+Integrative+Medicine/data=!4m7!3m6!1s0x88d8d763cff0437d:0x334bcf8f7bcebfdf!8m2!3d26.7094154!4d-80.0968816!16s%2Fg%2F11r9rpmkjb!19sChIJfUPwz2PX2IgR37_Oe4_PSzM,Manhattan Integrative Medicine,5.0,2,Medical clinic,"2260 Palm Beach Lakes Blvd #212a, West Palm Beach, FL 33409, United States","PW53+Q6 West Palm Beach, Florida, USA",https://www.davidborensteinmd.com/locations/west-palm-beach-fl.html?utm_source=GBP&utm_medium=organic&utm_campaign=GoogleBusinessProfile&utm_content=westpalm,+1 561-448-6650,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bBEhgs1zUM9k1BkOxtNWLA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=239.94669&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2026-02-23T18:55:50.091Z,,,
https://www.google.com/maps/place/Well+Care+Integrative+Medicine/data=!4m7!3m6!1s0x88d8d61ba1ff8d73:0xf60052e29d6df922!8m2!3d26.717162!4d-80.0909593!16s%2Fg%2F1tppsrv3!19sChIJc43_oRvW2IgRIvltneJSAPY,Well Care Integrative Medicine,4.8,20,Nurse practitioner,"1920 Palm Beach Lakes Blvd STE 212, West Palm Beach, FL 33409, United States","PW85+VJ West Palm Beach, Florida, USA",,+1 561-318-7085,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipMrnaYDOczYhozLE8VSxUvZcTU4kkarfZ8CULE4=w486-h240-k-no,false,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2026-02-23T18:55:54.832Z,,,
https://www.google.com/maps/place/Longevite+Palm+Beach/data=!4m7!3m6!1s0x88d8d77c89148d1b:0x14e5ad01fa578e9b!8m2!3d26.7056668!4d-80.0509601!16s%2Fg%2F11yfsk4dw4!19sChIJG40UiXzX2IgRm45X-gGt5RQ,Longevite Palm Beach,5.0,2,Alternative medicine practitioner,"222 Lakeview Ave, West Palm Beach, FL 33401, United States","PW4X+7J West Palm Beach, Florida, USA",https://longevitepalmbeach.com/west-palm-beach/,+1 561-208-5610,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerKnPk5PbD0kkvSvKUUPLbZJ4QuiUp7BAuEf2Lbbdq3Asj4UQWPRpj-EYODQiHLf20Gd_YajnY6Unw7Peaa3nh25LOdQZoGf79cTlCFSsHjNuAo3OrPahbbPfKGJUQktg-XW_sURaCwGNU=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2026-02-23T18:55:59.868Z,Identifies as women-owned,,
https://www.google.com/maps/place/R3+Health/data=!4m7!3m6!1s0x88d8d6563488dead:0x10cdbaf9b2cf762!8m2!3d26.6912041!4d-80.0545838!16s%2Fg%2F11dyzf81wq!19sChIJrd6INFbW2IgRYvcsm6_bDAE,R3 Health,4.9,196,Health spa,"2513 S Dixie Hwy, West Palm Beach, FL 33401, United States","MWRW+F5 West Palm Beach, Florida, USA",https://www.r3health.co/,+1 561-331-2983,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNrnExMapoE-uizZqvS37i8OLNGkFXRiSrJP5UG=w408-h271-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2026-02-23T18:56:04.847Z,Identifies as veteran-owned,,
https://www.google.com/maps/place/The+Wholistic+NP/data=!4m7!3m6!1s0x88df2b158f39586d:0x7ffd9f031ef079ec!8m2!3d26.7254215!4d-80.0817379!16s%2Fg%2F11vq6vnnds!19sChIJbVg5jxUr34gR7HnwHgOf_X8,The Wholistic NP,5.0,23,Alternative medicine practitioner,"1645 Palm Beach Lakes Blvd #1200, West Palm Beach, FL 33401, United States","PWG9+58 West Palm Beach, Florida, USA",https://www.thewholisticnp.com/,+1 561-365-8131,Closed · Opens 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweozFbrPY894ff-KUhqaJVC3nCeLvT6dtmBWzaNauCu2UwIOTWJwH4bYXXH0VCeuCbG0wmmfgXIPHyWx961f61J39SP5Ugwo_jnJXX1_PLlaXd5RTsv1lnBjhDirzDA95dVaOPY=w408-h304-k-no,true,4–7 pm,4–7 pm,11 am–4 pm,11 am–4 pm,11 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2026-02-23T18:56:09.560Z,,,
https://www.google.com/maps/place/Valley+of+Hope+Holistic+Medical+Center/data=!4m7!3m6!1s0x88d8d54538936db9:0x37218591dafcbf79!8m2!3d26.7582482!4d-80.0873458!16s%2Fg%2F11mv2thl98!19sChIJuW2TOEXV2IgReb_82pGFITc,Valley of Hope Holistic Medical Center,5.0,1,Medical clinic,"2100 45th St Suite B23/B24, West Palm Beach, FL 33407, United States","QW57+73 West Palm Beach, Florida, USA",,+1 561-370-3045,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AK00UuzEveusXWsPLlXjVg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=274.17096&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,11 am–3 pm,9 am–2 pm,9 am–2 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2026-02-23T18:56:14.323Z,,,
