placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/Home+Power+Systems+and+Commercial+Power+Systems/data=!4m7!3m6!1s0x89d30dad0515930b:0x6169eac4d759ab1c!8m2!3d42.9036088!4d-78.7651406!16s%2Fg%2F11nh9cl3pz!19sChIJC5MVBa0N04kRHKtZ18TqaWE,Home Power Systems and Commercial Power Systems,4.9,322,Electric generator shop,"505 Duke Rd, Buffalo, NY 14225, United States","W63M+CW Buffalo, New York, USA",https://www.homepowersystems.net/,+1 716-395-3705,,https://lh3.googleusercontent.com/p/AF1QipMPAOuf-9EioHx8aXe21DjH2k-uU0ai_a8RrsBF=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2026-01-10T21:23:47.174Z,,,,
https://www.google.com/maps/place/Zenner+%26+Ritter+Home+Services/data=!4m7!3m6!1s0x89d372c70c62cd7f:0xa4a0988363dc7ecc!8m2!3d42.9477!4d-78.8140036!16s%2Fg%2F1tgptlty!19sChIJf81iDMdy04kRzH7cY4OYoKQ,Zenner & Ritter Home Services,4.9,5534,Heating contractor,"3404 Bailey Ave, Buffalo, NY 14215, United States","W5XP+39 Buffalo, New York, USA",https://www.zennerandritter.com/?utm_campaign=gmb,+1 716-714-0131,Closes soon · 5 pm · Opens 8 am Sun,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzydfsho9dZ5orskqQrz86Rw7CoCzxKCnwlAb-4cdIUHj2D197MS4WbXdWu_iJ54ZRKHl6e1zKdAlyoFlNjdwC95HbVIZzPgD1mIq4pM3crAsj9KjGRL3nwSZlFaA-0btL0fFXp=w408-h306-k-no,true,8 am–5 pm,8 am–1 pm,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2026-01-10T21:23:53.015Z,,,,
https://www.google.com/maps/place/Buffalo+Power+Systems+LLC/data=!4m7!3m6!1s0x89d3760166516541:0xf03aec8744da243!8m2!3d42.9038077!4d-78.7634626!16s%2Fg%2F1jkvj5yq2!19sChIJQWVRZgF204kRQ6JNdMiuAw8,Buffalo Power Systems LLC,4.6,10,Electric generator shop,"505 Duke Rd, Cheektowaga, NY 14225, United States","W63P+GJ Cheektowaga, New York, USA",http://www.homepowersystems.net/,+1 877-421-0203,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPnpeAakP15OZIqVc3Y3N7tGeMdLn1AtH9CNRot=w408-h275-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2026-01-10T21:23:58.001Z,,,,
https://www.google.com/maps/place/Gen-Tech+Power+Systems/data=!4m7!3m6!1s0x89d305627055e3c1:0xd0c83323feff5f89!8m2!3d42.8729763!4d-78.7504192!16s%2Fg%2F11cltlrllp!19sChIJweNVcGIF04kRiV___iMzyNA,Gen-Tech Power Systems,4.8,36,Contractor,"61 Innsbruck Dr Suite C, Cheektowaga, NY 14227, United States","V6FX+5R Cheektowaga, New York, USA",https://www.gentechpower.com/,+1 716-648-7208,Closed · Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipP1lewA2zHH3hPdo84zb3Fp_VnuAxuhamo8rFNT=w408-h270-k-no,true,Closed,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2026-01-10T21:24:02.860Z,,,,
https://www.google.com/maps/place/Empire+Electric+Enterprises+LLC/data=!4m7!3m6!1s0x89d313b2b07e1e35:0x855239b8e556802f!8m2!3d43.0266029!4d-78.8790886!16s%2Fg%2F1vgx1r6j!19sChIJNR5-sLIT04kRL4BW5bg5UoU,Empire Electric Enterprises LLC,4.8,375,Electrician,"50 Island St, North Tonawanda, NY 14120, United States","24GC+J9 North Tonawanda, New York, USA",http://empireelectricians.com/,+1 716-634-0330,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOyLOQC8JSIY6oZHw1gzTTvsF62Z32edeZLglCI=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2026-01-10T21:24:07.712Z,,,,
"https://www.google.com/maps/place/T-Mark+Plumbing,+Heating+%26+Cooling-+Buffalo/data=!4m7!3m6!1s0x89d36d47e2a98eb3:0x5327289561e6940e!8m2!3d42.9631138!4d-78.840752!16s%2Fg%2F1vntkwdl!19sChIJs46p4kdt04kRDpTmYZUoJ1M","T-Mark Plumbing, Heating & Cooling- Buffalo",4.9,3876,HVAC contractor,"577 Englewood Ave, Buffalo, NY 14223, United States","X575+6M Buffalo, New York, USA",https://t-markplumbing.com/?utm_campaign=gmb&utm_medium=organic&utm_source=google,+1 716-864-7277,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOcsl2iXMcRat5DwX8EUYa0-tHGNN2jpZ0vMOqd=w408-h269-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2026-01-10T21:24:12.720Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Integrity+Electric/data=!4m7!3m6!1s0x89d3a72373ff8e47:0xa6f72653980d5706!8m2!3d42.945447!4d-78.8152784!16s%2Fg%2F11ckxvvr0v!19sChIJR47_cyOn04kRBlcNmFMm96Y,Integrity Electric,4.7,128,Electrician,,,https://www.integrityelectriconline.com/,+1 716-913-2703,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNjjnktx_Cd0TPgT5Ome1FIVyxA2leFBVeav8w7=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2026-01-10T21:24:17.566Z,,,,
"https://www.google.com/maps/place/Roy%27s+Plumbing,+Heating,+Cooling+%26+Electrical/data=!4m7!3m6!1s0x89d36daf1c0acf63:0x7ac2680d412bdc53!8m2!3d42.984515!4d-78.9099203!16s%2Fg%2F1v3gsw_z!19sChIJY88KHK9t04kRU9wrQQ1owno","Roy's Plumbing, Heating, Cooling & Electrical",4.8,3010,HVAC contractor,"140 Cooper Ave, Tonawanda, NY 14150, United States","X3MR+R2 Tonawanda, New York, USA",https://www.justcallroys.com/?utm_source=google&utm_medium=gbp&se_campaign=Ferocious%20GBP,+1 716-356-3071,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMBGaOftzrmDDGdySxF2MsHVY8oAtVqBbbmYpCp=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2026-01-10T21:24:22.520Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/MJM+Electric+Construction+Inc/data=!4m7!3m6!1s0x89d312e2eec12db1:0x6aa878752cd1b5b8!8m2!3d42.914707!4d-78.8816843!16s%2Fg%2F11fy2g75bf!19sChIJsS3B7uIS04kRuLXRLHV4qGo,MJM Electric Construction Inc,5.0,1,,"453 Richmond Ave, Buffalo, NY 14222, United States","W479+V8 Buffalo, New York, USA",https://www.mjm-electric.com/contact_us_1,+1 716-427-6762,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gZb3fUR2vdzUFvDsLV4WcQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=58.76314&pitch=0&thumbfov=100,false,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2026-01-10T21:24:27.233Z,,,,
"https://www.google.com/maps/place/Hurricane+Home+Solutions,+Inc./data=!4m7!3m6!1s0x89d309c75fcab75d:0x826f614fe7aeac4c!8m2!3d42.7756956!4d-78.7446983!16s%2Fg%2F11t9y2y7zy!19sChIJXbfKX8cJ04kRTKyu509hb4I","Hurricane Home Solutions, Inc.",4.9,48,Electric generator shop,"3959 N Buffalo St STE 37, Orchard Park, NY 14127, United States","Q7G4+74 Orchard Park, New York, USA",http://hurricanehomesolutions.com/,+1 716-394-7870,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxYhk5dlAOY9lx0u8DqhmRgSFfSqjryQlYM5rIm_Kt9Us82W0JS5dgbL3Ei3fiLnkW9keAI300dac25xEF_qFKLoF-_PP9AjaZqJyl-MElQgB06DN9GrEdIU4L2dCT5mcc2ajIl=w408-h544-k-no,true,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2026-01-10T21:24:32.299Z,Identifies as women-owned,· Delivery,,
