placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/Tucson+Functional+Medicine/data=!4m7!3m6!1s0x86d6722953830e99:0xcc70ea0829bbf67!8m2!3d32.276189!4d-110.9442235!16s%2Fg%2F11g6bkpxh7!19sChIJmQ6DUyly1oYRZ7-bgqAOxww,Tucson Functional Medicine,5.0,2,Medical clinic,"3801 N Campbell Ave suite d, Tucson, AZ 85719, United States","73G4+F8 Tucson, Arizona, USA",http://www.tucsonfunctionalmedicine.com/,+1 520-445-6784,Open · Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qkPL0MX8eD0rmGum6i8D3Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=19.021894&pitch=0&thumbfov=100,false,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-02-23T18:44:57.245Z,,,,
https://www.google.com/maps/place/Tucson+Valley+Functional+Medicine/data=!4m7!3m6!1s0x86d67391535a77bf:0x9af3b629851b5b86!8m2!3d32.3309803!4d-110.9775641!16s%2Fg%2F11vz3y_1qj!19sChIJv3daU5Fz1oYRhlsbhSm285o,Tucson Valley Functional Medicine,5.0,34,Holistic medicine practitioner,"6831 N Oracle Rd #133, Tucson, AZ 85704, United States","82JC+9X Tucson, Arizona, USA",https://tvfunctionalmedicine.com/,+1 520-815-3066,Open · Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipPMFHnvr8UNLocwcIKgyBs_AEQEBmgO8XxQyS6S=w720-h240-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-02-23T18:45:02.942Z,Identifies as women-owned,,,
https://www.google.com/maps/place/Transformational+Medicine/data=!4m7!3m6!1s0x86d6731f207b7b93:0xd5b21ed112a60538!8m2!3d32.2718255!4d-110.9404881!16s%2Fg%2F11ffw4gt30!19sChIJk3t7IB9z1oYROAWmEtEestU,Transformational Medicine,4.8,24,Naturopathic practitioner,"2028 E Prince Rd, Tucson, AZ 85719, United States","73C5+PR Tucson, Arizona, USA",https://tfmnd.co/,+1 520-209-1755,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipMTIObdh8qN20PCDWonHkDRfFCzNP1FzzGcxaF_=w408-h272-k-no,true,9 am–6 pm,9 am–6 pm,10 am–6 pm,9 am–6 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-02-23T18:45:08.086Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Genesis+Natural+Medicine+Center/data=!4m7!3m6!1s0x86d6722ebf9148d3:0x5da6ba5670437b87!8m2!3d32.2778149!4d-110.94328!16s%2Fg%2F12hqw9sj_!19sChIJ00iRvy5y1oYRh3tDcFa6pl0,Genesis Natural Medicine Center,4.9,50,Medical Center,"3920 N Campbell Ave, Tucson, AZ 85719, United States","73H4+4M Tucson, Arizona, USA",https://genesisnmc.com/,+1 520-495-4400,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMSpw68Ql_2EiAJuv3jB4VRlwrbwpHA5dD7jD33=w408-h406-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–2 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-02-23T18:45:13.672Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Pristine+Naturopathic+Medicine:+Noemi+Quintanar+ND/data=!4m7!3m6!1s0x86d671bff0bf10b9:0xc65891ec28840f65!8m2!3d32.2514202!4d-110.9272808!16s%2Fg%2F1td3ggbc!19sChIJuRC_8L9x1oYRZQ-EKOyRWMY,Pristine Naturopathic Medicine: Noemi Quintanar ND,4.8,109,Naturopathic practitioner,"2469 N Country Club Rd, Tucson, AZ 85716, United States","732F+H3 Tucson, Arizona, USA",https://www.pristinenaturopathicmedicine.com/,+1 520-795-1300,Closed · Opens 10 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqEfH-x6Cmc0IR4irifLYcu0ZDKbIMJWeTWQrCvyZxpdGc5Mf1_zhb6CrcSxa33rVTfL2CviV1pKdvekacX-ORZA5ckq4Hr-TEMu_YPfjnqVQYeTBQ_MzXf1yN_O6w4i0jVasif=w408-h542-k-no,false,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-02-23T18:45:18.656Z,,,,
https://www.google.com/maps/place/Andrew+Weil+Center+for+Integrative+Medicine/data=!4m7!3m6!1s0x86d6718ee9a81e73:0xf97232ac6f9324b9!8m2!3d32.2384606!4d-110.9496669!16s%2Fg%2F12hs1l4m5!19sChIJcx6o6Y5x1oYRuSSTb6wycvk,Andrew Weil Center for Integrative Medicine,5.0,6,Academic department,"1502 E Mabel St, Tucson, AZ 85719, United States","63Q2+94 Tucson, Arizona, USA",https://awcim.arizona.edu/,+1 520-210-9161,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipP-b_fPz30Xg2AyYQfjfNcAbt7vk7DYU5Wkqw8A=w408-h271-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-02-23T18:45:23.718Z,,,,
https://www.google.com/maps/place/Edge+Integrative+Wellness/data=!4m7!3m6!1s0x86d66f956b0769d9:0x10f31f35b1ce2e33!8m2!3d32.2601829!4d-110.892098!16s%2Fg%2F11f9dc12k1!19sChIJ2WkHa5Vv1oYRMy7OsTUf8xA,Edge Integrative Wellness,4.3,35,Medical group,"2900 N Swan Rd #102, Tucson, AZ 85712, United States","7465+35 Tucson, Arizona, USA",http://www.edgeintegrativewellness.com/,+1 520-232-3360,Open · Closes 3 pm,https://lh3.googleusercontent.com/p/AF1QipOxC45nr3rsq6d_khPibtDkKutiAenkKFm4Bn2o=w408-h272-k-no,true,10 am–3 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-02-23T18:45:28.493Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Banyan+Integrative+Health/data=!4m7!3m6!1s0x86d671e6d7dff5af:0xd45dd22c5eec69c3!8m2!3d32.2432328!4d-110.907296!16s%2Fg%2F1td5xlr9!19sChIJr_Xf1-Zx1oYRw2nsXizSXdQ,Banyan Integrative Health,3.7,9,Medical clinic,"4008 E Pima St, Tucson, AZ 85712, United States","63VV+73 Tucson, Arizona, USA",https://banyanintegrativehealth.com/,+1 520-326-0850,Open · Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_jRHPBsbKAIgHR611V9Qug&cb_client=search.gws-prod.gps&w=408&h=240&yaw=179.71915&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-02-23T18:45:33.508Z,,,,
https://www.google.com/maps/place/Holistic+Haven/data=!4m7!3m6!1s0x86d67198ead5b759:0x610bdb861ac7e4fd!8m2!3d32.2286631!4d-110.9112267!16s%2Fg%2F119wy8rnt!19sChIJWbfV6phx1oYR_eTHGobbC2E,Holistic Haven,5.0,11,Alternative medicine practitioner,"3814 East 5th Street, Tucson, AZ 85716, United States","63HQ+FG Tucson, Arizona, USA",http://www.holistichaven.us/,+1 520-398-2773,Closed · Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipPYafL2bbFAazKc5AyPsegOzHBE-irKzp1IWdSD=w408-h611-k-no,true,Closed,9 am–2 pm,9 am–5 pm,9 am–5 pm,9 am–2 pm,9 am–2 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-02-23T18:45:38.525Z,,,,
"https://www.google.com/maps/place/Dr.+Brian+L.+Cabin,+MD/data=!4m7!3m6!1s0x86d671caa0c672a5:0x9e223e3ab6f54776!8m2!3d32.22917!4d-110.9264343!16s%2Fg%2F1tfp_8kw!19sChIJpXLGoMpx1oYRdkf1tjo-Ip4","Dr. Brian L. Cabin, MD",5.0,12,Holistic medicine practitioner,"616 N Country Club Rd Suite 180, Tucson, AZ 85716, United States","63HF+MC Tucson, Arizona, USA",https://www.drcabin.com/,+1 520-319-2810,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNhhdfLP2qie_GPgBa3PWbIDoGTFJickrp4nM-7=w408-h306-k-no,true,8:30 am–5 pm,8:30 am–5 pm,Closed,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-02-23T18:45:43.620Z,,,,
