placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/Metro+Vein+Centers+%7C+Central+Austin/data=!4m7!3m6!1s0x8644cb1ff28579a3:0xf5a93bbef3b2154c!8m2!3d30.30497!4d-97.7440858!16s%2Fg%2F11xc_wkcv5!19sChIJo3mF8h_LRIYRTBWy8747qfU,Metro Vein Centers | Central Austin,5.0,103,Vascular surgeon,"3705 Medical Pkwy Suite 510, Austin, TX 78705, United States","8734+X9 Austin, Texas, USA",https://www.metroveincenters.com/locations/texas/central-austin?utm_source=google&utm_medium=Yext,+1 737-258-3111,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPQ6abY1fpUBdpqaHcMm53c2lT4npsx0NI3Sw-O=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,7:30 am–3:30 pm,Closed,Closed,8 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2025-12-16T21:57:20.490Z,,,
"https://www.google.com/maps/place/Meryl+S.+Logan,+MD/data=!4m7!3m6!1s0x8644cb9a50e89651:0xe76d1657a6ca1cb7!8m2!3d30.3053377!4d-97.7467206!16s%2Fg%2F11whzy_dzl!19sChIJUZboUJrLRIYRtxzKplcWbec","Meryl S. Logan, MD",4.9,22,Vascular surgeon,"1301 W 38th St #307, Austin, TX 78705, United States","8743+48 Austin, Texas, USA",https://healthcare.ascension.org/find-care/provider/1730513482/meryl-logan,+1 512-324-3028,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPxBJFVXU-mTBILlQaGZDLSIJOeACUuOoUgUFsm=w408-h510-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2025-12-16T21:57:25.583Z,,,
https://www.google.com/maps/place/Vein+Center+of+Austin+Heart/data=!4m7!3m6!1s0x8644ca7dfa855555:0x97ab0d4ec3574759!8m2!3d30.3042754!4d-97.741803!16s%2Fg%2F11h5q8ftn3!19sChIJVVWF-n3KRIYRWUdXw04Nq5c,Vein Center of Austin Heart,4.9,42,Cardiologist,"801 W 38th St Suite 400, Austin, TX 78705, United States","8735+P7 Austin, Texas, USA",https://austinheartvein-vascular.com/?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,+1 512-459-8346,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipONr-s8w8IvNin4cx8IVNmFpjbkeSKwCddcLqrT=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2025-12-16T21:57:31.151Z,,,
https://www.google.com/maps/place/Austin+Vein+Specialists+%7C+Austin+Varicose+Vein+%26+Spider+Vein+Specialists/data=!4m7!3m6!1s0x8644ca9a58b4adf7:0x1e44858f4c214a1d!8m2!3d30.3077893!4d-97.755323!16s%2Fg%2F11c3x7tpdw!19sChIJ9620WJrKRIYRHUohTI-FRB4,Austin Vein Specialists | Austin Varicose Vein & Spider Vein Specialists,4.7,3,Medical clinic,"1902 W 34th St, Austin, TX 78703, United States","865V+4V Austin, Texas, USA",http://www.veinsaustin.com/,+1 512-220-5401,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NpjmdraPBgo0YzvzgZTPFA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=15.889375&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2025-12-16T21:57:36.063Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/VeinSolutions/data=!4m7!3m6!1s0x8644ca87894b293b:0xbeaca7a00fdb0fed!8m2!3d30.3084971!4d-97.7420711!16s%2Fg%2F1tfctm3k!19sChIJOylLiYfKRIYR7Q_bD6CnrL4,VeinSolutions,4.9,317,Surgical center,"1010 W 40th St, Austin, TX 78756, United States","8755+95 Austin, Texas, USA",http://www.veinsolutionsaustin.com/,+1 512-452-8346,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QwzV9Fsc0JBlc3mrmbkEnQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=91.9173&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2025-12-16T21:57:41.002Z,,,
https://www.google.com/maps/place/Austin+Vascular+Surgeons+%7C+Circulation+Doctors+%7C+Treatments+for+Poor+Circulation/data=!4m7!3m6!1s0x8644ca9a5f36617b:0xbbb48058fb3ab6d8!8m2!3d30.3077893!4d-97.755323!16s%2Fg%2F11cnby9bf6!19sChIJe2E2X5rKRIYR2LY6-1iAtLs,Austin Vascular Surgeons | Circulation Doctors | Treatments for Poor Circulation,5.0,1,Vascular surgeon,"1902 W 34th St, Austin, TX 78703, United States","865V+4V Austin, Texas, USA",http://www.austinvascularsurgeons.com/,+1 512-339-9102,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NpjmdraPBgo0YzvzgZTPFA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=15.889375&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2025-12-16T21:57:45.841Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Southwest+Dermatology+%26+Vein/data=!4m7!3m6!1s0x865b4b373c196347:0x5f21ac46cb64ead5!8m2!3d30.2314762!4d-97.7942099!16s%2Fg%2F1td00xkf!19sChIJR2MZPDdLW4YR1epky0asIV8,Southwest Dermatology & Vein,4.8,812,Dermatologist,"4419 Frontier Trail Ste 110, Austin, TX 78745, United States","66J4+H8 Austin, Texas, USA",http://swskin.com/,+1 512-444-7208,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipM2pVE-NvJECozFmIIEB5PyCHe1xawE6QItfRvh=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2025-12-16T21:57:50.865Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Austin+Vein+Institute/data=!4m7!3m6!1s0x8644cb05ba0712f5:0x9fa1a8068c0e5910!8m2!3d30.3468109!4d-97.7516863!16s%2Fg%2F1th1vfx8!19sChIJ9RIHugXLRIYREFkOjAaooZ8,Austin Vein Institute,4.8,19,Medical clinic,"6500 N Mopac Expy Bldg 1 Suite 1205, Suite 1205, Austin, TX 78731, United States","86WX+P8 Austin, Texas, USA",https://veinaustin.com/,+1 512-346-2727,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPfw4H9gVZs7vTv-3UTCu6NwGpWzVlpYTw9cHHa=w408-h292-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–3 pm,Closed,Closed,8:30 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2025-12-16T21:57:56.005Z,,,
https://www.google.com/maps/place/Austin+Vein+Specialists+%7C+Dr.+Gotvald+MD+%7C+Vein+Clinics+%7C+Varicose+Vein+%26+Spider+Vein+Removal/data=!4m7!3m6!1s0x8644cc1eb51b7d3b:0x9f654ffa958e94ce!8m2!3d30.4077482!4d-97.7040082!16s%2Fg%2F1tgk10ch!19sChIJO30btR7MRIYRzpSOlfpPZZ8,Austin Vein Specialists | Dr. Gotvald MD | Vein Clinics | Varicose Vein & Spider Vein Removal,4.8,139,Vascular surgeon,"2217 Park Bend Dr, Austin, TX 78758, United States","C75W+39 Austin, Texas, USA",https://www.austinvaricosevein.com/,+1 512-339-9100,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMm4zmYc1GbitSqjHtBGQsQmRll098XzZAf9_wu=w408-h378-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2025-12-16T21:58:01.081Z,LGBTQ+ friendly,,
"https://www.google.com/maps/place/South+Austin+Vein+Center:+Michael+M.+Di+Iorio,+MD,+FAVLS/data=!4m7!3m6!1s0x865b4bfa56b11607:0x9ab2a5981721bfc9!8m2!3d30.2081492!4d-97.863599!16s%2Fg%2F11f3x720m8!19sChIJBxaxVvpLW4YRyb8hF5ilspo","South Austin Vein Center: Michael M. Di Iorio, MD, FAVLS",4.8,42,Vascular surgeon,"5301 Davis Ln Building A Suite 210, Austin, TX 78749, United States","645P+7H Austin, Texas, USA",https://southaustinvein.com/,+1 512-614-1025,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNdlNRwpZSRmptkjwSHkpzSj793C2QqdyBDBQQX=w408-h510-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2025-12-16T21:58:06.047Z,,,
