placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/Castles+Electrical/data=!4m7!3m6!1s0x89bae97104257387:0x9c8eadd829730e8!8m2!3d36.8320754!4d-76.0751982!16s%2Fg%2F1wn34krm!19sChIJh3MlBHHpuokR6DCXgt3qyAk,Castles Electrical,5.0,150,Electrician,"2984 S Lynnhaven Rd Suite 104, Virginia Beach, VA 23452, United States","RWJF+RW Virginia Beach, Virginia, USA",https://castleselectric.com/,+1 757-765-8222,"Open · Closes 12 am

Updated by this business 2 weeks ago",https://lh3.googleusercontent.com/p/AF1QipO-A_AXc_ekN7Gns3VGAFYCGSmHUB8fkyc9YGv1=w408-h306-k-no,true,Open 24 hours,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Virginia+Beach+VA/@36.8366822,-76.1576679,14z",2026-01-10T22:14:33.187Z,,,,
https://www.google.com/maps/place/Mr.+Electric+of+Virginia+Beach/data=!4m7!3m6!1s0x89ba9537fba12ebf:0x7c4773d77bb8dc02!8m2!3d36.8286591!4d-76.1328334!16s%2Fg%2F11vzdz5gb7!19sChIJvy6h-zeVuokRAty4e9dzR3w,Mr. Electric of Virginia Beach,4.9,351,Electrician,"460 Investors Pl Ste 206, Virginia Beach, VA 23452, United States","RVH8+FV Virginia Beach, Virginia, USA",https://www.mrelectricvirginiabeach.com/,+1 757-206-2166,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM2jGz7mQB_0-7P5bvjnfncbwc2HfeUXDvmwvXR=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Virginia+Beach+VA/@36.8366822,-76.1576679,14z",2026-01-10T22:14:39.053Z,Identifies as veteran-owned,,,
"https://www.google.com/maps/place/Hampton+Roads+Electric,+Inc./data=!4m7!3m6!1s0x89ba954c069bffff:0x7981565ed2d0936d!8m2!3d36.8268636!4d-76.0793021!16s%2Fg%2F11fll6kc2k!19sChIJ__-bBkyVuokRbZPQ0l5WgXk","Hampton Roads Electric, Inc.",4.8,26,Electrician,"419 S Lynnhaven Rd STE 107, Virginia Beach, VA 23452, United States","RWGC+P7 Virginia Beach, Virginia, USA",http://www.hamptonroadselectric.com/,+1 757-486-1231,Closed · Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipPAkcD8mpzt43_hoLJ-AUWDkptkDn9pcN5W480g=w408-h306-k-no,true,Closed,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Virginia+Beach+VA/@36.8366822,-76.1576679,14z",2026-01-10T22:14:43.926Z,,,,
"https://www.google.com/maps/place/Hutton+Electric,+Heating+%26+Air/data=!4m7!3m6!1s0x89babd7099e6b309:0x51d8d0fdf83d800d!8m2!3d36.8427588!4d-76.2058966!16s%2Fg%2F11c1rfsvp8!19sChIJCbPmmXC9uokRDYA9-P3Q2FE","Hutton Electric, Heating & Air",4.9,561,Electrician,"5827 Adderley St, Norfolk, VA 23502, United States","RQVV+4J Norfolk, Virginia, USA",https://www.huttonpowerandlight.com/?utm_source=google&utm_medium=gmb&utm_campaign=GMB%20Norfolk,+1 757-204-5364,"Closed · Opens 7 am Mon

Confirmed by this business 11 weeks ago",https://lh3.googleusercontent.com/p/AF1QipN8pkoKxlEK9MEu6OsJtB5DtScp3Y52T11TtiPT=w408-h271-k-no,true,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Virginia+Beach+VA/@36.8366822,-76.1576679,14z",2026-01-10T22:14:48.817Z,Identifies as women-owned,,,
https://www.google.com/maps/place/Nipper+Electric+Inc/data=!4m7!3m6!1s0x89baea1b9659d985:0x8312e57360d362ff!8m2!3d36.8210476!4d-76.0003254!16s%2Fg%2F11bycg6tfn!19sChIJhdlZlhvquokR_2LTYHPlEoM,Nipper Electric Inc,4.9,720,Electrician,"593 S Birdneck Rd STE 102, Virginia Beach, VA 23451, United States","RXCX+CV Virginia Beach, Virginia, USA",https://nipperelectric.com/,+1 757-842-1710,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNsKL7Ogw65s4hCn5tTeeDj1G4H1OzRAYlBgyxn=w426-h240-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Virginia+Beach+VA/@36.8366822,-76.1576679,14z",2026-01-10T22:14:53.592Z,,,,
"https://www.google.com/maps/place/Cole+Electric+Services,+Inc./data=!4m7!3m6!1s0x89baeb9d5ad43477:0x29b7c6c4abfef28d!8m2!3d36.8141734!4d-76.0637469!16s%2Fg%2F1vb9dz9_!19sChIJdzTUWp3ruokRjfL-q8TGtyk","Cole Electric Services, Inc.",4.9,147,Electrician,"2697 International Pkwy Building 3 Suite 140, Virginia Beach, VA 23452, United States","RW7P+MG Virginia Beach, Virginia, USA",https://www.coleelectricinc.com/?utm_source=gmb&utm_medium=&utm_content=20250217-,+1 757-498-2653,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipN1dGmSKDVyDccaeiMPgndn3H5YgvJ9psR2V7tQ=w408-h258-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Virginia+Beach+VA/@36.8366822,-76.1576679,14z",2026-01-10T22:14:58.492Z,,,,
https://www.google.com/maps/place/Paul+Walker+Electric/data=!4m7!3m6!1s0x89ba955e6bb9864f:0xf5be98b7f9e2a150!8m2!3d36.841411!4d-76.1518803!16s%2Fg%2F11bbx01_vc!19sChIJT4a5a16VuokRUKHi-beYvvU,Paul Walker Electric,4.6,37,Electrician,"5005 Euclid Rd, Virginia Beach, VA 23462, United States","RRRX+H6 Virginia Beach, Virginia, USA",http://www.paulwalkerelectric.com/,+1 757-333-9888,Closed · Opens 7 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FpZStwxGY6F01zUp_cTFYA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=133.91084&pitch=0&thumbfov=100,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Virginia+Beach+VA/@36.8366822,-76.1576679,14z",2026-01-10T22:15:03.507Z,,,,
"https://www.google.com/maps/place/Get+Lit+Electrical,+Plumbing+%26+Water+Heater+Repair/data=!4m7!3m6!1s0x89baa34a45416a55:0xb9b5d886f8926ff2!8m2!3d36.7856443!4d-76.2401835!16s%2Fg%2F11j4khs5hv!19sChIJVWpBRUqjuokR8m-S-IbYtbk","Get Lit Electrical, Plumbing & Water Heater Repair",5.0,2019,Electrician,"1720 Lambert Ct # A, Chesapeake, VA 23320, United States","QQP5+7W Chesapeake, Virginia, USA",https://www.getlitva.com/electrical-services/?utm_campaign=gmb,+1 757-351-4865,"Open 24 hours

Confirmed by this business 12 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMHrQHFXbQ2AZoMRkNzq0Lhy2uWS5SsiPqCvMc7=w408-h305-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Virginia+Beach+VA/@36.8366822,-76.1576679,14z",2026-01-10T22:15:08.384Z,,,,
https://www.google.com/maps/place/Total+Power+Systems+of+Virginia+Beach/data=!4m7!3m6!1s0x89baeb0694d7b947:0x6ac6b9f5c6c184ad!8m2!3d36.8424287!4d-76.0065041!16s%2Fg%2F11vxtsmgtv!19sChIJR7nXlAbruokRrYTBxvW5xmo,Total Power Systems of Virginia Beach,5.0,1,Electric generator shop,"1359 Virginia Beach Blvd, Virginia Beach, VA 23454, United States","RXRV+X9 Virginia Beach, Virginia, USA",https://www.homegeneratorsofvirginiabeach.com/,+1 757-571-8984,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=unolgNPuh9aPfHcNpIajFg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=186.19359&pitch=0&thumbfov=100,true,8 am–5 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Virginia+Beach+VA/@36.8366822,-76.1576679,14z",2026-01-10T22:15:13.173Z,,,,
https://www.google.com/maps/place/7+Services+Inc./data=!4m7!3m6!1s0x89ba95e97ec0a55d:0x83b690b239c0840d!8m2!3d36.8122478!4d-76.1586657!16s%2Fg%2F1tgxvf_l!19sChIJXaXAfumVuokRDYTAObKQtoM,7 Services Inc.,4.7,78,HVAC contractor,"5020 Bellamy Manor Dr, Virginia Beach, VA 23464, United States","RR6R+VG Virginia Beach, Virginia, USA",http://www.7servicesinc.com/,+1 757-965-9592,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNeEkwFDVRCf68slL5sk8BsIHVLNCo52PvCC3On=w443-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Virginia+Beach+VA/@36.8366822,-76.1576679,14z",2026-01-10T22:15:18.245Z,,,,
https://www.google.com/maps/place/Michael+%26+Son+Services/data=!4m7!3m6!1s0x89ba96851f54dfed:0xb1e08c7e962c235b!8m2!3d36.8046051!4d-76.2256537!16s%2Fg%2F12mjyh2z5!19sChIJ7d9UH4WWuokRWyMsln6M4LE,Michael & Son Services,4.8,8513,Heating contractor,"1229 S Military Hwy, Chesapeake, VA 23320, United States","RQ3F+RP Chesapeake, Virginia, USA",https://www.michaelandson.com/norfolk?utm_source=%20GMBlistingNorfolk&utm_medium=referral,+1 757-541-8100,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxvAfr4xdAAYmR5oxLw3ihfHZ3kUbQzzbc4o4sSRl5q4aTnKeW5zeSrbvIMvzjX5wMyqXn4gy0-0c2T8smw7MTmy4q1UrX2kYI9Q4KOcBXQDJidBCdqN_J8F2l1RKMwZc6yrwoE3Mi-PqRm=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Virginia+Beach+VA/@36.8366822,-76.1576679,14z",2026-01-10T22:15:23.208Z,,,,
