placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/PuroClean+of+Montgomery/data=!4m7!3m6!1s0x888e8514b153f339:0x7a812290fadca8c8!8m2!3d32.4001304!4d-86.2096205!16s%2Fg%2F1q65zjg5r!19sChIJOfNTsRSFjogRyKjc-pAigXo,PuroClean of Montgomery,4.5,44,Water damage restoration service,"596 George Todd Dr, Montgomery, AL 36117, United States","CQ2R+35 Montgomery, Alabama, USA",https://www.puroclean.com/montgomery-al-puroclean-montgomery,+1 866-997-7876,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqjdxFl82OMHK15lIntvHE11-bZ8vG5h8fH9o8w_BL1EEAmm5OKIxJyOvNKW_V7r1CYWX88DjE5NuBMUhWy7oHRagxdNvDhfLq30u4DQD4QwOWPTDXzwSd8eJGg3q0QGr5Gt0ly=w425-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2026-03-23T04:20:32.297Z,,,,
https://www.google.com/maps/place/SERVPRO+of+Montgomery/data=!4m7!3m6!1s0x888dd4b0ffd4346d:0xf42fb92cb7dd7a4a!8m2!3d32.2901843!4d-86.1883391!16s%2Fg%2F1tcxv__6!19sChIJbTTU_7DUjYgRSnrdtyy5L_Q,SERVPRO of Montgomery,4.8,317,Water damage restoration service,"5939 Troy Hwy, Montgomery, AL 36116, United States","7RR6+3M Montgomery, Alabama, USA",https://www.servpro.com/locations/al/servpro-of-montgomery?utm_medium=organic&utm_source=gbp,+1 334-273-0992,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepTGSj195eJPTwT5c-hMiJmt7VKkaZULnZlgpYyYvja0G95q2TsMYO-m_KknAX6f4oF78PWTf-wKvH1Z7KuASB2ENvrNhCOmHswCn7Qf2_5XGt96xyQkBZDRNr5aOq6zQUR89g=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2026-03-23T04:20:38.073Z,,,,
https://www.google.com/maps/place/Restoration+1+of+Montgomery/data=!4m7!3m6!1s0x888c2b06c661307d:0xd05178e97f684827!8m2!3d32.367145!4d-86.3869309!16s%2Fg%2F11hzhw7crs!19sChIJfTBhxgYrjIgRJ0hof-l4UdA,Restoration 1 of Montgomery,4.6,12,Water damage restoration service,,,https://restoration1.com/montgomery?utm_source=GBP&utm_medium=Google,+1 334-478-2946,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweplmEXmKnfOmXIcjpB1rBUmY4_S-sMyEzP81FtIChZIwUDY5F0ChAn-oD8a6Dy0E5BM9Me1un5twpFgEOBd5LB0dUMFtlTj3URKx3oHurXfptERhRwl6HA65g2DdFkAGJvO4bfx=w431-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2026-03-23T04:20:43.189Z,,,,
https://www.google.com/maps/place/iDry+Restoration/data=!4m7!3m6!1s0x4ba3c3ffab771fad:0x73cf99e10b0bb68b!8m2!3d32.6016919!4d-85.911662!16s%2Fg%2F11y8t7pdnv!19sChIJrR93q__Do0sRi7YLC-GZz3M,iDry Restoration,5.0,66,Water damage restoration service,,,https://idrypro.com/,+1 334-301-4773,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerApNYw6tOkTHrS2twYLwwp1Trt-5reukF9rqjn0oztbPqYBrLivAemjhOz2AH__xFJ15M9h_CoQq3jaO2kwHKhWAmhyhmvk4UGg9OCLnBe7uISJQ4_xE8lJBzYrKDmP4CLHjMD=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2026-03-23T04:20:47.968Z,,,,
https://www.google.com/maps/place/Protek/data=!4m7!3m6!1s0x888e9db4c3f4af35:0x7caff8f63efba309!8m2!3d32.5469878!4d-86.2961381!16s%2Fg%2F11g9nhdwj3!19sChIJNa_0w7SdjogRCaP7Pvb4r3w,Protek,3.7,47,Water damage restoration service,"5669 Elmore Rd, Elmore, AL 36025, United States","GPW3+QG Elmore, Alabama, USA",http://protekrestore.com/,+1 334-478-7177,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3JVxW3z-T-Fjtt0fbwOCDg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=147.0569&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2026-03-23T04:20:52.825Z,,,,
https://www.google.com/maps/place/R.R.R.+Paint+And+Construction/data=!4m7!3m6!1s0x8c1e5241ee07fbb1:0x331e1e7449d3a4fd!8m2!3d32.3442026!4d-86.2571732!16s%2Fg%2F11q4g3c2q2!19sChIJsfsH7kFSHowR_aTTSXQeHjM,R.R.R. Paint And Construction,4.7,59,Handyman/Handywoman/Handyperson,,,https://rrrpaint.com/,+1 334-201-9444,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerrCt6J2eb9s3XWBB2Wb4vpJEEvMlwF3MjBg8QvwpLfhprv1wPW90f4yWSTR8ZxXOEj4kprIhhEUS-9Qyqxi5eCgnunOAlnOatur19UOWuYHz_ppNlURyg24HyQ3lx1ZPJQnjLebQ=w408-h306-k-no,true,11 am–3 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,7 am–6 pm,11 am–3 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2026-03-23T04:20:57.623Z,,,,
https://www.google.com/maps/place/Bio-One+of+Montgomery/data=!4m7!3m6!1s0x24b1f64d870a85d:0x5f55059172ab9219!8m2!3d32.052202!4d-86.0702714!16s%2Fg%2F11rcmrz3k8!19sChIJXahw2GQfSwIRGZKrcpEFVV8,Bio-One of Montgomery,4.9,29,Cleaning service,,,https://www.bioonemontgomery.com/,+1 334-523-9191,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq_H09qcuTfYroBkGwmQRzu1YjdYVi6NU-JOnN9VI07NFH3CuLDJ88ox0rJDZpsPDLwmd4R2WCulfJ6kOQx4fzdBLCO4FYI8pvkQFq1X9xWuUdWeExv4njX7X8IoExz6DxKOx-K6KJsSKlS=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2026-03-23T04:21:02.376Z,,,,
https://www.google.com/maps/place/Restoration+1+of+East+Alabama/data=!4m7!3m6!1s0x888cf34f1959d7ef:0x827d6f6a01ae9eaa!8m2!3d32.728334!4d-85.3453134!16s%2Fg%2F11f9vnkg9j!19sChIJ79dZGU_zjIgRqp6uAWpvfYI,Restoration 1 of East Alabama,4.8,123,Water damage restoration service,,,https://restoration1.com/east-alabama?utm_source=GBP&utm_medium=Google,+1 334-249-3706,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep-_mr7_YI_mReWmMl_t0J4lpVIfI50n26d09_JKKTvyb7NhF1AvZun6IVhCdua6jF2KwyQWavU5qk2D_W6ui_N8E3N1DnlpnFK8Avw7KUzhhE3Y5X1t2DfraoJoc-5LOHYUlc34nDwpsS9=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2026-03-23T04:21:07.170Z,,,,
https://www.google.com/maps/place/Neighborly/data=!4m7!3m6!1s0x888e8336b8cdcdc5:0x8424d7f1caf60ff9!8m2!3d32.4174139!4d-86.2873273!16s%2Fg%2F11y3b3myq_!19sChIJxc3NuDaDjogR-Q_2yvHXJIQ,Neighborly,5.0,25,Water damage restoration service,"47 W Vandiver Blvd, Montgomery, AL 36110, United States","CP87+X3 Montgomery, Alabama, USA",https://www.montgomerywaterrestoration.com/,+1 334-377-9145,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqP2yxfziNSYQ-1lIzS30nq9CAjdF4gi21O1nlWBQ2s-QSOcCbmq1MR6d8mXUdt_F4LHLhfJgCj17gRt3f7GSVfn-Nb1_q7NYRmv_tD5TGVdYzoMambUSndRRWSNSs2DwtkCUG9mA=w408-h544-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2026-03-23T04:21:11.942Z,,,,
https://www.google.com/maps/place/EliteEnviro/data=!4m7!3m6!1s0x888c2b59386ea1c3:0x3ed46fb655e976d0!8m2!3d32.3578516!4d-86.2344387!16s%2Fg%2F11m_7z0wdk!19sChIJw6FuOFkrjIgR0HbpVbZv1D4,EliteEnviro,,,Water damage restoration service,"4171 Lomac St, Montgomery, AL 36106, United States","9Q58+46 Montgomery, Alabama, USA",https://eliteenviro.shop/,+1 205-294-7080,"Open 24 hours

Confirmed by this business 7 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Px4mZ-_NpdkPNdb5htU8TA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=349.02408&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2026-03-23T04:21:16.575Z,,,,
