placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/Ambiance+Pool+Service/data=!4m7!3m6!1s0x86d673cb13d3b2f1:0x2ab862a4f6a7b437!8m2!3d32.2499295!4d-111.0086903!16s%2Fg%2F11hfc3xlfj!19sChIJ8bLTE8tz1oYRN7Sn9qRiuCo,Ambiance Pool Service,4.8,580,Pool cleaning service,"1951 W Grant Rd Suite 130, Tucson, AZ 85745, United States","6XXR+XG Tucson, Arizona, USA",https://ambiancepoolservice.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,+1 520-425-9186,,https://lh3.googleusercontent.com/p/AF1QipMzfqHUQySskt-k7xfhdvhhOeFFrq3_IWYpRmr7=w408-h269-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2025-10-27T18:01:16.690Z,,,
https://www.google.com/maps/place/Blue+Knight+Pool+Service/data=!4m7!3m6!1s0x86d6701bc01f380b:0xd303e4bd18b165ab!8m2!3d32.217309!4d-110.94114!16s%2Fg%2F1tf58b8p!19sChIJCzgfwBtw1oYRq2WxGL3kA9M,Blue Knight Pool Service,4.7,316,Pool cleaning service,"2050 E 14th St, Tucson, AZ 85719, United States","6385+WG Tucson, Arizona, USA",http://www.blueknightpools.com/,+1 520-429-4696,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipO7Jp1golqEzHXyDUBfoL-l4oU1Pem2ZMkUJTNr=w408-h306-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2025-10-27T18:01:21.953Z,,,
https://www.google.com/maps/place/Oasis+Pool+Service/data=!4m7!3m6!1s0x86d673e9311d25bd:0x200591039ea3fa1f!8m2!3d32.2867352!4d-111.0149805!16s%2Fg%2F1vd95jzv!19sChIJvSUdMelz1oYRH_qjngORBSA,Oasis Pool Service,4.6,40,Pool cleaning service,"2223 W Wetmore Rd, Tucson, AZ 85705, United States","7XPP+M2 Tucson, Arizona, USA",http://oasispoolstucson.com/,+1 520-747-7665,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy8jFZa2-52gfB3yYvHkjrVYYGPfSkEFeVeWgy42cVzIDCQcQWOwifWp1AUgepmmw40XbepFYqJDqHS-I49iv6fi2mTrNUKInXYx4Sm_J9Wwf7t5llAekROvKo39SkElx2uBTPmPNhQK7hY=w408-h544-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2025-10-27T18:01:26.446Z,,,
https://www.google.com/maps/place/Valley+Oasis+Pools+%26+Spas/data=!4m7!3m6!1s0x86d67404d77defbb:0xc9ddbabe9b5d1ef!8m2!3d32.2675318!4d-111.0089309!16s%2Fg%2F1thffwy4!19sChIJu-991wR01oYR79G16avbnQw,Valley Oasis Pools & Spas,4.1,192,Swimming pool contractor,"3321 N Freeway, Tucson, AZ 85705, United States","7X9R+2C Tucson, Arizona, USA",http://www.valleyoasis.com/,+1 520-293-5818,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMNwF7MBQ3pp1fvJ2gjvntSkItV1rJgquMO2GVG=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–4 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2025-10-27T18:01:31.017Z,Identifies as women-owned,,
https://www.google.com/maps/place/Lido+Pool+Service/data=!4m7!3m6!1s0x86d60a7d5d78be17:0xf9121a8797cd9455!8m2!3d32.2860759!4d-110.9692322!16s%2Fg%2F11c5svt457!19sChIJF754XX0K1oYRVZTNl4caEvk,Lido Pool Service,5.0,33,Pool cleaning service,"220 E Wetmore Rd Suite 215, Tucson, AZ 85705, United States","72PJ+C8 Tucson, Arizona, USA",http://www.lidopoolservice.com/,+1 520-579-6811,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iSoBHQvFpNlOudx64RAXtA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=276.6428&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2025-10-27T18:01:35.592Z,Identifies as women-owned,,
"https://www.google.com/maps/place/Pioneer+Pools,+Inc./data=!4m7!3m6!1s0x86d671d8a5f5bb57:0x7622bd0fc82de88e!8m2!3d32.2184685!4d-110.9397735!16s%2Fg%2F1tjdgn05!19sChIJV7v1pdhx1oYRjugtyA-9InY","Pioneer Pools, Inc.",4.6,26,Swimming pool contractor,"302 S Plumer Ave, Tucson, AZ 85719, United States","6396+93 Tucson, Arizona, USA",https://www.pioneerpools-az.com/,+1 520-881-7031,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipOV9mi4hNP_nWAXJ-jPCLvfoNNMwTxXXFnOP14a=w408-h266-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2025-10-27T18:01:40.073Z,,,
https://www.google.com/maps/place/Southern+Arizona+Pools/data=!4m7!3m6!1s0x86d675b5c921f4b3:0xaee21e64aa8e893a!8m2!3d32.2635296!4d-111.0035765!16s%2Fg%2F11gxg5smr0!19sChIJs_QhybV11oYROomOqmQe4q4,Southern Arizona Pools,5.0,152,Swimming pool contractor,"3138 N Freeway Industrial Loop, Tucson, AZ 85705, United States","7X7W+CH Tucson, Arizona, USA",https://soazpools.com/,+1 520-888-7629,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzq51ff5ks36CpMhRn4E9v97H2sZ_4pMPZvmQ1TBJvXiE5EglDSBmlP3NFnK9Dzr0mK8CAjFgzS7b_Wuh070TqSj30AOvdBMqEmFHEphuXixSoGuiVCo1y6Xz5ijb8hu4KmDlFuLg=w408-h306-k-no,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2025-10-27T18:01:44.726Z,,,
https://www.google.com/maps/place/Joe%27s+Pool+Services+%26+Repair/data=!4m7!3m6!1s0x86d671fadb0fd8f7:0x89b6f687938cf4c7!8m2!3d32.2665138!4d-110.9125113!16s%2Fg%2F1tftrjm6!19sChIJ99gP2_px1oYRx_SMk4f2tok,Joe's Pool Services & Repair,4.6,10,Swimming pool contractor,"3755 E Farr Pl, Tucson, AZ 85716, United States","738P+JX Tucson, Arizona, USA",,+1 520-321-4073,Open ⋅ Closes 2 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xtAHewjyHgsbasy-aBdv8Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=349.0722&pitch=0&thumbfov=100,true,8 am–2 pm,8 am–2 pm,8 am–2 pm,8 am–2 pm,8 am–2 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2025-10-27T18:01:49.485Z,,,
https://www.google.com/maps/place/1st+Choice+Pools+Building+%26+Design+LLC/data=!4m7!3m6!1s0x86d66da61d984d4b:0x27b07b3a7b4aedcc!8m2!3d32.2981506!4d-110.9772761!16s%2Fg%2F1tj9cfqz!19sChIJS02YHaZt1oYRzO1Kezp7sCc,1st Choice Pools Building & Design LLC,4.7,75,Swimming pool contractor,"5028 N Oracle Rd, Tucson, AZ 85704, United States","72XF+73 Tucson, Arizona, USA",https://www.tucsonpoolbuilder.com/,+1 520-485-7665,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipMnDaqd85V-ksDDWP4C7SrsFI8nmWyTBc7ZD3r-=w408-h271-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2025-10-27T18:01:54.124Z,,,
https://www.google.com/maps/place/Quality+Pool+Service+%26+Repair/data=!4m7!3m6!1s0x86d6754aa58f359d:0x94e6726b701df7fa!8m2!3d32.1557085!4d-110.8825026!16s%2Fg%2F11g6xlfd8j!19sChIJnTWPpUp11oYR-vcdcGty5pQ,Quality Pool Service & Repair,4.9,133,Pool cleaning service,,,https://qualitypoolservicerepair.com/,+1 520-409-7580,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOEwJx48VxAnqvNc2k6N4Q58frURl7bqcyDOlw7=w427-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2025-10-27T18:01:58.494Z,Identifies as veteran-owned,,
