placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/Lanier+Parking+Solutions/data=!4m7!3m6!1s0x89aa1fc6dd0942c9:0x9bf11fc0d0e6a13e!8m2!3d34.2358895!4d-77.9479244!16s%2Fg%2F1tsyl16p!19sChIJyUIJ3cYfqokRPqHm0MAf8Zs,Lanier Parking Solutions,2.7,39,Parking lot,"115 Market St, Wilmington, NC 28401, United States","63P2+9R Wilmington, North Carolina, USA",http://www.lanierparking.com/,+1 910-762-5678,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyqYnkPnMPptY94y2qO_xrUY8IB--pAmONmAXv_nw_Vw0cRiss9LUKpaAiFNT3upL-7nzjyz6Vt_Qh_qXAomEKbA03i_nW7Upl4zdP33gCFlNuxDQ_52rOfnh0KL8xL72am7Y5u_g=w532-h240-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Ogden+Wilmington+NC/@34.2723916,-77.818594,14z",2025-10-28T19:11:50.160Z,,,
https://www.google.com/maps/place/4+Seas+Valet/data=!4m7!3m6!1s0x89a9f3857c20c911:0x1011a8f39d8a19dd!8m2!3d34.2216223!4d-77.8181069!16s%2Fg%2F11x01d3rws!19sChIJEckgfIXzqYkR3RmKnfOoERA,4 Seas Valet,,,Valet parking service,"2025 Eastwood Rd, Wilmington, NC 28403, United States","65CJ+JQ Wilmington, North Carolina, USA",,+1 919-889-1097,Open ⋅ Closes 11 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zgv6x0REAL6ksfqGrmgTEg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=284.19913&pitch=0&thumbfov=100,true,9 am–11 pm,9 am–11 pm,9 am–11 pm,9 am–11 pm,9 am–11 pm,9 am–11 pm,9 am–11 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Ogden+Wilmington+NC/@34.2723916,-77.818594,14z",2025-10-28T19:11:55.817Z,,,
"https://www.google.com/maps/place/Concierge+Parking,+Valet+%26+Enforcement+Group.+LLC/data=!4m7!3m6!1s0x89ac59da94a73cdd:0x8b6d942d2f11ba42!8m2!3d35.8932161!4d-78.6484897!16s%2Fg%2F11lp1l42jm!19sChIJ3TynlNpZrIkRQroRLy2UbYs","Concierge Parking, Valet & Enforcement Group. LLC",,,Valet parking service,"8321 Six Forks Rd, Raleigh, NC 27615, United States","V9V2+7J Raleigh, North Carolina, USA",http://www.carolinaparking.com/,+1 984-281-7623,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipNKcWcWoBfx4SK3lLwxSDjssB90QeuCUcP3appi=w408-h348-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Open 24 hours,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Ogden+Wilmington+NC/@34.2723916,-77.818594,14z",2025-10-28T19:12:01.263Z,,,
https://www.google.com/maps/place/ILM+-+Long+Term/data=!4m7!3m6!1s0x89a98ab15a7f0833:0x7f23996a82909538!8m2!3d34.2681938!4d-77.911754!16s%2Fg%2F11jz5fwd2z!19sChIJMwh_WrGKqYkROJWQgmqZI38,ILM - Long Term,5.0,3,Parking lot,"1740 Airport Blvd, Wilmington, NC 28405, United States","739Q+77 Wilmington, North Carolina, USA",,+1 910-762-3985,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tm1HzuoS-8P1gJiPrLyCNw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=301.80875&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Ogden+Wilmington+NC/@34.2723916,-77.818594,14z",2025-10-28T19:12:04.013Z,,,
https://www.google.com/maps/place/parkingmgt.com/data=!4m7!3m6!1s0x89c6fdac05c4eb53:0x308c455639d750a7!8m2!3d39.746815!4d-75.551459!16s%2Fg%2F11vx7klr7b!19sChIJU-vEBaz9xokRp1DXOVZFjDA,parkingmgt.com,,,Parking lot,"909 N West St, Wilmington, DE 19801, United States","PCWX+PC Wilmington, Delaware, USA",,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oWZdfz2X2mHCgsvwa9O6kg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=216.19598&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Ogden+Wilmington+NC/@34.2723916,-77.818594,14z",2025-10-28T19:12:08.700Z,,,
https://www.google.com/maps/place/Public+Parking/data=!4m7!3m6!1s0x89aa1fc62f898cc1:0xc892b8fdb052e114!8m2!3d34.233419!4d-77.9475656!16s%2Fg%2F11dyzdkcb7!19sChIJwYyJL8YfqokRFOFSsP24ksg,Public Parking,4.2,12,Parking lot,"118 S 2nd St, Wilmington, NC 28401, United States","63M2+9X Wilmington, North Carolina, USA",,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4xdzX-147kj5KP0whXef6w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=192.17471&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Ogden+Wilmington+NC/@34.2723916,-77.818594,14z",2025-10-28T19:12:13.803Z,,,
https://www.google.com/maps/place/Main+Daily+Parking/data=!4m7!3m6!1s0x89a98ab15a605e93:0xb3ce7b278c459f07!8m2!3d34.2682114!4d-77.9118358!16s%2Fg%2F11f2gs_xz5!19sChIJk15gWrGKqYkRB59FjCd7zrM,Main Daily Parking,4.0,1,Parking lot,"Airport Blvd, Wilmington, NC 28405, United States","739Q+77 Wilmington, North Carolina, USA",https://flyilm.com/parking-options/,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iDAjzzk39mUl4CzBmmg0Sw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=12.76334&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Ogden+Wilmington+NC/@34.2723916,-77.818594,14z",2025-10-28T19:12:16.602Z,,,
https://www.google.com/maps/place/Park+ILM/data=!4m7!3m6!1s0x89aa1f9c1e350a4d:0x40d3e778cb44fde3!8m2!3d34.2357053!4d-77.9481177!16s%2Fg%2F11v156_0n2!19sChIJTQo1HpwfqokR4_1Ey3jn00A,Park ILM,3.0,10,Parking lot,"119 Market St, Wilmington, NC 28401, United States","63P2+7Q Wilmington, North Carolina, USA",https://www.parkilm.com/,+1 910-726-2600,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=W6KdM-HCVf_rpiqH5ataXA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=345.25775&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Ogden+Wilmington+NC/@34.2723916,-77.818594,14z",2025-10-28T19:12:21.638Z,,,
https://www.google.com/maps/place/Lot+HH/data=!4m7!3m6!1s0x89a9f4f27e2ca10f:0x5718b663d7f54bad!8m2!3d34.2242716!4d-77.8624777!16s%2Fg%2F11g6vjmqg1!19sChIJD6EsfvL0qYkRrUv112O2GFc,Lot HH,5.0,2,Parking lot,"Wilmington, NC 28403, United States","64FQ+P2 Wilmington, North Carolina, USA",http://uncw.edu/,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=k7CIWHFrz1urD8u-4Y7jqg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=113.07004&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Ogden+Wilmington+NC/@34.2723916,-77.818594,14z",2025-10-28T19:12:24.549Z,,,
https://www.google.com/maps/place/Admin+Annex+Lot/data=!4m7!3m6!1s0x89a9f5bdac9b5053:0x8e893e0a1958e328!8m2!3d34.2214029!4d-77.8814457!16s%2Fg%2F11ks729fqr!19sChIJU1CbrL31qYkRKONYGQo-iY4,Admin Annex Lot,,,Parking lot,"621 N MacMillan Ave, Wilmington, NC 28403, United States","64C9+HC Wilmington, North Carolina, USA",http://uncw.edu/,+1 910-962-3100,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KI6I0QHWRzNFwQk7f9_muQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=45.367794&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Ogden+Wilmington+NC/@34.2723916,-77.818594,14z",2025-10-28T19:12:29.385Z,,,
