placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,attributes
https://www.google.com/maps/place/Cityscape+Healthcare/data=!4m7!3m6!1s0x8793f393b9f204a9:0xbef4e067f102f3d0!8m2!3d41.237778!4d-96.118394!16s%2Fg%2F11m5yy43m8!19sChIJqQTyuZPzk4cR0PMC8Wfg9L4,Cityscape Healthcare,,,Medical clinic,"2255 S 132nd St #100, Omaha, NE 68144, United States","6VQJ+4J Omaha, Nebraska, USA",,+1 402-671-2644,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GULnDiIkT62u-GxBfEU1RQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=68.73245&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2025-09-18T00:02:30.810Z,,
https://www.google.com/maps/place/Bloomwell+Autism+Therapy+-+North+Central+Omaha/data=!4m7!3m6!1s0x879393c24816a003:0x4d6e3532eda17527!8m2!3d41.284582!4d-96.051912!16s%2Fg%2F11xd21_llb!19sChIJA6AWSMKTk4cRJ3Wh7TI1bk0,Bloomwell Autism Therapy - North Central Omaha,,,Applied behavior analysis therapist,"2829 N 90th St, Omaha, NE 68134, United States","7WMX+R6 Omaha, Nebraska, USA",https://bloomwellcare.com/,+1 402-819-4059,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipP0X52BHs7RAfY7mMio-l_LH-8WIi2A3uXA74on=w408-h306-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2025-09-18T00:02:36.116Z,,
https://www.google.com/maps/place/St.+Joseph+Villa+Homecare+and+Hospice/data=!4m7!3m6!1s0x87938d448b0efcc7:0xcc9f15906e5d3096!8m2!3d41.2380943!4d-95.9277403!16s%2Fg%2F1tvgvvhx!19sChIJx_wOi0SNk4cRljBdbpAVn8w,St. Joseph Villa Homecare and Hospice,2.4,5,Home health care service,"825 Dorcas St, Omaha, NE 68108, United States","63QC+6W Omaha, Nebraska, USA",https://www.stjosephvillaomaha.com/,+1 402-926-4444,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2e-cT9ZPrKpghgEVcjhNlQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=113.18183&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2025-09-18T00:02:41.553Z,,
https://www.google.com/maps/place/Suncrest+Hospice+-+Omaha+NE/data=!4m7!3m6!1s0x8793f3fb1f29f111:0x814529491e647237!8m2!3d41.2464868!4d-96.0723968!16s%2Fg%2F11rj6c1h4v!19sChIJEfEpH_vzk4cRN3JkHkkpRYE,Suncrest Hospice - Omaha NE,5.0,23,Hospice,"1125 S 103rd St #100, Omaha, NE 68124, United States","6WWH+H2 Omaha, Nebraska, USA",https://suncrestcare.com/,+1 402-509-7655,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMnfV_P3tqXJorrkINiFj1WgV5mG4DovDsGgTZB=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2025-09-18T00:02:46.585Z,,
https://www.google.com/maps/place/Care+Initiatives+Hospice+-+Omaha/data=!4m7!3m6!1s0x8793f36b3cba864b:0x1960e981cf06314c!8m2!3d41.2561026!4d-96.0754349!16s%2Fg%2F11vwkpqjs3!19sChIJS4a6PGvzk4cRTDEGz4HpYBk,Care Initiatives Hospice - Omaha,5.0,1,Hospice,"440 Regency Pkwy Dr Ste 131, Omaha, NE 68114, United States","7W4F+CR Omaha, Nebraska, USA",https://www.careinitiatives.org/hospice-care,+1 531-215-8013,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ksbstbq2sZvOEGvJu1ZX8w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=139.76875&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2025-09-18T00:02:51.526Z,,
https://www.google.com/maps/place/St.+Joseph+Villa/data=!4m7!3m6!1s0x87938f103ea023c7:0x4a36cbec3cbc5a1f!8m2!3d41.2377601!4d-95.9287639!16s%2Fg%2F1tdl21mc!19sChIJxyOgPhCPk4cRH1q8POzLNko,St. Joseph Villa,3.6,30,Nursing home,"2305 S 10th St, Omaha, NE 68108, United States","63QC+4F Omaha, Nebraska, USA",https://www.stjosephvillaomaha.com/,+1 402-345-5683,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrH-TXUltz17qkbR6dl6ZW3ksH7C74gkdjnbzK16EquaQTnTBMpucMgLOSBCfC2cxmYa9v9AEF2cT-6MgE9wed4yYa4Y1DQTfK7OgEoyMyqqBglfcM47qLeydGxCyfQhJ2b7R5Tfg=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2025-09-18T00:02:56.572Z,,
https://www.google.com/maps/place/Methodist+Palliative+Care+Clinic/data=!4m7!3m6!1s0x87938df5b71540a1:0x7e617ac4602415fd!8m2!3d41.2583928!4d-96.0421417!16s%2Fg%2F11fpqhq1q6!19sChIJoUAVt_WNk4cR_RUkYMR6YX4,Methodist Palliative Care Clinic,,,Medical clinic,"8303 Dodge St, Omaha, NE 68114, United States","7X55+94 Omaha, Nebraska, USA",https://bestcare.org/specialties/palliative-care,+1 402-354-6530,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipPOvHv2tbhNHZsPTglOvY1lW_nUzj53Cmr_ZhMC=w426-h240-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2025-09-18T00:03:01.283Z,,
https://www.google.com/maps/place/Haven+Hospice/data=!4m7!3m6!1s0x42c755c6df67346b:0x937b2ab81a1e47e0!8m2!3d41.207966!4d-96.0852605!16s%2Fg%2F11w8rn4xd3!19sChIJazRn38ZVx0IR4EceGrgqe5M,Haven Hospice,5.0,29,Hospice,"11016 Mockingbird Dr #104, Omaha, NE 68137, United States","6W57+5V Omaha, Nebraska, USA",https://www.havenhospiceinc.com/,+1 531-999-2555,Closed ⋅ Opens 8:30 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pccUhdpzV3_cYnDYged0ww&cb_client=search.gws-prod.gps&w=408&h=240&yaw=359.07187&pitch=0&thumbfov=100,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2025-09-18T00:03:06.271Z,LGBTQ+ friendly,
https://www.google.com/maps/place/CHI+Health+Clinic+Palliative+Care+%28CUMC+-+Bergan+Mercy%29/data=!4m7!3m6!1s0x87938d362fe716c5:0xf4ef9c8b6f9a1c41!8m2!3d41.2393816!4d-96.0306901!16s%2Fg%2F11h84tsnvl!19sChIJxRbnLzaNk4cRQRyab4uc7_Q,CHI Health Clinic Palliative Care (CUMC - Bergan Mercy),,,Medical clinic,"7710 Mercy Rd Ste 134, Omaha, NE 68124, United States","6XQ9+QP Omaha, Nebraska, USA",https://www.chihealth.com/en/location-search/location-details.location.a5b029c7-c451-49ed-85ef-27c516ac2232.html,+1 402-343-8898,,https://lh3.googleusercontent.com/p/AF1QipNV0mhPel3r-6Rz2K6hHSbxatBin0j2BlQ2zK1i=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2025-09-18T00:03:08.946Z,,
https://www.google.com/maps/place/CHI+Health+Clinic+Palliative+Care+%28Immanuel%29/data=!4m7!3m6!1s0x879393142f7d5a09:0xe769aa107467798f!8m2!3d41.3218644!4d-96.0202461!16s%2Fg%2F11nsrnqzsr!19sChIJCVp9LxSTk4cRj3lndBCqaec,CHI Health Clinic Palliative Care (Immanuel),,,Medical clinic,"6901 N 72nd St, Omaha, NE 68122, United States","8XCH+PW Omaha, Nebraska, USA",https://providers.chihealth.com/l/chi-health-clinic-palliative-care-immanuel-3050,+1 402-717-3600,,https://lh3.googleusercontent.com/p/AF1QipMNRgVv_jNLYzYf9KIg6TBA529XNogko5TbNRAG=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2025-09-18T00:03:11.511Z,,
