placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,isBlackOwned,error
https://www.google.com/maps/place/Valley+Hospice+of+Nevada/data=!4m7!3m6!1s0x80c8d110d9faa4c5:0xe7b8881b292aace8!8m2!3d36.0406541!4d-115.0295902!16s%2Fg%2F11twq36c5c!19sChIJxaT62RDRyIAR6KwqKRuIuOc,Valley Hospice of Nevada,4.6,47,Hospice,"187 N Gibson Rd, Henderson, NV 89014, United States","2XRC+75 Henderson, Nevada, USA",https://valleyhospicenv.com/contact-us/,+1 702-932-8600,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npLxXsQ2ADptQG3EfOm5npQeZm3wrjWBUkZkzd8kLQhvB2OMxOD2RgV1Wz2sbYxzV8nhtyZSu7qYDEkp27X8xipDnvgV3pXxqkUuWQ_bT-gakPwf8eidARfRilhZI7hPyJciE58=w408-h905-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2025-09-17T23:52:26.673Z,,,
https://www.google.com/maps/place/Advanced+Home+Health+and+Hospice+of+Las+Vegas/data=!4m7!3m6!1s0x80c8cf233ff3f639:0xeb9c04122b407592!8m2!3d35.9993146!4d-115.1198964!16s%2Fg%2F11fk3_w4p8!19sChIJOfbzPyPPyIARknVAKxIEnOs,Advanced Home Health and Hospice of Las Vegas,4.7,31,Home health care service,"10561 Jeffreys St #105, Henderson, NV 89052, United States","XVXJ+P2 Henderson, Nevada, USA",https://homehealthandhospice.com/las-vegas,+1 702-967-6160,Closes soon ⋅ 5 pm ⋅ Opens 9 am Thu,https://lh3.googleusercontent.com/p/AF1QipNPP4MzKNdfrzIXEHzoq7ujgwj7nPbbnoptez3p=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2025-09-17T23:52:32.748Z,LGBTQ+ friendly,,
"https://www.google.com/maps/place/VALLEY+HOSPICE+OF+NEVADA/@35.9277595,-114.9698721,8z/data=!3m1!4b1!4m6!3m5!1s0xee141d71f90bc3f:0xd8820aeb05efa894!8m2!3d35.9277595!4d-114.969872!16s%2Fg%2F11s9yw574b",VALLEY HOSPICE OF NEVADA,5.0,4,Hospice,,,http://www.valleyhospicenv.com/,+1 702-932-8600,Open 24 hours,,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2025-09-17T23:52:39.851Z,,,
https://www.google.com/maps/place/ABSOLUTE+PALLIATIVE+CARE/data=!4m7!3m6!1s0x80c8cf349a20de7f:0x9b0ce1080d8d7912!8m2!3d36.0004703!4d-115.1109609!16s%2Fg%2F11h6ldmc10!19sChIJf94gmjTPyIAREnmNDQjhDJs,ABSOLUTE PALLIATIVE CARE,4.9,56,Hospice,"3127 S Eastern Ave, Henderson, NV 89052, United States","2V2Q+5J Henderson, Nevada, USA",http://www.absolutepalliative.com/,+1 725-248-2221,Closes soon ⋅ 5 pm ⋅ Opens 9 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq66oarvWpz4p_H_vnMnF0tqxms6YNbQtB_IhJoFnSA19spC406V51nsObdJUkWE3LopkIyC6oYg3yZ-r0o89o1uVBq3c0GG7bZFA56Kl9SuYzT9Y-0N6s_HfBt62ZKTEHY96PT=w408-h279-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2025-09-17T23:52:45.109Z,,,
https://www.google.com/maps/place/Nevada+Home+Hospice+%26+Palliative+Care/data=!4m7!3m6!1s0x6c4f79e7bca09e1b:0x807070b2af74ba9d!8m2!3d36.0005482!4d-115.1110603!16s%2Fg%2F11y4138g78!19sChIJG56gvOd5T2wRnbp0r7JwcIA,Nevada Home Hospice & Palliative Care,5.0,3,Home health care service,"871 Coronado Center Dr Suite 200, Henderson, NV 89052, United States","2V2Q+6H Henderson, Nevada, USA",https://nevadahomehospice.com/,,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM619-XEbErOZ3YqJJkRAL6HymOpZN0aYGM__PB=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2025-09-17T23:52:50.401Z,,,
https://www.google.com/maps/place/1Care+Hospice/data=!4m7!3m6!1s0x80c8cf5f50c8ea1f:0x6a78ddb60d76fe43!8m2!3d36.0560701!4d-115.1074342!16s%2Fg%2F11jxv96m_f!19sChIJH-rIUF_PyIARQ_52DbbdeGo,1Care Hospice,3.9,30,Hospice,"3087 E Warm Springs Rd Ste 200, Las Vegas, NV 89120, United States","3V4V+C2 Las Vegas, Nevada, USA",http://1carelv.com/,+1 702-463-1011,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pi0PY-s0FbJ3Va_qmh3R1A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=242.62581&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2025-09-17T23:52:55.357Z,,,
https://www.google.com/maps/place/Red+Rock+Hospice/data=!4m7!3m6!1s0x80c8c0e6e7a55555:0x896c46db704b36e1!8m2!3d36.1509351!4d-115.2438892!16s%2Fg%2F11h5q8nyr2!19sChIJVVWl5-bAyIAR4TZLcNtGbIk,Red Rock Hospice,4.9,42,Hospice,"1811 S Rainbow Blvd UNIT 215, Las Vegas, NV 89146, United States","5Q24+9C Las Vegas, Nevada, USA",http://www.redrockhospice.com/,+1 702-540-7707,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPb-Kl1LzwvKuUEEkn8hggIkt5i9PmHWbuSKJ-o=w408-h326-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2025-09-17T23:53:00.546Z,,,
https://www.google.com/maps/place/Centennial+Hospice/data=!4m7!3m6!1s0x80c8c14e44f00001:0x69c7e1d4e57940d8!8m2!3d36.0878227!4d-115.1191955!16s%2Fg%2F11f63x6vvz!19sChIJAQDwRE7ByIAR2EB55dThx2k,Centennial Hospice,4.7,10,Hospice,"5613 S Eastern Ave, Las Vegas, NV 89119, United States","3VQJ+48 Las Vegas, Nevada, USA",https://centennial-hospice.com/contact-us/,+1 702-527-5553,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrZair2afAU0hnBZnYgzpz8uwQtICSinCg2HlJntbG99RMRsTk2y-HnXsd5IFNzMPsJG21-0ssvE7Kgk3sllq07hFzmPy6Ep7RUtpjhCuoKP84dVa89WUvRCa5o0Rgeh94K-9wK2w=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2025-09-17T23:53:05.200Z,,,
https://www.google.com/maps/place/Harmony+Hospice/data=!4m7!3m6!1s0x80c8c7eb3998b2c3:0x75b467d273dc6cf5!8m2!3d36.0879436!4d-115.2246576!16s%2Fg%2F12nv9y10d!19sChIJw7KYOevHyIAR9Wzcc9JntHU,Harmony Hospice,4.7,41,Hospice,"5550 S Jones Blvd, Las Vegas, NV 89118, United States","3QQG+54 Las Vegas, Nevada, USA",https://harmonynv.com/,+1 702-819-7520,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMW_lnA1XqOgvJ-GLQdku_eIBQ3mkt1mbAm-cU=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2025-09-17T23:53:10.327Z,,,
https://www.google.com/maps/place/ProCare+Hospice+of+Nevada/data=!4m7!3m6!1s0x80c8c03cdbbeae83:0xd3d7cd558625f6ba!8m2!3d36.0436519!4d-115.1502714!16s%2Fg%2F11bt_h1jtc!19sChIJg66-2zzAyIARuvYlhlXN19M,ProCare Hospice of Nevada,4.3,49,Hospice,"8025 Amigo St, Las Vegas, NV 89123, United States","2RVX+FV Las Vegas, Nevada, USA",http://procarehospicenv.com/,+1 702-380-8300,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMhj2GYSCwWzYcIEBlKF-4gGPpD_lVCy5rj95ai=w408-h548-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2025-09-17T23:53:15.427Z,,,
