placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/IVX+Health+Infusion+Center/data=!4m7!3m6!1s0x88e6dfbedd026c91:0x2f2235fa3d782cf7!8m2!3d29.1855583!4d-81.0779469!16s%2Fg%2F11rn462wfh!19sChIJkWwC3b7f5ogR9yx4Pfo1Ii8,IVX Health Infusion Center,5.0,105,Medical clinic,"2262 W International Speedway Blvd, Daytona Beach, FL 32114, United States","5WPC+6R Daytona Beach, Florida, USA",https://ivxhealth.com/locations/florida/daytona/daytona-beach?utm_source=gmb&utm_medium=yext,+1 386-261-8022,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipMzI7OVLuyPGrO3giLjLBpUVgS99f1H61wYQ7LI=w408-h306-k-no,true,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/Infusion+centers+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-09-28T23:02:28.110Z,,,,
https://www.google.com/maps/place/Halifax+Infusion+Therapy/data=!4m7!3m6!1s0x88e6d900723cddf3:0x32053632ef7d389!8m2!3d29.2024009!4d-81.0530571!16s%2Fg%2F11ltk753wb!19sChIJ8908cgDZ5ogRidP3LmNTIAM,Halifax Infusion Therapy,,,Medical clinic,"303 Heinemann St, Daytona Beach, FL 32114, United States","6W2W+XQ Daytona Beach, Florida, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XIfo9YQGlDAqcv27Av7l0w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=192.87405&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-09-28T23:02:30.856Z,,,,
https://www.google.com/maps/place/Halifax+Health+-+Cancer+Center+for+Hope/data=!4m7!3m6!1s0x88e6d95ccf9e5015:0x78bd9c80ef28e4b1!8m2!3d29.2001832!4d-81.0541848!16s%2Fg%2F1tgdtz8c!19sChIJFVCez1zZ5ogRseQo74CcvXg,Halifax Health - Cancer Center for Hope,4.1,42,Cancer treatment center,"303 N Clyde Morris Blvd, Daytona Beach, FL 32114, United States","6W2W+38 Daytona Beach, Florida, USA",https://www.halifaxhealth.org/locations/cancer-care/center-oncology-daytona-beach,+1 386-425-4210,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noQJz3rjSb7mSvsvqN0HD0Ej73vR5C2dvnLRkBnC4px7L4a-BSo003S3-0FhKkBF3377TqsEvsmh-8xoHR8pn4K7UwaSNDZvOmlOOKZHELzSr6F1U4LJaMCIUZNWC1Eaa9y9yfLhQ=w408-h306-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-09-28T23:02:35.240Z,,,,
https://www.google.com/maps/place/Florida+Cancer+Specialists+%26+Research+Institute/data=!4m7!3m6!1s0x88e6dc8a11a8f46f:0x610a84974ba05821!8m2!3d29.2605813!4d-81.0927784!16s%2Fg%2F11dx9jn704!19sChIJb_SoEYrc5ogRIVigS5eECmE,Florida Cancer Specialists & Research Institute,4.8,433,Cancer treatment center,"325 Clyde Morris Blvd STE 450, Ormond Beach, FL 32174, United States","7W64+6V Ormond Beach, Florida, USA",https://flcancer.com/location/ormond-beach/,+1 386-673-2442,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipOcMKbfnmX1JNZn9vsrnMhRnR-PjiJz7RyFarHH=w426-h240-k-no,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–2 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Ormond+Beach+Daytona+Beach+FL/@29.2858129,-81.0558894,14z",2025-09-28T23:02:48.095Z,,,,
https://www.google.com/maps/place/Noble+Infusion/data=!4m7!3m6!1s0x88e6db9b95a11e61:0x98910f9718558284!8m2!3d29.2900491!4d-81.0696683!16s%2Fg%2F11vxxrr_q2!19sChIJYR6hlZvb5ogRhIJVGJcPkZg,Noble Infusion,5.0,11,Medical clinic,"310 Wilmette Ave #3, Ormond Beach, FL 32174, United States","7WRJ+24 Ormond Beach, Florida, USA",https://nobleinfusion.com/,+1 386-957-9600,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipP1rrG3T55yIJlhIY_6XaBbNzEY1OdUyak9M79h=w408-h306-k-no,true,Closed,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–1:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Ormond+Beach+Daytona+Beach+FL/@29.2858129,-81.0558894,14z",2025-09-28T23:02:52.551Z,,,,
https://www.google.com/maps/place/Prime+IV+Hydration+%26+Wellness/data=!4m7!3m6!1s0x88e6dbae8f4fabcb:0x7d2827d800904ba2!8m2!3d29.2852868!4d-81.0564201!16s%2Fg%2F11rh04j120!19sChIJy6tPj67b5ogRokuQANgnKH0,Prime IV Hydration & Wellness,4.7,98,Health spa,"28 W Granada Blvd, Ormond Beach, FL 32174, United States","7WPV+4C Ormond Beach, Florida, USA",https://primeivhydrationfl.com/,+1 386-872-4840,Closed ⋅ Opens 10 am Mon,https://lh3.googleusercontent.com/p/AF1QipPJzWrsmG4p9wQb0YR5zJoexnDDqu5ixt1lfnLD=w426-h240-k-no,true,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–4 pm,"https://www.google.com/maps/search/Infusion+centers+in+Ormond+Beach+Daytona+Beach+FL/@29.2858129,-81.0558894,14z",2025-09-28T23:02:57.077Z,,,,
https://www.google.com/maps/place/Salty+Drip+IV+Hydration/data=!4m7!3m6!1s0x88e6c35e4e8d4adf:0xe3db2e0131ec7cc7!8m2!3d29.282172!4d-81.035454!16s%2Fg%2F11k52zdszx!19sChIJ30qNTl7D5ogRx3zsMQEu2-M,Salty Drip IV Hydration,5.0,56,Health spa,"382 S Atlantic Ave, Ormond Beach, FL 32176, United States","7XJ7+VR Ormond Beach, Florida, USA",http://www.saltydriptherapy.com/,+1 386-488-1638,Closed ⋅ Opens 9:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipOGWQHcSjeBcdOaHbXNsR90V-gx_re3Dr3AXwDR=w408-h272-k-no,true,Closed,9:30 am–5:30 pm,9:30 am–5:30 pm,9:30 am–5:30 pm,9:30 am–5:30 pm,9:30 am–5:30 pm,11 am–4 pm,"https://www.google.com/maps/search/Infusion+centers+in+Ormond+Beach+Daytona+Beach+FL/@29.2858129,-81.0558894,14z",2025-09-28T23:03:01.578Z,,,,
https://www.google.com/maps/place/Florida+Cancer+Specialists+%26+Research+Institute/data=!4m7!3m6!1s0x88e6dc4f1439fcb3:0x300c4bd38dd93993!8m2!3d29.245351!4d-81.1102803!16s%2Fg%2F11c6qskkn0!19sChIJs_w5FE_c5ogRkznZjdNLDDA,Florida Cancer Specialists & Research Institute,4.8,239,Cancer treatment center,"224 Memorial Medical Pkwy Suite 300, Daytona Beach, FL 32117, United States","6VWQ+4V Daytona Beach, Florida, USA",https://flcancer.com/location/daytona-cancer-center/,+1 386-231-4060,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipMfEeOprqblwXExAU_K_AEfrGaUFu53DD2vbOUx=w426-h240-k-no,true,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–1 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Ormond+Beach+Daytona+Beach+FL/@29.2858129,-81.0558894,14z",2025-09-28T23:03:05.960Z,,,,
"https://www.google.com/maps/place/Excellence+Health+Medical+Spa,+LLC/data=!4m7!3m6!1s0x88e6dde4732f1f4b:0x24b6c10bf62394ab!8m2!3d29.2622102!4d-81.0954705!16s%2Fg%2F11k14kxc_w!19sChIJSx8vc-Td5ogRq5Qj9gvBtiQ","Excellence Health Medical Spa, LLC",5.0,155,Medical spa,"290 Clyde Morris Blvd Ste C2, Ormond Beach, FL 32174, United States","7W63+VR Ormond Beach, Florida, USA",http://excellencemedspa.net/,+1 386-229-5899,"Closed ⋅ Opens 10 am Wed

Updated by this business 5 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrvcrtSU360KTGEwBDajn9K670Dyba6XzRKI3tkeNNyvZsrMeVEXplIC8_TzVxI6PzxrT7sw9PWY5puvfpZ___tCnz4S466xLgRRwkhfJSlpcE5ZnNk_0wb8Cef-irWGMAL_0dE=w408-h544-k-no,true,Closed,Closed,Closed,10 am–5 pm,11 am–6 pm,10 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Ormond+Beach+Daytona+Beach+FL/@29.2858129,-81.0558894,14z",2025-09-28T23:03:10.479Z,,,,
https://www.google.com/maps/place/Stellar+Performance+Medical/data=!4m7!3m6!1s0x88e6db55a70ced8b:0x96c9d6bdf5f386b7!8m2!3d29.2806737!4d-81.0706219!16s%2Fg%2F11r647w9z4!19sChIJi-0Mp1Xb5ogRt4bz9b3WyZY,Stellar Performance Medical,5.0,327,Medical clinic,"555 W Granada Blvd Suite C-2, Ormond Beach, FL 32174, United States","7WJH+7Q Ormond Beach, Florida, USA",http://www.stellarperformancemedical.com/,+1 386-260-0265,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipP5AdhlN-QYmIam--Ksbzf7m16-NEdL83gUITBa=w426-h240-k-no,true,Closed,9 am–4 pm,9 am–4 pm,10 am–3 pm,9 am–4 pm,9 am–4 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Ormond+Beach+Daytona+Beach+FL/@29.2858129,-81.0558894,14z",2025-09-28T23:03:14.947Z,LGBTQ+ friendly,,,
