placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,tuesday,wednesday,thursday,friday,saturday,sunday,monday,attributes,info,error
https://www.google.com/maps/place/Idaho+Falls+Parking+Violations/data=!4m7!3m6!1s0x53545951e03d9dc5:0x63f1dd9d66d63898!8m2!3d43.4942549!4d-112.038486!16s%2Fg%2F1t_hynjl!19sChIJxZ094FFZVFMRmDjWZp3d8WM,Idaho Falls Parking Violations,,,City government office,"city building, 308 Constitution Way, Idaho Falls, ID 83402, United States","FXV6+PJ Idaho Falls, Idaho, USA",,+1 208-612-8216,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Erj5p1HHyEIQWtQeD6T4Wg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=7.763466&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Idaho+Falls+ID+ID/@43.4926602,-112.0407506,14z",2025-10-28T18:46:44.193Z,,,,,,,,,,
https://www.google.com/maps/place/Downtown+Parking/data=!4m7!3m6!1s0x53545945822eb8c1:0x217fbe2959897c3f!8m2!3d43.4908306!4d-112.041702!16s%2Fg%2F1ydpvbnj_!19sChIJwbgugkVZVFMRP3yJWSm-fyE,Downtown Parking,4.9,8,Parking lot,"Idaho Falls, ID 83402, United States","FXR5+88 Idaho Falls, Idaho, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwHyUd4XhSTgS7V8pHbLSBJPvHn8dP9VeRyjFrZbsP6EJi8L89vf7S8z9CM4D5Ah0HZiGiOSilmeh2YrW6bERZbzXt0-r05RMRvRpxmph8n6VeltaLfbTm5wUnSZM2cJwusIDH6Rw=w408-h725-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Idaho+Falls+ID+ID/@43.4926602,-112.0407506,14z",2025-10-28T18:46:47.792Z,,,,,,,,,,
https://www.google.com/maps/place/Parking/data=!4m7!3m6!1s0x53545be5f0e28f87:0x61a030d74f98fc78!8m2!3d43.5148488!4d-112.0640406!16s%2Fg%2F11h4z7j925!19sChIJh4_i8OVbVFMRePyYT9cwoGE,Parking,1.0,2,Parking garage,"2140 N Skyline Dr, Idaho Falls, ID 83402, United States","GW7P+W9 Idaho Falls, Idaho, USA",,+1 208-524-0480,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WRld2ceAu6G83jTz8vP3Gg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=278.23642&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Idaho+Falls+ID+ID/@43.4926602,-112.0407506,14z",2025-10-28T18:46:52.579Z,,,,,,,,,,
https://www.google.com/maps/place/Transportation+Department+Maintenance+and+Construction/data=!4m7!3m6!1s0x54aca389c96ed7e3:0xf32544a51f5d9308!8m2!3d42.5387725!4d-114.4411927!16s%2Fg%2F1x6q1h03!19sChIJ49duyYmjrFQRCJNdH6VEJfM,Transportation Department Maintenance and Construction,4.8,4,Department of Transportation,"626 Eastland Dr S, Twin Falls, ID 83301, United States","GHQ5+GG Twin Falls, Idaho, USA",,+1 208-736-3088,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8pb2IRAyRvE-vYIENPmmWg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=257.94766&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Twin+Falls+ID+ID/@42.5558381,-114.4700518,14z",2025-10-28T18:47:05.608Z,,,,,,,,,,
"https://www.google.com/maps/place/200-298+Airport+Loop+Parking/@42.4844975,-114.485014,17z/data=!3m1!4b1!4m6!3m5!1s0x54acbada4b04da7f:0x4c2b8325d82f2cef!8m2!3d42.4844975!4d-114.485014!16s%2Fg%2F11f_p3h879",200-298 Airport Loop Parking,,,Parking lot,"200-298 Airport Loop, Twin Falls, ID 83301, United States","FGM7+QX Twin Falls, Idaho, USA",,,,,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Twin+Falls+ID+ID/@42.5558381,-114.4700518,14z",2025-10-28T18:47:10.334Z,,,,,,,,,,
https://www.google.com/maps/place/Magic+Valley+Towing/data=!4m7!3m6!1s0x54aca386dcdcaff5:0xe97bcdf377794d3e!8m2!3d42.5381304!4d-114.450194!16s%2Fg%2F1txnp5j5!19sChIJ9a_c3IajrFQRPk15d_PNe-k,Magic Valley Towing,4.5,146,Towing service,"1805 Osterloh Ave, Twin Falls, ID 83301, United States","GGQX+7W Twin Falls, Idaho, USA",http://www.towingsouthernidaho.com/twin-falls-towing-service/,+1 208-734-6138,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwemI4sqofysOnHw77ZGKvsjfXdxBHh5H7Q33wjpdEf5L_E6YD_3Hqvd6bsvo4boIUNTzoimRRGacqGG-mJrPqTSJDxCrA0cpiqwF2uoJcojGczs1ry-NG-7I_BYQfUnOMQi-zxZQ=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Twin+Falls+ID+ID/@42.5558381,-114.4700518,14z",2025-10-28T18:47:15.547Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/24%2F7+Backflow+Service/data=!4m7!3m6!1s0x54aca3a7e75e47d5:0x4c947b9654955953!8m2!3d42.5576988!4d-114.4750799!16s%2Fg%2F11fy1p0rtb!19sChIJ1Ude56ejrFQRU1mVVJZ7lEw,24/7 Backflow Service,4.7,25,Lawn sprinkler system contractor,"222 Eden St W, Twin Falls, ID 83301, United States","HG5F+3X Twin Falls, Idaho, USA",http://247backflow.com/,+1 208-961-1328,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNY0g5dba9XZfDvnkk_P9wodNhVhc6B7DvLM2vo=w408-h544-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Twin+Falls+ID+ID/@42.5558381,-114.4700518,14z",2025-10-28T18:47:20.659Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Marky%27s+Super+Tow/data=!4m7!3m6!1s0x54aca399f5813a1f:0xe3c7d2e51e392773!8m2!3d42.5489193!4d-114.4556924!16s%2Fg%2F11b5pld_gz!19sChIJHzqB9ZmjrFQRcyc5HuXSx-M,Marky's Super Tow,4.5,332,Towing service,"1431 Kimberly Rd, Twin Falls, ID 83301, United States","GGXV+HP Twin Falls, Idaho, USA",https://markysauto.com/?utm_source=omg-gbp&utm_medium=webclick,+1 208-734-1869,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxEMRmVg3-hGUNjqIAZyon4cfTndBEqIRY8Gc2aQUbqKSD2I4vznOf2vMP96phHtb6Uc2kZkaz_SUMW7m7wHhFAuI4J6BDbTwWXBXrTwNFNWRnsyFmU1zToCGgrFkb6YyY4xMw7W6zKLwU=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Twin+Falls+ID+ID/@42.5558381,-114.4700518,14z",2025-10-28T18:47:25.718Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/A2J+Towing/data=!4m7!3m6!1s0x54aca3a3de94fa59:0x116086ebba22cea4!8m2!3d42.555102!4d-114.4768554!16s%2Fg%2F11fjmtlqfn!19sChIJWfqU3qOjrFQRpM4iuuuGYBE,A2J Towing,4.6,61,Towing service,"305 5th Ave W, Twin Falls, ID 83301, United States","HG4F+27 Twin Falls, Idaho, USA",https://www.facebook.com/A2J-Towing-Recovery-745492995823548,+1 208-733-1364,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMT1DxT0rN3dqWzreKF31zM8v8ded7Rz5bzWq1h=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Twin+Falls+ID+ID/@42.5558381,-114.4700518,14z",2025-10-28T18:47:30.753Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/MVA+%7C+Magic+Valley+Alarm+%2FAudio+%2FAutomation/data=!4m7!3m6!1s0x54aca226d087f3d1:0x113f36c56571cf40!8m2!3d42.5724611!4d-114.4600334!16s%2Fg%2F11c52xb5mx!19sChIJ0fOH0CairFQRQM9xZcU2PxE,MVA | Magic Valley Alarm /Audio /Automation,4.5,32,Burglar alarm store,"616 Blue Lakes Blvd N, Twin Falls, ID 83301, United States","HGCQ+XX Twin Falls, Idaho, USA",https://mv3a.com/,+1 208-595-1125,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxxXl-U8s6AG2c41ghOEXxGtOlZB79lTfq17yL4c1Z8hQyb32EGuHwGDK7SSoDppQxPjEwuWlqaNWvDwimo3JcPgiWH6rsNyfup6qhuAbvwE01eZN8jTeBCRCRvXRIZTR-Q7rscAHAuSRpu=w408-h725-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Twin+Falls+ID+ID/@42.5558381,-114.4700518,14z",2025-10-28T18:47:35.802Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,· In-store shopping,,
