placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,isBlackOwned,attributes,error
https://www.google.com/maps/place/Tax+and+Financial+-+Buffalo+Run+Boulder/data=!4m7!3m6!1s0x876bee6dc95b0c0d:0xef2905b60ce24b4e!8m2!3d40.0294938!4d-105.2462918!16s%2Fg%2F12htc74qz!19sChIJDQxbyW3ua4cRTkviDLYFKe8,Tax and Financial - Buffalo Run Boulder,4.4,33,Tax preparation service,"3000 Center Green Dr #220, Boulder, CO 80301, United States","2QH3+QF Boulder, Colorado, USA",https://www.sunderlandcpa.com/,+1 303-440-8750,Closed ⋅ Opens 9 am Mon,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4PK1gxgNiP5MTcTcXnPq6A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=182.28683&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Boulder+CO/@40.0671063,-105.2901076,14z",2025-10-19T15:15:36.284Z,,,
https://www.google.com/maps/place/Bill+Brooks+CPA+PC/data=!4m7!3m6!1s0x876bed7912fe7bbb:0x838500cc3be8f09b!8m2!3d39.987196!4d-105.2278103!16s%2Fg%2F1tgzbv8j!19sChIJu3v-Ennta4cRm_DoO8wAhYM,Bill Brooks CPA PC,4.4,70,Certified public accountant,"75 Manhattan Dr #104, Boulder, CO 80303, United States","XQPC+VV Boulder, Colorado, USA",http://billbrookscpa.com/,+1 303-447-1626,Closed ⋅ Opens 10 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xjh-5YUZLkQU0q589cntkA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=269.07797&pitch=0&thumbfov=100,true,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Boulder+CO/@40.0671063,-105.2901076,14z",2025-10-19T15:15:42.362Z,,,
https://www.google.com/maps/place/Boulder+CPA+Group/data=!4m7!3m6!1s0x876bedda453957ab:0x425987def883ff80!8m2!3d40.0177125!4d-105.2524132!16s%2Fg%2F1thl1bp7!19sChIJq1c5Rdrta4cRgP-D-N6HWUI,Boulder CPA Group,3.9,7,Certified public accountant,"1790 30th St # 418, Boulder, CO 80301, United States","2P9X+32 Boulder, Colorado, USA",https://www.bouldercpagroup.com/,+1 303-449-3060,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2S1ldEKT4p5Ff-so1iNzog&cb_client=search.gws-prod.gps&w=408&h=240&yaw=176.56364&pitch=0&thumbfov=100,false,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Boulder+CO/@40.0671063,-105.2901076,14z",2025-10-19T15:15:47.360Z,,,
"https://www.google.com/maps/place/Bakke,+CPA+Boulder/data=!4m7!3m6!1s0x876bed2f5742fe79:0xd36d2a2e11347cc2!8m2!3d40.0143188!4d-105.2388666!16s%2Fg%2F11h282t5ff!19sChIJef5CVy_ta4cRwnw0ES4qbdM","Bakke, CPA Boulder",5.0,5,Accountant,"4450 Arapahoe Ave suite 100-43, Boulder, CO 80303, United States","2Q76+PF Boulder, Colorado, USA",https://www.bakkecpaboulder.com/,+1 720-339-2048,Closed ⋅ Opens 9:30 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMcrkQ87j9VLbAwyrRjvr2xHJ51mCY0nI0cGlJp=w426-h240-k-no,true,Closed,9:30 am–6:30 pm,9:30 am–6:30 pm,9:30 am–6:30 pm,9:30 am–6:30 pm,9:30 am–6:30 pm,1–5 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Boulder+CO/@40.0671063,-105.2901076,14z",2025-10-19T15:15:52.413Z,,,
https://www.google.com/maps/place/ABL%26Co.+Tax+and+Accounting/data=!4m7!3m6!1s0x876bee78b023ee11:0xdfd4fc92100fec58!8m2!3d40.0261532!4d-105.2529419!16s%2Fg%2F1td1kgxc!19sChIJEe4jsHjua4cRWOwPEJL81N8,ABL&Co. Tax and Accounting,4.5,23,Accounting firm,"3020 Carbon Pl #102, Boulder, CO 80301, United States","2PGW+FR Boulder, Colorado, USA",http://www.ablandco.com/,+1 303-449-4570,,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNfGvy-X0vOdKeVoed7FZA5Vkxlbyakfcemd9YS=w426-h240-k-no,true,9 am–5 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–5 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Boulder+CO/@40.0671063,-105.2901076,14z",2025-10-19T15:15:57.565Z,,,
https://www.google.com/maps/place/Marc+Wehr+CPA+LLC/data=!4m7!3m6!1s0x876bee733aebd4f3:0x98e356e6f1d72ac4!8m2!3d40.0380644!4d-105.24375!16s%2Fg%2F1tlwg3t9!19sChIJ89TrOnPua4cRxCrX8eZW45g,Marc Wehr CPA LLC,4.0,4,Accountant,"3434 47th St STE 101, Boulder, CO 80301, United States","2QQ4+6F Boulder, Colorado, USA",,+1 303-440-9003,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8r2yF_6PC-76FCHFudMrjw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=304.00098&pitch=0&thumbfov=100,true,1 am–5 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,1 am–5 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Boulder+CO/@40.0671063,-105.2901076,14z",2025-10-19T15:16:02.845Z,,,
https://www.google.com/maps/place/Thomas+E+Healy+CPA+PC/data=!4m7!3m6!1s0x876bec274f3deb71:0xbe9fe6d211ff2aef!8m2!3d40.0195438!4d-105.2832022!16s%2Fg%2F1v1vdp8q!19sChIJces9Tyfsa4cR7yr_EdLmn74,Thomas E Healy CPA PC,5.0,4,Certified public accountant,"1015 Pine St, Boulder, CO 80302, United States","2P98+RP Boulder, Colorado, USA",https://tomhealycpa.com/,+1 303-443-1804,Closed ⋅ Opens 10 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YpeUGqF9Vv9aGqCC6pwYUg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=355.83002&pitch=0&thumbfov=100,true,Closed,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Boulder+CO/@40.0671063,-105.2901076,14z",2025-10-19T15:16:07.856Z,,,
https://www.google.com/maps/place/Miller+Tax+%26+Accounting/data=!4m7!3m6!1s0x876bee6e708100a1:0xc678ba6d4f91fbab!8m2!3d40.0370105!4d-105.2492399!16s%2Fg%2F1w4f8lhb!19sChIJoQCBcG7ua4cRq_uRT226eMY,Miller Tax & Accounting,5.0,2,Accountant,"3393 Iris Ave STE 107, Boulder, CO 80301, United States","2QP2+R8 Boulder, Colorado, USA",http://www.miller-tax.com/,+1 303-444-0600,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jvw0ohJ7PhziOyBftzTaGg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=314.96402&pitch=0&thumbfov=100,false,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Boulder+CO/@40.0671063,-105.2901076,14z",2025-10-19T15:16:12.915Z,,,
https://www.google.com/maps/place/Cline+Tax+%26+Accounting/data=!4m7!3m6!1s0x876bec28413d5319:0x9209914ba0865413!8m2!3d40.0199849!4d-105.2762584!16s%2Fg%2F11f3rgp152!19sChIJGVM9QSjsa4cRE1SGoEuRCZI,Cline Tax & Accounting,5.0,2,Certified public accountant,"1503 Spruce St, Boulder, CO 80302, United States","2P9F+XF Boulder, Colorado, USA",http://bclinecpa.com/,+1 303-444-2855,Closed ⋅ Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=78psZedy8XOdbYACDDE26Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=334.5551&pitch=0&thumbfov=100,true,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–12 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Boulder+CO/@40.0671063,-105.2901076,14z",2025-10-19T15:16:17.802Z,,,
"https://www.google.com/maps/place/Mike+Conroy,+CPA/data=!4m7!3m6!1s0x876beef396f62f17:0xd4e2cb5b5d24f2c6!8m2!3d40.0376399!4d-105.2480512!16s%2Fg%2F1tnblml7!19sChIJFy_2lvPua4cRxvIkXVvL4tQ","Mike Conroy, CPA",,,Accountant,"3445 Penrose Pl STE 220, Boulder, CO 80301, United States","2QQ2+3Q Boulder, Colorado, USA",http://www.mikeconroycpa.com/,+1 303-862-9366,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OUxduFtglrcTnxeeEV2Jig&cb_client=search.gws-prod.gps&w=408&h=240&yaw=336.6353&pitch=0&thumbfov=100,false,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Boulder+CO/@40.0671063,-105.2901076,14z",2025-10-19T15:16:22.838Z,,,
