placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,info,attributes,isBlackOwned,error
"https://www.google.com/maps/place/Midwest+Electric,+LLC/data=!4m7!3m6!1s0x880e2dfc1d10e99b:0x447ba27b812ee705!8m2!3d41.8773052!4d-87.6246203!16s%2Fg%2F11y2swz9rq!19sChIJm-kQHfwtDogRBecugXuie0Q","Midwest Electric, LLC",4.8,82,Electrician,"332 S Michigan Ave #121, Chicago, IL 60604, United States","V9GG+W5 Chicago, Illinois, USA",https://midwestgenerators.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_term=chicago,+1 312-612-0994,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPirzRRNv-37XZXdqYvvEiqFTh0ZdkzmzCLg6ca=w473-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2026-01-10T21:24:05.830Z,,,,
https://www.google.com/maps/place/EMT+Electric+Generator/data=!4m7!3m6!1s0x880e2d0f139d0743:0xa515e9bb0181ec0d!8m2!3d41.8929706!4d-87.6330173!16s%2Fg%2F11ksp8v4s5!19sChIJQwedEw8tDogRDeyBAbvpFaU,EMT Electric Generator,5.0,6,Electrician,"620 N La Salle Dr #3055, Chicago, IL 60654, United States","V9V8+5Q Chicago, Illinois, USA",http://emtelectricgenerator.com/,+1 773-232-1778,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPLA4YyfhckiJFjEYuB28SUtHdlVTnUin8k0VJp=w426-h240-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2026-01-10T21:24:11.599Z,,,,
https://www.google.com/maps/place/STS+Electric/data=!4m7!3m6!1s0x880fb1dc8a0c2dbb:0x5ea77dda57402dea!8m2!3d41.9106846!4d-87.6528627!16s%2Fg%2F1tfqlzxk!19sChIJuy0MityxD4gR6i1AV9p9p14,STS Electric,4.7,193,Electrician,"939 W North Ave Suite 746, Chicago, IL 60642, United States","W86W+7V Chicago, Illinois, USA",https://stselectric.com/,+1 773-721-1111,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOW2vI1TzfmsU-p0cmn_4b0_3xmcvz87aR2llER=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2026-01-10T21:24:16.594Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Chicago+Generators/data=!4m7!3m6!1s0x880e4d166cebe7bd:0x96bb01a608c149cc!8m2!3d41.8298583!4d-87.620868!16s%2Fg%2F119wdyj7d!19sChIJvefrbBZNDogRzEnBCKYBu5Y,Chicago Generators,4.3,10,Electric generator shop,"3540 S Prairie Ave #2, Chicago, IL 60653, United States","R9HH+WM Chicago, Illinois, USA",http://www.chicagogenerator.com/,+1 630-410-9240,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxi5x6auQZvQIfMjskVUEJQz9YUYrgfqY7u7p3_YX3C1sIn-wWoJePtwo05VwpdK_zb_CkgrHlti1F_DJe9M9ioLMsqWV-qjq0NsZyuPxDrwOqndHa2L6wxs7UP6unFlnHnm5mLmw=w408-h305-k-no,true,7 am–7 pm,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2026-01-10T21:24:21.508Z,LGBTQ+ friendly,· Delivery,,
https://www.google.com/maps/place/Penco+Electric+%26+Generators/data=!4m7!3m6!1s0x880fced1892c82cd:0xa04dfdfda88b23f8!8m2!3d42.0095586!4d-87.7712302!16s%2Fg%2F1hc2c9572!19sChIJzYIsidHOD4gR-COLqP39TaA,Penco Electric & Generators,4.9,233,Electrician,"7171 N Austin Ave, Niles, IL 60714, United States","265H+RG Niles, Illinois, USA",https://pencoelectricalcontractor.com/,+1 847-278-4465,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipPZU5GEvjeqO7_utJ6869mLmSwZwhpDksjFTp1O=w426-h240-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2026-01-10T21:24:26.273Z,,,,
https://www.google.com/maps/place/Maxx+Electrical+Services/data=!4m7!3m6!1s0x880fd2c5da76f781:0x8c15d27807580f13!8m2!3d41.912872!4d-87.677799!16s%2Fg%2F11gg93b75g!19sChIJgfd22sXSD4gREw9YB3jSFYw,Maxx Electrical Services,4.1,27,Electrician,"1714 N Damen Ave #3n, Chicago, IL 60647, United States","W87C+4V Chicago, Illinois, USA",,+1 773-985-8883,Open · Closes 12 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wnhlL1QsiAPvRqN7ZovFcw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=304.31873&pitch=0&thumbfov=100,false,Open 24 hours,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2026-01-10T21:24:31.222Z,,,,
https://www.google.com/maps/place/TIM+Electrician/data=!4m7!3m6!1s0x880fcd1f2717543f:0x4bae5418ee9c9c2!8m2!3d41.9418445!4d-87.7037713!16s%2Fg%2F11tmsvy1dg!19sChIJP1QXJx_ND4gRwsnpjkHlugQ,TIM Electrician,5.0,24,Electrician,"3325 N Whipple St #333, Chicago, IL 60618, United States","W7RW+PF Chicago, Illinois, USA",https://industrialelectricianchicago.com/,+1 773-232-1829,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOPNRLrGo_6m-jvkvJXcUkHpOjUDbNv0vuOWJsu=w426-h240-k-no,true,10 am–5 pm,10 am–3 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2026-01-10T21:24:36.240Z,,,,
https://www.google.com/maps/place/Arnold+Electrical+Services/data=!4m7!3m6!1s0x880fc97d2e09a001:0xfcde45542a566c0a!8m2!3d41.9805838!4d-87.7608475!16s%2Fg%2F1q2wh2yv5!19sChIJAaAJLn3JD4gRCmxWKlRF3vw,Arnold Electrical Services,4.8,925,Electrician,"5470 N Elston Ave, Chicago, IL 60630, United States","X6JQ+6M Chicago, Illinois, USA",https://www.arnoldelectricchicago.com/?utm_source=google&utm_medium=gmb&utm_campaign=GMB,+1 773-985-1125,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipMm2VBTF3yueJv3D-xA-n-gMiskarglpQVYSogg=w426-h240-k-no,true,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2026-01-10T21:24:41.091Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Sims+%26+Sons+Electric+and+Plumbing/data=!4m7!3m6!1s0x880fd39efbee5727:0x2d1213553dc1756f!8m2!3d41.9463926!4d-87.6632037!16s%2Fg%2F11fty09hr7!19sChIJJ1fu-57TD4gRb3XBPVUTEi0,Sims & Sons Electric and Plumbing,4.9,378,Electrician,"1338 W Eddy St, Chicago, IL 60657, United States","W8WP+HP Chicago, Illinois, USA",https://simsandsonselectric.com/,+1 312-282-1170,,https://lh3.googleusercontent.com/p/AF1QipMLL0AJEfNiBYa76kfjiqJ-E9N0NjlEoj4nokqp=w408-h326-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2026-01-10T21:24:45.983Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/TOMEC+Generator+Installation/data=!4m7!3m6!1s0x880fcb21eeb293e3:0xa540cbbe9b8e2e41!8m2!3d41.9409526!4d-87.7792501!16s%2Fg%2F11sdbfxhk3!19sChIJ45Oy7iHLD4gRQS6Om77LQKU,TOMEC Generator Installation,5.0,1,Electrician,"6109 W Henderson St, Chicago, IL 60634, United States","W6RC+97 Chicago, Illinois, USA",https://generatorinstallerschicago.com/,+1 312-248-7581,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMfZ6oVOquYImrWE5ejpuay-26qRyIaALFNm9aE=w426-h240-k-no,true,10 am–5 pm,10 am–3 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2026-01-10T21:24:50.956Z,,,,
