placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,error
https://www.google.com/maps/place/Pool+Tech/data=!4m7!3m6!1s0x87e4f11ef4af5647:0x8e9d0037cb3a5795!8m2!3d42.010757!4d-91.634577!16s%2Fg%2F1tf_1mn_!19sChIJR1av9B7x5IcRlVc6yzcAnY4,Pool Tech,4.5,54,Swimming pool supply store,Swimming pool & spa building company with a retail shop for chemicals & maintenance equipment. · In-store pick-up · Delivery,"3233 1st Ave SE, Cedar Rapids, IA 52402, United States","2968+85 Cedar Rapids, Iowa, USA",https://www.pooltech.com/,+1 319-365-8609,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxrhSEvU6YsAHHhazxGBnsngeHMNHGMnXXyniqCcvWxvfmzCrDJoCncBy_z2_JsQSJB_NuMKk_gcql3x9C92AG8K87TydvM1BEuQkT1IagNbu1FIPj2wGgK6muHA7_WwM6f9ZVbHw=w408-h270-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2025-10-27T17:38:42.817Z,,
https://www.google.com/maps/place/Blue+Lagoon+Pool+%26+Spa/data=!4m7!3m6!1s0x87e4f1ad08134a7b:0x4be2e13ee2a1fbcc!8m2!3d42.0498636!4d-91.6867359!16s%2Fg%2F1w4564st!19sChIJe0oTCK3x5IcRzPuh4j7h4ks,Blue Lagoon Pool & Spa,4.9,84,Swimming pool contractor,,"1200 N Center Point Rd D, Hiawatha, IA 52233, United States","28X7+W8 Hiawatha, Iowa, USA",https://bluelagoonic.com/,+1 319-826-1533,Closed ⋅ Opens 10 am Tue,https://lh3.googleusercontent.com/p/AF1QipMf11qGyn42GfrEtjF2-BZP7WP5CfbWNlaZtTTf=w408-h307-k-no,true,Closed,10 am–5 pm,10 am–5 pm,10 am–6 pm,10 am–5 pm,9 am–12 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2025-10-27T17:38:49.665Z,Identifies as women-owned,
https://www.google.com/maps/place/Agile+Aquatic/data=!4m7!3m6!1s0xadddcb3bea49a407:0x8782f19ea59878df!8m2!3d42.046001!4d-92.3940498!16s%2Fg%2F11smzv06yk!19sChIJB6RJ6jvL3a0R33iYpZ7xgoc,Agile Aquatic,5.0,10,Swimming pool contractor,,,,https://agileaquatic.com/,+1 319-551-9559,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPUBXBK8AMuPe3fDN3_bGCensb13FbG4f3PIx4=w428-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2025-10-27T17:38:56.002Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Pool+%26+Spa+Concepts/data=!4m7!3m6!1s0x87e4f789c5814f6d:0x4a863061ba38917d!8m2!3d41.934099!4d-91.6752458!16s%2Fg%2F1vk6zsdv!19sChIJbU-BxYn35IcRfZE4umEwhko,Pool & Spa Concepts,4.3,36,Hot tub store,· Delivery,"4601 6th St SW # C, Cedar Rapids, IA 52404, United States","W8MF+JW Cedar Rapids, Iowa, USA",http://www.poolandspaconcepts.com/,+1 319-396-3531,Closed ⋅ Opens 10 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx324DRLPdEEKbQQ26t6E-K2d6788EKf0rsuAWE7DwPfktPV1jFPmvbZTyGNTzJrjd9y9XUSKxXvr3UstAYZr7Mv1I3mfsGTzdFirnodPJmpRQsON1xR6IQpfVcfOdK6pdUjOu1=w408-h270-k-no,true,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–4 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2025-10-27T17:39:01.423Z,,
https://www.google.com/maps/place/Outdoor+Endeavors+:+Swimming+Pool+Service+and+Equipment+Repair/data=!4m7!3m6!1s0x87e4f1fbb24c28e3:0xfc146c77eb36b96d!8m2!3d41.291859!4d-96.069612!16s%2Fg%2F1ptzkp006!19sChIJ4yhMsvvx5IcRbbk263dsFPw,Outdoor Endeavors : Swimming Pool Service and Equipment Repair,5.0,1,Swimming pool repair service,,,,http://www.outdoor-endeavors.com/,+1 319-241-0600,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMjDbTMiWH5LJbayxbR2PLW4KXdq7lEjueyOs4Q=w408-h274-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–5 pm,9 am–1 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2025-10-27T17:39:06.454Z,,
https://www.google.com/maps/place/Scuba+Steve%27s+Pool+%26+Spa+Maintenance/data=!4m7!3m6!1s0x87e4f08fffffffff:0x78080f587b079ff2!8m2!3d42.0166364!4d-91.6663523!16s%2Fg%2F1261hj638!19sChIJ_____4_w5IcR8p8He1gPCHg,Scuba Steve's Pool & Spa Maintenance,,,Swimming pool contractor,,"Cedar Rapids, IA 52402, United States",,,+1 319-431-1475,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yRfGIx6ZsjEFIxrBMa7Hpw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=124.25494&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2025-10-27T17:39:09.607Z,,
https://www.google.com/maps/place/Splash+Pool+%26+Spa/data=!4m7!3m6!1s0x87e4f0cf35b9bf1f:0xf53d4b10b03b2610!8m2!3d42.0332682!4d-91.667509!16s%2Fg%2F11bc8zk1s5!19sChIJH7-5Nc_w5IcRECY7sBBLPfU,Splash Pool & Spa,4.8,176,Swimming pool contractor,,"5454 Center Point Rd NE ste b, Cedar Rapids, IA 52402, United States","28MJ+8X Cedar Rapids, Iowa, USA",https://www.aquaticsconnect.com/cedar-rapids/services-vendors/splash-pool-spa,+1 319-200-7665,Temporarily closed,https://lh3.googleusercontent.com/p/AF1QipMVqZcE9CIdKj7Yn_r9CiB-A4ET2dc5MaISpg_K=w408-h271-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2025-10-27T17:39:14.874Z,,
https://www.google.com/maps/place/aquaLife+Pool+and+Spa+Service/data=!4m7!3m6!1s0x438a83f52a5b5935:0xe1ba9b183ced8bab!8m2!3d42.0385047!4d-91.6176305!16s%2Fg%2F11sy_bknng!19sChIJNVlbKvWDikMRq4vtPBibuuE,aquaLife Pool and Spa Service,4.7,12,Swimming pool repair service,,"1235 Parkview Dr, Marion, IA 52302, United States","29QJ+CW Marion, Iowa, USA",,+1 319-251-3343,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwXBfYSlE5PB_mPT82Mq0NtgeFV6Cj71gIH39hvJMOZO-69iAWlTdb6dxOI5ku9HuccuhQy0RCFEKrYZcOJ7Jduuh8lzUvDrdNk_ykn3xV9cwrlipaxFfKjmNfTV7JF6_ylrMw9bw=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Marion+Cedar+Rapids+IA/@41.9778795,-91.6656232,14z",2025-10-27T17:39:31.929Z,,
"https://www.google.com/maps/place/DJ%27s+Pool+%26+Spa,+LLC/data=!4m7!3m6!1s0x87e4f036c3f6645b:0xc9b691c2138b7463!8m2!3d42.0479844!4d-91.6779114!16s%2Fg%2F1thks7hg!19sChIJW2T2wzbw5IcRY3SLE8KRtsk","DJ's Pool & Spa, LLC",4.2,21,Swimming pool repair service,,"1005 Hawkeye Dr, Hiawatha, IA 52233, United States","28XC+5R Hiawatha, Iowa, USA",,+1 319-395-7665,"Closed ⋅ Opens 10 am Tue

Updated by this business 7 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOSrGli8TlomWxv6LEYTV7m1u-OIuwSVJhPo_VV=w408-h272-k-no,true,Closed,10 am–4 pm,Closed,10 am–4 pm,10 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Marion+Cedar+Rapids+IA/@41.9778795,-91.6656232,14z",2025-10-27T17:39:37.734Z,,
https://www.google.com/maps/place/Five+Seasons+Pool+Solutions/data=!4m7!3m6!1s0x87e4f10cdab964a9:0xf922abead1346595!8m2!3d42.0315181!4d-91.6289792!16s%2Fg%2F11wn8dv4tz!19sChIJqWS52gzx5IcRlWU00eqrIvk,Five Seasons Pool Solutions,3.7,3,Swimming pool repair service,,"5309 N Park Pl NE, Cedar Rapids, IA 52402, United States","29JC+JC Cedar Rapids, Iowa, USA",https://www.5seasonspool.com/,+1 319-409-4653,Closed ⋅ Opens 1 pm Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2QX2dWTR3cpxOtZXrxwXoQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=80.92858&pitch=0&thumbfov=100,true,8 am–12 pm,Closed,Closed,Closed,1–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Marion+Cedar+Rapids+IA/@41.9778795,-91.6656232,14z",2025-10-27T17:39:43.230Z,,
