placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,attributes
https://www.google.com/maps/place/Shasta+Family+Health+Care+Services/data=!4m7!3m6!1s0x54d2c18ae147169d:0xf3bd62ac70ad7fb2!8m2!3d40.4511112!4d-122.2925324!16s%2Fg%2F11sv2nfxhs!19sChIJnRZH4YrB0lQRsn-tcKxivfM,Shasta Family Health Care Services,5.0,1,Home health care service,"Suite A, 2350 Balls Ferry Rd, Anderson, CA 96007, United States","FP24+CX Anderson, California, USA",http://www.shastafamily.com/,+1 530-378-5283,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPOFaLMRCkr1BKBLSyVUuyDM5t5bhoe2DktogFk=w426-h240-k-no,true,10 am–6 pm,10 am–6 pm,11 am–4 pm,Closed,Closed,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-09-10T20:05:27.065Z,,
https://www.google.com/maps/place/BrightStar+Care/data=!4m7!3m6!1s0x54d2c14baade1041:0xbc7ff32fb82b1353!8m2!3d40.4457852!4d-122.3013423!16s%2Fg%2F11l2x9sk_c!19sChIJQRDeqkvB0lQRUxMruC_zf7w,BrightStar Care,3.7,3,Home health care service,"1750 South St, Anderson, CA 96007, United States","CMWX+8F Anderson, California, USA",https://www.brightstarcare.com/locations/redding,+1 530-332-9699,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CoJS2uP9mmfEJz53QD_m2g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=273.13245&pitch=0&thumbfov=100,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-09-10T20:05:31.827Z,,
https://www.google.com/maps/place/Shasta+Community+Health+Center:+Telemedicine/data=!4m7!3m6!1s0x54d2ed3d3cb16269:0x8f39f5b8c60a6e2f!8m2!3d40.5831386!4d-122.3850403!16s%2Fg%2F11qpymygzy!19sChIJaWKxPD3t0lQRL24Kxrj1OY8,Shasta Community Health Center: Telemedicine,4.6,162,Community health center,"1035 Placer St, Redding, CA 96001, United States","HJM7+7X Redding, California, USA",https://www.shastahealth.org/telemedicine,+1 530-246-5710,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipM_Es9-xA1tIm4j8whA-_fXo_Fu5UMB9HqI2e7B=w408-h271-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Shasta+Lake+Redding+CA/@40.5754129,-122.3836121,14z",2025-09-10T20:05:49.481Z,LGBTQ+ friendly,
"https://www.google.com/maps/place/Home+Health+-+Mercy+Medical+Center+-+Redding,+CA/data=!4m7!3m6!1s0x54d2ed83afe47f83:0x3cec322fbff14672!8m2!3d40.5835803!4d-122.390926!16s%2Fg%2F11hfsm8890!19sChIJg3_kr4Pt0lQRckbxvy8y7Dw","Home Health - Mercy Medical Center - Redding, CA",5.0,1,Home health care service,"1544 Market St, Redding, CA 96001, United States","HJM5+CJ Redding, California, USA",https://locations.dignityhealth.org/home-health-mercy-medical-center-redding-ca,+1 530-245-4040,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=o9JsNUs5G2BCrfRnQiYiOQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=240.29005&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Shasta+Lake+Redding+CA/@40.5754129,-122.3836121,14z",2025-09-10T20:05:54.029Z,,
https://www.google.com/maps/place/Home+Helpers+Home+Care/data=!4m7!3m6!1s0x54d2ecbb42f8446d:0x3eb6ece9fc2750de!8m2!3d40.5694758!4d-122.3397617!16s%2Fg%2F1td47q0m!19sChIJbUT4Qrvs0lQR3lAn_Onstj4,Home Helpers Home Care,4.6,22,Home health care service,"2608 Victor Ave C, Redding, CA 96002, United States","HM96+Q3 Redding, California, USA",https://www.homehelpershomecare.com/redding/,+1 530-226-8350,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNcr5sEUjkzxRGPOQmpC7yOX7HcnMU9E_tBRIa1=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–4 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Shasta+Lake+Redding+CA/@40.5754129,-122.3836121,14z",2025-09-10T20:05:58.598Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Shasta+Community+Health+Center:+Main+Campus/data=!4m7!3m6!1s0x54d2ece0c0ce71ef:0x33d0b8422ad2feb5!8m2!3d40.5831386!4d-122.3850403!16s%2Fg%2F1trpqjcj!19sChIJ73HOwODs0lQRtf7SKkK40DM,Shasta Community Health Center: Main Campus,4.5,2416,Community health center,"1035 Placer St, Redding, CA 96001, United States","HJM7+7X Redding, California, USA",https://www.shastahealth.org/,+1 530-246-5710,"Open ⋅ Closes 8 pm

Updated by this business 1 week ago",https://lh3.googleusercontent.com/p/AF1QipNvUvhBFDCJKR0kOyRz2UJEPAU3V4VPJcZq1R3B=w408-h271-k-no,true,8 am–8 pm,8 am–8 pm,8 am–5 pm,9 am–1 pm,9 am–6 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Shasta+Lake+Redding+CA/@40.5754129,-122.3836121,14z",2025-09-10T20:06:03.026Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Mission+Home+Health+of+Redding/data=!4m7!3m6!1s0x54d2ecb62fe51e53:0x59d55eb016591411!8m2!3d40.5768602!4d-122.3536427!16s%2Fg%2F11cjqm0kpg!19sChIJUx7lL7bs0lQRERRZFrBe1Vk,Mission Home Health of Redding,4.0,4,Home health care service,"2150 Churn Crk Rd Ste 100, Redding, CA 96002, United States","HJGW+PG Redding, California, USA",https://www.homewithmission.com/locations/redding-home-health/,+1 530-605-3731,,https://lh3.googleusercontent.com/p/AF1QipNkWjVvsbHtowKtpTGiUmw45Uiwp2ciLuvdwqsl=w408-h271-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Open 24 hours,Open 24 hours,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Shasta+Lake+Redding+CA/@40.5754129,-122.3836121,14z",2025-09-10T20:06:07.679Z,,
https://www.google.com/maps/place/Interim+HealthCare+of+Redding/data=!4m7!3m6!1s0x54d2ecb64d8abb7b:0x23b0fc4d6aa1444b!8m2!3d40.5781304!4d-122.3547731!16s%2Fg%2F1tf5dgrl!19sChIJe7uKTbbs0lQRS0Shak38sCM,Interim HealthCare of Redding,3.4,17,Home health care service,"905 Mistletoe Ln, Redding, CA 96002, United States","HJHW+73 Redding, California, USA",https://www.interimhealthcare.com/location/redding-ca,+1 530-221-1212,"Open 24 hours

Confirmed by this business 11 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNMGZiVUmBEXsrY3uiQ8BEG3cYxmZHdA3MUctKK=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Shasta+Lake+Redding+CA/@40.5754129,-122.3836121,14z",2025-09-10T20:06:12.209Z,,
"https://www.google.com/maps/place/Medical+Home+Care+Professionals,+Inc./data=!4m7!3m6!1s0x54d2ecb6690cdefd:0x1ff091d956c4bc5!8m2!3d40.5768588!4d-122.3526174!16s%2Fg%2F1tc_kwh6!19sChIJ_d4Mabbs0lQRxUtslR0J_wE","Medical Home Care Professionals, Inc.",3.0,6,Home health care service,"2115 Churn Crk Rd, Redding, CA 96002, United States","HJGW+PX Redding, California, USA",http://www.medicalhomecarepros.com/,+1 530-226-5577,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_RSaufOpyY5bzlH7OD0R7A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=64.49202&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Shasta+Lake+Redding+CA/@40.5754129,-122.3836121,14z",2025-09-10T20:06:16.550Z,,
https://www.google.com/maps/place/Visiting+Angels+Senior+Home+Care+Redding/data=!4m7!3m6!1s0x54d2eb5793e346a3:0x9eb5d9720531bf8d!8m2!3d40.5629311!4d-122.3401848!16s%2Fg%2F1tnbkw71!19sChIJo0bjk1fr0lQRjb8xBXLZtZ4,Visiting Angels Senior Home Care Redding,4.8,46,Home health care service,"3050 Victor Ave #B, Redding, CA 96002, United States","HM75+5W Redding, California, USA",https://www.visitingangels.com/redding/home?utm_source=gmb&utm_medium=organic&utm_campaign=local,+1 530-223-2400,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPzTdGrOF6YLlfjssn5sPmb2DSHpIKouso61s-0=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Shasta+Lake+Redding+CA/@40.5754129,-122.3836121,14z",2025-09-10T20:06:21.382Z,,
