placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,isBlackOwned,error
https://www.google.com/maps/place/Snell+Prosthetics+%26+Orthotics/data=!4m7!3m6!1s0x87c96bfa478bd391:0x92fb17c5302687a4!8m2!3d36.113448!4d-94.144651!16s%2Fg%2F1tds76qs!19sChIJkdOLR_pryYcRpIcmMMUX-5I,Snell Prosthetics & Orthotics,4.9,29,Orthotics & prosthetics service,"3416 N College Ave # 1, Fayetteville, AR 72703, United States","4V74+94 Fayetteville, Arkansas, USA",https://www.snellarkansas.com/,+1 479-442-4435,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipO9upp0z5Danw61p50wdP9fX7bQG-xD18LCuUYH=w408-h408-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2025-12-16T21:57:05.773Z,,,
https://www.google.com/maps/place/Ozark+Regional+Vein+%26+Artery+Center/data=!4m7!3m6!1s0x87c911079837f7a9:0x1817f1fdafcc89a!8m2!3d36.3112359!4d-94.1898318!16s%2Fg%2F124sqh7n1!19sChIJqfc3mAcRyYcRmsj82h9_gQE,Ozark Regional Vein & Artery Center,4.8,302,Medical Center,"5433 W Walsh Ln suite a, Rogers, AR 72758, United States","8R66+F3 Rogers, Arkansas, USA",https://ozarkregionalveincenter.com/,+1 479-777-8014,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipP5TkAEtOlgSfD1ob5oqKrhfO48F2gOOYWNo-ka=w426-h240-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2025-12-16T21:57:11.298Z,,,
https://www.google.com/maps/place/Body+Balance/data=!4m7!3m6!1s0x87c96b6a68994843:0x585fcac681f1f4b2!8m2!3d36.0984783!4d-94.1593368!16s%2Fg%2F11y3ntd20y!19sChIJQ0iZaGpryYcRsvTxgcbKX1g,Body Balance,4.6,21,Medical spa,"124 W Sunbridge Dr #1, Fayetteville, AR 72703, United States","3RXR+97 Fayetteville, Arkansas, USA",https://www.nwabodybalance.com/,+1 479-315-6229,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNOF7Lz11FjO2ERAiVVAWVGukHY0YwEohSkVT2E=w408-h272-k-no,true,9 am–6 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2025-12-16T21:57:16.681Z,Identifies as women-owned,,
https://www.google.com/maps/place/ENT+and+Allergy+Center/data=!4m7!3m6!1s0x87c96eb3b6f7a7a9:0x8894daf18fedb8a9!8m2!3d36.0904219!4d-94.155255!16s%2Fg%2F1vzqssqg!19sChIJqaf3trNuyYcRqbjtj_HalIg,ENT and Allergy Center,4.6,287,Otolaryngology clinic,"2100 Green Acres Rd, Fayetteville, AR 72703, United States","3RRV+5V Fayetteville, Arkansas, USA",https://www.entnwa.com/?utm_source=ENTGBP&utm_medium=organic,+1 479-521-3363,Closes soon · 4:45 pm · Opens 7:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipOk81_8YJV5dMEORXkNyoQH_bM0x8b-XPrDshI5=w408-h272-k-no,true,8 am–4:45 pm,7:30 am–4:45 pm,8 am–4:45 pm,7:30–11:45 am,Closed,Closed,7:30 am–4:45 pm,"https://www.google.com/maps/search/vein+clinics+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2025-12-16T21:57:21.562Z,,,
https://www.google.com/maps/place/Washington+Regional+Cardiovascular+Clinic+-+Fayetteville/data=!4m7!3m6!1s0x87c96c0385413295:0xb9aae778576258de!8m2!3d36.1092763!4d-94.1586239!16s%2Fg%2F1td6yn2c!19sChIJlTJBhQNsyYcR3lhiV3jnqrk,Washington Regional Cardiovascular Clinic - Fayetteville,4.8,250,Heart hospital,"3211 N Northhills Blvd # 110, Fayetteville, AR 72703, United States","4R5R+PH Fayetteville, Arkansas, USA",https://www.wregional.com/walker-heart-institute/cardiovascular-clinic,+1 479-463-8740,"Open · Closes 5 pm

Confirmed by this business 1 week ago",https://lh3.googleusercontent.com/p/AF1QipMB3MC093YIgK2VhEOF0OQvG9KzPQN5GBVkOkmZ=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2025-12-16T21:57:26.499Z,,,
"https://www.google.com/maps/place/Malachi+McCurdy,+MD/data=!4m7!3m6!1s0x87d1d9ae3f554ae3:0x120947c54c44f07a!8m2!3d36.1072375!4d-94.1575793!16s%2Fg%2F11j6r73t6z!19sChIJ40pVP67Z0YcRevBETMVHCRI","Malachi McCurdy, MD",5.0,37,Surgeon,"3 E Appleby Rd #401, Fayetteville, AR 72703, United States","4R4R+VX Fayetteville, Arkansas, USA",https://www.wregional.com/main/physician-locator/mccurdy-malachi-1442,+1 479-404-2500,Closes soon · 4:30 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipOVwtgFiHTJ3qxvZmvWtXQWg5h-Ftwa1VXI43db=w408-h544-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2025-12-16T21:57:31.376Z,,,
https://www.google.com/maps/place/Premier+Dermatology+%7C+Aesthetics+%26+Wellness/data=!4m7!3m6!1s0x87c96bedd2b22961:0x772638830a81fd3d!8m2!3d36.1233708!4d-94.136201!16s%2Fg%2F11dymdfsw8!19sChIJYSmy0u1ryYcRPf2BCoM4Jnc,Premier Dermatology | Aesthetics & Wellness,4.9,1557,Dermatologist,"1651 E Stearns St #110, Fayetteville, AR 72703, United States","4VF7+8G Fayetteville, Arkansas, USA",https://www.premierderm.net/,+1 479-273-3376,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOuy80Tu-sTlCGj4Fw8AKWi75dwj-zPkktS4-mL=w408-h246-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2025-12-16T21:57:36.641Z,LGBTQ+ friendly,,
"https://www.google.com/maps/place/Revive+Medical+Spa,+LLC/data=!4m7!3m6!1s0x87c96bedad65797b:0x458c414dbc1eb1d6!8m2!3d36.123426!4d-94.138593!16s%2Fg%2F1tsbmn95!19sChIJe3llre1ryYcR1rEevE1BjEU","Revive Medical Spa, LLC",4.9,699,Skin care clinic,"1444 E Stearns St, Fayetteville, AR 72703, United States","4VF6+9H Fayetteville, Arkansas, USA",http://www.revivemedicalspa.com/,+1 479-287-4738,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipPa6bPAAzc8bVwF5hAojcImdXZj6oLDWbYUwtBJ=w408-h306-k-no,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–6 pm,9 am–5 pm,Closed,9 am–7 pm,"https://www.google.com/maps/search/vein+clinics+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2025-12-16T21:57:41.729Z,,,
"https://www.google.com/maps/place/NWA+Lasers+and+Healthcare,+LLC/data=!4m7!3m6!1s0x87c9699501cd9d49:0xcec3170ac8f9e313!8m2!3d36.130703!4d-94.1470129!16s%2Fg%2F11hx_p491d!19sChIJSZ3NAZVpyYcRE-P5yAoXw84","NWA Lasers and Healthcare, LLC",5.0,53,Medical spa,"4285 N Shiloh Dr Suite 104, Fayetteville, AR 72703, United States","4VJ3+75 Fayetteville, Arkansas, USA",https://nwalasers.com/,+1 479-841-1080,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPhlTSEAkCc1OM4BovIJEH8zGQlOXIghJm-u9k=w408-h408-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,11 am–2:30 pm,Closed,Closed,"https://www.google.com/maps/search/vein+clinics+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2025-12-16T21:57:46.648Z,,,
https://www.google.com/maps/place/Washington+Regional+Physicians%27+Specialty+Hospital/data=!4m7!3m6!1s0x87c96be97d30eeb3:0x98184350443057c5!8m2!3d36.1214331!4d-94.1341929!16s%2Fg%2F1v26mmz7!19sChIJs-4wfelryYcRxVcwRFBDGJg,Washington Regional Physicians' Specialty Hospital,4.7,1430,Medical Center,"3873 Parkview Dr, Fayetteville, AR 72703, United States","4VC8+H8 Fayetteville, Arkansas, USA",https://www.wregional.com/main/physicians-specialty-hospital,+1 479-404-3000,,https://lh3.googleusercontent.com/p/AF1QipNk-fJR8rJPeJ-0A7wxnSH4zQ5LnBE6aMEUs1f5=w528-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/vein+clinics+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2025-12-16T21:57:51.819Z,,,
