placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,isBlackOwned,error
https://www.google.com/maps/place/Varicose+Vein+Treatment+Center/data=!4m7!3m6!1s0x8626a4439ebf99f3:0x8d36f7e8d1c1b750!8m2!3d30.4045061!4d-91.1086346!16s%2Fg%2F1v2jd8hd!19sChIJ85m_nkOkJoYRULfB0ej3No0,Varicose Vein Treatment Center,4.0,8,Medical clinic,"7777 Hennessy Blvd #1008, Baton Rouge, LA 70808, United States","CV3R+RG Baton Rouge, Louisiana, USA",http://cvtveintherapy.com/,+1 225-766-0416,Closes soon · 4:30 pm · Opens 7:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipPYNzywuJXpl-teo4Uowf3ZXFTRCNZjdcHztm-9=w408-h306-k-no,true,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4 pm,Closed,Closed,7:30 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-12-16T21:57:22.182Z,,,
https://www.google.com/maps/place/Vascular+Clinic+-+Baton+Rouge/data=!4m7!3m6!1s0x8626a444464e169f:0x74706c5e0dbae98!8m2!3d30.3922202!4d-91.0951871!16s%2Fg%2F1vxz9_4q!19sChIJnxZORkSkJoYRmK7b4MUGRwc,Vascular Clinic - Baton Rouge,4.5,8,Vascular surgeon,"8585 Picardy Ave Ste 310, Baton Rouge, LA 70809, United States","9WR3+VW Baton Rouge, Louisiana, USA",https://vasclin.com/,+1 225-767-5479,Closes soon · 4:30 pm · Opens 9 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IbkE7tWrvPpxmRHhDN2PCw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=350.3104&pitch=0&thumbfov=100,true,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,Closed,Closed,9 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-12-16T21:57:26.801Z,,,
https://www.google.com/maps/place/Gitter+Vein+Institute/data=!4m7!3m6!1s0x8626a5b5a49fe7fb:0x839d00d485501458!8m2!3d30.3555526!4d-91.0797561!16s%2Fg%2F11s063pm7d!19sChIJ--efpLWlJoYRWBRQhdQAnYM,Gitter Vein Institute,5.0,74,Surgical center,"10101 Siegen Ln, Baton Rouge, LA 70810, United States","9W4C+63 Baton Rouge, Louisiana, USA",https://gittervein.com/,+1 225-256-0102,Open · Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EZbkUn_EDdBAqgioOVGUBg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=115.53481&pitch=0&thumbfov=100,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,Closed,Closed,Closed,7:30 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-12-16T21:57:31.153Z,,,
https://www.google.com/maps/place/Total+Vein+Care+Louisiana/data=!4m7!3m6!1s0x8626bee8a56d54a1:0x97dfd7c8069f7c40!8m2!3d30.3941135!4d-91.0945005!16s%2Fg%2F1262h75sc!19sChIJoVRtpei-JoYRQHyfBsjX35c,Total Vein Care Louisiana,3.7,3,Medical clinic,"8888 Summa Ave, Baton Rouge, LA 70809, United States","9WV4+J5 Baton Rouge, Louisiana, USA",https://totalveincarelouisiana.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 225-769-4493,Closes soon · 4:30 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipO2E7kmOtxXyYV7J_Vmq-rBc5_8TiNNcawjTfTp=w408-h247-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-12-16T21:57:35.924Z,,,
https://www.google.com/maps/place/CVT+Surgical+Center/data=!4m7!3m6!1s0x8626a4439ebf99f3:0x4ef7488972471e32!8m2!3d30.4044088!4d-91.1085355!16s%2Fg%2F1tdcgqzg!19sChIJ85m_nkOkJoYRMh5HcolI904,CVT Surgical Center,3.7,14,Vascular surgeon,"7777 Hennessy Blvd #1008, Baton Rouge, LA 70808, United States","CV3R+QH Baton Rouge, Louisiana, USA",https://cvtsc.com/,+1 225-766-0416,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNj_AE4Sn9C1C5xH3B4eFF4RfjOhfxTrYU_S-8F=w408-h328-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-12-16T21:57:40.289Z,,,
https://www.google.com/maps/place/Vascular+Specialty+Center+%26+Vascular+Specialty+Laboratory/data=!4m7!3m6!1s0x8626a4508153867b:0xbfff40653d32cf99!8m2!3d30.3940992!4d-91.0944569!16s%2Fg%2F1wtbv7j6!19sChIJe4ZTgVCkJoYRmc8yPWVA_78,Vascular Specialty Center & Vascular Specialty Laboratory,5.0,2,Surgical center,"8888 Summa Ave, Baton Rouge, LA 70809, United States","9WV4+J6 Baton Rouge, Louisiana, USA",http://www.brvsc.com/,+1 225-769-4493,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPAbUhnezDNlvNwudGdzxhQL5f9sG2BsFRCN9N8=w408-h271-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-12-16T21:57:44.719Z,,,
https://www.google.com/maps/place/Vein+Specialists+at+Baton+Rouge+Cardiology+Center/data=!4m7!3m6!1s0x8626a44486300001:0xa3f593ee265bca6f!8m2!3d30.4015567!4d-91.108889!16s%2Fg%2F11fxcgjpg5!19sChIJAQAwhkSkJoYRb8pbJu6T9aM,Vein Specialists at Baton Rouge Cardiology Center,,,Medical Center,"5231 Brittany Dr, Baton Rouge, LA 70808, United States","CV2R+JC Baton Rouge, Louisiana, USA",,+1 225-214-7738,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=x5mLLe3Q1yUSMsTxNM2amQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=219.48503&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-12-16T21:57:49.279Z,,,
https://www.google.com/maps/place/Vascular+Clinic/data=!4m7!3m6!1s0x8626a443376dc4cf:0xadb3a7612eb97e1d!8m2!3d30.403958!4d-91.1070679!16s%2Fg%2F11c54dhfy6!19sChIJz8RtN0OkJoYRHX65LmGns60,Vascular Clinic,,,Medical clinic,"5000 Hennessy Blvd, Baton Rouge, LA 70808, United States","CV3V+H5 Baton Rouge, Louisiana, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-vH-7ZYdpNFAEz0E6l7cFw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=118.30795&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-12-16T21:57:51.859Z,,,
https://www.google.com/maps/place/Baton+Rouge+General+Heart+%26+Vascular+Surgery/data=!4m7!3m6!1s0x8626a4f98fd2c0c1:0xa67b12e8c3d680ad!8m2!3d30.3941757!4d-91.0944251!16s%2Fg%2F12626dltp!19sChIJwcDSj_mkJoYRrYDWw-gSe6Y,Baton Rouge General Heart & Vascular Surgery,2.5,4,Medical clinic,"8888 Summa Ave Entrance 4, Baton Rouge, LA 70809, United States","9WV4+M6 Baton Rouge, Louisiana, USA",https://www.brgeneral.org/location/baton-rouge-general-heart-vascular-surgery,+1 225-769-4493,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMZfomwP8chVh3mVORwOFDAAvf-woIXZwH-p4NV=w480-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-12-16T21:57:56.588Z,,,
https://www.google.com/maps/place/CVT+Vascular+Lab/data=!4m7!3m6!1s0x8626a4439ebf99f3:0x1408a9dd2b9765c8!8m2!3d30.4045061!4d-91.1086346!16s%2Fg%2F1tg87029!19sChIJ85m_nkOkJoYRyGWXK92pCBQ,CVT Vascular Lab,5.0,1,Medical laboratory,"7777 Hennessy Blvd #1008, Baton Rouge, LA 70808, United States","CV3R+RG Baton Rouge, Louisiana, USA",,+1 225-766-8070,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=q0mX28MQfU7aSDwc80t3TQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=164.69356&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-12-16T21:57:58.850Z,,,
