placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes,error,isBlackOwned
https://www.google.com/maps/place/Evergreen+Plumbing+%26+Mechanical+LLC/data=!4m7!3m6!1s0x54bff8b21436c715:0x27afc611d4db7bce!8m2!3d44.9168743!4d-123.0167449!16s%2Fg%2F1hc4ksd27!19sChIJFcc2FLL4v1QRznvb1BHGryc,Evergreen Plumbing & Mechanical LLC,4.9,2348,Plumber,"2245 McGilchrist St SE, Salem, OR 97302, United States","WX8M+P8 Salem, Oregon, USA",https://www.evergreen-plumbing.com/,+1 503-714-7004,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipP-_lL3EOp9jjJbqdztDj60wjwhl3eol5T-sclG=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-11-11T03:55:58.248Z,,,,
https://www.google.com/maps/place/Henco+Plumbing+Services/data=!4m7!3m6!1s0x54bff9f396ce54bb:0x427a71ab15f1087f!8m2!3d44.9097343!4d-123.0195768!16s%2Fg%2F11x70yrn95!19sChIJu1TOlvP5v1QRfwjxFatxekI,Henco Plumbing Services,4.9,280,Plumber,"2060 Vista Ave SE #150, Salem, OR 97302, United States","WX5J+V5 Salem, Oregon, USA",https://www.hencoplumbing.com/?utm_source=google-gbp&utm_medium=organic&utm_campaign=*397*henco-salem,+1 503-500-5820,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNHTTRyoFAwSdy5hq5C1t1siVWDhPbOj79xlljU=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-11-11T03:56:04.600Z,,,,
https://www.google.com/maps/place/DoneRite+Plumbing/data=!4m7!3m6!1s0x54bffe9094f7d3db:0xace5e6b37bf69845!8m2!3d44.9559377!4d-123.0156558!16s%2Fg%2F11c7t2yxp1!19sChIJ29P3lJD-v1QRRZj2e7Pm5aw,DoneRite Plumbing,4.8,1802,Plumber,"1420 Sunnyview Rd NE Suite 150, Salem, OR 97301, United States","XX4M+9P Salem, Oregon, USA",https://www.doneriteplumbingsalem.com/,+1 503-342-7782,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx8zv1NNLev24veEIACEzAbeaaL5KUb--XKbUdWFjPHVyLK5hrBA-otWFJMZJIdFRpfttjMRHP3KtQNnpShrhp1eBnKw3FigNqQj_ll2xvyGyoZzfZZGyeAMwgAzFsorl6wuzvp=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-11-11T03:56:09.607Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Proline+Plumbing+and+Sewer/data=!4m7!3m6!1s0x54bfffa283acfc51:0x2279ae921cc706b4!8m2!3d44.9281642!4d-123.0466998!16s%2Fg%2F11gxx7k3w6!19sChIJUfysg6L_v1QRtAbHHJKueSI,Proline Plumbing and Sewer,4.9,140,Plumber,"280 Wilson St S, Salem, OR 97302, United States","WXH3+78 Salem, Oregon, USA",https://salemoregonplumber.com/,+1 971-431-8638,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipO6j1Gqi_vJ96TuDVNJaHdvpIGFu6vfxUqEEu4n=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-11-11T03:56:14.940Z,,,,
https://www.google.com/maps/place/A-1+Plumbing+Inc/data=!4m7!3m6!1s0x54bfff4cdd86a8cf:0xc7aedb69c273383b!8m2!3d44.916422!4d-123.0201526!16s%2Fg%2F1tcwl8ym!19sChIJz6iG3Uz_v1QROzhzwmnbrsc,A-1 Plumbing Inc,4.5,419,Plumber,"1940 McGilchrist St SE, Salem, OR 97302, United States","WX8H+HW Salem, Oregon, USA",https://www.a1plumbinginc.com/,+1 503-585-2009,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipOpJy6k21witwMbfVZ-Lz_buGuRRV3-rSyHfqw4=w408-h271-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-11-11T03:56:19.917Z,,,,
https://www.google.com/maps/place/Roto-Rooter+Plumbing+%26+Water+Cleanup/data=!4m7!3m6!1s0x54bffff5b4f27ecb:0x4390ac5d70f61c89!8m2!3d44.9398304!4d-123.0391998!16s%2Fg%2F11jfpt_j47!19sChIJy37ytPX_v1QRiRz2cF2skEM,Roto-Rooter Plumbing & Water Cleanup,4.8,989,Plumber,"388 State St Ste 605, Salem, OR 97301, United States","WXQ6+W8 Salem, Oregon, USA",https://www.rotorooter.com/salemor/?utm_source=Google&utm_medium=organic&utm_campaign=gmb&utm_content=website,+1 503-404-4003,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNE-7yaehRrqMvgcwipKlaCBjxxuYe6mkscH7E9=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-11-11T03:56:25.079Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/ISO+Plumbing+%26+Mechanical/data=!4m7!3m6!1s0x54c065955401ac3b:0x5b571bef87e81ee8!8m2!3d44.9173503!4d-123.0140914!16s%2Fg%2F11fnyph_8n!19sChIJO6wBVJVlwFQR6B7oh-8bV1s,ISO Plumbing & Mechanical,4.9,127,Plumber,"2345 McGilchrist St SE suite 7, Salem, OR 97302, United States","WX8P+W9 Salem, Oregon, USA",https://isoplumbing.com/,+1 503-217-4968,Closed ⋅ Opens 7 am Wed,https://lh3.googleusercontent.com/p/AF1QipM2bCN8k2TVNEUv0U0ROPqTdi3RIlTyMEpGdZuy=w408-h306-k-no,true,7 am–4 pm,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-11-11T03:56:29.917Z,,,,
https://www.google.com/maps/place/Spectrum+Plumbing/data=!4m7!3m6!1s0x4d6d9b190311d089:0xa33980a8f0c6b957!8m2!3d44.9566558!4d-123.0906354!16s%2Fg%2F11x7mp5m_s!19sChIJidARAxmbbU0RV7nG8KiAOaM,Spectrum Plumbing,5.0,35,Plumber,"1588 Bartlett Hill Dr NW, Salem, OR 97304, United States","XW45+MP Salem, Oregon, USA",http://spectrumplumbingllc.com/,+1 503-917-3259,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipME4V8Uh9_Ue27a9eg_71epBU2YKfGw7hfpPWay=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-11-11T03:56:35.122Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Swell+Plumbing/data=!4m7!3m6!1s0x220d71b7d6cb59ed:0x9066da98d703edb3!8m2!3d44.8934055!4d-122.5411574!16s%2Fg%2F11v411y6zm!19sChIJ7VnL1rdxDSIRs-0D15jaZpA,Swell Plumbing,4.9,165,Plumber,,,https://swellplumbingco.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-profile-salem,+1 503-884-4072,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipOfCLuBgPTTHJ08Vk29xlat1jgoRkgo3dsg14TN=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-11-11T03:56:40.030Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/NW+Sewer+%26+drain/data=!4m7!3m6!1s0x54bfff74a6ef9e0b:0xc1f6f7b13b2092ea!8m2!3d44.9451352!4d-123.0052727!16s%2Fg%2F11ghrgll0y!19sChIJC57vpnT_v1QR6pIgO7H39sE,NW Sewer & drain,4.8,45,Plumber,"1223 24th St NE, Salem, OR 97301, United States","WXWV+3V Salem, Oregon, USA",https://www.cloggeddrainsnw.com/,+1 971-900-9253,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM95CTLP4LaHhcUOTIlXvVz6wcZzr7w1PTipng0=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-11-11T03:56:45.126Z,,,,
