placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/Patriot+Property+Management+Group/data=!4m7!3m6!1s0x89e6dd126511bfdb:0x82f5dde26f76898e!8m2!3d42.0972461!4d-72.623269!16s%2Fg%2F11h5n8fx37!19sChIJ278RZRLd5okRjol2b-Ld9YI,Patriot Property Management Group,4.1,111,Property management company,"268 Cold Spring Ave STE B, West Springfield, MA 01089, United States","39WG+VM West Springfield, Massachusetts, USA",https://www.patriotpmg.com/,+1 413-707-4434,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipNamNt2DTfZEHrahw6gAL4Yze5OII9Tttc0A0Z4=w408-h544-k-no,true,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,Closed,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-09-25T18:00:38.435Z,,,,
https://www.google.com/maps/place/Spaeth+Property+Services/data=!4m7!3m6!1s0x89e6e10904326fd9:0xe81e3e0c4fe9067f!8m2!3d42.0962056!4d-72.6237125!16s%2Fg%2F1tvdkttj!19sChIJ2W8yBAnh5okRfwbpTww-Hug,Spaeth Property Services,3.7,24,Property management company,"177 Norman St, West Springfield, MA 01089, United States","39WG+FG West Springfield, Massachusetts, USA",http://spaethpropertymgmt.com/,+1 413-781-8683,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipPEPxhRZwGiVDQQOB2zOztflA0Ut_CTF9Ph19QM=w519-h240-k-no,true,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-09-25T18:00:44.267Z,,,,
https://www.google.com/maps/place/VP+Management/data=!4m7!3m6!1s0x89e6ddf892f75463:0xad2adafb883bd850!8m2!3d42.0874139!4d-72.6281007!16s%2Fg%2F1ptyq6rch!19sChIJY1T3kvjd5okRUNg7iPvaKq0,VP Management,4.7,398,Property management company,"62 Suffield St, Agawam, MA 01001, United States","39PC+XQ Agawam, Massachusetts, USA",https://www.vpmanagement.net/,+1 413-331-5100,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM0AjU0XWrogMRxUTx9U6dN_Sm6zOc87Kq-vRVb=w436-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-09-25T18:00:49.073Z,,,,
https://www.google.com/maps/place/Masswest+Management+LLC/data=!4m7!3m6!1s0x89e6e6e0cd91c3eb:0x9e478386431ff276!8m2!3d42.1049217!4d-72.5929977!16s%2Fg%2F1tflngdb!19sChIJ68ORzeDm5okRdvIfQ4aDR54,Masswest Management LLC,5.0,2,Property management company,"15 Taylor St, Springfield, MA 01103, United States","4C34+XR Springfield, Massachusetts, USA",,+1 413-736-8987,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cI33qSEk1MV5c-UWnOtGeA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=23.41428&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-09-25T18:00:51.953Z,,,,
https://www.google.com/maps/place/Mekal+Management/data=!4m7!3m6!1s0x8be2c3aa8b52a543:0x6a607e883fbd1706!8m2!3d42.0885007!4d-72.5781376!16s%2Fg%2F11rpdf6h2k!19sChIJQ6VSi6rD4osRBhe9P4h-YGo,Mekal Management,4.7,51,Property management company,"125-143 Main St Unit MW314C, Springfield, MA 01105, United States","3CQC+CP Springfield, Massachusetts, USA",https://www.mekalmgmt.com/,+1 413-213-3039,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=05e90EsQ0RCVGTQxFfuxCg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=90.63972&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-09-25T18:00:57.238Z,Identifies as women-owned,,,
https://www.google.com/maps/place/Ruach+Management+Co.+LLC/data=!4m7!3m6!1s0x89e6e7b968aa0835:0x7a646f0119e86b4b!8m2!3d42.1012421!4d-72.6143451!16s%2Fg%2F11qpgcb5_w!19sChIJNQiqaLnn5okRS2voGQFvZHo,Ruach Management Co. LLC,5.0,2,Property management company,"425 Union St Ste. 42, West Springfield, MA 01089, United States","492P+F7 West Springfield, Massachusetts, USA",https://ruachmanagement.com/contact-us,+1 413-342-4265,Closed ⋅ Opens 10 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=x9-W7MZ2bSNV9xs9fIojsw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=184.18794&pitch=0&thumbfov=100,true,Closed,10 am–2 pm,Closed,Closed,10 am–2 pm,Closed,10 am–2 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-09-25T18:01:02.813Z,,,,
https://www.google.com/maps/place/Garden+Park+Management/data=!4m7!3m6!1s0x89e6e6efc5bb9329:0x8a8d9729308c077!8m2!3d42.093194!4d-72.580632!16s%2Fg%2F1v7pzhs2!19sChIJKZO7xe_m5okRd8AIk3LZqAg,Garden Park Management,2.9,22,Property management company,"513 Main St, Springfield, MA 01105, United States","3CV9+7P Springfield, Massachusetts, USA",,+1 413-739-9774,Open ⋅ Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UJnJnElZbV-BU_kFWSeIsg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=77.77295&pitch=0&thumbfov=100,false,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-09-25T18:01:08.073Z,,,,
https://www.google.com/maps/place/Uniform+Property+Management/data=!4m7!3m6!1s0x89e6e38d722700ab:0x148a921824a4ed1c!8m2!3d42.0847213!4d-72.6433274!16s%2Fg%2F11jmy4z3vy!19sChIJqwAnco3j5okRHO2kJBiSihQ,Uniform Property Management,4.7,74,Property management company,"417 Springfield St PMB 105, Agawam, MA 01001, United States","39M4+VM Agawam, Massachusetts, USA",https://www.uniformpropertymanagement.com/,+1 413-381-5171,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPFEcXvBLP-d8QNj9WoL9Ka0-FTfmflg-1t7RLj=w408-h272-k-no,true,9 am–6 pm,9 am–6 pm,9 am–2 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-09-25T18:01:13.294Z,,,,
https://www.google.com/maps/place/Streamline+Commercial+Management/data=!4m7!3m6!1s0x89e6e7bdfb1187cd:0xb97947715e3f24b8!8m2!3d42.10148!4d-72.5862218!16s%2Fg%2F11l744plj1!19sChIJzYcR-73n5okRuCQ_XnFHebk,Streamline Commercial Management,5.0,2,Property management company,"135 State St Suite 205, Springfield, MA 01103, United States","4C27+HG Springfield, Massachusetts, USA",,+1 413-459-0567,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-XThzkxz5SgedfX3fgy4ng&cb_client=search.gws-prod.gps&w=408&h=240&yaw=114.5838&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-09-25T18:01:17.894Z,,,,
"https://www.google.com/maps/place/RR+and+Company+Realty,+LLC/data=!4m7!3m6!1s0x89e6e65eac2de605:0x7426ee19c88e9867!8m2!3d42.1022934!4d-72.589424!16s%2Fg%2F1thw351p!19sChIJBeYtrF7m5okRZ5iOyBnuJnQ","RR and Company Realty, LLC",2.8,51,Property management company,"1365 Main St #140, Springfield, MA 01103, United States","4C26+W6 Springfield, Massachusetts, USA",http://www.rrandcompany.com/,+1 413-314-3463,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPDDNjelLh4ESykrb_VJYps2jk86A5CU36WHTjE=w408-h263-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-09-25T18:01:22.648Z,,,,
