placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,isBlackOwned,attributes
https://www.google.com/maps/place/Property+Management+Alliance/data=!4m7!3m6!1s0x89d9f3ba3e09e4e3:0x963c6ec3b2a60af3!8m2!3d43.0506038!4d-76.1480685!16s%2Fg%2F1tdw4gkc!19sChIJ4-QJPrrz2YkR8wqmssNuPJY,Property Management Alliance,4.0,149,Property management company,"323 E Water St, Syracuse, NY 13202, United States","3V22+6Q Syracuse, New York, USA",https://www.propertymanagementalliance.com/,+1 315-422-2086,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipO3P8yy-frL70IyNj3xT9BryHelQZWO3ezy6DCu=w408-h306-k-no,true,9 am–5 pm,9 am–4 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2025-09-25T17:47:27.792Z,,,
https://www.google.com/maps/place/CKRE+Property+Management/data=!4m7!3m6!1s0x89d9f324cbce2fa7:0x8096f9769baaa315!8m2!3d43.062647!4d-76.1208418!16s%2Fg%2F11wmrl1t8j!19sChIJpy_OyyTz2YkRFaOqm3b5loA,CKRE Property Management,5.0,29,Property management company,"116 Mooney Ave apt.2, Syracuse, NY 13206, United States","3V7H+3M Syracuse, New York, USA",,+1 315-217-1586,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOEzFkM2kmjdYVpDPY1IO7DZmi98_Cn40iJGdu_=w408-h304-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2025-09-25T17:47:33.980Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Heading+Home+Property+Management/data=!4m7!3m6!1s0x89d9f300d2b4ae83:0x9f800838534c535e!8m2!3d43.0541778!4d-76.1299655!16s%2Fg%2F1tcw4m6g!19sChIJg6600gDz2YkRXlNMUzgIgJ8,Heading Home Property Management,4.4,5,Property management company,"342 Elm St, Syracuse, NY 13203, United States","3V3C+M2 Syracuse, New York, USA",,+1 315-214-3888,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tdsVE7bq-BEV2sdPkZH6cA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=98.434944&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2025-09-25T17:47:38.943Z,,,
https://www.google.com/maps/place/Halston+J.+Association/data=!4m7!3m6!1s0x89d9f3f67b21c1e9:0xaf7eacf96b61da98!8m2!3d43.0628064!4d-76.1280769!16s%2Fg%2F11sdt8chxc!19sChIJ6cEhe_bz2YkRmNpha_msfq8,Halston J. Association,4.9,8,Property management company,"1401 James St, Syracuse, NY 13203, United States","3V7C+4Q Syracuse, New York, USA",http://halstonjassociation.com/,+1 315-956-5884,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNu6LAoYEvp71145BvmFdTw8Bjqi1_RRpKdhoHu=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2025-09-25T17:47:44.318Z,LGBTQ+ friendly,true,
https://www.google.com/maps/place/CNY+Asset+Management+LLC/data=!4m7!3m6!1s0x89d9f3b8aa0d7629:0x1918507eb417b110!8m2!3d43.0505595!4d-76.1938881!16s%2Fg%2F11_rjrlk4!19sChIJKXYNqrjz2YkRELEXtH5QGBk,CNY Asset Management LLC,4.3,27,Property management company,"1900 W Genesee St, Syracuse, NY 13204, United States","3R24+6C Syracuse, New York, USA",http://www.cnyassetmanagement.com/,+1 315-640-0389,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=e7_lqgC1tAAi3gGtPiqrdg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=241.55344&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2025-09-25T17:47:49.536Z,,,
https://www.google.com/maps/place/Coral+Real+Estate+LLC/data=!4m7!3m6!1s0x89d9f3aeff87b605:0x29b3442dce0e364d!8m2!3d43.0531708!4d-76.1407811!16s%2Fg%2F11dfqwxv27!19sChIJBbaH_67z2YkRTTYOzi1Esyk,Coral Real Estate LLC,4.1,40,Property management company,"312 Hawley Ave, Syracuse, NY 13203, United States","3V35+7M Syracuse, New York, USA",,+1 315-403-0800,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nofirlhfAmTkldi3Gm4J6BZvCkLMyeY7yiDxNlUIvhkUVz0gufS2RliqrdkJKoFcpFz1MJTBmJCG8N5zDTU3D7KT8iPNP6Js7ISAxiN9aVq9o9Fqj5WQKUVLYgNstbsfdF1CbSl4A=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2025-09-25T17:47:55.134Z,,,
https://www.google.com/maps/place/Sutton+Real+Estate+Company/data=!4m7!3m6!1s0x89d9f3c91a19f075:0x463667cb9b024144!8m2!3d43.0564091!4d-76.1586625!16s%2Fg%2F1tslkqj7!19sChIJdfAZGsnz2YkRREECm8tnNkY,Sutton Real Estate Company,4.6,48,Commercial real estate agency,"525 Plum St Suite 100, Syracuse, NY 13204, United States","3R4R+HG Syracuse, New York, USA",http://www.suttoncos.com/,+1 315-424-1111,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOOnweIT53cjaz7iIilYipkE0H5XbRFmawYO4OH=w408-h272-k-no,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2025-09-25T17:48:00.502Z,,,
https://www.google.com/maps/place/The+Icon+Companies/data=!4m7!3m6!1s0x89d9f3b893f6255d:0xc13f5d02ed6c75ca!8m2!3d43.048277!4d-76.1509646!16s%2Fg%2F12vrnn05w!19sChIJXSX2k7jz2YkRynVs7QJdP8E,The Icon Companies,5.0,15,Commercial real estate agency,"344 S Warren St #202, Syracuse, NY 13202, United States","2RXX+8J Syracuse, New York, USA",http://theiconcompanies.com/,+1 315-299-6292,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNDx_2WiD5Ao7yMG0QE-oq39nJlvajCaYlTCAFP=w408-h284-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2025-09-25T17:48:05.573Z,,,
https://www.google.com/maps/place/CJF+Property+Management/data=!4m7!3m6!1s0x89d9f304dc53ba37:0x35af70bb3027c80!8m2!3d43.0524228!4d-76.121067!16s%2Fg%2F11r9ryj8s!19sChIJN7pT3ATz2YkRgHwCswv3WgM,CJF Property Management,1.0,3,Property management company,"226 Teall Ave, Syracuse, NY 13217, United States","3V2H+XH Syracuse, New York, USA",https://www.cjfpropertymanagement.com/,+1 315-447-4637,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq5jLHoUczUS55fdmqxcnKsEYbdT2ou2qIxEtmtINRwxOzGrpqE9ik1rGzAr_4UhlGcSktfiZ35PmOPyb5s-LComXV-v6tRRixN5v-Rycm8Zjh1ghQlurdXBCmWEztCSzsCZtw=w408-h544-k-no,false,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2025-09-25T17:48:10.585Z,,,
https://www.google.com/maps/place/Tempo+Enterprises/data=!4m7!3m6!1s0x89d9f3a93ea0a98f:0xf816b7ed13d6cfd3!8m2!3d43.0535752!4d-76.1366492!16s%2Fg%2F1txc80f0!19sChIJj6mgPqnz2YkR08_WE-23Fvg,Tempo Enterprises,3.5,52,Property management company,"305 N Crouse Ave, Syracuse, NY 13203, United States","3V37+C8 Syracuse, New York, USA",http://www.tempocny.com/,+1 315-424-0036,Open ⋅ Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SfiQNUyVILwh9hAYdOT_dA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=270.28616&pitch=0&thumbfov=100,true,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2025-09-25T17:48:15.626Z,,,
