placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,isBlackOwned,attributes
https://www.google.com/maps/place/Real+Property+Management+Main/data=!4m7!3m6!1s0x8824d33a5dae12ad:0x1949dbed55ce2f5a!8m2!3d42.35322!4d-83.066283!16s%2Fg%2F11r_tbgbw_!19sChIJrRKuXTrTJIgRWi_OVe3bSRk,Real Property Management Main,4.6,139,Property management company,"453 W Forest Ave, Detroit, MI 48201, United States","9W3M+7F Detroit, Michigan, USA",https://www.rpmmain.com/?cid=LSTL_RPM000203&utm_source=gmb&utm_campaign=local&utm_medium=organic,+1 248-905-1246,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noecUVvp9h298puo_WoTIMYroQMhEjpNvS7lWglief1R_Vr1Q3VT7_0XKO6_Y-6DkZc1inhEGMzDDJJQQTDLdjBZ4oNaKas52rVmLvxODma_BRmSCjqsULntEosmA74LS5KQ85fAKMO67Q=w408-h271-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2025-09-25T17:02:34.128Z,,,
https://www.google.com/maps/place/855+Manager+-+Property+Management+%26+Realty/data=!4m7!3m6!1s0x883b2dbfa38bb8a5:0xd0f0f2e5111b4640!8m2!3d42.3292865!4d-83.0484296!16s%2Fg%2F11q2pgqy4t!19sChIJpbiLo78tO4gRQEYbEeXy8NA,855 Manager - Property Management & Realty,5.0,13,Property management company,"607 Shelby St Suite 743, Detroit, MI 48226, United States","8XH2+PJ Detroit, Michigan, USA",https://www.855manager.com/,+1 248-933-7233,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipPUsFpoJn47ESgd4_3xo3y7RTU9d0MO4HaS5L37=w408-h861-k-no,true,10 am–4:30 pm,10 am–4:30 pm,Closed,Closed,10 am–4:30 pm,10 am–4:30 pm,10 am–4:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2025-09-25T17:02:39.973Z,,,
https://www.google.com/maps/place/Grant+%26+Main/data=!4m7!3m6!1s0x883b2d4f9a89fcd7:0x8128c4afed3e0567!8m2!3d42.3293531!4d-83.0470033!16s%2Fg%2F11rqsrm2py!19sChIJ1_yJmk8tO4gRZwU-7a_EKIE,Grant & Main,3.4,150,Property management company,"535 Griswold St Ste. 111 #36, Detroit, MI 48226, United States","8XH3+P5 Detroit, Michigan, USA",https://www.grantmain.com/,+1 313-246-9280,,https://lh3.googleusercontent.com/p/AF1QipPZMFoNORpOFzOhiBqw4DivgMPQ2SDVGh6pp_SO=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2025-09-25T17:02:43.212Z,,,
https://www.google.com/maps/place/Dicheng+Property+Management/data=!4m7!3m6!1s0x883b2dc2bff0a489:0x1587960052d6938c!8m2!3d42.3292814!4d-83.0483457!16s%2Fg%2F11twhd_zsd!19sChIJiaTwv8ItO4gRjJPWUgCWhxU,Dicheng Property Management,4.0,8,Property management company,"607 Shelby St #450, Detroit, MI 48226, United States","8XH2+PM Detroit, Michigan, USA",https://propertymanage.biz/dicheng,+1 313-888-7135,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOAs6RYbAEp0BQN5rj_BzgZRouYYPa2AVXwUcTr=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2025-09-25T17:02:48.424Z,,,
https://www.google.com/maps/place/National+Real+Estate+Management+Group+%7C+NREMG+Detroit/data=!4m7!3m6!1s0x883b2d87803e12e5:0xf6864f692cfcf7ca!8m2!3d42.3292865!4d-83.0484296!16s%2Fg%2F11lc_8wk6m!19sChIJ5RI-gIctO4gRyvf8LGlPhvY,National Real Estate Management Group | NREMG Detroit,5.0,5,Property management company,"607 Shelby St Suite 700-1289, Detroit, MI 48226, United States","8XH2+PJ Detroit, Michigan, USA",https://www.nremg.com/,+1 313-351-9235,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMaf0dOr7wSqJ6ipaIdje15Qur7O7SV8awnQcdU=w408-h373-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2025-09-25T17:02:53.888Z,,,
https://www.google.com/maps/place/Green+Titan+Management/data=!4m7!3m6!1s0x883b2d4b40018053:0xf8cd1cada6e9d79d!8m2!3d42.340013!4d-83.0616623!16s%2Fg%2F11cst0vwm_!19sChIJU4ABQEstO4gRndfppq0czfg,Green Titan Management,5.0,1,Property management company,"2727 2nd Ave #126, Detroit, MI 48201, United States","8WRQ+28 Detroit, Michigan, USA",http://greentitanmanagement.com/,+1 734-828-7010,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3KB-Gh9GMTBiXskPF8IJSA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=245.61789&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2025-09-25T17:02:57.684Z,,,
https://www.google.com/maps/place/EAR+HOUSING+INC./data=!4m7!3m6!1s0x8824d33345bd5c13:0x67faf133decff848!8m2!3d42.3393265!4d-83.0209058!16s%2Fg%2F1td2hjpq!19sChIJE1y9RTPTJIgRSPjP3jPx-mc,EAR HOUSING INC.,3.8,13,Property management company,"2711 E Jefferson Ave suite 204, Detroit, MI 48207, United States","8XQH+PJ Detroit, Michigan, USA",,+1 313-974-7552,Open ⋅ Closes 3 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AR80nIPB9by5F6d8sIX_6w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=334.982&pitch=0&thumbfov=100,true,10 am–3 pm,10 am–3 pm,Closed,Closed,10 am–3 pm,10 am–3 pm,12 am–3:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2025-09-25T17:03:03.650Z,,,
https://www.google.com/maps/place/Marketplace+Homes/data=!4m7!3m6!1s0x8824acd496e66343:0x4e20c8e1c479faed!8m2!3d42.333588!4d-83.0325922!16s%2Fg%2F1thn63sx!19sChIJQ2PmltSsJIgR7fp5xOHIIE4,Marketplace Homes,4.3,1340,Property management company,"1380 E Jefferson Ave, Detroit, MI 48207, United States","8XM8+CX Detroit, Michigan, USA",https://www.marketplacehomes.com/,+1 800-331-0646,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipOna7IeMjWU170wGiYz1ib-_RJYtx58LvKJ4uY9=w426-h240-k-no,true,9 am–5:30 pm,9 am–5:30 pm,Closed,Closed,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2025-09-25T17:03:09.148Z,,,
https://www.google.com/maps/place/Suite+Properties+Detroit+Property+Management/data=!4m7!3m6!1s0x8824d370249dd45b:0x1c43aaf7ba65835b!8m2!3d42.3714139!4d-83.0710731!16s%2Fg%2F11gzs7sjyq!19sChIJW9SdJHDTJIgRW4NluveqQxw,Suite Properties Detroit Property Management,3.6,64,Property management company,"3040 E Grand Blvd Ste. 101, Detroit, MI 48202, United States","9WCH+HH Detroit, Michigan, USA",https://rentwithsuite.com/,+1 313-962-1800,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqEfvES8DiVRBx7VZ9HVJ4v-EnTmryLDlTx2ikofXxrDUgi5A6upmJc3DaSeOs4E8Qlmo7tH7878etuO-adlIJjPolBIHCzxUNq4pvkE5-dIKX7IbGVWFvnvcFuBf1vnPvCX_xl=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2025-09-25T17:03:15.198Z,,,
"https://www.google.com/maps/place/Concierge+Management+Services,+LLC/data=!4m7!3m6!1s0x8824d3995845faef:0x73580d4dcfe30731!8m2!3d42.3550815!4d-83.0308042!16s%2Fg%2F11k9g1bt2r!19sChIJ7_pFWJnTJIgRMQfjz00NWHM","Concierge Management Services, LLC",5.0,2,Property management company,"2833 Gratiot Ave, Detroit, MI 48207, United States","9X49+2M Detroit, Michigan, USA",http://conciergems.com/,+1 248-661-8654,,https://lh3.googleusercontent.com/p/AF1QipOmI6qNRysDQXUic-2BBowpmekPbj7KaPEd0ia6=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2025-09-25T17:03:18.239Z,LGBTQ+ friendly,,
