placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,isBlackOwned,error
"https://www.google.com/maps/place/Dekalb+Vein+Center+%7C+Sclerotherapy,+Varicose+%26+Spider+Vein+Treatment/data=!4m7!3m6!1s0x88f507711de74b09:0x715f15a584353f73!8m2!3d33.791105!4d-84.283107!16s%2Fg%2F1vg_840n!19sChIJCUvnHXEH9YgRcz81hKUVX3E","Dekalb Vein Center | Sclerotherapy, Varicose & Spider Vein Treatment",4.5,34,Surgical center,"2675 N Decatur Rd Suite 611, Decatur, GA 30033, United States","QPR8+CQ Decatur, Georgia, USA",https://dekalbveincenter.com/?utm_source=GMB,+1 404-501-9377,Closes soon · 5 pm · Opens 9 am Wed,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOAfbg1poNvD3lQqvRNywG8tguZQoREYkIplvVl=w408-h267-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Sandy+Springs+ATL+GA/@33.9304352,-84.3733147,14z",2025-12-16T21:57:08.415Z,,
https://www.google.com/maps/place/Atlanta+Vascular+and+Vein+Center/data=!4m7!3m6!1s0x88f59fffd5697fc3:0xe7dc75b9f0df74f8!8m2!3d34.05902!4d-84.238499!16s%2Fg%2F11j49j9h2p!19sChIJw39p1f-f9YgR-HTf8Ll13Oc,Atlanta Vascular and Vein Center,4.6,9,Vascular surgeon,"West Wing, 4165 Old Milton Pkwy Ste 150, Alpharetta, GA 30005, United States","3Q56+JJ Alpharetta, Georgia, USA",https://atlantavascularandveincenters.com/,+1 678-878-4555,Closes soon · 5 pm · Opens 8 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CAWyB9goM0wTFM92gNk4NA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=297.33447&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Sandy+Springs+ATL+GA/@33.9304352,-84.3733147,14z",2025-12-16T21:57:13.023Z,,
https://www.google.com/maps/place/Center+for+Vein+Restoration/data=!4m7!3m6!1s0x88f50933f0b641f3:0xb568e63115a983e5!8m2!3d33.9070808!4d-84.3493625!16s%2Fg%2F1hc0t7n19!19sChIJ80G28DMJ9YgR5YOpFTHmaLU,Center for Vein Restoration,4.7,199,Vascular surgeon,"1100 Johnson Ferry Rd NE Suite 165, Atlanta, GA 30342, United States","WM42+R7 Atlanta, Georgia, USA",https://www.centerforvein.com/our-clinics/locations/sandy-springs-atlanta-georgia,+1 770-575-8918,Open · Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipNDcXt220upT0-qx0BWeh5xXEZwrNZ7ndHaKelN=w408-h426-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,Closed,7 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+Sandy+Springs+ATL+GA/@33.9304352,-84.3733147,14z",2025-12-16T21:57:17.452Z,,
https://www.google.com/maps/place/Aleman+Vein+Center/data=!4m7!3m6!1s0x88f5097692399d71:0xe8fde3b6920f1716!8m2!3d33.921484!4d-84.3283538!16s%2Fg%2F11shpk5497!19sChIJcZ05knYJ9YgRFhcPkrbj_eg,Aleman Vein Center,5.0,228,Doctor,"1455 Lincoln Pkwy E #315, Atlanta, GA 30346, United States","WMCC+HM Atlanta, Georgia, USA",https://www.alemanvein.com/,+1 404-777-1728,"Closes soon · 5 pm · Opens 8 am Wed

Confirmed by phone call 10 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipOTNZUh1PFsSEXD7UvR_qmQOoLLxU0D9EI00rh7=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Sandy+Springs+ATL+GA/@33.9304352,-84.3733147,14z",2025-12-16T21:57:22.194Z,,
https://www.google.com/maps/place/Emory+Vein+Center/data=!4m7!3m6!1s0x88f50f53b5138167:0x745853ca24cc166!8m2!3d33.9097292!4d-84.3502338!16s%2Fg%2F1260zqv03!19sChIJZ4ETtVMP9YgRZsFMojyFRQc,Emory Vein Center,2.8,4,Medical clinic,"5673 Peachtree Dunwoody Rd #625, Atlanta, GA 30342, United States","WJ5X+VW Atlanta, Georgia, USA",https://www.emoryhealthcare.org/locations/offices/emory-vein-center-st-josephs?&utm_campaign=hv_veincenter_ra_gmb-locations&utm_source=google&utm_medium=gmb&utm_content=gmb_locations?&utm_campaign=brand_all_non&utm_source=google&utm_medium=gmb&utm_content=gmb-locations,+1 404-778-8346,Closes soon · 5 pm · Opens 8 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5qdDm2M_Ojyh8YmbygWxVg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=171.10497&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Sandy+Springs+ATL+GA/@33.9304352,-84.3733147,14z",2025-12-16T21:57:26.602Z,,
https://www.google.com/maps/place/Advanced+Vascular+%26+Vein+%28Sandy+Springs%29/data=!4m7!3m6!1s0x88f50910a911d443:0x84f80fe268d28ef2!8m2!3d33.9103066!4d-84.3503303!16s%2Fg%2F11ypwnsd5z!19sChIJQ9QRqRAJ9YgR8o7SaOIP-IQ,Advanced Vascular & Vein (Sandy Springs),,,Medical clinic,"5673 Peachtree Dunwoody Rd #440, Sandy Springs, GA 30342, United States","WJ6X+4V Sandy Springs, Georgia, USA",https://www.advancedvv.com/?utm_source=GMBSocialClimb&utm_medium=AdvancedVascular%26Vein%28SandySprings%29,+1 678-284-2573,"Closes soon · 5 pm · Opens 8 am Wed

Updated by this business 4 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipMRkr8alx88UmOov8kaawZghFMV2YCdxz2R3U0C=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Sandy+Springs+ATL+GA/@33.9304352,-84.3733147,14z",2025-12-16T21:57:30.877Z,,
https://www.google.com/maps/place/USA+Vein+Clinics+-+Atlanta+on+Brookhaven+Ave/data=!4m7!3m6!1s0x88f50933f8e2503d:0x5dc216c96ef00b3d!8m2!3d33.8709683!4d-84.3357012!16s%2Fg%2F1vjdqxml!19sChIJPVDi-DMJ9YgRPQvwbskWwl0,USA Vein Clinics - Atlanta on Brookhaven Ave,4.2,152,Medical clinic,"305 Brookhaven Ave Suite B1180, Atlanta, GA 30319, United States","VMC7+9P Atlanta, Georgia, USA",https://www.usaveinclinics.com/company/locations/georgia/office/atlanta-brookhaven/,+1 404-705-9099,,,https://lh3.googleusercontent.com/p/AF1QipNoNdDdYnjXqtwPqh2fdbt9gDRDhyeyur9ybAA9=w408-h257-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/vein+clinics+in+Sandy+Springs+ATL+GA/@33.9304352,-84.3733147,14z",2025-12-16T21:57:35.354Z,,
https://www.google.com/maps/place/Vein+and+Skin+Laser+Center/data=!4m7!3m6!1s0x88f50ecb5ad218c7:0x402d18282bf1e6d0!8m2!3d33.908172!4d-84.35544!16s%2Fg%2F1hm3tyfxs!19sChIJxxjSWssO9YgR0ObxKygYLUA,Vein and Skin Laser Center,5.0,7,Doctor,"980 Johnson Ferry Rd NE #430, Atlanta, GA 30342, United States","WJ5V+7R Atlanta, Georgia, USA",,+1 404-508-4320,Closes soon · 5 pm · Opens 9 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9eY_saPp6fR9mrb2URjWog&cb_client=search.gws-prod.gps&w=408&h=240&yaw=36.621433&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Sandy+Springs+ATL+GA/@33.9304352,-84.3733147,14z",2025-12-16T21:57:39.759Z,,
https://www.google.com/maps/place/Northeast+Atlanta+Vascular+Care/data=!4m7!3m6!1s0x88f509e7c2f5a4e9:0xbe401e87902fddb9!8m2!3d33.9218572!4d-84.3098366!16s%2Fg%2F11fhz73wjx!19sChIJ6aT1wucJ9YgRud0vkIceQL4,Northeast Atlanta Vascular Care,4.7,39,Surgical center,"1 Dunwoody Park S Suite 130, Atlanta, GA 30338, United States","WMCR+P3 Atlanta, Georgia, USA",https://preferredvasculargroup.com/locations/northeast-atlanta-vascular-care/,+1 404-554-2080,Closed · Opens 8 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dSQfIktKbNz6niGkSGdfSQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=172.99318&pitch=0&thumbfov=100,false,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Sandy+Springs+ATL+GA/@33.9304352,-84.3733147,14z",2025-12-16T21:57:44.262Z,,
https://www.google.com/maps/place/Georgia+Endovascular/data=!4m7!3m6!1s0x88f51193cd258f13:0xd0ba4dc046d61019!8m2!3d33.8778052!4d-84.4610923!16s%2Fg%2F11vht827g6!19sChIJE48lzZMR9YgRGRDWRsBNutA,Georgia Endovascular,4.6,29,Medical clinic,"3225 Cumberland Blvd SE Suite 520, Atlanta, GA 30339, United States","VGHQ+4H Atlanta, Georgia, USA",https://www.georgiaeva.com/,+1 678-201-1732,Closes soon · 5 pm · Opens 8 am Wed,,https://lh3.googleusercontent.com/p/AF1QipOAWS_id0Kicj-kmVrtQJ96KMfEmxGT9EZuQIa0=w408-h305-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Sandy+Springs+ATL+GA/@33.9304352,-84.3733147,14z",2025-12-16T21:57:48.518Z,,
https://www.google.com/maps/place/United+Vein+%26+Vascular+Centers/data=!4m7!3m6!1s0x88f5051c763e1ab9:0x243f66e1d29ffc1b!8m2!3d33.8382357!4d-84.3750305!16s%2Fg%2F11vwjyy0xb!19sChIJuRo-dhwF9YgRG_yf0uFmPyQ,United Vein & Vascular Centers,4.4,13,Medical clinic,"371 East Paces Ferry Rd NE Suite 630, Atlanta, GA 30305, United States","RJQF+7X Atlanta, Georgia, USA",https://unitedveincenters.com/find-a-clinic/georgia/buckhead/?utm_campaign=gmb_buckhead,+1 404-948-4092,Closes soon · 5 pm · Opens 8 am Wed,,https://lh3.googleusercontent.com/p/AF1QipP-t7UKD0MlxBOLrVu1t8rBCct73OpWuHciZyWd=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Sandy+Springs+ATL+GA/@33.9304352,-84.3733147,14z",2025-12-16T21:57:52.994Z,,
https://www.google.com/maps/place/Center+for+Vein+Restoration+%7C+Dr.+Keith+Moore/data=!4m7!3m6!1s0x88f4e3858f48fa77:0x9d7cd43046cf6bb6!8m2!3d33.6614145!4d-84.5136921!16s%2Fg%2F11f8hb52hm!19sChIJd_pIj4Xj9IgRtmvPRjDUfJ0,Center for Vein Restoration | Dr. Keith Moore,4.8,129,Vascular surgeon,"3886 Princeton Lakes Way #140, Atlanta, GA 30331, United States","MF6P+HG Atlanta, Georgia, USA",https://www.centerforvein.com/our-clinics/locations/camp-creek-atlanta-georgia,+1 770-575-8918,Open · Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipMZusp6GN_W8zgKurJgyTx9rZcilpRkvUFNZFXL=w408-h426-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,Closed,7 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+Sandy+Springs+ATL+GA/@33.9304352,-84.3733147,14z",2025-12-16T21:57:57.338Z,,
https://www.google.com/maps/place/Atlanta+Center+for+Veins/data=!4m7!3m6!1s0x88f50933732aa47f:0xa16a326b5c560cc!8m2!3d33.9057001!4d-84.3520667!16s%2Fg%2F12hq94rfv!19sChIJf6QqczMJ9YgRzGDFtSajFgo,Atlanta Center for Veins,,,Dermatologist,"5555 Peachtree Dunwoody Rd #195, Atlanta, GA 30342, United States","WJ4X+75 Atlanta, Georgia, USA",http://www.atlantacenterforveins.com/,+1 404-256-4457 ext. 232,Closed · Opens 7 am Wed,,https://lh3.googleusercontent.com/p/AF1QipMnoEIGcPSrGapQ9QApki7MmlL9pRg_bFRHP01f=w426-h240-k-no,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–12 pm,Closed,Closed,7 am–4 pm,"https://www.google.com/maps/search/vein+clinics+in+Sandy+Springs+ATL+GA/@33.9304352,-84.3733147,14z",2025-12-16T21:58:01.643Z,,
"https://www.google.com/maps/place/Gauld+Vein+%26+Vascular+Buckhead+%28Dr.+Anand+Parikh,+MD%29/data=!4m7!3m6!1s0x88f50519e7870e1d:0xd1404eab51e6fcc0!8m2!3d33.8434106!4d-84.4290231!16s%2Fg%2F11l1_sxlt6!19sChIJHQ6H5xkF9YgRwPzmUatOQNE","Gauld Vein & Vascular Buckhead (Dr. Anand Parikh, MD)",5.0,62,Vascular surgeon,"3280 Howell Mill Rd NW West Tower Suite 243, Atlanta, GA 30327, United States","RHVC+99 Atlanta, Georgia, USA",https://gauldveinandvascular.com/?utm_campaign=gmb,+1 404-435-0718,Closes soon · 5 pm · Opens 8 am Wed,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNCUGqoRSqYodSulu2y2izoT9v_gpK8gCSlR6Ox=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–1:30 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Sandy+Springs+ATL+GA/@33.9304352,-84.3733147,14z",2025-12-16T21:58:06.152Z,,
https://www.google.com/maps/place/Vein+Center+of+Ga/data=!4m7!3m6!1s0x88f50ecc588cdd35:0xfd315177ef4a1297!8m2!3d33.9067026!4d-84.3552924!16s%2Fg%2F1263hg3xv!19sChIJNd2MWMwO9YgRlxJK73dRMf0,Vein Center of Ga,,,Doctor,"993 Johnson Ferry Rd NE # D280, Atlanta, GA 30342, United States","WJ4V+MV Atlanta, Georgia, USA",,+1 404-256-0404,Temporarily closed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qe6MAlY2F9RAcD13quHifg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=144.61206&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Sandy+Springs+ATL+GA/@33.9304352,-84.3733147,14z",2025-12-16T21:58:10.398Z,,
