placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,isBlackOwned,attributes
https://www.google.com/maps/place/Liberty+Home+Care/data=!4m7!3m6!1s0x890069648ef2cc93:0x6ac596b63b8263dc!8m2!3d33.8172607!4d-78.6914583!16s%2Fg%2F11h6yv9fsz!19sChIJk8zyjmRpAIkR3GOCO7aWxWo,Liberty Home Care,5.0,2,Home health care service,"1019 Hwy 17 S Ste 124, North Myrtle Beach, SC 29582, United States","R885+WC North Myrtle Beach, South Carolina, USA",https://www.libertyhomecare.com/?utm_source=GMB&utm_medium=Yext&y_source=1_MTQzOTA3NzctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 843-839-2273,Open ⋅ Closes 5 pm,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Q9SrgQRK4WjEmJCD7_sC5A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=94.64074&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-09-10T19:00:23.180Z,,
https://www.google.com/maps/place/NMB+Mobile+Urgent+Care/data=!4m7!3m6!1s0x8857758db67e39f5:0xd51b7f58ee55b0a3!8m2!3d33.8365389!4d-78.6441184!16s%2Fg%2F11hg2y1q46!19sChIJ9Tl-to11V4gRo7BV7lh_G9U,NMB Mobile Urgent Care,5.0,136,Urgent care center,"802 Sea Mountain Hwy Unit A, North Myrtle Beach, SC 29582, United States","R9P4+J9 North Myrtle Beach, South Carolina, USA",http://www.mobileurgent.care/,+1 843-290-8097,"Open ⋅ Closes 7 pm

Updated by this business 4 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrg78aupld5nriRhcfm-zD9yNWPaQkUMBKmzOUuG1HxhJeB2wIeSjxIQVW1dnMrR7wLSAMa0eXukyYAVTaYTXuOEG9A9AP3oiyXj99Y0EAMvuFKOW82d01JY4hr8QSDSZla34B6=w408-h306-k-no,true,9 am–7 pm,9 am–7 pm,9 am–5 pm,9 am–7 pm,2–6 pm,9 am–7 pm,9 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-09-10T19:00:29.174Z,,
https://www.google.com/maps/place/Incare+Home+Health+%26+Hospice/data=!4m7!3m6!1s0x89007d3f815b48bd:0xed36e4465d23c56a!8m2!3d33.8265948!4d-78.6827713!16s%2Fg%2F1tf_tqsj!19sChIJvUhbgT99AIkRasUjXUbkNu0,Incare Home Health & Hospice,1.0,1,Home health care service,"116 Hwy 17 S, North Myrtle Beach, SC 29582, United States","R8G8+JV North Myrtle Beach, South Carolina, USA",,+1 843-280-4148,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qsBJby8qq3qY3iphUGyihQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=328.35193&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Home+Health+clinics+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-09-10T19:00:32.244Z,,
https://www.google.com/maps/place/Amada+Senior+Care/data=!4m7!3m6!1s0x890063b0edbbb33f:0xca0a8ae42d17fd20!8m2!3d33.8079152!4d-78.7129353!16s%2Fg%2F11xdfwn4vy!19sChIJP7O77bBjAIkRIP0XLeSKCso,Amada Senior Care,5.0,6,Home health care service,"2423 Hwy 17 S, North Myrtle Beach, SC 29582, United States","R75P+5R North Myrtle Beach, South Carolina, USA",https://www.amadaseniorcare.com/north-myrtle-beach-senior-care/,+1 843-306-9922,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VrAFe7jWnPe1Ux3KH1N9PA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=28.287764&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-09-10T19:00:37.499Z,,
https://www.google.com/maps/place/Spencer+Global+Homecare+Group/data=!4m7!3m6!1s0x890063bf216e9189:0xe5ebb673f12f875e!8m2!3d33.801237!4d-78.729224!16s%2Fg%2F11tjqcnwml!19sChIJiZFuIb9jAIkRXocv8XO26-U,Spencer Global Homecare Group,,,Home health care service,"4007 Hwy 17 S, North Myrtle Beach, SC 29582, United States","R72C+F8 North Myrtle Beach, South Carolina, USA",https://spencerglobalvetassist.com/,+1 843-427-4000,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0SbbjQxkU_IieZHlS46s4A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=159.53406&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-09-10T19:00:42.499Z,,
https://www.google.com/maps/place/Seniors+Helping+Seniors+Grand+Strand/data=!4m7!3m6!1s0x890087b086f881d7:0x4c9787c4246f5052!8m2!3d33.838528!4d-78.6445396!16s%2Fg%2F11y98yy1np!19sChIJ14H4hrCHAIkRUlBvJMSHl0w,Seniors Helping Seniors Grand Strand,,,Home health care service,"1000 Sea Mountain Hwy Box 350, North Myrtle Beach, SC 29582, United States","R9Q4+C5 North Myrtle Beach, South Carolina, USA",https://locations.seniorshelpingseniors.com/sc/northmyrtlebeach/195.html,+1 843-278-9754,"Open ⋅ Closes 5 pm

Confirmed by this business 3 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipM6ZTsF2sN1ksZ2Ad15_IQ5dJDS-y1AK9qaTJ3b=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-09-10T19:00:47.413Z,,
https://www.google.com/maps/place/Home+Care+of+Myrtle+Beach/data=!4m7!3m6!1s0x89007d2fdbfe9743:0x4614ea69bc766dcc!8m2!3d33.7316175!4d-78.8611333!16s%2Fg%2F11ckr53xxm!19sChIJQ5f-2y99AIkRzG12vGnqFEY,Home Care of Myrtle Beach,4.9,38,Home health care service,"1293 Professional Dr Suite 104, Myrtle Beach, SC 29577, United States","P4JQ+JG Myrtle Beach, South Carolina, USA",https://www.wellsdale.com/myrtlebeach,+1 843-249-5541,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipM6EI0vvQsoRFXSr78XnueGh_PWJ1AQ9wX1Hvx8=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-09-10T19:00:52.435Z,,
https://www.google.com/maps/place/Grand+Strand+Comfort+Care/data=!4m7!3m6!1s0x890068ef7dc34cd3:0x7a8526fda5f8da52!8m2!3d33.707808!4d-78.8714823!16s%2Fg%2F11cs1sr25k!19sChIJ00zDfe9oAIkRUtr4pf0mhXo,Grand Strand Comfort Care,4.9,162,Home health care service,"2411 N Oak St #105j, Myrtle Beach, SC 29577, United States","P45H+4C Myrtle Beach, South Carolina, USA",https://gscomfortcare.com/,+1 843-626-2613,Closes soon ⋅ 4 pm ⋅ Opens 8:30 am Thu,,https://lh3.googleusercontent.com/p/AF1QipNo9AtCA55KR5Cw4J0IH1DtslM015o0160EC6Y6=w408-h306-k-no,true,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,Closed,Closed,8:30 am–4 pm,8:30 am–4 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-09-10T19:00:57.573Z,,
https://www.google.com/maps/place/At+Home/data=!4m7!3m6!1s0x89008784df30b8c3:0x31a556a571236a01!8m2!3d33.8415487!4d-78.6466506!16s%2Fg%2F11trxf435t!19sChIJw7gw34SHAIkRAWojcaVWpTE,At Home,,,Home health care service,"North Myrtle Beach, SC 29582, United States","R9R3+J8 North Myrtle Beach, South Carolina, USA",,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vJNx1CWDvW1-DZHC3b4sGQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=44.661808&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Home+Health+clinics+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-09-10T19:01:00.364Z,,
"https://www.google.com/maps/place/Personal+Health+Care,+Inc/data=!4m7!3m6!1s0x8900873911024f65:0x8053c4b1a7ba3fee!8m2!3d33.8453651!4d-78.6420262!16s%2Fg%2F11pclys446!19sChIJZU8CETmHAIkR7j-6p7HEU4A","Personal Health Care, Inc",5.0,4,Health insurance agency,"1027 Sand Ct, North Myrtle Beach, SC 29582, United States","R9W5+45 North Myrtle Beach, South Carolina, USA",https://personalhealthcareinc.com/,+1 843-492-6672,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipM07ys4tF6_N7xK5EymoHAgRWQx0CawmlC2l_i-=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-09-10T19:01:05.586Z,,
