placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,attributes,info,isBlackOwned,error
"https://www.google.com/maps/place/SafeParc+Parking+Solutions/@40.1024767,-83.1406167,14z/data=!4m6!3m5!1s0x883892d190e92dd3:0x9ba11d63d477fb5e!8m2!3d40.0983527!4d-83.113182!16s%2Fg%2F11f3n4_d25",SafeParc Parking Solutions,4.2,5,Valet parking service,"58 S High St B, Dublin, OH 43017, United States","3VXP+8P Dublin, Ohio, USA",http://www.safeparc.com/,+1 614-288-1474,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NqHakrvUrB9XpSQsm-K1OA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=345.64072&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 pm–12 am,12 am–5 pm,Closed,8 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Dublin+Columbus+OH/@40.1024767,-83.1406167,14z",2025-10-28T18:31:58.989Z,,,,
https://www.google.com/maps/place/Arena+Crossing/data=!4m7!3m6!1s0x88388f261ad30ee5:0x1c3eca212ce5872b!8m2!3d39.970775!4d-83.004451!16s%2Fg%2F11hy9pjqyg!19sChIJ5Q7TGiaPOIgRK4flLCHKPhw,Arena Crossing,4.5,2,Sports activity location,"423-237 N Front St, Columbus, OH 43215, United States","XXCW+86 Columbus, Ohio, USA",https://www.arenadistrict.com/news/whats-around-bars-in-columbus/,+1 866-558-4282,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=X0DH30xBULU7onYPGwQlzQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=196.63692&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Westerville+Columbus+OH/@40.1266689,-82.9318807,14z",2025-10-28T18:32:17.016Z,,,,
https://www.google.com/maps/place/Truck+Parking+Club/data=!4m7!3m6!1s0x8838f3918c89e16f:0x681dc6f4d8300392!8m2!3d40.176341!4d-83.019154!16s%2Fg%2F11xtx2d17b!19sChIJb-GJjJHzOIgRkgMw2PTGHWg,Truck Parking Club,3.0,1,Parking lot,"7991 Columbus Pike, Lewis Center, OH 43035, United States","5XGJ+G8 Lewis Center, Ohio, USA",https://truckparkingclub.com/truck-parking/ohio/lewis-center/7991-columbus-pike-43035?advocate=BHG692&utm_source=pm_marketing_link&utm_medium=referral&utm_campaign=gmb_marketing_link&el=Lewis_Center-Ohio-43035-BHG692-1&htrafficsource=gmb,+1 220-529-0316,"Open 24 hours

Confirmed by this business 11 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPJ5DDzs9f_jali7_u4lOPOe-YF8nd0digE9P-u=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Westerville+Columbus+OH/@40.1266689,-82.9318807,14z",2025-10-28T18:32:22.642Z,,,,
https://www.google.com/maps/place/Valet+Parking/data=!4m7!3m6!1s0x8838f5d187d65943:0x621fc2f54a31acb5!8m2!3d40.1449382!4d-82.9814231!16s%2Fg%2F11h53qk3hc!19sChIJQ1nWh9H1OIgRtawxSvXCH2I,Valet Parking,3.7,3,Valet parking service,"1500 Polaris Pkwy, Columbus, OH 43240, United States","42V9+XC Columbus, Ohio, USA",https://polarisfashionplace.com/about-us,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzBuHmxnZgfoU6d6LQ6dj2OxlDvP3L68RL_EJMLYH8C2yL_REXOcR8kEW3IOD8mq4md3oBIQGP7Xz_iec0agMxTKUk8JZC4YvVAp_07yl75DmjLq8T6FfAX3TI-ZjboEjcab5nA=w408-h293-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Westerville+Columbus+OH/@40.1266689,-82.9318807,14z",2025-10-28T18:32:25.443Z,,,,
https://www.google.com/maps/place/City+of+Columbus+Division+of+Parking+Services/data=!4m7!3m6!1s0x883885db2f5b68f7:0xca06dfb472c6102e!8m2!3d39.9066484!4d-83.0032918!16s%2Fg%2F11bw79ycs1!19sChIJ92hbL9uFOIgRLhDGcrTfBso,City of Columbus Division of Parking Services,1.5,142,City government office,"2700 Impound Lot Rd, Columbus, OH 43207, United States","WX4W+MM Columbus, Ohio, USA",http://www.parkcolumbus.com/,+1 614-645-6400,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyw0wXVARpCq4Kg92Q8py54rfxIONU_XJds8b5RZjvryh420jeJa_YdqZVW0xMc2FOxTcDLhgjPmJlRXTvGlAVv0U7QUrMe5EMobZfQlUy_hLEcWkpl3oMoGduTOyW6e46ocGFD9g=w408-h544-k-no,true,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,Closed,10 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Westerville+Columbus+OH/@40.1266689,-82.9318807,14z",2025-10-28T18:32:30.300Z,,,,
https://www.google.com/maps/place/Parking+Solutions+Inc./data=!4m7!3m6!1s0x88388f230674a07b:0x9b157e610c004f7f!8m2!3d39.967656!4d-83.0114684!16s%2Fg%2F11cs1wxv1w!19sChIJe6B0BiOPOIgRf08ADGF-FZs,Parking Solutions Inc.,3.3,3,Transportation service,"353 W Nationwide Blvd, Columbus, OH 43215, United States","XX9Q+3C Columbus, Ohio, USA",http://parkingsolutionsinc.com/,+1 614-469-7000,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rqeWDu-p9N9CXzLAFsJyeA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=269.7572&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Westerville+Columbus+OH/@40.1266689,-82.9318807,14z",2025-10-28T18:32:35.194Z,,,,
https://www.google.com/maps/place/Parking/data=!4m7!3m6!1s0x8838f56b3c78d279:0xae9735d1d5ca3fa9!8m2!3d40.1475131!4d-82.9380575!16s%2Fg%2F11gk7jvqr0!19sChIJedJ4PGv1OIgRqT_K1dE1l64,Parking,4.0,1,Parking garage,"300 Polaris Pkwy, Westerville, OH 43082, United States","43X6+2Q Westerville, Ohio, USA",https://parking.com/columbus/lot/polaris-valet?utm_source=Yext&utm_medium=Yext&utm_campaign=Yext-OH,+1 614-280-3072,Temporarily closed,https://lh3.googleusercontent.com/p/AF1QipMrfYFMnyNUOw2DdFwIFtTuzytlslLyNtiv7gni=w408-h408-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Westerville+Columbus+OH/@40.1266689,-82.9318807,14z",2025-10-28T18:32:40.264Z,,,,
https://www.google.com/maps/place/The+Parking+Spot/data=!4m7!3m6!1s0x883889fb2f98efad:0xefe41859e0835482!8m2!3d40.0014186!4d-82.9132658!16s%2Fg%2F1tz76n3c!19sChIJre-YL_uJOIgRglSD4FkY5O8,The Parking Spot,4.8,2640,Parking lot,"1399 Stelzer Rd, Columbus, OH 43219, United States","232P+HM Columbus, Ohio, USA",https://www.theparkingspot.com/locations/columbus?utm_source=gmbpanel&utm_medium=organic&utm_id=map,+1 614-237-6413,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOcTlXnOotIJnTXfQi8bwjnRv_qotvFWS2K0ZDK=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Westerville+Columbus+OH/@40.1266689,-82.9318807,14z",2025-10-28T18:32:45.280Z,,,,
https://www.google.com/maps/place/Parking+Services+Grant+Hospital+Valet/data=!4m7!3m6!1s0x883888cc942b4121:0x86a0474cfdd84c53!8m2!3d39.9599633!4d-82.9911128!16s%2Fg%2F1tf9ny3t!19sChIJIUErlMyIOIgRU0zY_UxHoIY,Parking Services Grant Hospital Valet,1.6,24,Parking lot,"300 E Town St, Columbus, OH 43215, United States","X255+XH Columbus, Ohio, USA",,+1 614-566-9121,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AlydfC1DN3cgjfdbgKx0mQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=345.51117&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Westerville+Columbus+OH/@40.1266689,-82.9318807,14z",2025-10-28T18:32:48.392Z,,,,
https://www.google.com/maps/place/Eckl+Parking+%2F+Allpro+Parking/data=!4m7!3m6!1s0x883888cdec868101:0xf14c8ee8ff89b03!8m2!3d39.9632671!4d-82.9899367!16s%2Fg%2F11dxdnx_pr!19sChIJAYGG7M2IOIgRA5v4j-7IFA8,Eckl Parking / Allpro Parking,3.0,2,Parking lot,"431 E Broad St #300, Columbus, OH 43215, United States","X276+82 Columbus, Ohio, USA",,+1 614-221-9696,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=b79bKCu7pvtH6nGt4U64xA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=193.5817&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Westerville+Columbus+OH/@40.1266689,-82.9318807,14z",2025-10-28T18:32:53.524Z,,,,
