placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,isBlackOwned,error
https://www.google.com/maps/place/Jing+Zhang+CPA/data=!4m7!3m6!1s0x825461f770fe60a1:0x49d65806154a9cb!8m2!3d37.3188197!4d-122.0306087!16s%2Fg%2F11tbz73zw9!19sChIJoWD-cPdhVIIRy6lUYYBlnQQ,Jing Zhang CPA,5.0,8,Certified public accountant,"20380 Town Center Ln #230, Cupertino, CA 95014, United States","8X99+GQ Cupertino, California, USA",,+1 408-640-9137,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipMeKInDSKJeL_XLUdTiZGj-Jn3ysJzY_vIJYqnV=w408-h305-k-no,true,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Cupertino+San+Jose+CA/@37.3229978,-122.0321823,14z",2025-10-19T16:35:07.528Z,,,
https://www.google.com/maps/place/Silicon+Valley+CPA+Firm/data=!4m7!3m6!1s0x808fbb5853cef287:0x72ee516da8b71ce3!8m2!3d37.3235106!4d-122.0130065!16s%2Fg%2F11fmpx81xl!19sChIJh_LOU1i7j4AR4xy3qG1R7nI,Silicon Valley CPA Firm,4.6,25,Accountant,"10080 N Wolfe Road, 200 Suite SW3, Cupertino, CA 95014, United States","8XFP+CQ Cupertino, California, USA",https://www.siliconvalleycpafirm.com/,+1 650-300-1980,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4jcgJwZQAPscsE1nH_-oaw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=254.30785&pitch=0&thumbfov=100,true,Closed,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,10 am–3 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Cupertino+San+Jose+CA/@37.3229978,-122.0321823,14z",2025-10-19T16:35:12.861Z,,,
"https://www.google.com/maps/place/Aegean+Tax+Solutions,CPA/data=!4m7!3m6!1s0x808fb5a6aa1ebae9:0xe4661d6c6c0eb09a!8m2!3d37.3234947!4d-122.0215001!16s%2Fg%2F1tflmp0_!19sChIJ6boeqqa1j4ARmrAObGwdZuQ","Aegean Tax Solutions,CPA",5.0,4,Tax preparation service,"19925 Stevens Creek Blvd, Cupertino, CA 95014, United States","8XFH+99 Cupertino, California, USA",http://www.aegeantaxsolutions.com/,+1 408-569-0261,Open ⋅ Closes 3 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KyWnG1r2_bn0FJHrxvx_0g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=4.6432147&pitch=0&thumbfov=100,true,9 am–3 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–4 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Cupertino+San+Jose+CA/@37.3229978,-122.0321823,14z",2025-10-19T16:35:17.304Z,,,
"https://www.google.com/maps/place/Cindy+Shi,+CPA/@37.3237784,-122.024247,17z/data=!3m1!4b1!4m6!3m5!1s0x808fb5a5cc50c137:0x8208c1cbb6fd386b!8m2!3d37.3237784!4d-122.024247!16s%2Fg%2F1tgf808c","Cindy Shi, CPA",4.0,4,Accountant,"20045 Stevens Creek Blvd, Cupertino, CA 95014, United States","8XFG+G8 Cupertino, California, USA",,+1 408-873-1021,Closed ⋅ Opens 9 am Mon,,true,Closed,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Cupertino+San+Jose+CA/@37.3229978,-122.0321823,14z",2025-10-19T16:35:23.748Z,,,
https://www.google.com/maps/place/Only+for+Dentists+-+Cupertino/data=!4m7!3m6!1s0x808fb5a6a9618e77:0x3143a6fe0b3804a9!8m2!3d37.323483!4d-122.021596!16s%2Fg%2F1ptx62471!19sChIJd45hqaa1j4ARqQQ4C_6mQzE,Only for Dentists - Cupertino,4.8,9,Certified public accountant,"19925 Stevens Creek Blvd #100, Cupertino, CA 95014, United States","8XFH+99 Cupertino, California, USA",http://www.onlyfordentists.com/,+1 408-333-9802,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipM_ThLv3I2M7uxYd2BXBMH9-NWkgzXVj18yC4DG=w424-h240-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Cupertino+San+Jose+CA/@37.3229978,-122.0321823,14z",2025-10-19T16:35:28.267Z,,,
"https://www.google.com/maps/place/T%26D+Co.,+LLP/data=!4m7!3m6!1s0x808fca4148028321:0xd2de152bc7ca31ad!8m2!3d37.3189168!4d-122.030204!16s%2Fg%2F11cn94pwg5!19sChIJIYMCSEHKj4ARrTHKxysV3tI","T&D Co., LLP",5.0,1,Certified public accountant,"20370 Town Center Ln, Cupertino, CA 95014, United States","8X99+HW Cupertino, California, USA",,+1 408-247-1177,Closed ⋅ Opens 10:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qWclB0zH2mK_fip10CR8rQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=277.30865&pitch=0&thumbfov=100,false,Closed,10:30 am–5:30 pm,10:30 am–5:30 pm,10:30 am–5:30 pm,10:30 am–5:30 pm,10:30 am–5:30 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Cupertino+San+Jose+CA/@37.3229978,-122.0321823,14z",2025-10-19T16:35:32.837Z,,,
https://www.google.com/maps/place/Block+Advisors/data=!4m7!3m6!1s0x808fb433aeaf9a67:0x48bb4f3ac670d13!8m2!3d37.3372631!4d-122.0354882!16s%2Fg%2F1tj9c75d!19sChIJZ5qvrjO0j4AREw1nrPO0iwQ,Block Advisors,4.4,58,Tax preparation service,"20576 Homestead Rd Ste 102, Cupertino, CA 95014, United States","8XP7+WR Cupertino, California, USA",https://www.blockadvisors.com/tax-office-near-me/california/cupertino/3906/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 408-749-0518,Closed ⋅ Opens 10 am Tue,https://lh3.googleusercontent.com/p/AF1QipNr6YjI7SdorQx9vvPpDvJ7CCavLQj5QjKsMFyy=w408-h272-k-no,true,Closed,Closed,10 am–5 pm,Closed,11 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Cupertino+San+Jose+CA/@37.3229978,-122.0321823,14z",2025-10-19T16:35:37.320Z,,,
"https://www.google.com/maps/place/Geetika+Ahuja,+CPA/data=!4m7!3m6!1s0x808fb506dff43bbd:0x8a651617008b7cab!8m2!3d37.3366069!4d-122.0432882!16s%2Fg%2F1pt_n37t6!19sChIJvTv03wa1j4ARq3yLABcWZYo","Geetika Ahuja, CPA",4.0,6,Tax preparation service,"21060 Homestead Rd #204, Cupertino, CA 95014, United States","8XP4+JM Cupertino, California, USA",,+1 408-657-3992,Closed ⋅ Opens 9:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipOh2A2PAhX2mIu5juxJBSN18qmKL5VRfw1kEvcF=w408-h306-k-no,true,Closed,9:30 am–6 pm,9:30 am–6 pm,9:30 am–6 pm,12–6 pm,9:30 am–6 pm,10 am–4 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Cupertino+San+Jose+CA/@37.3229978,-122.0321823,14z",2025-10-19T16:35:41.818Z,,,
https://www.google.com/maps/place/May%27s+Tax+%26+Business+Services/data=!4m7!3m6!1s0x808fb5b3c96bc783:0xb1030bd6acad230f!8m2!3d37.3275449!4d-122.0337634!16s%2Fg%2F1vhkksmd!19sChIJg8drybO1j4ARDyOtrNYLA7E,May's Tax & Business Services,5.0,3,Tax preparation service,"10268 Bandley Dr # 108, Cupertino, CA 95014, United States","8XH8+2F Cupertino, California, USA",,+1 408-446-9867,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eXyMmeYNfUfVkGIN-1GXtQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=289.0823&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Cupertino+San+Jose+CA/@37.3229978,-122.0321823,14z",2025-10-19T16:35:44.265Z,,,
"https://www.google.com/maps/place/EEE+Business+Services,+CPAs/@37.3232956,-122.0210919,17z/data=!3m1!4b1!4m6!3m5!1s0x808fb5a6aa1ebae9:0x921d407a315a986d!8m2!3d37.3232956!4d-122.0210919!16s%2Fg%2F1td7271c","EEE Business Services, CPAs",,,Certified public accountant,"19925 Stevens Creek Blvd #100, Cupertino, CA 95014, United States","8XFH+8H Cupertino, California, USA",http://www.eeebs.com/,+1 408-725-7570,Closed ⋅ Opens 8:30 am Mon,,false,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Cupertino+San+Jose+CA/@37.3229978,-122.0321823,14z",2025-10-19T16:35:50.537Z,,,
