placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,error
https://www.google.com/maps/place/Envision+Pain+Management/data=!4m7!3m6!1s0x8850fba0122f7325:0xf49727327fb7939a!8m2!3d36.1978939!4d-81.6531294!16s%2Fg%2F11sf05cwgs!19sChIJJXMvEqD7UIgRmpO3fzInl_Q,Envision Pain Management,4.7,365,Pain management physician,"237 Longvue Dr A, Boone, NC 28607, United States","58XW+5P Boone, North Carolina, USA",https://www.envisionpainmanagement.com/,+1 828-237-8001,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOrzGsWta1VOUfKyGFioNx9EBJ1wC4_n1Yr0zVC=w408-h310-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2026-01-28T18:36:32.113Z,,
https://www.google.com/maps/place/High+Country+Pain+Relief/data=!4m7!3m6!1s0x8850fbd0a1c8b2b5:0x389dc0e15f262aa5!8m2!3d36.2024927!4d-81.6605464!16s%2Fg%2F11s754lfr1!19sChIJtbLIodD7UIgRpSomX-HAnTg,High Country Pain Relief,5.0,83,Pain control clinic,"240 Shadowline Dr Unit A6, Boone, NC 28607, United States","682Q+XQ Boone, North Carolina, USA",https://www.highcountrypainrelief.com/,+1 828-386-1888,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPLinVdiwGoY5PR60rrtjhrMaGWZzjFFDmQ1HK8=w408-h306-k-no,true,9 am–6 pm,8 am–5 pm,Closed,Closed,Closed,9 am–6 pm,2–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2026-01-28T18:36:37.780Z,,
https://www.google.com/maps/place/App+Pain+Management/data=!4m7!3m6!1s0x8850fa5205bfcb4f:0x71532b69b4242bbb!8m2!3d36.197858!4d-81.6527954!16s%2Fg%2F1tdzb360!19sChIJT8u_BVL6UIgRuysktGkrU3E,App Pain Management,3.8,27,Pain control clinic,"261 Longvue Dr, Boone, NC 28607, United States","58XW+4V Boone, North Carolina, USA",https://www.unchealthappalachian.org/locations/profile/app-pain-management/,+1 828-265-5493,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNKDQM2TJrHRDjL-_x2_a2UbOLS9wkATpCl2xze=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2026-01-28T18:36:43.085Z,,
https://www.google.com/maps/place/Blue+Ridge+Acupuncture+%26+Integrative+Health/data=!4m7!3m6!1s0x8850fa45f4c1aae3:0xc0cf34556d03d15f!8m2!3d36.2054086!4d-81.6610767!16s%2Fg%2F1tkjlx4_!19sChIJ46rB9EX6UIgRX9EDbVU0z8A,Blue Ridge Acupuncture & Integrative Health,4.8,142,Alternative medicine practitioner,"610 State Farm Rd Suite B, Boone, NC 28607, United States","684Q+5H Boone, North Carolina, USA",http://www.blueridgeintegrativehealth.com/,+1 828-457-8975,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipM2usRXOdiiD54COTwrtbUVWrD2LozOgYnmvTFV=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2026-01-28T18:36:47.868Z,,
"https://www.google.com/maps/place/Richard+Stork,+MD/data=!4m7!3m6!1s0x8850fb1365075a2f:0x43a8c4df9b66d63b!8m2!3d36.1978319!4d-81.6527149!16s%2Fg%2F11pv3wddc1!19sChIJL1oHZRP7UIgRO9Zmm9_EqEM","Richard Stork, MD",,,Pain management physician,"261 Longvue Dr, Boone, NC 28607, United States","58XW+4W Boone, North Carolina, USA",https://apprhs.org/providers/richard-j-stork-md/,+1 828-265-5493,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eHGzdeym7fTG7eRUYVra7g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=14.429773&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pain+management+physician+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2026-01-28T18:36:52.542Z,,
https://www.google.com/maps/place/Willow+Health+and+Wellness/data=!4m7!3m6!1s0x8850fbf2ef95c165:0xdf659de98e68678!8m2!3d36.1991352!4d-81.6680552!16s%2Fg%2F11mts6dn54!19sChIJZcGV7_L7UIgReIbmmN5Z9g0,Willow Health and Wellness,5.0,59,Chiropractor,"643 Greenway Rd K1, Boone, NC 28607, United States","58XJ+MQ Boone, North Carolina, USA",https://www.willowhealthnc.com/,+1 828-832-6632,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipO4hqOobbJY-dGl4inc_-o7xh76oqRVgq30k13z=w408-h272-k-no,true,9 am–6 pm,Closed,8:30 am–4:30 pm,Closed,Closed,9 am–3 pm,8:30 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2026-01-28T18:36:57.521Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Appalachian+Family+Chiropractic/data=!4m7!3m6!1s0x8850fa5d6959ba67:0x97567c638c5b6ca3!8m2!3d36.1992019!4d-81.6679805!16s%2Fg%2F1ydxc8j5n!19sChIJZ7pZaV36UIgRo2xbjGN8Vpc,Appalachian Family Chiropractic,5.0,15,Chiropractor,"643 Greenway Rd, Boone, NC 28607, United States","58XJ+MR Boone, North Carolina, USA",http://appfamilychiro.com/,+1 828-355-9052,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPF3BLXwqpaqfPTrGO3L_VaBXEM6GsGmpprCGmx=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2026-01-28T18:37:02.437Z,,
https://www.google.com/maps/place/OrthoCarolina+Boone/data=!4m7!3m6!1s0x8850fa51f21ef423:0x74ec32eef0bd7b86!8m2!3d36.2023661!4d-81.6560653!16s%2Fg%2F11b6ctm6td!19sChIJI_Qe8lH6UIgRhnu98O4y7HQ,OrthoCarolina Boone,4.7,358,Orthopedic surgeon,"Greenway Building, 950 State Farm Rd #200, Boone, NC 28607, United States","682V+WH Boone, North Carolina, USA",https://www.orthocarolina.com/locations/boone?utm_source=GMBSocialClimb&utm_medium=OrthoCarolinaBoone,+1 828-264-1100,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMECkDX_d539-2ripEOtAo5lbj2XyQfuxs4TDCE=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2026-01-28T18:37:07.529Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Wellspring+Center+for+Healing+%26+Education/data=!4m7!3m6!1s0x8850f09da08cbaa7:0x92fcd54f0cd7d3fd!8m2!3d36.20514!4d-81.692888!16s%2Fg%2F1vknq25d!19sChIJp7qMoJ3wUIgR_dPXDE_V_JI,Wellspring Center for Healing & Education,4.8,41,Acupuncture clinic,"2348 NC-105 Ste 9, Boone, NC 28607, United States","6844+3R Boone, North Carolina, USA",http://www.wellspring-healing.com/,+1 828-265-0001,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOz6zShNiwel1zn8rczG1hD2r8qSn4bhvWYwXVd=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2026-01-28T18:37:12.370Z,,
"https://www.google.com/maps/place/Lynn+Gilbert,+PA-C/data=!4m7!3m6!1s0x8850fb595eadf097:0xed91aa0f8f6ddb21!8m2!3d36.2024643!4d-81.6560314!16s%2Fg%2F11hz5vf7sg!19sChIJl_CtXln7UIgRIdttjw-qke0","Lynn Gilbert, PA-C",4.9,56,Physician assistant,"Greenway Building, 950 State Farm Rd #200, Boone, NC 28607, United States","682V+XH Boone, North Carolina, USA","https://www.orthocarolina.com/physicians/lynn-gilbert-pa-c?utm_source=GMBSocialClimb&utm_medium=LynnGilbert,PA-C",+1 828-264-1100,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Bi6F9P0zMZd4We02qQUVSA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=228.31973&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2026-01-28T18:37:17.186Z,,
