placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,info,attributes,error,isBlackOwned
https://www.google.com/maps/place/Dave%27s+Garage+Doors/data=!4m7!3m6!1s0x54c11def0aea09fd:0x664e637c6ff95b68!8m2!3d44.057184!4d-123.155338!16s%2Fg%2F11wvbqqnkt!19sChIJ_QnqCu8dwVQRaFv5b3xjTmY,Dave's Garage Doors,5.0,449,Garage door supplier,"196 Wallis St STE D, Eugene, OR 97402, United States","3R4V+VV Eugene, Oregon, USA",https://www.davesgaragedoors.com/,+1 541-241-3232,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNM7odGLjIqNERj8I6myuN-gC25H6GvYS7NyBbn=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Eugene+OR/@44.052121,-123.0896705,14z",2025-11-07T23:02:44.785Z,,,,
https://www.google.com/maps/place/Overhead+Door+Company+of+Eugene-Springfield%E2%84%A2/data=!4m7!3m6!1s0x89d36cea24b84f05:0x47d1fa53ee1c31a5!8m2!3d44.0515561!4d-123.1246278!16s%2Fg%2F1tgj8k21!19sChIJBU-4JOps04kRpTEc7lP60Uc,Overhead Door Company of Eugene-Springfield™,4.9,707,Door supplier,"2090 W 7th Pl, Eugene, OR 97402, United States","3V2G+J4 Eugene, Oregon, USA",http://www.ohdeugene.com/,+1 541-632-8702,,https://lh3.googleusercontent.com/p/AF1QipPFP1cqsKQHO99cno1uLzQSfAF_nQ8uIAOqSO9q=w408-h272-k-no,true,8:30 am–4 pm,Closed,Closed,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Eugene+OR/@44.052121,-123.0896705,14z",2025-11-07T23:02:49.913Z,,,,
https://www.google.com/maps/place/Oregon+Dock%27+N+Door/data=!4m7!3m6!1s0x54c0e2035cbdfe01:0x50c407c13d7d4ac0!8m2!3d44.0720582!4d-123.138843!16s%2Fg%2F11f3p7zv9m!19sChIJAf69XAPiwFQRwEp9PcEHxFA,Oregon Dock' N Door,5.0,229,Garage door supplier,"1006 Bethel Dr, Bethel-Danebo, OR 97402, United States","3VC6+RF Bethel-Danebo, Eugene, OR, USA",http://www.oregondockndoor.com/,+1 541-393-6994,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw4QNdbHadJoiwVr8rsAI8HPY5jQM4yQFQtfeYw9nj6PobNpeZfRBB2YmqEi-hCgb5TgG90u9e95O-5RHWNXRyqbBHDmUldfwuWw-fMS7ta_nWYUC9XLNWNnh7zp1Z7YB1d2wTy1A=w408-h544-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Eugene+OR/@44.052121,-123.0896705,14z",2025-11-07T23:02:54.377Z,,,,
https://www.google.com/maps/place/Crawford+Windor+Inc/data=!4m7!3m6!1s0x54c11e0c8633aaf9:0xdc0aeddcdf1bfe4f!8m2!3d44.0581724!4d-123.0998757!16s%2Fg%2F1w0p5bxs!19sChIJ-aozhgwewVQRT_4b39ztCtw,Crawford Windor Inc,4.8,18,Garage door supplier,"145 Washington St, Eugene, OR 97401, United States","3W52+72 Eugene, Oregon, USA",http://www.crawfordwindor.com/,+1 541-342-2823,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxG40gfB0E8ekVux4Q6AeagsVBTXhXt2d7B5l6g62UXE2VhEe5N2U5isH7WLw_cyWKpbmzFObWVy5FkndYpXAhBFC2d8oV-9JREP8a3Deci9mVg-RHr8hr3IT2n1YP92ONKeKDd-7lsslys=w408-h544-k-no,false,8 am–4:30 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Eugene+OR/@44.052121,-123.0896705,14z",2025-11-07T23:02:59.275Z,,,,
https://www.google.com/maps/place/Stapleton+Overhead+Door/data=!4m7!3m6!1s0x54c0e33400e35887:0x986f630680a0797f!8m2!3d44.0855415!4d-123.0615678!16s%2Fg%2F11kb8kf2g4!19sChIJh1jjADTjwFQRf3mggAZjb5g,Stapleton Overhead Door,5.0,5,Garage door supplier,"3123 Kentwood Dr, Eugene, OR 97401, United States","3WPQ+69 Eugene, Oregon, USA",,+1 541-357-4236,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kMO9kfexXa53PPrWGM6sXw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=262.70313&pitch=0&thumbfov=100,false,8 am–5 pm,Closed,Closed,8 am–5 pm,8 pm–12 am,"12 am–5 pm, 8 pm–12 am",12 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Eugene+OR/@44.052121,-123.0896705,14z",2025-11-07T23:03:03.865Z,,,,
https://www.google.com/maps/place/Door+2+Door+Services/data=!4m7!3m6!1s0x54c11c48186c9d4b:0xb43b07085f2b7424!8m2!3d44.0640316!4d-123.1626754!16s%2Fg%2F1260jd1t0!19sChIJS51sGEgcwVQRJHQrXwgHO7Q,Door 2 Door Services,,,Garage door supplier,"3990 Roosevelt Blvd B, Eugene, OR 97402, United States","3R7P+JW Eugene, Oregon, USA",,+1 541-689-5146,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jlNhuS4kNtmDzldP8V4tUw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=185.62831&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Eugene+OR/@44.052121,-123.0896705,14z",2025-11-07T23:03:06.395Z,,,,
https://www.google.com/maps/place/Vortex+Doors/data=!4m7!3m6!1s0x54c11f35a680855b:0xbcd82f6bb19ab6f7!8m2!3d44.0488852!4d-123.1373142!16s%2Fg%2F11ldj8d911!19sChIJW4WApjUfwVQR97aasWsv2Lw,Vortex Doors,5.0,5,Contractor,"1040 Tyinn St #4, Eugene, OR 97402, United States","2VX7+H3 Eugene, Oregon, USA",https://www.vortexdoors.com/service-centers/oregon/eugene-or,+1 541-203-7585,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sVzwS2Wgc6zIWoe3Ktk8dw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=270.0372&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Eugene+OR/@44.052121,-123.0896705,14z",2025-11-07T23:03:10.708Z,,,,
https://www.google.com/maps/place/Emerald+Door+%26+Glass+Inc./data=!4m7!3m6!1s0x54c11e805ef995f5:0x45cd1094ae350670!8m2!3d44.0509191!4d-123.1324243!16s%2Fg%2F1tfppf3v!19sChIJ9ZX5XoAewVQRcAY1rpQQzUU,Emerald Door & Glass Inc.,4.5,36,Door supplier,"722 Wilson St, Eugene, OR 97402, United States","3V29+92 Eugene, Oregon, USA",http://www.emeralddoorandglass.com/,+1 541-485-0497,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipP426o3Pw-Rz4kj555zd7HhqThjsHr3UqEfv1fc=w490-h240-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Eugene+OR/@44.052121,-123.0896705,14z",2025-11-07T23:03:15.660Z,,,,
https://www.google.com/maps/place/All+County+Garage+Door/data=!4m7!3m6!1s0x54c11efa2b7c9e63:0xa8bacff4eb670bcb!8m2!3d44.0473011!4d-122.9401628!16s%2Fg%2F1hhmyj6ln!19sChIJY558K_oewVQRywtn6_TPuqg,All County Garage Door,5.0,238,Garage door supplier,"5179 B St, Springfield, OR 97478, United States","23W5+WW Springfield, Oregon, USA",http://allcountygaragedoor.com/,+1 541-521-8986,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNNYxMADJiIjiJlOd7of-r1MLeg8u8RS-u3YLeI=w408-h322-k-no,true,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Eugene+OR/@44.052121,-123.0896705,14z",2025-11-07T23:03:20.311Z,,,,
https://www.google.com/maps/place/Affordable+Garage+Door+Service/data=!4m7!3m6!1s0x54c125a6feacca91:0xbb9c252af2078137!8m2!3d43.9154164!4d-123.0251571!16s%2Fg%2F11jlszlv3v!19sChIJkcqs_qYlwVQRN4EH8iolnLs,Affordable Garage Door Service,5.0,3,Door shop,"562 Mary Neal Ln, Creswell, OR 97426, United States","WX8F+5W Creswell, Oregon, USA",http://www.affordablegaragedoorservices.com/,+1 541-913-6049,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipO36y_4sw8p4OiMPTcGLw5jz8GClF8RCCRcsBtT=w427-h240-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Eugene+OR/@44.052121,-123.0896705,14z",2025-11-07T23:03:24.780Z,,,,
