placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,isBlackOwned
https://www.google.com/maps/place/Toscalito+Tire+%26+Service/data=!4m7!3m6!1s0x808580d6b1121ca1:0x3cb1a356f701a9fb!8m2!3d37.7994936!4d-122.4400712!16s%2Fg%2F1td5ly31!19sChIJoRwSsdaAhYAR-6kB91ajsTw,Toscalito Tire & Service,4.7,452,Tire shop,· In-store shopping · In-store pick-up,"2342 Lombard St, San Francisco, CA 94123, United States","QHX5+QX Marina District, San Francisco, CA, USA",https://www.toscalito.com/locations/ca/sanfrancisco/auto-repair-2342-lombard-street?utm_source=local_listing&utm_medium=organic&utm_campaign=store_3441,+1 415-903-2846,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo3CtQvwFha8fiPmTmvJt3rdZWLBvFotUXHPXbwE9-OBthfdnsYKxVTT9oaebDpJuTWRll7-I6db1nJ6oUvmHinD1I-kAelU-PAwYTl2nABt6Q775xFfM2x5ZX-K3fzJDTXrBChK5K63mui=w408-h544-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2026-03-23T16:19:57.776Z,,
https://www.google.com/maps/place/Big+Brand+Tire+%26+Service/data=!4m7!3m6!1s0x808f7e273a7a7df5:0x761c782c417cac04!8m2!3d37.7710366!4d-122.4176697!16s%2Fg%2F11y0tkj_br!19sChIJ9X16Oid-j4ARBKx8QSx4HHY,Big Brand Tire & Service,4.9,55,Tire shop,,"165 S Van Ness Ave, San Francisco, CA 94103, United States","QHCJ+CW SoMa, San Francisco, CA, USA",https://www.bigbrandtire.com/locations/165-s-van-ness-ave-san-francisco-ca-94103,+1 510-291-4562,"Open · Closes 6 pm

Confirmed by this business 11 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepwpSndJfsfsuzjz8fZKuMVgq0AHPR0BYV6P0k6Ug6drB1Cohm2-tQT2chLDbiDdc_-Zuhko8XxZcPiBenYzfxJXrV_UrSMjFCuCg0ZIECCRsedfrT2uBGpzdmnDHeL9dDv7Nhr4sr4dsg=w426-h240-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2026-03-23T16:20:03.644Z,,
https://www.google.com/maps/place/SF+Mobile+Tire+Repair+Service/data=!4m7!3m6!1s0x80858150c49247ad:0xaeef96a924d0be0c!8m2!3d37.7686514!4d-122.4157693!16s%2Fg%2F11xdvyqpzq!19sChIJrUeSxFCBhYARDL7QJKmW764,SF Mobile Tire Repair Service,5.0,235,Tire shop,· Delivery,"1780 Folsom St, San Francisco, CA 94103, United States","QH9M+FM Mission District, San Francisco, CA, USA",,+1 415-980-9058,Open · Closes 12 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoW8U65Q-_4tGppfhWOja6VxiU-FuGDHUtOeFyEGU56uBdm5Jnf9xKXY7veK-KnkI8zrl6HZThdhZPEX-Vknv-2tuMHuqmz5jdLMlAQYh0btKbx1naQhuKldsZHvgYO-nj2TYjKuT6cPas=w408-h306-k-no,true,6 am–12 am,6 am–12 am,6 am–12 am,6 am–12 am,6 am–12 am,6 am–12 am,6 am–12 am,"https://www.google.com/maps/search/tire+service+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2026-03-23T16:20:08.730Z,,
https://www.google.com/maps/place/Larkins+Brothers+Tire+%26+Auto/data=!4m7!3m6!1s0x808f7e240fbd2573:0x5771a8bf3fa7944c!8m2!3d37.7672372!4d-122.4180483!16s%2Fg%2F1tc_8xdg!19sChIJcyW9DyR-j4ARTJSnP7-ocVc,Larkins Brothers Tire & Auto,4.6,478,Tire repair shop,,"370 S Van Ness Ave, San Francisco, CA 94103, United States","QH8J+VQ Mission District, San Francisco, CA, USA",,+1 415-863-5730,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoS58lovaL3fV7rf2zVXnD9xGDKa2vUbgse8a5WnaBKghHwq9XVoseVTvEtrdht39JGFAQ7eAWwuXUw63YqJG1yDQNvWKW7iWA3wgPJ5m1Yu4GEA0oPUx1DCOf_srFHGnPCoDOP_nIrY99g=w408-h544-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/tire+service+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2026-03-23T16:20:13.651Z,LGBTQ+ friendly,
https://www.google.com/maps/place/San+Fran+Mobile+Tire+Guys/data=!4m7!3m6!1s0x808f7f96a976c8ff:0xf15b3c7a35b352!8m2!3d37.7604479!4d-122.424004!16s%2Fg%2F11ptv6mhjm!19sChIJ_8h2qZZ_j4ARUrM1ejxb8QA,San Fran Mobile Tire Guys,4.9,143,Tire shop,· Delivery,"668 Guerrero St, San Francisco, CA 94110, United States","QH6G+59 Mission Dolores, San Francisco, CA, USA",https://sanfranmobiletireguys.com/#b,+1 415-301-3419,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer9lYQ1atfCGa5aazCBTO6FHImYOI-KN_u2JC3MJn3VKmBIyB6LLpe4EvTKqiWAvor1vkqjx8Zr52obE8d0KpDACfLQ0u1PPKcmfVA52S4cfdc4T2MHcQE_b6KddnoUPtD84CcLU7-Oxcmx=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2026-03-23T16:20:18.721Z,,
https://www.google.com/maps/place/Moe%27s+Tire+-+Tire+Shop+in+San+Francisco/data=!4m7!3m6!1s0x808f7fc5c13a54c5:0x8216ff314356038e!8m2!3d37.7466411!4d-122.4195169!16s%2Fg%2F11vymmsmrj!19sChIJxVQ6wcV_j4ARjgNWQzH_FoI,Moe's Tire - Tire Shop in San Francisco,4.9,944,Tire shop,· In-store shopping,"3160 Mission St, San Francisco, CA 94110, United States","PHWJ+M5 Bernal Heights, San Francisco, CA, USA",https://moestireservice.com/,+1 415-704-6679,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqlRPbcKkqLLF_k44K6ovjO5jEwwEOOv7NKyffjEkrPJHBL1KBr64seJNmPY2Gol0E47tD2dVKHBZP9Mc_LaX3nY6Ky3tWzKHz1ZZKvkxUHvB5NHajj4VDs1jWHtrH-mrnPjK35adL4T099=w426-h240-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,11 am–8 pm,"https://www.google.com/maps/search/tire+service+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2026-03-23T16:20:23.692Z,,
https://www.google.com/maps/place/All+Tire/data=!4m7!3m6!1s0x808f7e31f4b7426d:0x59369b9a6db9215d!8m2!3d37.7651507!4d-122.4073365!16s%2Fg%2F1td5xd33!19sChIJbUK39DF-j4ARXSG5bZqbNlk,All Tire,4.1,110,Auto repair shop,,"359 Potrero Ave, San Francisco, CA 94103, United States","QH8V+33 Potrero Hill, San Francisco, CA, USA",,+1 415-626-1557,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepO0IuHhQBazEB5drLMjdaZHXFvDqmwAc9TonYnbQ3wGPBTDIoKHIjZPjvziB2K8n4RuZo91SNOJikfVZkS8XeX3CspKIdNBgbR-4ShP3r9pEMJiFJpP9AXSkGj3OpWL-7vGqp2JFz5xyM=w408-h265-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2026-03-23T16:20:28.420Z,,
https://www.google.com/maps/place/Juarez+Tires+and+Brakes/data=!4m7!3m6!1s0x808f7d775f37fd3f:0xe6f106684760f938!8m2!3d37.7486438!4d-122.4063975!16s%2Fg%2F11rdznd3vm!19sChIJP_03X3d9j4AROPlgR2gG8eY,Juarez Tires and Brakes,4.7,244,Tire shop,,"2831 Cesar Chavez St, San Francisco, CA 94110, United States","PHXV+FC Peralta Heights, San Francisco, CA, USA",http://www.juareztiressf.com/,+1 415-374-6581,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweov6twH4HmHhgB31AKhkZeyfCOPbsacUp_kwGRfB-9YFatY_XXc3jaEz_dX80qzG3uqtf-33ZhIhUYAuDfr35WXwpmsUPvIHaQgmZ4EwAijR4RHKTI7wFPcnzjT8PMCk4Ct5Sbyvw=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8:30 am–4 pm,Closed,"https://www.google.com/maps/search/tire+service+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2026-03-23T16:20:34.159Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Wheel+Works/data=!4m7!3m6!1s0x808580956444b633:0x8bb9ffc22e974f47!8m2!3d37.7880824!4d-122.423741!16s%2Fg%2F1wt3nn33!19sChIJM7ZEZJWAhYARR0-XLsL_uYs,Wheel Works,4.0,511,Tire shop,· Kerbside pickup,"1499 Franklin St, San Francisco, CA 94109, United States","QHQG+6G Cathedral Hill, San Francisco, CA, USA",https://www.wheelworks.net/california/san-francisco/1499-franklin-st/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,+1 415-906-3476,"Open · Closes 7 pm

Confirmed by this business 7 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweo26gYhZRUQpNSbHpOejMcKIMGb4wooX1Awg_Ca15C56xR5p48Ct9rFfobKgE9y-GI0J4p_l2PY-xPng2y--IXZmUxKhCdNEor1Qo0au715V_M9-STLoT_Sh_mfF7FyLa4I_dGS=w408-h306-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–6 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2026-03-23T16:20:40.680Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Big+O+Tires/data=!4m7!3m6!1s0x80858735e3ffeb9b:0x22860b98613015d9!8m2!3d37.7821935!4d-122.4520094!16s%2Fg%2F1tdp9vl8!19sChIJm-v_4zWHhYAR2RUwYZgLhiI,Big O Tires,4.2,855,Auto repair shop,,"3040 Geary Blvd, San Francisco, CA 94118, United States","QGJX+V5 Laurel Heights, San Francisco, CA, USA",https://www.bigotires.com/location/ca/san-francisco/3040-geary-blvd-94118/005253?utm_source=google&utm_medium=maps&utm_campaign=google+maps&y_source=1_OTkyNzQyNi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 415-689-6763,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqLadHiCAUKtQM9cNbjZXnQVX4JcILRw-otl9OqYYrWx3DZ_cCJRCG2ugWJof6ZnyNW2fMe38Kd3YagZHAulaF8MTPwribbcfEjFwDT5uHbPlvmbchu1BeWSoBCvVnkOGY_LGV7=w420-h240-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2026-03-23T16:20:46.694Z,,
