placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/Culver+CPA+Group/data=!4m7!3m6!1s0x8819ac388f7db671:0xc704fdd4d2e78f5a!8m2!3d42.9889432!4d-85.6647998!16s%2Fg%2F1tfrmz0c!19sChIJcbZ9jzisGYgRWo_n0tT9BMc,Culver CPA Group,4.7,15,Certified public accountant,"1419 Coit Ave NE, Grand Rapids, MI 49505, United States","X8QP+H3 Grand Rapids, Michigan, USA",http://www.culvercpagroup.com/,+1 616-456-6464,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNCzau3X9QtSbI9pEuEgVb7WD0Fa_5SqZgeDmUR=w408-h307-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2025-10-19T17:22:37.528Z,,,,
https://www.google.com/maps/place/Lockhart+Tax+Professionals/data=!4m7!3m6!1s0x8819ad9b14adaec7:0x565d837480c5edb9!8m2!3d42.9482011!4d-85.6499162!16s%2Fg%2F1ptyr7_08!19sChIJx66tFJutGYgRue3FgHSDXVY,Lockhart Tax Professionals,4.8,19,Tax preparation service,"746 M.L.K. Jr St SE, Grand Rapids, MI 49507, United States","W9X2+72 Grand Rapids, Michigan, USA",,+1 616-432-9167,Open ⋅ Closes 8 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aqRjLX_iYR0Rz4x3DwBQSg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=171.35109&pitch=0&thumbfov=100,true,11 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,10 am–8 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2025-10-19T17:22:42.747Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Doeren+Mayhew/data=!4m7!3m6!1s0x8819adc4fc03b50f:0x59caf3f94b9bc4c3!8m2!3d42.9614773!4d-85.6732897!16s%2Fg%2F1v44r0hl!19sChIJD7UD_MStGYgRw8SbS_nzylk,Doeren Mayhew,4.9,49,Accounting firm,"56 Cesar E. Chavez Ave SW #100, Grand Rapids, MI 49503, United States","X86G+HM Grand Rapids, Michigan, USA",https://doeren.com/,+1 616-235-5200,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrX5DmKphyF1T6lH60iuKt-lsSjRtirQ-oOTMxlsRkiQc7T31I3dInKTw6FCGy2XEsrbUC4hmTOKJyzdymFeYp2rSH6n__uPpj18AGLwBeLXgBq7RvAmwO6K9cjbXK-WDjspwcYqg=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2025-10-19T17:22:45.064Z,,,,
https://www.google.com/maps/place/Strategic+CPA+Accounting+and+Tax+Solutions/data=!4m7!3m6!1s0x8818533f4104ee4d:0xeec4d4f13a6e9e82!8m2!3d43.01621!4d-85.6385238!16s%2Fg%2F11c542k1rs!19sChIJTe4EQT9TGIgRgp5uOvHUxO4,Strategic CPA Accounting and Tax Solutions,4.9,80,Certified public accountant,"2922 Fuller Ave NE #101b, Grand Rapids, MI 49505, United States","2986+FH Grand Rapids, Michigan, USA",http://www.cpagrandrapids.com/,+1 616-888-6270,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipM8Uoji3IcN1-dToi74w6f8Cg9tF8rTCW0OgM0=w408-h271-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2025-10-19T17:22:49.647Z,,,,
https://www.google.com/maps/place/Vanguard+Tax+Service+on+Straight+Avenue/data=!4m7!3m6!1s0x8819ae76874321e5:0x19cdcc9f97d2a813!8m2!3d42.9631417!4d-85.6872855!16s%2Fg%2F1tf7srd6!19sChIJ5SFDh3auGYgRE6jSl5_MzRk,Vanguard Tax Service on Straight Avenue,4.4,43,Tax preparation service,"16 Straight Ave SW, Grand Rapids, MI 49504, United States","X877+73 Grand Rapids, Michigan, USA",,+1 616-451-2906,Closed ⋅ Opens 10 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QDlCPPUO6z2YGHB_Sc-cmA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=62.826385&pitch=0&thumbfov=100,true,Closed,10 am–2 pm,Closed,10 am–2 pm,Closed,10 am–2 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2025-10-19T17:22:54.321Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Partners+Tax+-+Grand+Rapids/data=!4m7!3m6!1s0x8819ad00775de8c7:0xefab92289df013be!8m2!3d42.9662992!4d-85.6698555!16s%2Fg%2F11x229r2mp!19sChIJx-hddwCtGYgRvhPwnSiSq-8,Partners Tax - Grand Rapids,5.0,31,Tax attorney,"40 Pearl St NW 3rd floor, Grand Rapids, MI 49503, United States","X88J+G3 Grand Rapids, Michigan, USA",https://partnerstg.com/tax-attorney-grand-rapids-mi/,+1 616-947-8761,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QerAPVkkhRIpgLXoRvRYMQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=164.72238&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2025-10-19T17:22:58.714Z,,,,
https://www.google.com/maps/place/Morgan+%26+Associates+CPAs+P.C./data=!4m7!3m6!1s0x8819adc58a4ea895:0x42635d50f72e70d4!8m2!3d42.9949817!4d-85.5889998!16s%2Fg%2F1tmxx5_d!19sChIJlahOisWtGYgR1HAu91BdY0I,Morgan & Associates CPAs P.C.,4.8,57,Accounting firm,"1787 Grand Ridge Ct NE STE 200, Grand Rapids, MI 49525, United States","XCV6+XC Grand Rapids, Michigan, USA",http://www.morganscpas.com/,+1 616-776-6457,"Closed ⋅ Opens 9 am Mon

Updated by others 10 weeks ago",https://lh3.googleusercontent.com/p/AF1QipO62Z1i_qVbFJP89fm02PF6K5rot5Fdgz84vAWL=w408-h306-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2025-10-19T17:23:03.236Z,LGBTQ+ friendly,,,
"https://www.google.com/maps/place/Michael+A+Tawney+%26+Company,+PC/data=!4m7!3m6!1s0x8819ad1c015b106b:0x184b77193adbb481!8m2!3d42.970168!4d-85.628218!16s%2Fg%2F1thz285k!19sChIJaxBbARytGYgRgbTbOhl3Sxg","Michael A Tawney & Company, PC",4.5,51,Accountant,"1675 Michigan St NE # D, Grand Rapids, MI 49503, United States","X9CC+3P Grand Rapids, Michigan, USA",https://www.tawneyco.com/,+1 616-456-4700,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipO0fwbABP9Mu4DJ17h6zs5ANluJIok2w79M46Uc=w408-h408-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2025-10-19T17:23:07.689Z,,,,
"https://www.google.com/maps/place/Boerkoel+%26+Boerkoel,+LTD/data=!4m7!3m6!1s0x8819ada0fcd0acf3:0x72f83eedbe6d2a19!8m2!3d42.9593935!4d-85.6457374!16s%2Fg%2F119w8mn1f!19sChIJ86zQ_KCtGYgRGSptvu0--HI","Boerkoel & Boerkoel, LTD",4.3,11,Certified public accountant,"946 Cherry St SE, Grand Rapids, MI 49506, United States","X953+QP Grand Rapids, Michigan, USA",https://www.boerkoel.com/,+1 616-451-2924,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipONCkw7tMIy6sy9NJb2xE2exWtrM2PsXrTbsTDT=w690-h240-k-no,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2025-10-19T17:23:12.011Z,,,,
https://www.google.com/maps/place/Hoerner+%26+Geer+CPAs+and+Consultants/data=!4m7!3m6!1s0x8819ad4fe94fe2fd:0x45b5627ab3cc9011!8m2!3d42.9644707!4d-85.6696143!16s%2Fg%2F11qpvy6km3!19sChIJ_eJP6U-tGYgREZDMs3pitUU,Hoerner & Geer CPAs and Consultants,5.0,1,Accounting firm,"77 Monroe Center St NW STE #6, Grand Rapids, MI 49503, United States","X87J+Q5 Grand Rapids, Michigan, USA",,+1 616-588-4308,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-BQmwbCR9mg-HgUsWntyfw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=217.37758&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2025-10-19T17:23:16.437Z,,,,
