placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,isBlackOwned,error
https://www.google.com/maps/place/FloMed+Infusion+Fort+Lauderdale/data=!4m7!3m6!1s0x88d9034656411e53:0x9d428de69e965be9!8m2!3d26.1889093!4d-80.1145298!16s%2Fg%2F11y751fwxh!19sChIJUx5BVkYD2YgR6VuWnuaNQp0,FloMed Infusion Fort Lauderdale,5.0,64,Medical clinic,"2400 E Commercial Blvd # 214, Fort Lauderdale, FL 33308, United States","5VQP+H5 Fort Lauderdale, Florida, USA",https://flomedinfusion.com/,+1 954-787-9800,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipNtdM-pwRvq9qaHftUCkaX67AM4ehHaitzCYvGu=w408-h272-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,https://www.google.com/maps/search/Infusion+centers+in+Central+Beach+Fort+Lauderdale+FL/,2025-09-28T23:25:14.543Z,,,
https://www.google.com/maps/place/Alliance+IV+Therapy+MD+Functional+Medicine/data=!4m7!3m6!1s0x88d90148ba89353d:0xf6539d55ee484f68!8m2!3d26.1204505!4d-80.1425997!16s%2Fg%2F11s3cpsk2m!19sChIJPTWJukgB2YgRaE9I7lWdU_Y,Alliance IV Therapy MD Functional Medicine,5.0,209,Medical office,"200 S Andrews Ave STE 102, Fort Lauderdale, FL 33301, United States","4VC4+5X Fort Lauderdale, Florida, USA",http://www.allianceivtherapymd.com/,+1 954-466-2022,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipPbxo8KxfBdKUAb4xpnMVRtFr6dPOBsrFpXJZrg=w408-h437-k-no,true,Closed,9 am–6 pm,Closed,9 am–6 pm,9 am–5 pm,9 am–5 pm,10 am–4 pm,https://www.google.com/maps/search/Infusion+centers+in+Central+Beach+Fort+Lauderdale+FL/,2025-09-28T23:25:20.901Z,,,
https://www.google.com/maps/place/Prime+IV+Hydration+%26+Wellness+-+Fort+Lauderdale/data=!4m7!3m6!1s0x88d901136cecac93:0x8edc1896f03cc3bc!8m2!3d26.138526!4d-80.1112626!16s%2Fg%2F11t9lsbklk!19sChIJk6zsbBMB2YgRvMM88JYY3I4,Prime IV Hydration & Wellness - Fort Lauderdale,4.9,143,Wellness center,"2587 E Sunrise Blvd, Fort Lauderdale, FL 33304, United States","4VQQ+CF Fort Lauderdale, Florida, USA",https://primeivhydration.com/locations/florida/fort-lauderdale-fl/?utm_source=gmb&utm_medium=referral&utm_campaign=gmbg,+1 954-870-4341,Closed ⋅ Opens 10 am Mon,https://lh3.googleusercontent.com/p/AF1QipNfXV14e29cvHNWZbRaqF7i8FHjkEj50_JR_2rl=w408-h544-k-no,true,10 am–4 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–4 pm,https://www.google.com/maps/search/Infusion+centers+in+Central+Beach+Fort+Lauderdale+FL/,2025-09-28T23:25:25.908Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/The+DRIPBaR/data=!4m7!3m6!1s0x88d9010967d282c5:0x82fe237287719be3!8m2!3d26.0998984!4d-80.1302966!16s%2Fg%2F11rd83knms!19sChIJxYLSZwkB2YgR45txh3Ij_oI,The DRIPBaR,5.0,429,IV therapy service,"1300B SE 17th St, Fort Lauderdale, FL 33316, United States","3VX9+XV Fort Lauderdale, Florida, USA",https://thedripbarftl.com/,+1 954-256-9232,"Closed ⋅ Opens 10 am Mon

Confirmed by this business 4 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOmHk4S2G3voTkYWpGGFTvrui1yAPg8r8dB1oA=w408-h544-k-no,true,10 am–3 pm,10 am–6 pm,10 am–3 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–5 pm,https://www.google.com/maps/search/Infusion+centers+in+Central+Beach+Fort+Lauderdale+FL/,2025-09-28T23:25:31.106Z,,,
https://www.google.com/maps/place/Liquivida+Wellness+Center+%7C+Lauderdale+Beach/data=!4m7!3m6!1s0x88d901ff0086c3b7:0x402284b66ddbd5a1!8m2!3d26.173458!4d-80.0992848!16s%2Fg%2F11bw4tyfqm!19sChIJt8OGAP8B2YgRodXbbbaEIkA,Liquivida Wellness Center | Lauderdale Beach,4.8,1043,Wellness center,"3708 N Ocean Blvd, Fort Lauderdale, FL 33308, United States","5WF2+97 Fort Lauderdale, Florida, USA",https://www.liquivida.com/fort-lauderdale,+1 954-909-4998,"Closed ⋅ Opens 9 am Mon

Updated by this business 2 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMzojcqpvgZLmjcp6IN0rWg_UllzPyhVc0pj9Qr=w426-h240-k-no,true,10 am–5 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,10 am–5 pm,https://www.google.com/maps/search/Infusion+centers+in+Central+Beach+Fort+Lauderdale+FL/,2025-09-28T23:25:36.266Z,,,
https://www.google.com/maps/place/Infuse+One+-+Infusion+%26+Injection+Medical+Clinic+Ft+Lauderdale/data=!4m7!3m6!1s0x88d901e3f456e855:0x75f6cdccd10f443a!8m2!3d26.1848807!4d-80.1193352!16s%2Fg%2F11wffk933z!19sChIJVehW9OMB2YgROkQP0czN9nU,Infuse One - Infusion & Injection Medical Clinic Ft Lauderdale,,,Medical clinic,"1960 NE 47th St, Fort Lauderdale, FL 33308, United States","5VMJ+X7 Fort Lauderdale, Florida, USA",https://www.infuseone.com/,+1 954-727-1165,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HvgMmpBmUOqSJRPY1KtjSQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=173.77113&pitch=0&thumbfov=100,true,,,,,,,,https://www.google.com/maps/search/Infusion+centers+in+Central+Beach+Fort+Lauderdale+FL/,2025-09-28T23:25:39.488Z,,,
https://www.google.com/maps/place/Healthy+Choice+Wellness+IV+Drip+Therapy/data=!4m7!3m6!1s0x88d9019b5fb097ab:0xf95b18fbe84781f5!8m2!3d26.1385204!4d-80.1100305!16s%2Fg%2F11sx21z11p!19sChIJq5ewX5sB2YgR9YFH6PsYW_k,Healthy Choice Wellness IV Drip Therapy,5.0,9,Wellness center,"1000 Seminole Dr Suite 200, Fort Lauderdale, FL 33304, United States","4VQQ+CX Fort Lauderdale, Florida, USA",https://www.healthychoicewellness.com/,+1 954-566-8041,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipMOLeiU2F7GxSJUvTz92RWFzXOb9_yjDScIFQs6=w408-h408-k-no,true,10 am–6 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–7 pm,https://www.google.com/maps/search/Infusion+centers+in+Central+Beach+Fort+Lauderdale+FL/,2025-09-28T23:25:44.478Z,,,
https://www.google.com/maps/place/IVX+Health+Infusion+Center/data=!4m7!3m6!1s0x88d901aab8683317:0xd38d8c0427b1df59!8m2!3d26.0977233!4d-80.1314746!16s%2Fg%2F11ss4vmk57!19sChIJFzNouKoB2YgRWd-xJwSMjdM,IVX Health Infusion Center,4.6,19,Medical clinic,"1861 Cordova Rd, Fort Lauderdale, FL 33316, United States","3VX9+3C Fort Lauderdale, Florida, USA",https://ivxhealth.com/locations/florida/east-ft-lauderdale,+1 754-778-8898,Closed ⋅ Opens 7 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kZ-D42gwKdhcHjVChWfroA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=275.38226&pitch=0&thumbfov=100,true,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,10 am–3 pm,https://www.google.com/maps/search/Infusion+centers+in+Central+Beach+Fort+Lauderdale+FL/,2025-09-28T23:25:49.539Z,,,
https://www.google.com/maps/place/Coastal+Infusion+-+Boca+Raton+%28formerly+SIA+Infusion%29/data=!4m7!3m6!1s0x88d91fd431dba78b:0xf69b4b03c02a542f!8m2!3d26.367353!4d-80.125987!16s%2Fg%2F11pbg6r5qv!19sChIJi6fbMdQf2YgRL1QqwANLm_Y,Coastal Infusion - Boca Raton (formerly SIA Infusion),4.7,25,Medical clinic,"2200 Glades Rd Suite 304, Boca Raton, FL 33431, United States","9V8F+WJ Boca Raton, Florida, USA",https://coastalinfusion.com/#,+1 954-361-1000,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noQ5MHdO12cZ_vqHk4WA6ZRG7y3rIlAO-EDgnjJu4QxTIcn3r-0QExCownzWq4yqvDHAiotZ9jJAN4nnm5bIwwgnfPfF2xL7Z5PkHYq8IBbXlFeYYH-50rJ-5tDjQflDhT5I8zGTA=w408-h306-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,https://www.google.com/maps/search/Infusion+centers+in+Central+Beach+Fort+Lauderdale+FL/,2025-09-28T23:25:54.509Z,,,
https://www.google.com/maps/place/Infusion+and+Immunotherapy+Center+of+South+Florida+%28IICSFL%29/data=!4m7!3m6!1s0x88d9ac617d08a663:0xbb40be428b1f10da!8m2!3d25.9731445!4d-80.1457944!16s%2Fg%2F11c1vknjpc!19sChIJY6YIfWGs2YgR2hAfi0K-QLs,Infusion and Immunotherapy Center of South Florida (IICSFL),4.9,39,Doctor,"2801 NE 213th St #808, Aventura, FL 33180, United States","XVF3+7M Aventura, Florida, USA",http://www.iicsfl.com/,+1 305-405-1595,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOpHl_hIi-mR7G2VXXbHH99OYILE1P435AKVHjy=w408-h272-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,https://www.google.com/maps/search/Infusion+centers+in+Central+Beach+Fort+Lauderdale+FL/,2025-09-28T23:25:59.353Z,,,
