placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/Precision+Garage+Door+Service/data=!4m7!3m6!1s0x8626baede4695e61:0xb7b69ee027d07904!8m2!3d30.3901403!4d-91.0442637!16s%2Fg%2F11c20drw_m!19sChIJYV5p5O26JoYRBHnQJ-Cetrc,Precision Garage Door Service,4.9,737,Garage door supplier,"12139 Airline Hwy, Baton Rouge, LA 70817, United States","9XR4+37 Baton Rouge, Louisiana, USA",https://precisiondoorbatonrouge.com/?utm_source=GMBListing&utm_medium=organic,+1 225-532-1445,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipNztOu4NAuubRB4n130fC5130JU2fh-E8gETqU1=w408-h273-k-no,true,8 am–8 pm,8 am–8 pm,Closed,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-11-07T22:44:37.459Z,,,
https://www.google.com/maps/place/Southeastern+Overhead+Door/data=!4m7!3m6!1s0x8626bad0849bae51:0xb29e9f5f10ad9686!8m2!3d30.3927213!4d-91.057045!16s%2Fg%2F1td4_6hv!19sChIJUa6bhNC6JoYRhpatEF-fnrI,Southeastern Overhead Door,4.8,238,Garage door supplier,"6146 Crestmount Dr, Baton Rouge, LA 70809, United States","9WVV+35 Baton Rouge, Louisiana, USA",http://www.seohd.com/?utm_campaign=gmb,+1 225-452-3523,,https://lh3.googleusercontent.com/p/AF1QipPpyY9PjaQr1yUOqIZTTVJqIqhKxTeNyojYaTcW=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-11-07T22:44:43.050Z,,,
https://www.google.com/maps/place/Gulf+States+Overhead+Door+LLC/data=!4m7!3m6!1s0x8626bc96dcc20661:0x4104ab0e05661f10!8m2!3d30.4044266!4d-91.0147537!16s%2Fg%2F11bzrp82cg!19sChIJYQbC3Ja8JoYREB9mBQ6rBEE,Gulf States Overhead Door LLC,5.0,84,Garage door supplier,"5395 Jones Creek Rd STE 5, Baton Rouge, LA 70817, United States","CX3P+Q3 Baton Rouge, Louisiana, USA",https://www.gulfstatesoverheaddoor.com/,+1 225-228-3197,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipMhSv4ZC7apuGs2Ce4vMC7geZzU50QSGtEd0ayz=w408-h306-k-no,true,7:30 am–12:30 pm,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-11-07T22:44:48.675Z,,,
"https://www.google.com/maps/place/Doortech,+Inc./data=!4m7!3m6!1s0x8626a326810883d1:0x5296b823cbcf8e40!8m2!3d30.4718727!4d-91.0707115!16s%2Fg%2F1tdl1y5l!19sChIJ0YMIgSajJoYRQI7PyyO4llI","Doortech, Inc.",4.8,50,Garage door supplier,"10256 S Choctaw Dr, Baton Rouge, LA 70815, United States","FWCH+PP Baton Rouge, Louisiana, USA",https://www.doortechbr.com/,+1 225-275-6800,,https://lh3.googleusercontent.com/p/AF1QipMeVxenxWhHA-ThaW5hSwBu9EZT-0uKz0OmZXTT=w408-h271-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-11-07T22:44:53.530Z,,,
https://www.google.com/maps/place/We+Fix+Garage+Doors+llc/data=!4m7!3m6!1s0x281ab33ec3817975:0xc77adc05583ba769!8m2!3d31.0909344!4d-91.9817996!16s%2Fg%2F11t1hcxqzq!19sChIJdXmBwz6zGigRaac7WAXcesc,We Fix Garage Doors llc,4.9,94,Garage door supplier,,,http://www.wfgdoor.com/,+1 225-446-8170,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxmyAv1CmOwEwmEx7YMR3eRQ-47Rb2uZFUnZCgicYS5iGb6JMF6OYodOvFSErB4c0Tve1zmkHEyrq2cmeUDvTWUiQlNjublg9N2-rl_89h5WGYpsKC9klXUJmwKFZYBKOzCnzf2fWDlgJl7=w408-h306-k-no,true,6 am–8 pm,6 am–8 pm,6 am–7 pm,6 am–7 pm,6 am–7 pm,6 am–7 pm,6 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-11-07T22:44:58.336Z,,,
https://www.google.com/maps/place/OGD+Overhead+Garage+Door/data=!4m7!3m6!1s0x8626a76f358de465:0xbe02d05fdd864888!8m2!3d30.4218364!4d-91.1518747!16s%2Fg%2F11y9k2rhvf!19sChIJZeSNNW-nJoYRiEiG3V_QAr4,OGD Overhead Garage Door,4.1,19,Garage door supplier,"3613 Perkins Rd STE E, Baton Rouge, LA 70808, United States","CRCX+P7 Baton Rouge, Louisiana, USA",https://ogd.com/la/baton-rouge/?utm_source=gmb&utm_medium=organic&utm_campaign=ogd-btr-01&ogd_src=ogd-btr-01-google_business_profile,+1 225-425-3500,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNBvo10gzuNvxYixh5ZHOtgJ6UUj1E8EzyGY1aO=w425-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-11-07T22:45:03.368Z,Identifies as veteran-owned,,
https://www.google.com/maps/place/Advanced+Doors+LLC/data=!4m7!3m6!1s0x8626a32694415555:0xa344b49c1df7fd9!8m2!3d30.4729372!4d-91.0716127!16s%2Fg%2F11gfgx455m!19sChIJVVVBlCajJoYR2X_fwUlLNAo,Advanced Doors LLC,4.7,3,Contractor,"2630 E Perdue Ave, Baton Rouge, LA 70814, United States","FWFH+59 Baton Rouge, Louisiana, USA",http://www.advanceddoors.net/contact/,+1 225-275-0080,Closed ⋅ Opens 7:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=A8vfn4vV8r_jg_vSGkEf7Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=108.04113&pitch=0&thumbfov=100,false,7:30 am–4:30 pm,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-11-07T22:45:08.291Z,,,
https://www.google.com/maps/place/Overhead+Door+Company+of+the+Capital+City/data=!4m7!3m6!1s0x86269daf1795e25f:0xdffe5dc5283fb654!8m2!3d30.6537017!4d-91.1809404!16s%2Fg%2F1tjy1w4b!19sChIJX-KVF6-dJoYRVLY_KMVd_t8,Overhead Door Company of the Capital City,4.9,262,Garage door supplier,"2155 Church St, Zachary, LA 70791, United States","MR39+FJ Zachary, Louisiana, USA",https://overheaddoorbatonrouge.com/,+1 225-755-6622,Closes soon ⋅ 5 pm ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipN0rX9xkNXokv49l9u-iYbgXga-jytGxsrUwgyz=w408-h352-k-no,true,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-11-07T22:45:13.331Z,,,
"https://www.google.com/maps/place/Pat%27s+Garage+Doors+%26+Repairs,+LLC/data=!4m7!3m6!1s0x8626bfd1e08c9b1b:0x81c32dc2ca5500dc!8m2!3d30.4905117!4d-90.9429485!16s%2Fg%2F11yjjj9yfv!19sChIJG5uM4NG_JoYR3ABVysItw4E","Pat's Garage Doors & Repairs, LLC",5.0,1,Garage door supplier,"646 Hatchell Ln, Denham Springs, LA 70726, United States","F3R4+6R Denham Springs, Louisiana, USA",http://www.patsgaragedoor.com/,+1 225-261-4944,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOzMkv1H3WauQ9idqaaNLNSABJJ9IMhUNoc2qO6=w408-h306-k-no,true,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-11-07T22:45:18.191Z,,,
https://www.google.com/maps/place/Fusion+Dock+and+Door/data=!4m7!3m6!1s0x8626a31d2d47a34f:0x925f9e8572a1dcc2!8m2!3d30.4751375!4d-91.0870628!16s%2Fg%2F124ykm__h!19sChIJT6NHLR2jJoYRwtyhcoWeX5I,Fusion Dock and Door,5.0,1,Garage door supplier,"2912 Crater Lake Dr, Baton Rouge, LA 70814, United States","FWG7+35 Baton Rouge, Louisiana, USA",http://fusionrepair.net/,+1 225-926-1617,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNaJZx3RtzbW0iE7-9TVG7tcefavxsrRIkZ_za_=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-11-07T22:45:23.140Z,,,
