placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,error
https://www.google.com/maps/place/LTG+Tires/data=!4m7!3m6!1s0x89c6247fb061512f:0xcbccfb5d24ca6f7b!8m2!3d40.0612349!4d-76.319091!16s%2Fg%2F11bxc582pz!19sChIJL1FhsH8kxokRe2_KJF37zMs,LTG Tires,4.8,312,Tire shop,· In-store shopping,"1140 Dillerville Rd, Lancaster, PA 17601, United States","3M6J+F9 Lancaster, Pennsylvania, USA",https://www.facebook.com/LTGTires/,+1 717-517-8202,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqBIEwRumtwED7iOPDY7AQGReJrL_yzkCnw-1oBL6OxmrcTCI5asdgFTzl4OPXYiionhrzdm6OTds6pIj9GsJGdeqqU5OE3f0POYncp0Lj8qGDMGfw-gzYJiNuKQvFBXuCTgZ54=w415-h240-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8–11:30 am,Closed,"https://www.google.com/maps/search/tire+service+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2026-03-23T15:21:13.939Z,,
https://www.google.com/maps/place/Mavis+Discount+Tire/data=!4m7!3m6!1s0x89c6248d46d0c25f:0x47e9b37f1e714865!8m2!3d40.0429369!4d-76.3070614!16s%2Fg%2F11bwm552b5!19sChIJX8LQRo0kxokRZUhxHn-z6Uc,Mavis Discount Tire,4.8,924,Tire shop,· In-store shopping · Kerbside pickup · Delivery,"300 N Queen St, Lancaster, PA 17603, United States","2MVV+55 Lancaster, Pennsylvania, USA",https://www.mavis.com/locations/lancaster-queen-st-pa?utm_source=yext&utm_medium=organic&utm_campaign=gmb&stnum=1398,+1 717-256-3144,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq40XOyz0PAXiSfK7_zQKvt2ZP4S7vBbQVi120AdWB-wvWy5H35cqO3GGr8g9gcipLk48Ik8Iz6EZwrGDr_ly-XEyEgCpP7Oaqa4pewQpgAHJJJBCtBp2_Vx_A0_wTQJHT0si0c=w427-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–8:30 pm,8 am–6 pm,8 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2026-03-23T15:21:20.174Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Mavis+Discount+Tire/data=!4m7!3m6!1s0x89c625a6168aa599:0x71acbbb7430edbc1!8m2!3d40.0382861!4d-76.3481387!16s%2Fg%2F11sk9vvxbd!19sChIJmaWKFqYlxokRwdsOQ7e7rHE,Mavis Discount Tire,4.9,528,Tire shop,,"1655 Columbia Ave, West Lancaster, PA 17603, United States","2MQ2+8P West Lancaster, Pennsylvania, USA",https://www.mavis.com/locations/lancaster-columbia-ave-pa?utm_source=yext&utm_medium=organic&utm_campaign=gmb&stnum=2007,+1 717-256-3218,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepsOvq0T2JhKykipex-hr520gL5_bC0TphlRUWlML1cq1FbvwuDhvHrsbc7NhL1NZdiHpQ1H-yAE8rNyjGCEOw5C-YINYt7muj7QK8L0Zshn7XcQEnTXFcOoN15WZR5JWav9BLHX9Ss0VM=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–8:30 pm,8 am–6 pm,8 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2026-03-23T15:21:25.932Z,,
https://www.google.com/maps/place/Robert+Tires/data=!4m7!3m6!1s0x89c6249a3714e043:0x58d425d01da18c3f!8m2!3d40.0533957!4d-76.3017158!16s%2Fg%2F1z449xmpr!19sChIJQ-AUN5okxokRP4yhHdAl1Fg,Robert Tires,4.4,430,Auto repair shop,,"301 E Liberty St building 10, Lancaster, PA 17602, United States","3M3X+98 Lancaster, Pennsylvania, USA",,+1 717-299-5179,"Open · Closes 6 pm

Updated by this business 9 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepdhFhzzf6OfKrQcI8m68YxeiZiN9THl0EuKX4AgjNEIq2IQMk-0RX74qM9q_khAmvF2qVw_ZX7JzcGiAkUYWzPzDeOaq5rDc3A70mrLApr8Znd_cCoZeVVDTloCRJfZ7tNfKG9aw=w408-h544-k-no,true,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,9 am–3 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2026-03-23T15:21:31.469Z,,
https://www.google.com/maps/place/Jack+Williams+Tire+%26+Auto+Service+Centers/data=!4m7!3m6!1s0x89c62362c8547637:0x80949f68acd34792!8m2!3d40.0633709!4d-76.3052911!16s%2Fg%2F11bwlcb4nk!19sChIJN3ZUyGIjxokRkkfTrGiflIA,Jack Williams Tire & Auto Service Centers,4.6,868,Tire shop,· In-store shopping · Kerbside pickup · Delivery,"1543 Oregon Pike, Lancaster, PA 17601, United States","3M7V+8V Lancaster, Pennsylvania, USA",https://www.mavis.com/locations/lancaster-oregon-pike-pa?utm_source=yext&utm_medium=organic&utm_campaign=gmb&stnum=1397,+1 717-256-3141,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq7fSOwh39P0PfkpqxQ9jCpkp68DEV06E_AY8iRP8owroxwVp3WsYI3_flKDz9YtddqDxYkumHSQG05B8UntsCBgWo22gWIv8c06XatmKUNdpgCh3XbHtis-0SMnAfEjOhTxThGAq2xbheh=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–8:30 pm,8 am–6 pm,8 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2026-03-23T15:21:36.665Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Monro+Auto+Service+and+Tire+Centers/data=!4m7!3m6!1s0x89c62362b74410a3:0x386a5c56d068686c!8m2!3d40.0629654!4d-76.3053039!16s%2Fg%2F1tlmp8cz!19sChIJoxBEt2IjxokRbGho0FZcajg,Monro Auto Service and Tire Centers,4.5,530,Tire shop,· In-store shopping · In-store pick-up,"1529 Oregon Pike, Lancaster, PA 17601, United States","3M7V+5V Lancaster, Pennsylvania, USA",https://locations.monro.com/pa/lancaster/1529-oregon-pike?&utm_source=google&utm_medium=organic&utm_campaign=gbp-listing-store_220,+1 717-390-8686,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerK2woz92NQauHA85vz4pBvdmMMFfdgXOiGwvREaZNutFtBFl1Y0IVQsVknEEdzUib2vrhY13wvIXX43kITE7Os9y6VUMS2F2tOiPTAp41Q0ZieSvyAd6JGoo8LjRQc3ey8VkQvSA=w408-h306-k-no,true,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2026-03-23T15:21:43.359Z,LGBTQ+ friendly,
https://www.google.com/maps/place/A+%26+R+Tire+Sales+%26+Recycling+Inc./data=!4m7!3m6!1s0x89c63b5b285ba237:0x59afabba7fc80dff!8m2!3d40.0467171!4d-76.2565743!16s%2Fg%2F1td61p9v!19sChIJN6JbKFs7xokR_w3If7qrr1k,A & R Tire Sales & Recycling Inc.,4.8,595,Tire shop,· In-store shopping · In-store pick-up,"198 Greenfield Rd, Lancaster, PA 17601, United States","2PWV+M9 Lancaster, Pennsylvania, USA",,+1 717-291-0133,Open · Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweofCTAFoe0TQGjdh4cwXZVkqjqGtHY_IYQgsZfye5CS975taoYOz-GQrBtNH6i7AjWRRTwwsXwWGJXZDgm38vH7AoORvHnMk2IdSjtTPLSYtcfcQx4fBij5Spxjg7cix3sf2Q1zLw=w408-h725-k-no,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2026-03-23T15:21:48.953Z,,
https://www.google.com/maps/place/H+%26+F+Tire+Service/data=!4m7!3m6!1s0x89c63b38ba8a52b7:0xae3638ef6a3b54e2!8m2!3d40.0348667!4d-76.2544375!16s%2Fg%2F1tcws2dt!19sChIJt1KKujg7xokR4lQ7au84Nq4,H & F Tire Service,4.4,239,Tire shop,· In-store pick-up,"1834 Lincoln Hwy E, Lancaster, PA 17602, United States","2PMW+W6 Lancaster, Pennsylvania, USA",https://www.hftires.com/,+1 717-392-6793,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweobT7hEu05G3NbUcwktNLWgLE7aI1-zcBkqBsR6xQladRqjw8a1JJHS3hoW85jZenjZhULJSpHZ0K3Zdm-jS6Wj7AX3j0KEat6CcXznNE5We_H592rAw2GIYpG6iS-JyIJpbF2F=w408-h725-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–12 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2026-03-23T15:21:54.168Z,,
https://www.google.com/maps/place/Firestone+Complete+Auto+Care/data=!4m7!3m6!1s0x89c624f3b151c925:0x666ea35ef192f434!8m2!3d40.0388028!4d-76.3092245!16s%2Fg%2F1hbpwsjwh!19sChIJJclRsfMkxokRNPSS8V6jbmY,Firestone Complete Auto Care,3.9,247,Tire shop,· In-store shopping · Kerbside pickup,"208 W Orange St, Lancaster, PA 17603, United States","2MQR+G8 Lancaster, Pennsylvania, USA",https://www.firestonecompleteautocare.com/pennsylvania/lancaster/208-w-orange-st/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,+1 717-925-0858,"Open · Closes 7 pm

Confirmed by this business 7 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweom3NN_oD2vJivtkSyQ2y4phodChmSNZHqgbkpGsPp5O7Ip8XMX2OjAf0YM3DfeHeza5XNv11pHogw9ikAVl0k76ZaDmN3vJx7h9EmzaM24I7tSGg8wN3zeg-SQmQ_1Sl35toK2=w426-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–6 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2026-03-23T15:21:59.576Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Tires+Plus/data=!4m7!3m6!1s0x89c6240a66d2f499:0xd29f0221ea7433c5!8m2!3d40.0690957!4d-76.3421563!16s%2Fg%2F1tfm7lwx!19sChIJmfTSZgokxokRxTN06iECn9I,Tires Plus,4.0,424,Tire shop,· In-store shopping · Kerbside pickup,"875 Plaza Blvd, Lancaster, PA 17601, United States","3M95+J4 Lancaster, Pennsylvania, USA",https://www.tiresplus.com/pennsylvania/lancaster/875-plaza-blvd/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,+1 717-208-2469,"Open · Closes 7 pm

Confirmed by this business 7 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweoVEECNCoLE6byOXeRcRfvki_so2EoNj__K6WLtp9AudgAeuahPObW3i2TwurHeqCnB3L1UU9u2jHutaj6wc_jazv7KUJSzCUScd3MNbFEI4PZxs5dSfhDiLyWVBohq41Uq_2qDCA=w426-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–6 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2026-03-23T15:22:04.882Z,LGBTQ+ friendly,
