placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,isBlackOwned,error
https://www.google.com/maps/place/Finn%27s+Pool+Services/data=!4m7!3m6!1s0x4c5279ce8af60151:0xf0cf969dab9ff4a0!8m2!3d26.6999045!4d-80.069281!16s%2Fg%2F11pv5jfd3l!19sChIJUQH2is55UkwRoPSfq52Wz_A,Finn's Pool Services,4.9,65,Pool cleaning service,"1335 Old Okeechobee Rd #450, West Palm Beach, FL 33401, United States","MWXJ+X7 West Palm Beach, Florida, USA",https://www.finnspoolservices.com/,+1 561-566-9344,Open ⋅ Closes 6 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPZFGm9zhCdwv_Tx27qVvlsEgV2Gn7NkSXIUR55=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9:30 am–4 pm,9:30 am–4 pm,"https://www.google.com/maps/search/pool+services+businesses+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2025-10-27T19:00:25.659Z,,,
https://www.google.com/maps/place/Palm+Beach+Pool+%26+Spa+Services/data=!4m7!3m6!1s0x88d92b9e520fb30f:0x1cbdd55a75db649f!8m2!3d26.7699195!4d-80.1153341!16s%2Fg%2F11h191h8fp!19sChIJD7MPUp4r2YgRn2TbdVrVvRw,Palm Beach Pool & Spa Services,4.9,214,Pool cleaning service,"300 Canterbury Dr W, Riviera Beach, FL 33407, United States","QV9M+XV Riviera Beach, Florida, USA",https://www.palmbeachpoolspaservice.com/,+1 561-660-6062,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipM2H0PfsYTLYrZEMY02xSdmlLc2cwD5mhr9hUm2=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2025-10-27T19:00:31.492Z,,,
https://www.google.com/maps/place/Top+Notch+Pools/data=!4m7!3m6!1s0x88d904a39dff23fd:0x9bd4a74cd1b3cba8!8m2!3d26.712446!4d-80.051737!16s%2Fg%2F1tdn9gnz!19sChIJ_SP_naME2YgRqMuz0Uyn1Js,Top Notch Pools,4.5,44,Swimming pool contractor,"120 S Olive Ave #602, West Palm Beach, FL 33401, United States","PW6X+X8 West Palm Beach, Florida, USA",http://www.topnotchpools.com/,+1 561-444-0684,Closes soon ⋅ 4 pm ⋅ Opens 8 am Tue,,https://lh3.googleusercontent.com/p/AF1QipOhZsO3RWeg_102icr2gu3RU3Cbm1qu9WPOBItK=w408-h306-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2025-10-27T19:00:37.290Z,,,
https://www.google.com/maps/place/PB+Pool+Doc/data=!4m7!3m6!1s0x88d8d8bc9bdc2285:0xe1b7d1c3e9b4d73b!8m2!3d26.683377!4d-80.0405806!16s%2Fg%2F11bw5gk3yq!19sChIJhSLcm7zY2IgRO9e06cPRt-E,PB Pool Doc,4.7,204,Pool cleaning service,,,https://www.pooldoc.com/,+1 561-905-4633,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyfZYHGkms0Qk2WGgluK_FHUGzIt_J3sdMmYPq6yfuLKDFWGeA4DvNnf6GNbDtZl1K3_3jiK4OE6BNof12HyI8djhS0a-b7v0KC826v8A9uLv8MK1h7nykAMTuZXLLR90LEtvUQfQ=w493-h240-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,8:30 am–5 pm,"https://www.google.com/maps/search/pool+services+businesses+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2025-10-27T19:00:42.294Z,,,
https://www.google.com/maps/place/Fountain+Blue+Pool+Services+Inc/data=!4m7!3m6!1s0x88d9299da91c7e97:0x6f42c78c834181ff!8m2!3d26.718265!4d-80.1371513!16s%2Fg%2F1v5fsq0y!19sChIJl34cqZ0p2YgR_4FBg4zHQm8,Fountain Blue Pool Services Inc,4.1,404,Swimming pool contractor,"2731 Vista Pkwy Suite D1-D3, West Palm Beach, FL 33411, United States","PV97+84 West Palm Beach, Florida, USA",http://www.fountainbluepools.com/,+1 561-969-2299,"Open ⋅ Closes 4:30 pm

Confirmed by this business 11 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipOCbiE9jFdQhlfD2gbk5zEkuHf4LDeUDXRdAay0=w408-h272-k-no,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2025-10-27T19:00:47.824Z,,,
"https://www.google.com/maps/place/National+Pool+Service,+Inc./data=!4m7!3m6!1s0x88d8d79ec43455c3:0xbf291f0545be3541!8m2!3d26.6556797!4d-80.058282!16s%2Fg%2F1vp74kt9!19sChIJw1U0xJ7X2IgRQTW-RQUfKb8","National Pool Service, Inc.",4.7,50,Pool cleaning service,"6707 Norton Ave, West Palm Beach, FL 33405, United States","MW4R+7M West Palm Beach, Florida, USA",http://www.natpool.com/,+1 561-585-8866,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipOiz7Nj8V1t_kkLezgYnI_99sMTY2E8-y-_mRTX=w426-h240-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,8 am–1 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2025-10-27T19:00:53.216Z,,,
https://www.google.com/maps/place/The+Blue+Pool+Guys+of+West+Palm+Beach/data=!4m7!3m6!1s0x88d8d7aa6f34f623:0xec17f61f5e82c004!8m2!3d26.678927!4d-80.0545293!16s%2Fg%2F11l5tm88kz!19sChIJI_Y0b6rX2IgRBMCCXh_2F-w,The Blue Pool Guys of West Palm Beach,4.8,40,Pool cleaning service,"3616 S Dixie Hwy, West Palm Beach, FL 33405, United States","MWHW+H5 West Palm Beach, Florida, USA",https://westpalmbeachpoolguys.com/,+1 561-264-6667,,,https://lh3.googleusercontent.com/p/AF1QipMOz2qogSGHkaGSSSyi_WKsyOdJUUqsOKnSoGHe=w408-h258-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2025-10-27T19:00:56.262Z,,,
https://www.google.com/maps/place/Fl%C5%8Dridian/data=!4m7!3m6!1s0x88d9288f78484479:0x4dc5f60bbc755d64!8m2!3d26.7089505!4d-80.057537!16s%2Fg%2F1hc2l49nf!19sChIJeURIeI8o2YgRZF11vAv2xU0,Flōridian,5.0,146,Swimming pool contractor,"575 S Rosemary Ave, West Palm Beach, FL 33401, United States","PW5R+HX West Palm Beach, Florida, USA",https://floridianinc.com/,+1 561-639-7931,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipMTf7p_XhlKsq41A5p9Ci5V59QX-htwJy4VjPEG=w408-h327-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–3 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2025-10-27T19:01:01.695Z,,,
https://www.google.com/maps/place/HAPPY+SHARK+POOLS+%26+SPA+SERVICE/data=!4m7!3m6!1s0x88d8d550d26f7ae5:0x8d2a8b962e85caa0!8m2!3d26.7373829!4d-80.0525362!16s%2Fg%2F11y5gs94s1!19sChIJ5Xpv0lDV2IgRoMqFLpaLKo0,HAPPY SHARK POOLS & SPA SERVICE,5.0,5,Swimming pool repair service,"311 Golf Rd STE 1000, West Palm Beach, FL 33407, United States","PWPW+XX West Palm Beach, Florida, USA",,+1 509-572-1144,Open ⋅ Closes 5 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=y_-txGrjYfwJXDR34shieA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=21.13505&pitch=0&thumbfov=100,true,8 am–5 am,8 am–5 am,8 am–5 am,8 am–5 am,8 am–5 am,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2025-10-27T19:01:06.979Z,,,
https://www.google.com/maps/place/Palm+Beach+Pool+Pros/data=!4m7!3m6!1s0x88d8d44a967ed881:0x81dd36125c7d85e!8m2!3d26.7535672!4d-80.0520435!16s%2Fg%2F11dxs10zmn!19sChIJgdh-lkrU2IgRXtjHJWHTHQg,Palm Beach Pool Pros,4.3,12,Swimming pool repair service,"4700 N Flagler Dr APT 203, West Palm Beach, FL 33407, United States","QW3X+C5 West Palm Beach, Florida, USA",http://www.palmbeachpoolpros.com/,+1 561-220-0874,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx5vdWDtnfTa9KD5DsykZR8O-3qD_eNl-qLeLnpH0QH471TAgF_t07Pes8uxcSBhF2T0ThsOsGk94l4BAjhWEGwPciABPPyzEa2M2ch9OHAHo49kgXy--qDUefZS8Vsuj2fDFw34A=w408-h544-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2025-10-27T19:01:13.672Z,,,
