placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,attributes,isBlackOwned
https://www.google.com/maps/place/1-800+Water+Damage+of+Phoenix/data=!4m7!3m6!1s0x872b5decb31fd837:0xb2cc60fea5c94820!8m2!3d33.6251837!4d-112.0302805!16s%2Fg%2F12qgfz7z6!19sChIJN9gfs-xdK4cRIEjJpf5gzLI,1-800 Water Damage of Phoenix,4.9,63,Water damage restoration service,"15219 N Cave Creek Rd, Phoenix, AZ 85032, United States","JXG9+3V Phoenix, Arizona, USA",https://www.1800waterdamage.com/phoenix-az/,+1 480-725-3172,Open 24 hours,Identifies as veteran-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAweop9V5fl2jYhOqjuilZQW8w66XKX0cjF5aIY98PTHZi_1NtD0ZIBEvbVsKK7Fudx8hvOPdBglBbwR0c56jnFIdAd9TRos2owZS_JgcuQ_4u67FgPT2bZp0g_Vz6E0J9jhnv8LfY=w408-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2026-03-23T03:49:49.604Z,,
https://www.google.com/maps/place/Concept/data=!4m7!3m6!1s0x872b740e483eb30b:0x6acd247bc0b2112b!8m2!3d33.6249626!4d-111.9418897!16s%2Fg%2F1tr180n4!19sChIJC7M-SA50K4cRKxGywHskzWo,Concept,5.0,29,Building consultant,"6501 E Greenway Pkwy #103, Scottsdale, AZ 85254, United States","J3F5+X6 Scottsdale, Arizona, USA",https://conceptrestore.com/water-damage-scottsdale-az/,+1 602-672-0047,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo-q8g6d9LGqryMU7mUDCNWFhCDAcenLR8mb_cNIPJYlM_VAMEQXay7Q0lajq__1p5gnbdK_kb125QCUMZKnqP0icLGOn55XsbJon7QMqcT3R8r4ja5mBM3IGijId9CHOKBD26LAQ=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2026-03-23T03:49:55.590Z,,
https://www.google.com/maps/place/Aqua+Dry+Water+Damage+Restoration/data=!4m7!3m6!1s0x872b746f426eaaab:0x71be34b5145b4a34!8m2!3d33.6043256!4d-112.0399746!16s%2Fg%2F11srgj_cy_!19sChIJq6puQm90K4cRNEpbFLU0vnE,Aqua Dry Water Damage Restoration,4.6,10,Water damage restoration service,,,https://aquadryaz.com/,+1 602-923-1619,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoIMU17LqjgntPh9FEgUdPdY_xSnTu3M9zMFh8_AuJHnf_Tmwe87xRUnyue4PnRlOw1a3qlChKPq8whKxtkmVh8f8HIJdRcuzuyDlI2L32IEAmHuSmUQqwJerjPWMG4H8uD3lBz=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2026-03-23T03:50:00.399Z,,
https://www.google.com/maps/place/Water+Fighters+Restoration/data=!4m7!3m6!1s0x872b6f2d3caac453:0x85858461b440db61!8m2!3d33.6704775!4d-112.0816805!16s%2Fg%2F11fjxyn6q2!19sChIJU8SqPC1vK4cRYdtAtGGEhYU,Water Fighters Restoration,4.7,95,Water damage restoration service,"522 W Blackhawk Dr, Phoenix, AZ 85027, United States","MWC9+58 Phoenix, Arizona, USA",https://waterfighters.net/,+1 602-884-5325,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerE3NV5WzIxJETob969zTMgxsXF7jr1pF4D6SWs2ZHJSXAOToahMzXoRdMYX11wi7wGKo1QB4BsJKwzuEjb6JPqawxmHXiXx5jQJo6lOxZjXMYm2VpG6ePiYCOPiQ-gHnwuf-bF7NKvQlSP=w408-h253-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2026-03-23T03:50:05.257Z,,
https://www.google.com/maps/place/PuroClean+Restoration+Specialists/data=!4m7!3m6!1s0x872b75912569fd89:0xc7b78b4eacf62789!8m2!3d33.6298818!4d-111.9186911!16s%2Fg%2F1tg16605!19sChIJif1pJZF1K4cRiSf2rE6Lt8c,PuroClean Restoration Specialists,4.8,94,Water damage restoration service,"7464 E Tierra Buena Ln, Scottsdale, AZ 85260, United States","J3HJ+XG Scottsdale, Arizona, USA",https://www.puroclean.com/scottsdale-az-puroclean-restoration-specialists?src=GMB,+1 480-767-5588,Open 24 hours,Identifies as women-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo0yab1UouqPD1JrwcAzSvNEAeNTh9DMY8l6dDItGiKl3ptj4Usguu4mBOydMNQ5Qr2AWZxQANjT1xns0bp2iMtcqidzpdW6z16OrV4f2k487HDbFA_dc4tmy1ZHsYEp-Mhz_8KjplCGthA=w532-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2026-03-23T03:50:10.050Z,,
https://www.google.com/maps/place/Rocky+Mountain+Restoration/data=!4m7!3m6!1s0x872b6d8d8ab73bdb:0x40d97107275ac7b8!8m2!3d33.5368591!4d-112.1032008!16s%2Fg%2F11n0406qr5!19sChIJ2zu3io1tK4cRuMdaJwdx2UA,Rocky Mountain Restoration,4.9,649,Water damage restoration service,"6801 N 21st Ave Suite F, Phoenix, AZ 85015, United States","GVPW+PP Phoenix, Arizona, USA",https://www.rmraz.com/?utm_campaign=gmb&utm_content=phoenix&utm_medium=organic&utm_source=gmb,+1 480-690-9648,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerVEJYGCvsVACkS_uvJoRiPZn-M599grdCRzH1QSAGREzihOHPDqt61YmNP6sRYl59eA9Ng9kjQuuVOFX2vibwWw-mIm64-mCdn6WSDsN-LN9gYseVsJrkVErl4cweDldg7WW7Kmw=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2026-03-23T03:50:14.995Z,,
https://www.google.com/maps/place/Evolution+Restoration+%26+Renovation+-+Water+Mitigation+Phoenix/data=!4m7!3m6!1s0x872b0975b744a2bb:0xe6ecc147901d691a!8m2!3d33.4475218!4d-112.046245!16s%2Fg%2F11vj47tcq1!19sChIJu6JEt3UJK4cRGmkdkEfB7OY,Evolution Restoration & Renovation - Water Mitigation Phoenix,5.0,148,Water damage restoration service,"1634 E Jefferson St, Phoenix, AZ 85034, United States","CXX3+2G Phoenix, Arizona, USA",https://evorestore.com/,+1 877-361-0606,"Open 24 hours

Confirmed by this business 10 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweovmRtVs0e3k69R_28AtHLGWle5xuVw1MQNx9Tn0S3nNo2Q00VuqvsgiVQR-DUUBp5F4QOCsA8ZcSVUWeUmETPoFkqBEYY_eRZ5gcgXO1jDmkG_ZRXAo1mxUMCHmz7cVtJ2qRphyU9ZFW8=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2026-03-23T03:50:19.942Z,,
https://www.google.com/maps/place/Independent+Restoration+Services+of+Phoenix/data=!4m7!3m6!1s0x429a81df26c0210f:0x71cf8add84ab1044!8m2!3d33.274686!4d-111.8913951!16s%2Fg%2F11xgkf22tp!19sChIJDyHAJt-BmkIRRBCrhN2Kz3E,Independent Restoration Services of Phoenix,5.0,11,Water damage restoration service,,,https://irs-480.com/,+1 480-581-8828,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerYOy3LflJNm_a2z6amhYpZa2irbOUcol6ZRVI8WdBIwNXl25ch6-afWRgbqsgoIv4-Ot7UfpBmGa04-CDvTsSFk8S_PTZdDziDJ3pgYyVg6KQWvYIXJhUePqkDXAt44F6KBM6d6UHnYzcR=w408-h529-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2026-03-23T03:50:24.551Z,,
https://www.google.com/maps/place/Doan+Restoration+of+Arizona/data=!4m7!3m6!1s0x872a672ef9537489:0x124d5e733d817262!8m2!3d33.4262285!4d-112.0393932!16s%2Fg%2F11b6lmhhqf!19sChIJiXRT-S5nKocRYnKBPXNeTRI,Doan Restoration of Arizona,4.9,508,Water damage restoration service,"1950 E Watkins St #140, Phoenix, AZ 85034, United States","CXG6+F6 Phoenix, Arizona, USA",https://doanrestoration.com/?utm_campaign=gmb,+1 623-303-5416,"Open 24 hours

Confirmed by this business 5 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoLFK4rWneMr9oYSs1G3VX0Qj9apRYAG5QD1VouduXCMA7UXn3OohEom9pSUENSpMZUMwYBQ_qfR8Zm0ZYeIzIRqlxjINhqK1khX6SxV8sMp-vhehZDVSTkqs4rXgGHMuONmN40xw=w408-h261-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2026-03-23T03:50:29.301Z,,
https://www.google.com/maps/place/Specialty+Water+Damage+Restoration/data=!4m7!3m6!1s0x872b0df57fa403b1:0x385cfe34e12825eb!8m2!3d33.5218591!4d-112.0215149!16s%2Fg%2F11gh9qg0w0!19sChIJsQOkf_UNK4cR6yUo4TT-XDg,Specialty Water Damage Restoration,4.6,11,Water damage restoration service,"2 Biltmore Estates Dr UNIT 100, Phoenix, AZ 85016, United States","GXCH+P9 Phoenix, Arizona, USA",https://azspecialtyrestoration.com/,+1 602-291-9030,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoIXL1oTVvdGSmUxTDwMp96eCNXD-00jb6UtpI1QmtWehGPbRx0uESBFoPPNdnP4BcVcnUox04v2CgfhN7DbhtV2So7ZRonwak_OEiHlAYk45ozifTzBwiOhB2NDXaNAgwcU4vLYGFSfj6j=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2026-03-23T03:50:34.028Z,,
