placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,info,attributes,isBlackOwned
https://www.google.com/maps/place/Shockwave+Electric+INC/data=!4m7!3m6!1s0x87bf04d662db984b:0x2cb8321c15d25567!8m2!3d39.0590031!4d-95.6514846!16s%2Fg%2F1tgfx49c!19sChIJS5jbYtYEv4cRZ1XSFRwyuCw,Shockwave Electric INC,4.8,36,Electrician,"1410 NE Seward Ave, Topeka, KS 66616, United States","385X+JC Topeka, Kansas, USA",https://www.shockwaveelectric.net/,+1 785-357-8583,Open · Closes 12 am,https://lh3.googleusercontent.com/p/AF1QipNGcEDKhLgK3AImQF5xFAErEuf55u_8tUU7Ri1R=w427-h240-k-no,true,Open 24 hours,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Topeka+KS/@39.0473451,-95.6751576,14z",2026-01-10T22:58:42.145Z,,,
https://www.google.com/maps/place/Electrical+Specialists/data=!4m7!3m6!1s0x87bf1878aecad59d:0xf36e216c076f7347!8m2!3d39.0291515!4d-95.7272737!16s%2Fg%2F11gh2q3lb9!19sChIJndXKrngYv4cRR3NvB2whbvM,Electrical Specialists,4.9,230,Electrician,"4015 SW 21st St Suite 3, Topeka, KS 66604, United States","27HF+M3 Topeka, Kansas, USA",https://www.especialists.pro/,+1 785-498-3091,"Closed · Opens 8 am Mon

Confirmed by this business 3 weeks ago",https://lh3.googleusercontent.com/p/AF1QipP3FSS-3yce7rEr65ZhG1YnXibyg9w1zp7oc8vi=w408-h544-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Topeka+KS/@39.0473451,-95.6751576,14z",2026-01-10T22:58:47.211Z,LGBTQ+ friendly,,
"https://www.google.com/maps/place/Blue+Dot+Heating,+Air,+Plumbing+%26+Electrical/data=!4m7!3m6!1s0x87bee2a9ca36f79d:0xb38096691f0d72a!8m2!3d39.0063352!4d-95.7311644!16s%2Fg%2F1hf12zkmv!19sChIJnfc2yqnivocRKtfwkWYJOAs","Blue Dot Heating, Air, Plumbing & Electrical",4.9,2930,HVAC contractor,"3365 SW Gage Blvd, Topeka, KS 66614, United States","2749+GG Topeka, Kansas, USA",https://www.bluedotkansas.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb_listing,+1 785-272-1633,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOB71Umk9ZJnfEC5OywerIg-4Mp8bfuAybR6pt8=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Topeka+KS/@39.0473451,-95.6751576,14z",2026-01-10T22:58:52.552Z,,,
"https://www.google.com/maps/place/Greenwave+Electric,+Inc./data=!4m7!3m6!1s0x87bf03226f7afcf3:0xb9865523297c1a2f!8m2!3d39.0361477!4d-95.6807127!16s%2Fg%2F1tk700b4!19sChIJ8_x6byIDv4cRLxp8KSNVhrk","Greenwave Electric, Inc.",4.9,133,Electrician,"1721 SW Van Buren St, Topeka, KS 66612, United States","28P9+FP Topeka, Kansas, USA",https://www.greenwaveelectric.com/,+1 785-228-2478,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPN8pvX8L-iI2mQo8W8V_729eklK5f2S2CJFuTS=w408-h544-k-no,true,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Topeka+KS/@39.0473451,-95.6751576,14z",2026-01-10T22:58:57.482Z,,,
https://www.google.com/maps/place/CWC+Electric/data=!4m7!3m6!1s0x87bf1b5ae8768fa3:0x58063b05310549be!8m2!3d38.9913019!4d-95.6871725!16s%2Fg%2F126091f53!19sChIJo4926Fobv4cRvkkFMQU7Blg,CWC Electric,4.9,710,Electrician,"4100 SW Topeka Blvd, Topeka, KS 66609, United States","X8R7+G4 Topeka, Kansas, USA",http://www.cwcelectric.com/,+1 785-215-8775,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMrMh-4ARy8F5DVqh0nL0lBhtrxhT23wdtIawTP=w408-h272-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Topeka+KS/@39.0473451,-95.6751576,14z",2026-01-10T22:59:02.414Z,,,
https://www.google.com/maps/place/CD+Electric/data=!4m7!3m6!1s0x87bf029bffffffff:0xda12f4a826874b4!8m2!3d39.0806753!4d-95.6758226!16s%2Fg%2F1tflb55v!19sChIJ_____5sCv4cRtHRogkovoQ0,CD Electric,2.8,11,Electrician,"1733 NW Taylor St, Topeka, KS 66608, United States","38JF+7M Topeka, Kansas, USA",,+1 785-221-7357,Closes soon · 5 pm · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zWOlvsUK1QrckSwWXZGHTw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=273.75125&pitch=0&thumbfov=100,true,8 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Topeka+KS/@39.0473451,-95.6751576,14z",2026-01-10T22:59:07.348Z,,,
https://www.google.com/maps/place/Lesser+Electric+Inc/data=!4m7!3m6!1s0x87bf03a3314e3acf:0x9672bbc73528d98b!8m2!3d39.0686443!4d-95.6705857!16s%2Fg%2F1tt8csqf!19sChIJzzpOMaMDv4cRi9koNce7cpY,Lesser Electric Inc,3.6,14,Electrician,"315 NW Laurent St, Topeka, KS 66608, United States","389H+FQ Topeka, Kansas, USA",http://lesserelectric.com/,+1 785-232-5161,Closed · Opens 7:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cZQkF3SaGzJlvrwmecnYNg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=249.1913&pitch=0&thumbfov=100,true,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Topeka+KS/@39.0473451,-95.6751576,14z",2026-01-10T22:59:12.185Z,,,
https://www.google.com/maps/place/Topeka+Electric+Services/data=!4m7!3m6!1s0x87bf1c545ca4ee41:0x428f2725fee01f25!8m2!3d39.0134209!4d-95.68927!16s%2Fg%2F1tp2_x7p!19sChIJQe6kXFQcv4cRJR_g_iUnj0I,Topeka Electric Services,4.5,12,Electrician,"2919 SW Topeka Blvd, Topeka, KS 66611, United States","2876+97 Topeka, Kansas, USA",,,Open · Closes 8 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bB6jzn2EKHXdCbLIucuKtQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=275.2957&pitch=0&thumbfov=100,false,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Topeka+KS/@39.0473451,-95.6751576,14z",2026-01-10T22:59:17.237Z,,,
https://www.google.com/maps/place/Warner+Electric/data=!4m7!3m6!1s0x87bf03981778e6b5:0xa76584ad5ff3aeac!8m2!3d39.0685177!4d-95.666543!16s%2Fg%2F1v831mgz!19sChIJteZ4F5gDv4cRrK7zX62EZac,Warner Electric,4.4,37,Electrician,"921 N Kansas Ave, Topeka, KS 66608, United States","389M+C9 Topeka, Kansas, USA",http://warnerelectric.org/,+1 785-286-3445,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyXyb40-fkkAerjaKQ_7LcEUBl8nAFHveFpcA5VxaItSC-P2ssvAnWQAP6JqH3ZbqgrJgiM5no59IIJM6oFV34QVjHZzNkjrVPGfK2t-EU1NKwOZnnDeYn6SD5WtQEc190S9g-jUA=w408-h544-k-no,false,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Topeka+KS/@39.0473451,-95.6751576,14z",2026-01-10T22:59:22.277Z,,,
https://www.google.com/maps/place/F+%26+F+Electric+Motor+Repair/data=!4m7!3m6!1s0x87bf02a6d25605f3:0xef722ea6c8b792ca!8m2!3d39.0296529!4d-95.7265885!16s%2Fg%2F1tgqjyk8!19sChIJ8wVW0qYCv4cRypK3yKYucu8,F & F Electric Motor Repair,4.6,30,Electric motor repair shop,"4004 SW 21st St, Topeka, KS 66604, United States","27HF+V9 Topeka, Kansas, USA",,+1 785-272-9504,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WPqYZpETq5LjMp58LgOpqQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=48.11141&pitch=0&thumbfov=100,true,Closed,Closed,"8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","https://www.google.com/maps/search/generator+installation+services+in+Topeka+KS/@39.0473451,-95.6751576,14z",2026-01-10T22:59:27.159Z,,,
https://www.google.com/maps/place/Torgeson+Electric/data=!4m7!3m6!1s0x87bf027d01552253:0x6f63079d42b4aa49!8m2!3d39.078125!4d-95.7173434!16s%2Fg%2F1264pr1x9!19sChIJUyJVAX0Cv4cRSaq0Qp0HY28,Torgeson Electric,3.6,28,Contractor,"1400 NW Saline St, Topeka, KS 66618, United States","37HM+63 Topeka, Kansas, USA",https://www.torgesonelectric.com/,+1 785-233-2213,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPr8QX3KiaOqd-PWTE89tw0_Wd2v5E8gcjKmY3s=w408-h271-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Topeka+KS/@39.0473451,-95.6751576,14z",2026-01-10T22:59:32.074Z,,,
