placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,info,error,isBlackOwned
https://www.google.com/maps/place/Premier+Pool+Service/data=!4m7!3m6!1s0x89d9f126fda0af4b:0x3a9d372ba5b81def!8m2!3d43.0339391!4d-76.1967461!16s%2Fg%2F11fsvwyrzl!19sChIJS6-g_Sbx2YkR7x24pSs3nTo,Premier Pool Service,5.0,1,Swimming pool repair service,"1225 Grand Ave, Syracuse, NY 13219, United States","2RM3+H8 Syracuse, New York, USA",https://usaportal.top/details/premier-pool-service-ChIJS6-,+1 315-380-8388,Open ⋅ Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PZ65b6nGUVNe8bHy5z7dBA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=144.85199&pitch=0&thumbfov=100,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2025-10-27T17:57:58.290Z,,,,
https://www.google.com/maps/place/Clean+All+CNY/data=!4m7!3m6!1s0x89d9f3dc21743d4d:0x544583ed548685bf!8m2!3d43.0484212!4d-76.1722732!16s%2Fg%2F11c2nn0rtd!19sChIJTT10Idzz2YkRv4WGVO2DRVQ,Clean All CNY,3.5,22,Swimming pool repair service,"838 Erie Blvd W, Syracuse, NY 13204, United States","2RXH+93 Syracuse, New York, USA",http://cleanallcny.com/,+1 315-472-9189,"Open ⋅ Closes 3 pm

Updated by this business 3 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNWLY2k4s8EQCnR1dKDVy3djFLmyC2COMYUn5UM=w878-h240-k-no,true,9 am–3 pm,9 am–3 pm,9 am–3 pm,9 am–3 pm,9 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2025-10-27T17:58:04.169Z,,,,
https://www.google.com/maps/place/Pool+Surgeons+Inc/data=!4m7!3m6!1s0x89d9ed0e0f45cfd9:0xdfc23e3212b21bec!8m2!3d43.1385732!4d-76.1670517!16s%2Fg%2F11nxfmljl9!19sChIJ2c9FDw7t2YkR7BuyEjI-wt8,Pool Surgeons Inc,4.9,226,Swimming pool repair service,"5054 Bear Rd, North Syracuse, NY 13212, United States","4RQM+C5 North Syracuse, New York, USA",http://poolsurgeonsinc.com/,+1 315-452-4500,"Open ⋅ Closes 4 pm

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzARInuE_SS4ACCXfDwue-4df6ZLzoHpUH2NUA-6g-_yvfn5Bv9rwM9jZIxxI_KeLnQG42FwsbGd1h5oOry5mPO5En453qG0Fi9Mh16wSiG2lzNNaP60RMBHrQAp-253IzjvX6wKVk9L7ia=w408-h306-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2025-10-27T17:58:09.717Z,,,,
https://www.google.com/maps/place/Jay+Dubs+Pool+Service/data=!4m7!3m6!1s0x89d9f5ccb6381735:0xaf24d87d1bf8e31c!8m2!3d43.1996624!4d-76.2888425!16s%2Fg%2F11h6lttcss!19sChIJNRc4tsz12YkRHOP4G33YJK8,Jay Dubs Pool Service,4.8,31,Swimming pool repair service,,,,+1 315-345-1757,,https://lh3.googleusercontent.com/p/AF1QipMTONBHDeNQcumaec8iqCQmA6O41k7nX6Ub6uqT=w408-h883-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2025-10-27T17:58:12.393Z,,,,
https://www.google.com/maps/place/CoolWaters+Pool+and+Spa/data=!4m7!3m6!1s0x89d9f0dc8177fd3b:0x76974b14be816bce!8m2!3d43.0597405!4d-76.2269339!16s%2Fg%2F1x5fcbzr!19sChIJO_13gdzw2YkRzmuBvhRLl3Y,CoolWaters Pool and Spa,3.5,17,Swimming pool supply store,"2911 Milton Ave, Syracuse, NY 13209, United States","3Q5F+V6 Syracuse, New York, USA",http://coolwaterspoolandspa.com/,+1 315-468-5600,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipP6TFG06rNnyjOVnmsfC97gYQrWm291RNOh0k63=w427-h240-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2025-10-27T17:58:18.243Z,· In-store pick-up · Delivery,,,
https://www.google.com/maps/place/Tarson+Pools+%26+Spas/data=!4m7!3m6!1s0x89d9ed244e8b2b47:0xeec0e0b067691938!8m2!3d43.1252773!4d-76.101153!16s%2Fg%2F1w4f92rd!19sChIJRyuLTiTt2YkROBlpZ7DgwO4,Tarson Pools & Spas,4.0,169,Swimming pool supply store,"6071 E Taft Rd, North Syracuse, NY 13212, United States","4VGX+4G North Syracuse, New York, USA",https://tarsonpools.com/,+1 315-458-8800,"Open ⋅ Closes 5 pm

Updated by this business 7 days ago",https://lh3.googleusercontent.com/p/AF1QipMAEnzQvZEv1xnPxyzxDgb8qra55Qf-44tS3c8p=w408-h307-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–3 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2025-10-27T17:58:24.204Z,· In-store shopping · In-store pick-up · Delivery,,,
https://www.google.com/maps/place/Liverpool+Pool+%26+Spa+Hot+Tub+Super+Center/data=!4m7!3m6!1s0x89d98d0e7d2b3397:0xd4f7e9862c66077c!8m2!3d43.0624752!4d-76.0480354!16s%2Fg%2F1tgjm8lp!19sChIJlzMrfQ6N2YkRfAdmLIbp99Q,Liverpool Pool & Spa Hot Tub Super Center,4.6,148,Hot tub store,"6804 Manlius Center Rd, East Syracuse, NY 13057, United States","3X62+XQ East Syracuse, New York, USA",https://liverpoolpoolandspa.com/,+1 315-414-0741,"Open ⋅ Closes 5 pm

Updated by this business 2 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMVgeF-rHmjsHJlS9bwypeLWmIyZRPmr7dxvUZX=w408-h271-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–4 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2025-10-27T17:58:29.596Z,· In-store shopping · In-store pick-up · Delivery,,,
https://www.google.com/maps/place/Living+Waters+Pool+and+Spa/data=!4m7!3m6!1s0x2a5cc184c8a7bec9:0xa1c7578222aea30d!8m2!3d43.035134!4d-76.139366!16s%2Fg%2F11x95s930f!19sChIJyb6nyITBXCoRDaOuIoJXx6E,Living Waters Pool and Spa,5.0,10,Pool cleaning service,,,https://livingwaterscny.com/,+1 315-710-0733,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNkNDWekvct3odzCaLxHJouQ41ScrN68GYdfYHx=w408-h541-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2025-10-27T17:58:34.483Z,,,,
https://www.google.com/maps/place/Stiles+Pool+Inc/data=!4m7!3m6!1s0x89d98c3b55c86c35:0x356c3ff6207ab4e0!8m2!3d43.0430439!4d-76.0314619!16s%2Fg%2F1w2yvwq8!19sChIJNWzIVTuM2YkR4LR6IPY_bDU,Stiles Pool Inc,4.2,20,Swimming pool contractor,"7076 Cedar Bay Rd, Fayetteville, NY 13066, United States","2XV9+6C Fayetteville, New York, USA",http://www.stilespools.com/,+1 315-637-8555,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzgLVjCAPPV2iqDWEc8Ae-LWopvk1W1l6Gd-pG34T2ORdrmhrL-B2Y8Q8i3yfuzjmvSjGFrfs5g2TRrT-G5AJrIVcRu8GWhlM3ls-xjplrHv_2s5nuJc-tlCcQvL2y4P6ucVrlwQA=w408-h544-k-no,true,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,10 am–2 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2025-10-27T17:58:40.145Z,,,,
https://www.google.com/maps/place/Tarson+Pools+%26+Spas/data=!4m7!3m6!1s0x89d98d0e129ea4a9:0x3f6314624ce02721!8m2!3d43.062734!4d-76.0492905!16s%2Fg%2F1tj6vtn2!19sChIJqaSeEg6N2YkRISfgTGIUYz8,Tarson Pools & Spas,4.1,50,Swimming pool supply store,"6802 Manlius Center Rd, East Syracuse, NY 13057, United States","3X72+37 East Syracuse, New York, USA",https://tarsonpools.com/,+1 315-463-7727,"Open ⋅ Closes 5 pm

Updated by this business 7 days ago",https://lh3.googleusercontent.com/p/AF1QipMUf-3Ycn1YY-kP0kDKWbPVSOY1ua5PIhqe5RzZ=w408-h268-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–3 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2025-10-27T17:58:46.409Z,· In-store shopping · In-store pick-up · Delivery,,,
https://www.google.com/maps/place/Blue+Camel+Water+and+Pool+Service/data=!4m7!3m6!1s0x89d9e3adb85319d1:0xb51c7bd1ad4db02b!8m2!3d43.0030405!4d-76.040017!16s%2Fg%2F11fmc2bgrq!19sChIJ0RlTuK3j2YkRK7BNrdF7HLU,Blue Camel Water and Pool Service,4.7,15,Swimming pool contractor,,,https://www.bluecamelwaterandpool.com/,+1 315-726-3467,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipPhLFIYFxhIkc0v0kb42vAbWeP6ugLdq96V1E5J=w519-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2025-10-27T17:58:51.646Z,,,,
https://www.google.com/maps/place/Cool+Waters+Pool+and+Spa/data=!4m7!3m6!1s0x89d9eee1c46abe0d:0xdceaf68254695c60!8m2!3d43.1281658!4d-76.2179765!16s%2Fg%2F1tjfhvh3!19sChIJDb5qxOHu2YkRYFxpVIL26tw,Cool Waters Pool and Spa,4.2,84,Swimming pool supply store,"7380 Oswego Rd, Liverpool, NY 13090, United States","4QHJ+7R Liverpool, New York, USA",http://www.coolwaterspoolandspa.com/,+1 315-468-5600,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPjA8DY2IqxDqYOUWDN_JGGPN3RS6eRA0CLVx-C=w408-h304-k-no,true,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–2 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2025-10-27T17:58:57.014Z,· In-store pick-up · Delivery,,,
https://www.google.com/maps/place/Antonio%27s+Pool+Service+LLC/data=!4m7!3m6!1s0x89d9f1b2992fdd31:0x1d6630dbb6d9aeed!8m2!3d43.021431!4d-76.1977014!16s%2Fg%2F11j5vnn998!19sChIJMd0vmbLx2YkR7a7ZttswZh0,Antonio's Pool Service LLC,4.3,7,Swimming pool repair service,,,http://antoniospoolservice.com/,+1 315-807-3057,,https://lh3.googleusercontent.com/p/AF1QipPdAHOtmYwP2QF3i8dyOeCIP_XmrCbVhcjpE9b3=w828-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2025-10-27T17:59:00.122Z,,,,
https://www.google.com/maps/place/Tarson+Pools+%26+Spas/data=!4m7!3m6!1s0x89d9f0c7b56d6681:0xe6e2b4131b577c83!8m2!3d43.0457611!4d-76.2450485!16s%2Fg%2F1tl9nkjf!19sChIJgWZttcfw2YkRg3xXGxO04uY,Tarson Pools & Spas,3.8,46,Swimming pool supply store,"4310 Genesee St, Syracuse, NY 13219, United States","2QW3+8X Syracuse, New York, USA",https://tarsonpools.com/,+1 315-487-0330,Temporarily closed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxkTWU1XTn_pgG2GK2XlTmGez7sSZxVFZ-JXvZeXkyv1d-WJjVeRc7PIpHTpsXvj9p2CquaxPIRufej_uQSrU9_1QppRNSYkD_J4hj7pQA7NLkOmQ4ZKWr27M1ejkV-eRDW0J7cSQ=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2025-10-27T17:59:05.460Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Cannon+Pools+and+Spas/data=!4m7!3m6!1s0x89d9edc08a6eb849:0x89dd2c4376636782!8m2!3d43.1216842!4d-76.1563274!16s%2Fg%2F1tnssxz0!19sChIJSbhuisDt2YkRgmdjdkMs3Yk,Cannon Pools and Spas,4.4,219,Swimming pool supply store,"5210 W Taft Rd, Syracuse, NY 13212, United States","4RCV+MF Syracuse, New York, USA",http://www.cannonpools.com/,+1 315-458-3150,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzvOAh_RU1a1Ve0bANJGnS7uQOY_ZGPmfPal_uqSe3ye8r-u-_5TaDI_S7yP3RItT7Fe7F_FT8M8vd0Gp6WqyifOqWRRbdYO2rTD0K2XyFvGvbYSzvAD40sS7m1Dm55F38h7_GCqw=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–4 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2025-10-27T17:59:11.106Z,· In-store shopping · In-store pick-up · Delivery,,,
https://www.google.com/maps/place/Syracuse+Pool+%26+Patio/data=!4m7!3m6!1s0x89d9f0c5b6cba337:0xbe5393ab2e99438a!8m2!3d43.0459551!4d-76.2403311!16s%2Fg%2F1tflh6kq!19sChIJN6PLtsXw2YkRikOZLquTU74,Syracuse Pool & Patio,3.8,18,Swimming pool supply store,"114 Chapel Dr, Syracuse, NY 13219, United States","2QW5+9V Syracuse, New York, USA",https://fairmountpoolcenter.com/,+1 315-468-6884,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzq34-4uB8uA6m5up13vA-AR5TOTfGVhfkrdXkqRo3EOA3VfetfTSLHmYBB5OFncHbJdKg3uwug21yPKAQ0ZwYfzl-Vc3pdeLETNLbG00DtreAAleuNYOLJLMf9iOfXxyDqI5c=w408-h725-k-no,false,10 am–6 pm,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–4 pm,10 am–2 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2025-10-27T17:59:16.758Z,,,,
