placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/Precision+Garage+Door+Service/data=!4m7!3m6!1s0x885829c3c61c37c1:0x8fddc2d5beb88865!8m2!3d34.923726!4d-82.06425!16s%2Fg%2F1tkc2tv7!19sChIJwTccxsMpWIgRZYi4vtXC3Y8,Precision Garage Door Service,4.8,1268,Garage door supplier,"340 Frey Creek Rd, Spartanburg, SC 29301, United States","WWFP+F8 Spartanburg, South Carolina, USA",https://www.precision-door.com/locations/expert-garage-door-repairs-in-greenville-sc/?utm_source=GMBlisting_Spartanburg&utm_medium=organic,+1 864-362-9802,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPt0POcWGeMRT4pZ-gW-i8ZYOQxu4iGBNsfZ74g=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Spartanburg+Spartanburg+SC/@34.9515959,-81.9327167,14z",2025-11-07T23:16:09.537Z,,,,
https://www.google.com/maps/place/Spartanburg+Garage+Door+Company/data=!4m7!3m6!1s0x8857783d76561731:0xc22fcb3480ccf011!8m2!3d34.9949831!4d-82.0016895!16s%2Fg%2F1txy316w!19sChIJMRdWdj14V4gREfDMgDTLL8I,Spartanburg Garage Door Company,4.9,80,Door supplier,"8345 Taylor Colquitt Rd, Spartanburg, SC 29303, United States","XXVX+X8 Spartanburg, South Carolina, USA",http://spartanburgdoor.com/,+1 864-809-8642,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipP0zgz8-lkmzfGQaJTDg47mVqFtoCuOAnPXI9tz=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Spartanburg+Spartanburg+SC/@34.9515959,-81.9327167,14z",2025-11-07T23:16:15.382Z,,,,
https://www.google.com/maps/place/Spartanburg+Overhead+Anytime+Garage+Door+Repair/data=!4m7!3m6!1s0x88579d36630ad375:0xcc80978ccc8e85dd!8m2!3d34.9467763!4d-82.0079288!16s%2Fg%2F11pkfbp2kx!19sChIJddMKYzadV4gR3YWOzIyXgMw,Spartanburg Overhead Anytime Garage Door Repair,4.5,11,Garage door supplier,"117 Littlejohn St, Spartanburg, SC 29301, United States","WXWR+PR Spartanburg, South Carolina, USA",http://www.anytime-gdr.com/,+1 864-863-7288,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipN83K3OElPbI-3X5poLG4AQEYRa75x5sbHIryp0=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Spartanburg+Spartanburg+SC/@34.9515959,-81.9327167,14z",2025-11-07T23:16:25.847Z,,,,
https://www.google.com/maps/place/Garage+Door+Services/data=!4m7!3m6!1s0x88578322d3c1f01b:0x46c548638c024aa8!8m2!3d34.8559675!4d-82.353163!16s%2Fg%2F11kqfjlnh4!19sChIJG_DB0yKDV4gRqEoCjGNIxUY,Garage Door Services,4.9,92,Garage door supplier,,,https://www.garagedoorservicessc.com/,+1 864-949-7820,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPeIHzAluS1aruzkt2E3oybeDQVs9jLFHqH_9na=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Spartanburg+Spartanburg+SC/@34.9515959,-81.9327167,14z",2025-11-07T23:16:30.775Z,Identifies as veteran-owned,,,
https://www.google.com/maps/place/AVS+GROUP+LLC+%7C+Garage+Doors/data=!4m7!3m6!1s0x885777a860456389:0xa7262d001b417e9d!8m2!3d35.0274198!4d-81.8860425!16s%2Fg%2F11tmzsbk_4!19sChIJiWNFYKh3V4gRnX5BGwAtJqc,AVS GROUP LLC | Garage Doors,4.9,54,Garage door supplier,"815 Tom Cat LN, Spartanburg, SC 29307, United States","24G7+XH Spartanburg, South Carolina, USA",https://avsgrp.net/,+1 864-832-0054,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipPM4ZH98Js7s4hIJLTNAb-RxPruFvfwmIL4yutV=w408-h409-k-no,true,9 am–6 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Spartanburg+Spartanburg+SC/@34.9515959,-81.9327167,14z",2025-11-07T23:16:35.989Z,,,,
https://www.google.com/maps/place/Garage+Door+Experts+LLC/data=!4m7!3m6!1s0x4e13a08c971db321:0x13b2cf3b27b20b1c!8m2!3d34.914678!4d-82.100624!16s%2Fg%2F11vt9ljmm7!19sChIJIbMdl4ygE04RHAuyJzvPshM,Garage Door Experts LLC,5.0,26,Door supplier,,,http://garagedoorexpertsllc.com/,+1 864-529-2998,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNHGNcwigUnHjEHlNN-VxWvAhl3AE5TrahSRgKl=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Spartanburg+Spartanburg+SC/@34.9515959,-81.9327167,14z",2025-11-07T23:16:41.208Z,,,,
https://www.google.com/maps/place/Garage+Door+Medics+LLC/data=!4m7!3m6!1s0x87dbb31c6f2b4967:0x5690df4788e98e8a!8m2!3d34.9620192!4d-82.2451499!16s%2Fg%2F11y7874vgw!19sChIJZ0krbxyz24cRio7piEffkFY,Garage Door Medics LLC,5.0,87,Garage door supplier,,,https://www.garagedoorsmedics.com/,+1 864-524-5043,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNHRnumWzlqnXl7aUi3JXRzN3fH3cEhpQrEip_M=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Spartanburg+Spartanburg+SC/@34.9515959,-81.9327167,14z",2025-11-07T23:16:46.110Z,,,,
https://www.google.com/maps/place/Boiling+Springs+Overhead+Anytime+Garage+Door+Repair/data=!4m7!3m6!1s0x8857714bbccfca9d:0x11896ab915ee08d9!8m2!3d35.0482255!4d-81.9822014!16s%2Fg%2F11pkc_13ry!19sChIJncrPvEtxV4gR2QjuFblqiRE,Boiling Springs Overhead Anytime Garage Door Repair,4.2,10,Garage door supplier,"3720 Boiling Springs Rd, Boiling Springs, SC 29316, United States","22X9+74 Boiling Springs, South Carolina, USA",http://www.anytime-gdr.com/,+1 864-564-5105,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOL6n6AuzaPvZJ7NNnk1GaQT1Y4YRjkejTkh49Z=w408-h612-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Spartanburg+Spartanburg+SC/@34.9515959,-81.9327167,14z",2025-11-07T23:16:51.063Z,,,,
https://www.google.com/maps/place/ProLift+Garage+Doors+of+Spartanburg/data=!4m7!3m6!1s0xc5f37899ce4d2b9:0x3103ac3013fcbe04!8m2!3d34.9775637!4d-81.996175!16s%2Fg%2F11vx42mkcj!19sChIJudLknIk3XwwRBL78EzCsAzE,ProLift Garage Doors of Spartanburg,5.0,96,Garage door supplier,,,https://www.proliftdoors.com/spartanburg/,+1 864-392-5492,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPBXfphMuK5rLh1sgOXE4_OFk4V6B58k3hNiPS5=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Spartanburg+Spartanburg+SC/@34.9515959,-81.9327167,14z",2025-11-07T23:16:55.766Z,,,,
https://www.google.com/maps/place/Ace+Garage+Door+Technology/data=!4m7!3m6!1s0x88577e426c4984df:0xa976b5dd4f47ec13!8m2!3d35.0277826!4d-82.1871229!16s%2Fg%2F1pyqn96v9!19sChIJ34RJbEJ-V4gRE-xHT921dqk,Ace Garage Door Technology,4.9,98,Garage door supplier,"100 Edwards Store Rd, Lyman, SC 29365, United States","2RH7+45 Lyman, South Carolina, USA",http://www.acegaragedoortechnology.com/,+1 864-478-0665,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipP-EnsfUItrtk6vDxsUjmaIs-WowIoOaANdG9FO=w408-h310-k-no,true,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Spartanburg+Spartanburg+SC/@34.9515959,-81.9327167,14z",2025-11-07T23:17:00.586Z,,,,
