placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,isBlackOwned,attributes
https://www.google.com/maps/place/RealManage+Sacramento/data=!4m7!3m6!1s0x809adcc384f564ff:0x17ef482f976f5b05!8m2!3d38.5783189!4d-121.5025508!16s%2Fg%2F1tlbtzqv!19sChIJ_2T1hMPcmoARBVtvly9I7xc,RealManage Sacramento,3.7,6,Property management company,"400 Capitol Mall Ste 900, Sacramento, CA 95814, United States","HFHW+8X Sacramento, California, USA",https://realmanage.com/locations/california/sacramento/?utm_source=google&utm_medium=gmb&utm_campaign=local-seo&utm_term=sacramento,+1 866-473-2573,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-y_umAJUCQNPE-BCabu05w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=23.58919&pitch=0&thumbfov=100,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2025-09-25T19:39:57.119Z,,,
"https://www.google.com/maps/place/Utopia+Property+Management+%7C+Sacramento,+CA/data=!4m7!3m6!1s0x809ad1e350b46daf:0x4ac34bfe1cc13003!8m2!3d38.577961!4d-121.5015358!16s%2Fg%2F11h1z945vy!19sChIJr220UOPRmoARAzDBHP5Lw0o","Utopia Property Management | Sacramento, CA",4.7,164,Property management company,"500 Capitol Mall # 2350, Sacramento, CA 95814, United States","HFHX+59 Sacramento, California, USA",https://utopiamanagement.com/locations/sacramento-ca,+1 916-246-1111,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPR8Oct5vpS5koFXmKdCn9PeHirbmeVwmgXjF-Z=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2025-09-25T19:40:03.484Z,,,
https://www.google.com/maps/place/Action+Property+Management/data=!4m7!3m6!1s0x809ad188eae60327:0x631cfac64c1973d2!8m2!3d38.5782336!4d-121.5026066!16s%2Fg%2F11l34bwky3!19sChIJJwPm6ojRmoAR0nMZTMb6HGM,Action Property Management,4.3,6,Property management company,"400 Capitol Mall 9th Floor, Sacramento, CA 95814, United States","HFHW+7X Sacramento, California, USA",https://www.actionlife.com/,+1 800-400-2284,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPwQ6u7rjGJHMi7sbNL5v-gNl_BI6bCzHXwTU2f=w408-h510-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2025-09-25T19:40:08.523Z,,,
https://www.google.com/maps/place/Modern+Community+Management/data=!4m7!3m6!1s0x809ad122d2a08f83:0xbc6efd4a2e02f1ac!8m2!3d38.5780883!4d-121.5014984!16s%2Fg%2F11qn_m2pyz!19sChIJg4-g0iLRmoARrPECLkr9brw,Modern Community Management,4.9,12,Property management company,"500 Capitol Mall #2350, Sacramento, CA 95814, United States","HFHX+6C Sacramento, California, USA",http://www.moderncm.org/,+1 916-993-3461,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dtOURmBylDh2sFlP2MYhLw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=117.89137&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2025-09-25T19:40:13.492Z,,,
https://www.google.com/maps/place/Sacramento+Property+Management+Services+Inc./data=!4m7!3m6!1s0x809ad0dabb899f35:0xb2ad008972190974!8m2!3d38.5717637!4d-121.4921733!16s%2Fg%2F1tj580fj!19sChIJNZ-Ju9rQmoARdAkZcokArbI,Sacramento Property Management Services Inc.,3.8,61,Property management company,"1621 13th St Office Space B-1, Sacramento, CA 95814, United States","HGC5+P4 Sacramento, California, USA",http://www.sacramentorentals.com/,+1 916-446-6663,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPtuy1BcAFp6sZeQQw0Hfxzb8PVYA1nInQx-W36=w408-h305-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2025-09-25T19:40:18.403Z,,,
"https://www.google.com/maps/place/Nielsen+Property+Managers,+Inc./data=!4m7!3m6!1s0x809ad1821818a5bf:0xaaf8a38f0a837192!8m2!3d38.5755118!4d-121.4717685!16s%2Fg%2F11h3bnlttw!19sChIJv6UYGILRmoARknGDCo-j-Ko","Nielsen Property Managers, Inc.",3.3,71,Property management company,"2530 I St, Sacramento, CA 95816, United States","HGGH+67 Sacramento, California, USA",http://nielsenproperty.com/,+1 916-446-2898 ext. 200,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipNWfl3QWAXyn2UpfTnYwB3WsHwBOqdb3w09M61Y=w408-h272-k-no,true,10 am–4 pm,10 am–4 pm,Closed,Closed,10 am–4 pm,10 am–4 pm,10 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2025-09-25T19:40:23.535Z,,,
https://www.google.com/maps/place/Harmony+Community+Management/data=!4m7!3m6!1s0x809ad19ed3a771b5:0x67453eb6d38338a0!8m2!3d38.5716362!4d-121.4802964!16s%2Fg%2F11xvypj2vz!19sChIJtXGn057RmoARoDiD07Y-RWc,Harmony Community Management,5.0,1,Property management company,"1401 21st Street Suite R, Sacramento, CA 95811, United States","HGC9+MV Sacramento, California, USA",https://harmonycm.org/,+1 916-398-2281,"Open 24 hours

Updated by this business 3 weeks ago",https://lh3.googleusercontent.com/p/AF1QipN4RV7UHSsPNoebL4KsiHbkkWHK3yE7HjMnQpY=w408-h255-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2025-09-25T19:40:28.318Z,,,
https://www.google.com/maps/place/The+Natoma+Company+-+Property+Management+Services/data=!4m7!3m6!1s0x809ada1cb87a807d:0x2f4d82070b2cd397!8m2!3d38.6046787!4d-121.5121549!16s%2Fg%2F1tg15z_b!19sChIJfYB6uBzamoARl9MsCweCTS8,The Natoma Company - Property Management Services,3.9,43,Property management company,"2150 River Plaza Dr # 120, Sacramento, CA 95833, United States","JF3Q+V4 Sacramento, California, USA",http://www.natomacompany.com/,+1 916-567-9500,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPdSM94ZnBSOx-6Bii0A3yfPCOPePtQ9sh-lKL6=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2025-09-25T19:40:33.288Z,,,
https://www.google.com/maps/place/Catalyst+Property+Management/data=!4m7!3m6!1s0x809ad91d6fb6cbc5:0xad33e56577b12e6f!8m2!3d38.583078!4d-121.4934134!16s%2Fg%2F11b88pzr53!19sChIJxcu2bx3ZmoARby6xd2XlM60,Catalyst Property Management,5.0,3,Property management company,"901 H St #208, Sacramento, CA 95814, United States","HGM4+6J Sacramento, California, USA",http://www.catalystpropertymgmt.com/,+1 916-317-1466,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1qkdu36xRXYakTVrJ3y9Mg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=115.40164&pitch=0&thumbfov=100,true,10 am–5 pm,10 am–3 pm,Closed,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2025-09-25T19:40:38.593Z,,,
"https://www.google.com/maps/place/Sacramento+Management+Company,+Inc./data=!4m7!3m6!1s0x809ad9615e338bb1:0xb4f7e9c7fc385d90!8m2!3d38.6041319!4d-121.399531!16s%2Fg%2F1tc_fj3z!19sChIJsYszXmHZmoARkF04_Mfp97Q","Sacramento Management Company, Inc.",3.6,17,Property management company,"2701 Cottage Way Suite 9, Sacramento, CA 95825, United States","JJ32+M5 Sacramento, California, USA",http://sacmgmt.net/,+1 916-974-0147,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipPxy1oGx7qcmjyR2vKwEA5CYnD5yzIe4xZDw1-n=w408-h306-k-no,true,9 am–4:30 pm,9 am–4:30 pm,Closed,Closed,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2025-09-25T19:40:43.883Z,,,
