placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/AleraCare+Infusion+Center+-+Meridian/data=!4m7!3m6!1s0x54ae515992b08a37:0x2cbaeb37b37c52f1!8m2!3d43.5849855!4d-116.3555967!16s%2Fg%2F11y1tj4h33!19sChIJN4qwkllRrlQR8VJ8szfruiw,AleraCare Infusion Center - Meridian,5.0,7,Medical clinic,"3015 E Goldstone Dr STE 130, Meridian, ID 83642, United States","HJMV+XQ Meridian, Idaho, USA",https://www.aleracare.com/location/meridian-infusion-center/,+1 888-209-8874,Closed ⋅ Opens 7:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=B9dYREO_Hk7DDj9TxQkyxQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=196.93015&pitch=0&thumbfov=100,true,Closed,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-09-28T23:01:37.226Z,,,,
https://www.google.com/maps/place/Option+Care+Health/data=!4m7!3m6!1s0x54ae515f78405ec9:0x462e8f3c8c69482b!8m2!3d43.5972935!4d-116.3858845!16s%2Fg%2F11g6hwqh5z!19sChIJyV5AeF9RrlQRK0hpjDyPLkY,Option Care Health,3.3,28,Specialized clinic,"800 S Industry Way #240, Meridian, ID 83642, United States","HJW7+WJ Meridian, Idaho, USA",https://optioncarehealth.com/locations/meridian-id-800-s-industry-way,+1 208-884-0669,"Open 24 hours

Confirmed by this business 5 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AC9h4npZkWNVckiIyqRW7Js8rff9PBbpWi-nCdUVE1flfFoZv2ES-Q-1Fec090CTIIPnJXQ2ADz0noVCB11khDJ8ofeUBB8wASzi6ZNU8zr68ni6bzAgF9wPp_FihdkIf8D4HKIk1RpE5oEr2ZI=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-09-28T23:01:42.155Z,,,,
https://www.google.com/maps/place/Infusion+Services+at+St.+Luke%27s+Meridian+Medical+Center/data=!4m7!3m6!1s0x54ae57a404e10a17:0x2bcbf4cd0f6d62ac!8m2!3d43.5995289!4d-116.352618!16s%2Fg%2F11mw7mc7nl!19sChIJFwrhBKRXrlQRrGJtD830yys,Infusion Services at St. Luke's Meridian Medical Center,,,Medical clinic,"520 S Eagle Rd Suite 2108, Meridian, ID 83642, United States","HJXW+RX Meridian, Idaho, USA",https://www.stlukesonline.org/communities-and-locations/facilities/infusion-centers/infusion-services-at-st-lukes-meridian-medical-center,+1 208-706-5001,"Closed ⋅ Opens 8 am Mon

Confirmed by this business 12 weeks ago",https://lh3.googleusercontent.com/p/AF1QipO6SVSY-kP6pVjWPHX6l1kvYVOa1MR3eu1prSXC=w408-h332-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-09-28T23:01:46.517Z,,,,
https://www.google.com/maps/place/Pure+Infusion+Suites+of+Meridian/data=!4m7!3m6!1s0x54ae536e1b3dbee1:0x9516962dda08e362!8m2!3d43.6488633!4d-116.4154374!16s%2Fg%2F11srrj1yzz!19sChIJ4b49G25TrlQRYuMI2i2WFpU,Pure Infusion Suites of Meridian,5.0,95,Medical group,"1750 W McMillan Rd STE 120, Meridian, ID 83646, United States","JHXM+GR Meridian, Idaho, USA",https://pureinfusionsuites.com/locations/meridian/,+1 208-900-4480,"Closed ⋅ Opens 9 am Mon

Updated by this business 4 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNBPIi-GTy0H5MIBpvReS00lnu5wFnmORKOjhaM=w408-h272-k-no,true,Closed,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–1 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-09-28T23:01:51.376Z,,,,
https://www.google.com/maps/place/Restore+Hyper+Wellness/data=!4m7!3m6!1s0x54ae55e18307e52b:0xdc39c702059c278b!8m2!3d43.6246096!4d-116.3533432!16s%2Fg%2F11hf7w9hhx!19sChIJK-UHg-FVrlQRiyecBQLHOdw,Restore Hyper Wellness,4.9,328,Medical spa,"2148 N Eagle Rd #130, Meridian, ID 83646, United States","JJFW+RM Meridian, Idaho, USA",https://www.restore.com/locations/id-meridian-id001?utm_source=gmb&utm_medium=Yext&y_source=1_MzE2Mjk4NjAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 208-205-9810,"Closed ⋅ Opens 10 am Mon

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipO4hliupNpxUER0sv_aUGlkYl3E8hBp-Pa08kQv=w408-h544-k-no,true,11 am–5 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,9 am–5 pm,"https://www.google.com/maps/search/Infusion+centers+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-09-28T23:01:55.892Z,Identifies as veteran-owned,,,
https://www.google.com/maps/place/Prime+IV+Hydration+%26+Wellness+-+Meridian/data=!4m7!3m6!1s0x54ae5503840e52db:0x973e0927e50ccf10!8m2!3d43.6377287!4d-116.3568131!16s%2Fg%2F11kq8yxfkf!19sChIJ21IOhANVrlQREM8M5ScJPpc,Prime IV Hydration & Wellness - Meridian,4.9,121,Health spa,"3648 N Centrepoint Way suite 140, Meridian, ID 83646, United States","JJQV+37 Meridian, Idaho, USA",https://primeivhydration.com/locations/idaho/meridian-83646/,+1 208-742-4354,Closed ⋅ Opens 10 am Mon,https://lh3.googleusercontent.com/p/AF1QipOiHS785t1Nb4MlbEg55pq_WtGbYmeHbmxC-Fed=w408-h306-k-no,true,Closed,10 am–6 pm,9 am–3 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,9 am–2 pm,"https://www.google.com/maps/search/Infusion+centers+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-09-28T23:02:00.376Z,,,,
https://www.google.com/maps/place/St.+Luke%27s+Cancer+Institute:+Meridian/data=!4m7!3m6!1s0x54ae56aed0bfdde3:0x53b56c17a27f578a!8m2!3d43.5995289!4d-116.352618!16s%2Fg%2F1v2yylhv!19sChIJ492_0K5WrlQRild_ohdstVM,St. Luke's Cancer Institute: Meridian,4.8,64,Cancer treatment center,"520 S Eagle Rd, Meridian, ID 83642, United States","HJXW+RX Meridian, Idaho, USA",https://stlukesonline.org/en/get-care/locations/clinics/st-lukes-cancer-institute-meridian/,+1 208-706-5651,"Closed ⋅ Opens 8 am Mon

Confirmed by this business 11 weeks ago",https://lh3.googleusercontent.com/p/AF1QipO1wXohiBN6iWR-PQRdhK8cSbIlAmTHpU4oiVjw=w408-h332-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-09-28T23:02:04.783Z,,,,
https://www.google.com/maps/place/St.+Luke%27s+Pharmacy+-+Home+Infusion+Support:+Meridian/data=!4m7!3m6!1s0x54ae5745da16e245:0x8926216780861852!8m2!3d43.6017744!4d-116.3501427!16s%2Fg%2F11x918x0qk!19sChIJReIW2kVXrlQRUhiGgGchJok,St. Luke's Pharmacy - Home Infusion Support: Meridian,,,Medical clinic,"3525 East Louise Dr (Meadowlake, Building), Suite 165, Meridian, ID 83642, United States","JJ2X+PW Meridian, Idaho, USA",https://www.stlukesonline.org/communities-and-locations/facilities/infusion-centers/st-lukes-pharmacy-home-infusion-support,+1 208-381-6161,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WE8Hnn38qRwSa87lfvmTqQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=185.75887&pitch=0&thumbfov=100,true,Closed,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-09-28T23:02:09.204Z,,,,
https://www.google.com/maps/place/Pure+Infusion+Suites+of+Nampa/data=!4m7!3m6!1s0x54ae4d69802e3773:0x45d070a84fe8e138!8m2!3d43.6123423!4d-116.6155674!16s%2Fg%2F11tnby30pl!19sChIJczcugGlNrlQROOHoT6hw0EU,Pure Infusion Suites of Nampa,4.9,100,Medical group,"11118 Moss Ln, Nampa, ID 83651, United States","J96M+WQ Nampa, Idaho, USA",https://pureinfusionsuites.com/locations/nampa/,+1 208-563-5910,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipPDHtRhhUiTQw-8ICJBkpHWDSX-2Rov8BISPqeu=w408-h272-k-no,true,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Nampa+Boise+ID/@43.5788175,-116.55978,14z",2025-09-28T23:02:21.627Z,,,,
https://www.google.com/maps/place/Halcyon+Infusions+%26+Therapeutics/data=!4m7!3m6!1s0x54ae4b6b9192f8db:0x21c689a9fe6e061f!8m2!3d43.5527307!4d-116.573656!16s%2Fg%2F11jsz31hxj!19sChIJ2_iSkWtLrlQRHwZu_qmJxiE,Halcyon Infusions & Therapeutics,5.0,3,Medical clinic,"1611 12th Ave Rd ste a, Nampa, ID 83686, United States","HC3G+3G Nampa, Idaho, USA",http://www.halcyoninfusions.com/,+1 208-546-3650,Open ⋅ Closes 12 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BBZYPGYHDXRgipuBX2lvTQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=228.15488&pitch=0&thumbfov=100,true,Open 24 hours,Closed,Closed,Closed,Closed,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Nampa+Boise+ID/@43.5788175,-116.55978,14z",2025-09-28T23:02:25.999Z,,,,
