placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,attributes
https://www.google.com/maps/place/Parking+Ramp/data=!4m7!3m6!1s0x87e2349e7bedb3e7:0xbbaa849a6d026a38!8m2!3d41.5216789!4d-90.5772862!16s%2Fg%2F11r8fctxj!19sChIJ57Pte5404ocROGoCbZqEqrs,Parking Ramp,2.3,4,Parking lot,"331 W 3rd St, Davenport, IA 52801, United States","GCCF+M3 Davenport, Iowa, USA",,+1 309-430-3015,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzjdjwNrvrVGzIpOF6Oc4RiaVrnU08ntiIU00t4orr-tjk4yMiwPCJYWU3sNHgdGVviUm6HjWRtXI61kES2LA4_yC2uoguFwg8r-OhPcsK_oJUtXCLotZCZt1LA88MRgxUV8kLp=w426-h240-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Davenport+IA+IA/@41.5237912,-90.576587,14z",2025-10-28T18:33:30.695Z,,
"https://www.google.com/maps/place/The+Current+Iowa,+Autograph+Collection/data=!4m10!3m9!1s0x87e2349d07c651db:0xbf2d14dde3f2c705!5m2!4m1!1i2!8m2!3d41.5217813!4d-90.5753334!16s%2Fg%2F11g02br31w!19sChIJ21HGB5004ocRBcfy490ULb8","The Current Iowa, Autograph Collection",4.4,698,,"215 N Main St, Davenport, IA 52801, United States","GCCF+PV Davenport, Iowa, USA",https://www.marriott.com/en-us/hotels/mliaq-the-current-iowa-autograph-collection/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,+1 563-231-9555,,https://lh3.googleusercontent.com/p/AF1QipP6DJllnvH-1KNdxqvBJK-dKgAGejxiE4iP_HdD=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Davenport+IA+IA/@41.5237912,-90.576587,14z",2025-10-28T18:33:33.688Z,,
https://www.google.com/maps/place/Denver+Cargo+Inc/data=!4m7!3m6!1s0x87e237ee5193f3f3:0xe28f4a80ddd33fa9!8m2!3d41.5373079!4d-90.5750436!16s%2Fg%2F11nmmqvlz9!19sChIJ8_OTUe434ocRqT_T3YBKj-I,Denver Cargo Inc,4.6,55,Transportation service,"1706 N Brady St Ste 106, Davenport, IA 52803, United States","GCPF+WX Davenport, Iowa, USA",http://www.denvercargo.com/,+1 563-744-5354,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw2Q2uC2BZF5x5CU2US2gr0DvbVUCSRiD7GOclorM7s0MOtOUJMAuIPgEs5ZAvpzpDhnhHvSkcbtdunDsQzvzrqOIPMcklLqQUqre8c1sNGOind7XL3WxvZ7GvtLulWS37VtiSc=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Davenport+IA+IA/@41.5237912,-90.576587,14z",2025-10-28T18:33:38.351Z,,
https://www.google.com/maps/place/DoubleTree+by+Hilton+Davenport/data=!4m10!3m9!1s0x87e235e1d016fd2b:0x9060db71ba2c497f!5m2!4m1!1i2!8m2!3d41.5211049!4d-90.5733433!16s%2Fg%2F11p74swfg_!19sChIJK_0W0OE14ocRf0ksunHbYJA,DoubleTree by Hilton Davenport,3.3,512,,"111 E 2nd St, Davenport, IA 52801, United States","GCCG+CM Davenport, Iowa, USA",https://www.hilton.com/en/hotels/mlididt-doubletree-davenport/?SEO_id=GMB-AMER-DT-MLIDIDT&y_source=1_Mjc3Mjg4MDctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 563-322-2200,,https://lh3.googleusercontent.com/p/AF1QipNnczEURTemn_RVV16_EcDI-d2cBxYONUc7xMl5=w408-h274-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Davenport+IA+IA/@41.5237912,-90.576587,14z",2025-10-28T18:33:41.349Z,,
"https://www.google.com/maps/place/Hotel+Blackhawk,+Autograph+Collection/data=!4m10!3m9!1s0x87e2348327c59e5f:0xc99b8a91c9130ac!5m2!4m1!1i2!8m2!3d41.5225444!4d-90.5722599!16s%2Fm%2F0bbwt3m!19sChIJX57FJ4M04ocRrDCRHKm4mQw","Hotel Blackhawk, Autograph Collection",4.5,1481,,"200 E 3rd St, Davenport, IA 52801, United States","GCFH+23 Davenport, Iowa, USA",https://www.marriott.com/en-us/hotels/mliak-hotel-blackhawk-autograph-collection/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,+1 563-322-5000,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGXFzjhzh37dfayBETQl55QXYorfHiXtmGckiYCjv06WnJRupjF-9B_4X4I3nZ4Ay5UwMRWhJy5J90Y9hxa6T-mzsOD7ulrDnSOaoiWm-eNOii0Ltrwlzi4nPuUwNkn_XySkoJYinJaTLsbGav2U2Ym2JPkDrzc74txEmsfzknLNwybY58d64o=w408-h280-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Davenport+IA+IA/@41.5237912,-90.576587,14z",2025-10-28T18:33:44.077Z,,
https://www.google.com/maps/place/Petersen+Security+Solutions/data=!4m7!3m6!1s0x87e2354c97c71667:0x1be547a55046e3c!8m2!3d41.5234228!4d-90.5767048!16s%2Fg%2F11fjrlrscw!19sChIJZxbHl0w14ocRPG4EVXpUvgE,Petersen Security Solutions,4.2,45,Locksmith,"225 W 4th St, Davenport, IA 52801, United States","GCFF+98 Davenport, Iowa, USA",http://www.petersenlocksmithqc.com/,+1 563-345-7270,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMMYJiTExn97HYxk9WNSpbS6PKy3ZhWQrM3HeDU=w408-h408-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–4 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Davenport+IA+IA/@41.5237912,-90.576587,14z",2025-10-28T18:33:48.410Z,,
https://www.google.com/maps/place/JBA+Towing+%26+Roadside+Service/data=!4m7!3m6!1s0x87e3ccae08665643:0x64e2f03eb716ffa9!8m2!3d41.5104145!4d-90.6063465!16s%2Fg%2F11bvssmdcv!19sChIJQ1ZmCK7M44cRqf8Wtz7w4mQ,JBA Towing & Roadside Service,4.7,379,Towing service,"2160 W River Dr, Davenport, IA 52802, United States","G96V+5F Davenport, Iowa, USA",http://www.jbatowing.com/,+1 563-723-1789,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxXWOmetuXrMT1JSMiGeXacqAlRd2oQo7lSIGDj8cTxwsThkSLfxMX__7pv5Hqi7rqI_HoOV46VGIqLWMhQ2PeKs5yVFWPeX_7D3E3dkS7EgYnAjvFzx7FCt8w2pxdFfNalREiV=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Davenport+IA+IA/@41.5237912,-90.576587,14z",2025-10-28T18:33:53.033Z,,
https://www.google.com/maps/place/Davenport+Police+Department/data=!4m7!3m6!1s0x87e2349c16f6db75:0xede0ddb72fa3f015!8m2!3d41.5237522!4d-90.5773257!16s%2Fg%2F1tf58frw!19sChIJddv2Fpw04ocRFfCjL7fd4O0,Davenport Police Department,,,Police department,"416 N Harrison St, Davenport, IA 52801, United States","GCFF+G3 Davenport, Iowa, USA",http://www.cityofdavenportiowa.com/government/departments/police,+1 563-326-7979,,https://lh3.googleusercontent.com/p/AF1QipPDees5i-fT0N13Nni5TCCM_etzVUAGMCLBAKQw=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Davenport+IA+IA/@41.5237912,-90.576587,14z",2025-10-28T18:33:55.408Z,,
https://www.google.com/maps/place/Action+Auto+Repair+and+Towing+LLC/data=!4m7!3m6!1s0x87e3cca36acf3059:0x3273fe9260a556a2!8m2!3d41.5109147!4d-90.616975!16s%2Fg%2F11b7ztskb2!19sChIJWTDPaqPM44cRolalYJL-czI,Action Auto Repair and Towing LLC,4.7,220,Towing service,"941 S Rolff St, Davenport, IA 52802, United States","G96M+96 Davenport, Iowa, USA",http://actionautoqc.com/,+1 563-323-2277,"Open ⋅ Closes 2 am

Updated by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMJkKb3rERphoMxrurCCJnyDqpvIAzBW9K8RL4y=w492-h240-k-no,true,5 am–2 am,5 am–2 am,6 am–2 am,6 am–2 am,5 am–2 am,7 am–2 am,5 am–2 am,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Davenport+IA+IA/@41.5237912,-90.576587,14z",2025-10-28T18:33:59.809Z,,
"https://www.google.com/maps/place/Nestle+Purina+-+Davenport,+IA/data=!4m7!3m6!1s0x87e3cca934c95a19:0x18f03b27c65f77d4!8m2!3d41.5163649!4d-90.6082172!16s%2Fg%2F1tfm1_t7!19sChIJGVrJNKnM44cR1Hdfxic78Bg","Nestle Purina - Davenport, IA",2.2,251,Manufacturer,"607 Schmidt Rd, Davenport, IA 52802, United States","G98R+GP Davenport, Iowa, USA",http://purina.com/,+1 563-323-3353,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxGu1lh6CIn-l0q7196vtHcjgejnpcYLgN4lJy96RT_NmYWoIXNA7udpV5gPSuBsYab8R8ukA9-QhUvdjH90ufkADDX8hKa532iWWsdL3Zupz_Txt61F14qrWl2aeEszsvSR2yu=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Davenport+IA+IA/@41.5237912,-90.576587,14z",2025-10-28T18:34:04.484Z,,
https://www.google.com/maps/place/Parking+Lot+Solutions/data=!4m7!3m6!1s0xae49094b9669eeb:0x51663877dde66f6f!8m2!3d41.5403215!4d-90.5528225!16s%2Fg%2F11tjgvzxx1!19sChIJ655muZSQ5AoRb2_m3Xc4ZlE,Parking Lot Solutions,5.0,3,Property maintenance,,,,+1 563-505-3961,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMNxrIYwfkzTNqAuhJwshGF3hEKxwZMi8DSDJkX=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,9 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Davenport+IA+IA/@41.5237912,-90.576587,14z",2025-10-28T18:34:08.839Z,,
https://www.google.com/maps/place/Florian+Keen+Parking+Lot/data=!4m7!3m6!1s0x87e23360028bac55:0xb7e5a257a5043914!8m2!3d41.5197401!4d-90.5820823!16s%2Fg%2F11b5w6lfzq!19sChIJVayLAmAz4ocRFDkEpVei5bc,Florian Keen Parking Lot,4.5,4,,"W River Dr, Davenport, IA 52801, United States","GC99+V5 Davenport, Iowa, USA",,,Permanently closed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw1RePqzYDLpZoHEii90l6wS_JX7e8W4ZYlevYlRSS2u1bi2d-RT2EKxi01D9jC0gbSam7IW5MHX5HRWrveQKA1HtSoC5et8yprVbapnGIbYJOYsuHSyvL2AAbMAEWl6fskL3g=w426-h240-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Davenport+IA+IA/@41.5237912,-90.576587,14z",2025-10-28T18:34:13.175Z,,
https://www.google.com/maps/place/St.+Lukes+Hospital+Valet+Lot/data=!4m7!3m6!1s0x878dfd59b91511c5:0xa8c1af9413f802ad!8m2!3d42.5176801!4d-96.4041587!16s%2Fg%2F1tfgpx3k!19sChIJxREVuVn9jYcRrQL4E5Svwag,St. Lukes Hospital Valet Lot,3.8,10,Parking lot,"515 26th St, Sioux City, IA 51104, United States","GH9W+38 Sioux City, Iowa, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VL-RVnTGG05_LWbr--K6MQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=165.54407&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sioux+City+IA+IA/@42.4963416,-96.4049408,14z",2025-10-28T18:34:23.539Z,,
https://www.google.com/maps/place/Sioux+City+Parking+Tickets/data=!4m7!3m6!1s0x878dfd7dbd5991f9:0x5b7de1bb1b7afc81!8m2!3d42.4965002!4d-96.4061964!16s%2Fg%2F1tfjwslm!19sChIJ-ZFZvX39jYcRgfx6G7vhfVs,Sioux City Parking Tickets,,,City government office,"405 6th St, Sioux City, IA 51101, United States","FHWV+JG Sioux City, Iowa, USA",https://www.sioux-city.org/i-want-to/pay/parking-tickets,+1 712-279-6132,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=auBP7ExSPk26Urd88mSR2A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=330.052&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sioux+City+IA+IA/@42.4963416,-96.4049408,14z",2025-10-28T18:34:25.775Z,,
