placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,isBlackOwned,error
https://www.google.com/maps/place/Spartan+Pool+%26+Patio/data=!4m7!3m6!1s0x87b269c2b170febf:0xff9473957b70c522!8m2!3d35.2012989!4d-97.4770053!16s%2Fg%2F1tq6klb8!19sChIJv_5wscJpsocRIsVwe5VzlP8,Spartan Pool & Patio,4.9,734,Swimming pool contractor,"Merchant with maintenance supplies & equipment for swimming pools, plus patio furniture & hammocks.","1400 24th Ave SW, Norman, OK 73072, United States","6G2F+G5 Norman, Oklahoma, USA",https://www.spartanpoolandpatio.com/,+1 405-364-1912,"Open ⋅ Closes 5 pm

Updated by this business 4 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPtod4lR2U02J1Mt2GCBDBY0v9MzM0TADlb5M_B=w408-h271-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–12 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Norman+OK/@35.2215893,-97.4446151,14z",2025-10-27T19:37:34.176Z,,,
https://www.google.com/maps/place/Detail+Pools+Inc/data=!4m7!3m6!1s0x87b2691ad06fffff:0x900c52a595f2d089!8m2!3d35.2219181!4d-97.4614568!16s%2Fg%2F11h3vbqm7n!19sChIJ__9v0BppsocRidDylaVSDJA,Detail Pools Inc,5.0,1,Swimming pool contractor,,"1325 Glenwood St, Norman, OK 73069, United States","6GCQ+QC Norman, Oklahoma, USA",https://detailpools.com/,+1 910-269-7080,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipO8n8AlJlUr_GIQpNXyMmBr64cmO3_0_EVvafOs=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Norman+OK/@35.2215893,-97.4446151,14z",2025-10-27T19:37:41.044Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Signature+Custom+Pools/data=!4m7!3m6!1s0x87b269d60719d463:0x16344e1079f58459!8m2!3d35.2189278!4d-97.4775738!16s%2Fg%2F11h_vwn1xy!19sChIJY9QZB9ZpsocRWYT1eRBONBY,Signature Custom Pools,4.3,6,Swimming pool contractor,,"2431 W Main St, Norman, OK 73069, United States","6G9C+HX Norman, Oklahoma, USA",http://www.signaturecustompools.com/,+1 405-898-9098,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNS9nrePMjDeBPw2mzF8q777jnSDQs58bk5pxK2=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,10 am–1 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Norman+OK/@35.2215893,-97.4446151,14z",2025-10-27T19:37:46.943Z,,,
https://www.google.com/maps/place/Tranquil+Waters+Pool+Service/data=!4m7!3m6!1s0x87b269db86bb3523:0x6c24d99eb6516b9a!8m2!3d35.1380839!4d-97.54519!16s%2Fg%2F11fzl6s9vz!19sChIJIzW7httpsocRmmtRtp7ZJGw,Tranquil Waters Pool Service,4.4,148,Swimming pool contractor,,,,https://www.normanpoolservice.com/,+1 405-401-2141,Open ⋅ Closes 7:30 pm,https://lh3.googleusercontent.com/p/AF1QipMa9vjInb5DBwxeJOiy12D-Pis7KJB0xvEZIeuV=w426-h240-k-no,true,7:30 am–7:30 pm,7:30 am–7:30 pm,7:30 am–7:30 pm,7:30 am–7:30 pm,7:30 am–7:30 pm,8:45 am–4:45 pm,9:30 am–5 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Norman+OK/@35.2215893,-97.4446151,14z",2025-10-27T19:37:52.459Z,,,
https://www.google.com/maps/place/Signature+Pool+%26+Patio/data=!4m7!3m6!1s0x87b2696137d9b0ff:0x5e6a49810fee67d0!8m2!3d35.2189278!4d-97.4775738!16s%2Fg%2F11sh7rf_dk!19sChIJ_7DZN2FpsocR0GfuD4FJal4,Signature Pool & Patio,3.7,9,Swimming pool supply store,· In-store shopping · In-store pick-up,"2431 W Main St, Norman, OK 73069, United States","6G9C+HX Norman, Oklahoma, USA",https://signaturepp.com/,+1 405-795-6444,"Open ⋅ Closes 5 pm

Updated by this business 7 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMsC-H6weTx8CwI7WxTBMpixUq9hbIcUvgOkchq=w408-h264-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,10 am–1 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Norman+OK/@35.2215893,-97.4446151,14z",2025-10-27T19:37:58.492Z,,,
"https://www.google.com/maps/place/Aquatic+Design+Pools,+Inc./data=!4m7!3m6!1s0x87b26b5156c84279:0xf5afe5c6d4499f82!8m2!3d35.2589058!4d-97.4650716!16s%2Fg%2F11jddx930w!19sChIJeULIVlFrsocRgp9J1Mblr_U","Aquatic Design Pools, Inc.",4.7,14,Swimming pool contractor,,"3337 Deskin Dr, Norman, OK 73069, United States","7G5M+HX Norman, Oklahoma, USA",http://www.aquaticdesignpools.com/,+1 405-414-8316,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipNqJaalinzeGH0rdjh36UEd7uMfJWQUvMtFUg2Y=w408-h272-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Norman+OK/@35.2215893,-97.4446151,14z",2025-10-27T19:38:04.058Z,,,
https://www.google.com/maps/place/Leslie%27s+Pool+Supplies/data=!4m7!3m6!1s0x87b2690703c48b35:0xa50d3f8ef8a3d6b0!8m2!3d35.209726!4d-97.48448!16s%2Fg%2F1tnbln7y!19sChIJNYvEAwdpsocRsNaj-I4_DaU,Leslie's Pool Supplies,3.9,54,Swimming pool supply store,"Chain providing a full range of swimming pool equipment, chemicals & accessories, plus water toys. · In-store shopping · Kerbside pickup · Delivery","676 Ed Noble Pkwy, Norman, OK 73072, United States","6G58+V6 Norman, Oklahoma, USA",https://lesliespool.com/location/norman-oklahoma-norman-311.html?utm_source=gmb&utm_medium=organic&utm_campaign=store_311,+1 405-292-6755,"Open ⋅ Closes 6 pm

Updated by this business 7 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz7c6YQSxM4d8mPlrd1tvVbCFGGBlo0_Qw_gq8WXRQg0dEfY-3Gz9yRg4joQRtYQQG7agKjvEkUDhylDLHMXU-nGpsR0fgxpF4mRMxo9wJXsvfLiq7OHa4RV0Eov2EsTJw-YyM=w408-h240-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–5 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Norman+OK/@35.2215893,-97.4446151,14z",2025-10-27T19:38:09.779Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Blue+Haven+Pools+%26+Spas/data=!4m7!3m6!1s0x87b26a2555555555:0xd4920014766b7ae6!8m2!3d35.2585804!4d-97.4706189!16s%2Fg%2F1tmpffrp!19sChIJVVVVVSVqsocR5nprdhQAktQ,Blue Haven Pools & Spas,2.0,1,Swimming pool contractor,,"Norman, OK 73069, United States","7G5H+CQ Norman, Oklahoma, USA",http://www.bluehaven.com/,+1 405-447-8282,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ztJJbSkqGjo72O9qDHok3g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=239.55331&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Norman+OK/@35.2215893,-97.4446151,14z",2025-10-27T19:38:14.861Z,,,
https://www.google.com/maps/place/Galaxy+Home+Recreation/data=!4m7!3m6!1s0x87b2691d10ff55bd:0x9e5c65032a200899!8m2!3d35.2208013!4d-97.4915979!16s%2Fg%2F11str0kzy8!19sChIJvVX_EB1psocRmQggKgNlXJ4,Galaxy Home Recreation,4.7,167,Hot tub store,· In-store shopping · Kerbside pickup · Delivery,"3449 W Main St, Norman, OK 73072, United States","6GC5+89 Norman, Oklahoma, USA",https://galaxyhomerecreation.com/article/locations/norman-showroom/?utm_source=gmb&utm_medium=website&utm_campaign=norman-ok,+1 405-308-4445,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipPYVsnGaf0C07V_kqsu7K7vLNfBK-dk-6mke_Mw=w408-h253-k-no,true,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–6 pm,12–5 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Norman+OK/@35.2215893,-97.4446151,14z",2025-10-27T19:38:19.915Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Sapphire+Pools/data=!4m7!3m6!1s0x87b269dff7345ef3:0xc613844e197a93a3!8m2!3d35.2035716!4d-97.3598586!16s%2Fg%2F1tdf1wbx!19sChIJ8140999psocRo5N6GU6EE8Y,Sapphire Pools,5.0,8,Swimming pool contractor,,,,https://sites.google.com/view/sapphirepools-normanok/,+1 405-321-7735,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipN38gd1qHBOl6u84IVsk0hEDQDnY-qnZHHWC938=w408-h291-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Norman+OK/@35.2215893,-97.4446151,14z",2025-10-27T19:38:24.671Z,,,
