placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/Arkansas+Holistic/data=!4m7!3m6!1s0x87cbb2ff047716eb:0x20368fcd53b23834!8m2!3d36.0542104!4d-94.1971723!16s%2Fg%2F11cn0n6rms!19sChIJ6xZ3BP-yy4cRNDiyU82PNiA,Arkansas Holistic,5.0,52,Chiropractor,"2618 M.L.K. Jr Blvd, Fayetteville, AR 72701, United States","3R33+M4 Fayetteville, Arkansas, USA",https://arkansasholistic.com/,+1 479-521-7755,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPtHDTAToEkXuCBw0UF58k0t6jgwX_H20j6Bkcc=w408-h272-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-02-23T16:15:30.228Z,,,,
https://www.google.com/maps/place/Ozark+Holistic+Center+-+Holistic+and+Functional+Medicine/data=!4m7!3m6!1s0x87c96eb38e3840db:0x1e969cf26fa2f4e9!8m2!3d36.1207736!4d-94.1201552!16s%2Fg%2F1tfjwtmb!19sChIJ20A4jrNuyYcR6fSib_Kclh4,Ozark Holistic Center - Holistic and Functional Medicine,5.0,170,Holistic medicine practitioner,"2863 Millennium Dr, Fayetteville, AR 72703, United States","4VCH+8W Fayetteville, Arkansas, USA",https://www.ozarkholisticcenter.com/,+1 479-444-7332,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMHlcSSGF_YaT2v-8qMbAqUBvhm5Ex0zEkmggr1=w408-h272-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,9 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-02-23T16:15:36.223Z,,,,
https://www.google.com/maps/place/Integrated+Health+%26+Wellness+Center/data=!4m7!3m6!1s0x87c96eaed7f93131:0x20ea90907694fc98!8m2!3d36.0929636!4d-94.1571059!16s%2Fg%2F1tdd5swp!19sChIJMTH5165uyYcRmPyUdpCQ6iA,Integrated Health & Wellness Center,5.0,14,Chiropractor,"22 Colt Square Dr, Fayetteville, AR 72703, United States","3RVV+55 Fayetteville, Arkansas, USA",,+1 479-582-5900,Open · Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gsXK0PQfH2bDc-dFUSbFMQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=1.3984145&pitch=0&thumbfov=100,false,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-02-23T16:15:40.915Z,,,,
https://www.google.com/maps/place/Generations+Health+and+Wellness+Center/data=!4m7!3m6!1s0x87c96ec9f5345afd:0x4bee06bee22c432d!8m2!3d36.0678328!4d-94.1572398!16s%2Fg%2F1th63xh9!19sChIJ_Vo09cluyYcRLUMs4r4G7ks,Generations Health and Wellness Center,4.8,116,Chiropractor,"380 N College Ave #2, Fayetteville, AR 72701, United States","3R9V+44 Fayetteville, Arkansas, USA",https://generationshwc.com/,+1 479-442-2755,Open · Closes 1 pm,https://lh3.googleusercontent.com/p/AF1QipO3MrZ3m2AG0D5IYVKZ1cLs74_mAICzt-5I0TlF=w408-h271-k-no,true,8:30 am–1 pm,12:30–5 pm,8:30 am–1 pm,12:30–5 pm,8:30 am–1 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-02-23T16:15:46.150Z,,,,
https://www.google.com/maps/place/Jubilee+Wellness/data=!4m7!3m6!1s0x87c96f67aecad941:0xf2b5a94ecceb6376!8m2!3d36.0767475!4d-94.1573609!16s%2Fg%2F11vly3d84_!19sChIJQdnKrmdvyYcRdmPrzE6ptfI,Jubilee Wellness,5.0,23,Medical spa,"1031 N College Ave, Fayetteville, AR 72701, United States","3RGV+M3 Fayetteville, Arkansas, USA",http://www.jubileewellness.com/,+1 479-900-5379,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqQDeaU7XzgJMnJJogSFuZ0kUAMTYt0Px2pHDuknVaOlvkHIezG4UBk2aR4h8cFg27H1WI7MFqLpkG_4gpkeC2kZXBnO1nJEQhJPC4YsmKKYZ5DIMCGmK_F9fXeMR1aaRxxVZJV=w408-h306-k-no,false,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-02-23T16:15:51.508Z,,,,
"https://www.google.com/maps/place/Dr.+Orie+Quinn,+DC+-+Functional+Medicine+and+Fascial+Unwinding/data=!4m7!3m6!1s0x87c96eb38e3840db:0xfb90335c41d7affb!8m2!3d36.1207736!4d-94.1201552!16s%2Fg%2F1wb8v6pq!19sChIJ20A4jrNuyYcR-6_XQVwzkPs","Dr. Orie Quinn, DC - Functional Medicine and Fascial Unwinding",5.0,16,Chiropractor,"2863 Millennium Dr, Fayetteville, AR 72703, United States","4VCH+8W Fayetteville, Arkansas, USA",https://ozarkholisticcenter.com/,+1 479-444-7332,Open · Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipMWzCswuodRVRS6JQhoGXUTne47WrIFbJSDLK1v=w408-h272-k-no,true,7 am–4 pm,8 am–5 pm,7 am–4 pm,8 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-02-23T16:15:57.031Z,,,,
https://www.google.com/maps/place/Our+Functional+Wellness+Clinic/data=!4m7!3m6!1s0x87c96bccd7ce37a7:0xb527e11103fb56ae!8m2!3d36.1296841!4d-94.137202!16s%2Fg%2F11wmj1sczf!19sChIJpzfO18xryYcRrlb7AxHhJ7U,Our Functional Wellness Clinic,4.6,10,Medical clinic,"1550 E Zion Rd #6, Fayetteville, AR 72703, United States","4VH7+V4 Fayetteville, Arkansas, USA",https://ourfunctionalwellnessclinic.com/,+1 479-332-4011,Open · Closes 1 pm · Reopens 2 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Jj_Cm2NUbLQdVGCmYZzE8Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=0.6448545&pitch=0&thumbfov=100,true,"7 am–1 pm, 2–7 pm","7 am–1 pm, 2–7 pm","7 am–1 pm, 2–7 pm","7 am–1 pm, 2–7 pm","7 am–1 pm, 2–7 pm",7 am–12 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-02-23T16:16:02.455Z,,,,
"https://www.google.com/maps/place/Dr.+Margaret+H.+Taylor,+MD/data=!4m7!3m6!1s0x87c96c03e000767f:0x87ec2af576020c67!8m2!3d36.0931307!4d-94.1575178!16s%2Fg%2F1ts1srvr!19sChIJf3YA4ANsyYcRZwwCdvUq7Ic","Dr. Margaret H. Taylor, MD",4.4,7,Doctor,"34 Colt Square Dr #3, Fayetteville, AR 72703, United States","3RVR+7X Fayetteville, Arkansas, USA",http://agelessarkansas.com/,+1 479-957-1105,Open · Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Hu5D-UqhtfoYFhdgaKuKzg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=16.648335&pitch=0&thumbfov=100,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-02-23T16:16:07.839Z,,,,
https://www.google.com/maps/place/DeLeon+Integrated+Medicine/data=!4m7!3m6!1s0x87c96f00c5c183c9:0x77b2afb676cdddaf!8m2!3d36.063823!4d-94.158374!16s%2Fg%2F11fmbfhdnc!19sChIJyYPBxQBvyYcRr93Ndravsnc,DeLeon Integrated Medicine,,,Medical office,"26 E Meadow St Suite 11, Fayetteville, AR 72701, United States","3R7R+GM Fayetteville, Arkansas, USA",,+1 479-282-3970,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FQZn0LOTAQXveEKWNTnA8Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=7.430259&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-02-23T16:16:13.082Z,,,,
https://www.google.com/maps/place/The+Gibson+Center/data=!4m7!3m6!1s0x87c96eae32529117:0xd674288ebb3bd293!8m2!3d36.0940039!4d-94.1587984!16s%2Fg%2F1tdzx7lt!19sChIJF5FSMq5uyYcRk9I7u44odNY,The Gibson Center,5.0,85,Chiropractor,"93 Colt Square Dr #3, Fayetteville, AR 72703, United States","3RVR+JF Fayetteville, Arkansas, USA",https://www.thegibsoncenter.com/,+1 479-587-0227,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOnu2NYI4_W4RcCosjtYg824kHFugyj3wmUz5qg=w408-h306-k-no,true,9 am–6 pm,Closed,9 am–6 pm,9 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-02-23T16:16:18.869Z,,,,
https://www.google.com/maps/place/Ozark+Center+for+Lifestyle+Medicine/data=!4m7!3m6!1s0x87c969dffeef6c11:0xcb73485544542a3f!8m2!3d36.1038552!4d-94.1486922!16s%2Fg%2F11n7dpzggw!19sChIJEWzv_t9pyYcRPypURFVIc8s,Ozark Center for Lifestyle Medicine,5.0,2,Medical Center,"2894 N McKee Cir Suite #109, Fayetteville, AR 72703, United States","4V32+GG Fayetteville, Arkansas, USA",https://www.ozarklifestylemedicine.org/,+1 870-505-4619,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOn6p5I2ARvDc-_offIa9-GisQr7KEgnaPx5hr5=w408-h271-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-02-23T16:16:24.233Z,,,,
"https://www.google.com/maps/place/Ozark+Integrative+Medicine/@36.1264701,-94.1564862,17z/data=!3m1!4b1!4m6!3m5!1s0x87d1d9574244e083:0x80cf72591e52e1d!8m2!3d36.1264701!4d-94.1564862!16s%2Fg%2F11rvt3h5r",Ozark Integrative Medicine,5.0,4,Acupuncture clinic,"4115 N Steele Blvd, Fayetteville, AR 72703, United States","4RGV+HC Fayetteville, Arkansas, USA",http://www.ozarkacupuncture.com/,+1 870-421-4368,Temporarily closed,,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-02-23T16:16:31.419Z,,,,
"https://www.google.com/maps/place/Better+Body+Health/@36.0939353,-94.1588549,17z/data=!3m1!4b1!4m6!3m5!1s0x87c96f8a3906fe85:0xbeaf0a56ec4acd3e!8m2!3d36.0939353!4d-94.1588549!16s%2Fg%2F11x2gy6k00",Better Body Health,5.0,69,Chiropractor,"91 Colt Square Dr #3, Fayetteville, AR 72703, United States","3RVR+HF Fayetteville, Arkansas, USA",https://betterbloodhealth.com/,+1 479-332-4142,Open · Closes 5:30 pm,,true,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–2 pm,8:30 am–5:30 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-02-23T16:16:38.573Z,,,,
"https://www.google.com/maps/place/Graham+Holistic+Healing/@36.0854948,-94.1561732,17z/data=!3m1!4b1!4m6!3m5!1s0x87c96eb42cb00001:0xf2ad8ba567ca0ce9!8m2!3d36.0854948!4d-94.1561732!16s%2Fg%2F11h5610ckw",Graham Holistic Healing,5.0,1,Alternative medicine practitioner,"1747 N College Ave, Fayetteville, AR 72703, United States","3RPV+5G Fayetteville, Arkansas, USA",,+1 501-764-8268,,,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-02-23T16:16:43.522Z,,,,
https://www.google.com/maps/place/Earthwise+Ayurveda/data=!4m7!3m6!1s0x880e2dea51bdab25:0x9f3469b4e79d2991!8m2!3d36.0891458!4d-94.1567151!16s%2Fg%2F11r9nnl_98!19sChIJJau9UeotDogRkSmd57RpNJ8,Earthwise Ayurveda,5.0,1,Ayurvedic clinic,"2013 Green Acres Rd suite c, Fayetteville, AR 72703, United States","3RQV+M8 Fayetteville, Arkansas, USA",http://earthwiseayurveda.net/,,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNHztCdotQVq59kkor5GD6eC52qu4kmx3XBa6YM=w408-h272-k-no,true,9 am–5 pm,9 am–3 pm,9 am–3 pm,10 am–3 pm,10 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-02-23T16:16:48.215Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/The+Wellness+Center+Chiropractic/data=!4m7!3m6!1s0x87c96e3e14bcd273:0x84fabf12effe63ea!8m2!3d36.0804565!4d-94.2045635!16s%2Fg%2F11b7c9zvkg!19sChIJc9K8FD5uyYcR6mP-7xK_-oQ,The Wellness Center Chiropractic,4.9,500,Chiropractor,"1271 Steamboat Dr #1, Fayetteville, AR 72704, United States","3QJW+55 Fayetteville, Arkansas, USA",https://www.wellnesscentergroup.com/,+1 479-435-6834,Open · Closes 12 pm · Reopens 2 pm,https://lh3.googleusercontent.com/p/AF1QipMqGhOkz56OQvyReVCTkAgZQPxqAZrVk9rAllWi=w408-h612-k-no,true,"9 am–12 pm, 2–6 pm","9 am–12 pm, 2–6 pm","9 am–12 pm, 2–6 pm","9 am–12 pm, 2–6 pm","9 am–12 pm, 2–6 pm",Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-02-23T16:16:53.251Z,,,,
https://www.google.com/maps/place/Health+%26+Harmony+Oriental+Medical+Clinic/data=!4m7!3m6!1s0x87c96eb15eba0339:0x42d98a4e5016718c!8m2!3d36.0784251!4d-94.1935188!16s%2Fg%2F1tfscckx!19sChIJOQO6XrFuyYcRjHEWUE6K2UI,Health & Harmony Oriental Medical Clinic,5.0,102,Acupuncture clinic,"2400 W Wedington Dr, Fayetteville, AR 72701, United States","3RH4+9H Fayetteville, Arkansas, USA",,+1 479-582-3300,Opens soon · 10:30 am,https://lh3.googleusercontent.com/p/AF1QipO4XNKUiiTfaY-I2K-fti6BIgqqhWe7fHXWse88=w408-h357-k-no,true,10:30 am–6 pm,10:30 am–6 pm,10:30 am–6 pm,10:30 am–6 pm,10:30 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-02-23T16:16:58.005Z,,,,
https://www.google.com/maps/place/Be+Transformed:+Natural+Health+%26+Wellness/data=!4m7!3m6!1s0x87c9658226093f6f:0x30295446ebc5a281!8m2!3d36.0939422!4d-94.1587916!16s%2Fg%2F11q3_b8clv!19sChIJbz8JJoJlyYcRgaLF60ZUKTA,Be Transformed: Natural Health & Wellness,5.0,1,Naturopathic practitioner,"93 Colt Square Dr #5, Fayetteville, AR 72703, United States","3RVR+HF Fayetteville, Arkansas, USA",http://www.betransformednwa.com/,+1 479-841-3785,Closed · Opens 9 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GVsdFAKvB7J0_IC-wYt7tw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=253.78836&pitch=0&thumbfov=100,true,Closed,Closed,Closed,Closed,9 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-02-23T16:17:02.566Z,,,,
"https://www.google.com/maps/place/Wellness+Professionals,+Inc./data=!4m7!3m6!1s0x87c96ea8b36ca695:0x7fe2f1998b0bfc42!8m2!3d36.0937654!4d-94.1578768!16s%2Fg%2F1tjt2gdw!19sChIJlaZss6huyYcRQvwLi5nx4n8","Wellness Professionals, Inc.",5.0,724,Chiropractor,"88 Colt Square Dr, Fayetteville, AR 72703, United States","3RVR+GR Fayetteville, Arkansas, USA",http://www.wellnessprofessionalsinc.com/,+1 479-444-9449,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqbx58JNFdL6zxqyzilgQCp8x-LcNZA5Gwd2N25xyk9lLltbVxDqKoP_MujqLiZYY08GhtD1KJNwbgoTU16EG2GKuhWjMkCeeiTTplUxiptpNUEvCPMbj2y6woBPRJV7WPVzQ60=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-02-23T16:17:07.366Z,,,,
