placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,attributes
https://www.google.com/maps/place/West+Penn+Institute+for+Pain+Medicine/data=!4m7!3m6!1s0x8834f23fc16b5061:0xa8d37ca62826be17!8m2!3d40.458006!4d-79.942762!16s%2Fg%2F1tdzm6hl!19sChIJYVBrwT_yNIgRF74mKKZ806g,West Penn Institute for Pain Medicine,2.1,25,Medical clinic,"5124 Liberty Ave, Pittsburgh, PA 15224, United States","F354+6V Pittsburgh, Pennsylvania, USA",https://www.ahn.org/locations.html/,+1 412-315-3800,Closed · Opens 9 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mNKlO4-UivT1D041aoAnCA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=207.23262&pitch=0&thumbfov=100,true,9 am–12:30 pm,Closed,Closed,Closed,Closed,Closed,9 am–12:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-01-28T20:03:57.501Z,,
"https://www.google.com/maps/place/Cheryl+D.+Bernstein,+MD/data=!4m7!3m6!1s0x8834f212c3387c7d:0x28b7aeeefd08d2e9!8m2!3d40.4574847!4d-79.9324861!16s%2Fg%2F1td4_j0h!19sChIJfXw4wxLyNIgR6dII_e6utyg","Cheryl D. Bernstein, MD",1.9,101,Pain management physician,"5750 Centre Ave # 400, Pittsburgh, PA 15206, United States","F349+X2 Pittsburgh, Pennsylvania, USA",https://providers.upmc.com/provider/cheryl-d-bernstein/1325813?utm_source=google&utm_medium=organic&utm_campaign=business-profile&utm_content=pain-management-swpa-cheryl-bernstein,+1 412-665-8030,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hV5lQAt4plVCzczEA2K3Wg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=166.07787&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-01-28T20:04:00.722Z,,
https://www.google.com/maps/place/NovaCare+Rehabilitation+-+Squirrel+Hill/data=!4m7!3m6!1s0x8834edffef01a07b:0x1eaf0b3ac56c8d59!8m2!3d40.4376735!4d-79.9184011!16s%2Fg%2F1w04kry2!19sChIJe6AB7__tNIgRWY1sxToLrx4,NovaCare Rehabilitation - Squirrel Hill,5.0,59,Physical therapy clinic,"6318 Forbes Ave, Pittsburgh, PA 15217, United States","C3QJ+3J Pittsburgh, Pennsylvania, USA",https://www.novacare.com/contact/find-a-location/pa/pittsburgh/squirrel-hill/?ty=xt,+1 412-422-8340,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipOIMa23WG4ggRSgl_MbiUONw_B3GUsh7ji2AS-x=w426-h240-k-no,true,8 am–7 pm,8 am–6 pm,7 am–1 pm,Closed,Closed,8 am–7 pm,7 am–1 pm,"https://www.google.com/maps/search/pain+management+physician+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-01-28T20:04:05.109Z,,
https://www.google.com/maps/place/Pittsburgh+Pain+Management/data=!4m7!3m6!1s0x8834ed1b22400001:0x45235be68eebaa09!8m2!3d40.4856063!4d-79.8824587!16s%2Fg%2F11pv8lbh3_!19sChIJAQBAIhvtNIgRCarrjuZbI0U,Pittsburgh Pain Management,5.0,4,Pain control clinic,"300 Chapel Harbor Dr Suite 103, Pittsburgh, PA 15238, United States","F4P9+62 Pittsburgh, Pennsylvania, USA",https://www.pittsburghpainmanagement.com/,+1 412-408-3757,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uD65mQzqxL0AkIzf3W4h8w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=98.45395&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-01-28T20:04:09.424Z,,
"https://www.google.com/maps/place/Kara+Martin,+CRNP/data=!4m7!3m6!1s0x8834f3bbbecc2e41:0xe09543dd836bea43!8m2!3d40.4414757!4d-79.9593576!16s%2Fg%2F11vpdzl3py!19sChIJQS7MvrvzNIgRQ-prg91DleA","Kara Martin, CRNP",5.0,1,Pain management physician,"3601 Fifth Ave Floor 6, Pittsburgh, PA 15213, United States","C2RR+H7 Pittsburgh, Pennsylvania, USA",https://providers.upmc.com/provider/kara-martin/1564884?utm_source=google&utm_medium=organic&utm_campaign=business-profile&utm_content=pain-management-swpa-kara-martin,+1 412-692-2234,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sGApvCiJDO0yoH5a8auuGA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=321.58228&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-01-28T20:04:11.899Z,,
https://www.google.com/maps/place/AHN+Pain+Management+West+Penn+-+5124+Liberty+Avenue/data=!4m7!3m6!1s0x8834f3bf086c749d:0xc36feaae13cd4181!8m2!3d40.4580533!4d-79.9427326!16s%2Fg%2F11j2546bl8!19sChIJnXRsCL_zNIgRgUHNE67qb8M,AHN Pain Management West Penn - 5124 Liberty Avenue,,,Anesthesiologist,"5124 Liberty Ave Ste 1, Pittsburgh, PA 15224, United States","F354+6W Pittsburgh, Pennsylvania, USA",https://www.ahn.org/location-search/ahn-pain-management-west-penn-5124-liberty-avenue-247337?utm_source=G&utm_medium=local&utm_campaign=google-local,+1 412-315-3800,"Closes soon · 4 pm · Opens 7:30 am Thu

Updated by this business 6 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mNKlO4-UivT1D041aoAnCA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=207.76135&pitch=0&thumbfov=100,true,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-01-28T20:04:16.245Z,,
"https://www.google.com/maps/place/Danielle+Zheng,+MD,+PhD/data=!4m7!3m6!1s0x8834f315aec82d45:0x24617d6048cb04d!8m2!3d40.4414757!4d-79.9593576!16s%2Fg%2F11vrhpf81c!19sChIJRS3IrhXzNIgRTbCMBNYXRgI","Danielle Zheng, MD, PhD",4.0,1,Pain management physician,"3601 Fifth Ave Floor 6, Pittsburgh, PA 15213, United States","C2RR+H7 Pittsburgh, Pennsylvania, USA",https://providers.upmc.com/provider/danielle-zheng/2124078?utm_source=google&utm_medium=organic&utm_campaign=business-profile&utm_content=pain-management-swpa-danielle-zheng,+1 412-692-2234,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sGApvCiJDO0yoH5a8auuGA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=321.58228&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-01-28T20:04:18.543Z,,
"https://www.google.com/maps/place/Till+J+Conermann,+MD/data=!4m7!3m6!1s0x8834f23fc16b5061:0x6134c064f2339fa7!8m2!3d40.458006!4d-79.942762!16s%2Fg%2F1tkc2r_h!19sChIJYVBrwT_yNIgRp58z8mTANGE","Till J Conermann, MD",3.3,12,Pain management physician,"5124 Liberty Ave, Pittsburgh, PA 15224, United States","F354+6V Pittsburgh, Pennsylvania, USA",https://findcare.ahn.org/Till-J-Conermann?utm_source=G&utm_medium=local&utm_campaign=google-local,+1 412-315-3800,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mNKlO4-UivT1D041aoAnCA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=207.23262&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-01-28T20:04:20.871Z,,
https://www.google.com/maps/place/Keystone+Pain+Consultants+%26+Interventional+Spine+Specialists/data=!4m7!3m6!1s0x8835acbfc7cf4927:0xa40bbe71557ed56f!8m2!3d40.3746023!4d-80.0700556!16s%2Fg%2F11cp5s0g1t!19sChIJJ0nPx7-sNYgRb9V-VXG-C6Q,Keystone Pain Consultants & Interventional Spine Specialists,4.3,74,Pain management physician,"1145 Bower Hill Rd # 105, Pittsburgh, PA 15243, United States","9WFH+RX Pittsburgh, Pennsylvania, USA",https://keystone-pain.com/,+1 412-866-7246,Closes soon · 4 pm · Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipO31m_dgPPXy9xismgLtW2WQpV1ZRtXiOQdJnPO=w600-h240-k-no,true,8 am–4 pm,8 am–4 pm,8 am–3 pm,Closed,Closed,8 am–5 pm,8 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-01-28T20:04:25.332Z,,
"https://www.google.com/maps/place/Trent+D.+Emerick,+MD,+MBA/data=!4m7!3m6!1s0x8834f3d22af88f4d:0xc07e6cc168c085c1!8m2!3d40.4414757!4d-79.9593576!16s%2Fg%2F11vpdz8mc3!19sChIJTY_4KtLzNIgRwYXAaMFsfsA","Trent D. Emerick, MD, MBA",3.8,4,Pain management physician,"3601 Fifth Ave Floor 6, Pittsburgh, PA 15213, United States","C2RR+H7 Pittsburgh, Pennsylvania, USA",https://providers.upmc.com/provider/trent-d-emerick/1325244?utm_source=google&utm_medium=organic&utm_campaign=business-profile&utm_content=pain-management-swpa-trent-emerick,+1 412-692-2234,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sGApvCiJDO0yoH5a8auuGA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=321.58228&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-01-28T20:04:27.626Z,,
